train_step,accumulation,average_variance,min_grad,max_grad,mean_grad,std_grad
215000,2,0.18883296847343445,-114.52647399902344,147.7615203857422,0.0002724149380810559,0.29579633474349976
220000,2,0.176550030708313,-79.76536560058594,92.34162902832031,0.000035332275729160756,0.2753995358943939
225000,2,0.17139185965061188,-92.84320068359375,102.80501556396484,-9.736125321069267e-6,0.27037057280540466
230000,2,0.172108992934227,-82.9659194946289,76.359375,0.00005799391510663554,0.2734547555446625
235000,2,0.17560981214046478,-94.07286071777344,91.2578125,-0.00008229821833083406,0.27982959151268005
240000,2,0.18713465332984924,-106.5625,67.8671875,-0.00014549522893503308,0.2985348105430603
245000,2,0.18877430260181427,-91.59375,98.95780181884766,0.00003161305721732788,0.3016393780708313
250000,2,0.19113126397132874,-99.5,106.65625,0.00003197567639290355,0.3060106933116913
255000,2,0.19349850714206696,-95.99763488769531,82.70413208007812,0.00002842367575794924,0.30964183807373047
260000,2,0.19249622523784637,-150.85916137695312,107.09375,0.000056829721870599315,0.30909964442253113
265000,2,0.19807572662830353,-104.41849517822266,88.03125,0.00014930390170775354,0.31539392471313477
270000,2,0.19212199747562408,-82.98353576660156,69.8125,-0.00001090347177523654,0.30628111958503723
275000,2,0.1792614758014679,-93.09375,85.25,0.00007354350236710161,0.28628042340278625
280000,2,0.1812923699617386,-74.20021057128906,74.265625,-0.00004203534990665503,0.2930266261100769
285000,2,0.18518096208572388,-89.63237762451172,76.5625,-0.000029741335310973227,0.29821276664733887
290000,2,0.19073179364204407,-88.40625,133.421875,0.00023132933711167425,0.3125191628932953
295000,2,0.19511260092258453,-97.28125,100.296875,0.00007153386832214892,0.31696125864982605
300000,2,0.19731174409389496,-88.90625,127.625,0.000024761679014773108,0.32144591212272644
305000,2,0.1975892037153244,-88.796875,98.328125,0.00006770445179427043,0.32294023036956787
310000,2,0.20115438103675842,-95.546875,80.71875,-4.685051408159779e-6,0.3270571827888489
315000,2,0.19360323250293732,-106.53125,121.90625,0.00012560284812934697,0.316510945558548
320000,2,0.19072742760181427,-101.3125,123.49923706054688,-6.198818482516799e-6,0.3101288080215454
325000,2,0.18767906725406647,-75.265625,93.84375,0.00006274750921875238,0.30564674735069275
330000,2,0.18566179275512695,-117.46168518066406,142.5625,0.00009915849659591913,0.3053283095359802
335000,2,0.18379731476306915,-95.58489990234375,103.359375,0.00004738898860523477,0.3028836250305176
340000,2,0.18943409621715546,-165.03125,101.90625,0.000040367041947320104,0.3122868835926056
345000,2,0.1970997005701065,-165.0625,168.8125,0.00008098900434561074,0.3279115855693817
350000,2,0.19874806702136993,-165.515625,228.875,0.00009052866516867653,0.3328530192375183
355000,2,0.2010217159986496,-137.53125,174.0,0.00009460493311053142,0.3353100121021271
360000,2,0.199109748005867,-224.875,115.09375,-0.00006016247789375484,0.3314571976661682
365000,2,0.19977740943431854,-131.3515625,158.78125,0.00017675966955721378,0.33199527859687805
370000,2,0.19560648500919342,-119.5,179.1875,0.0001571163593325764,0.3267243504524231
375000,2,0.1847732961177826,-123.20571899414062,120.06196594238281,0.00007057207403704524,0.3036307096481323
380000,2,0.18588219583034515,-81.96875,126.53413391113281,0.00009566987864673138,0.3070715665817261
385000,2,0.18711413443088531,-173.87890625,99.28125,-0.0001156173093477264,0.312453031539917
390000,2,0.19161710143089294,-118.71875,112.90625,-0.000024111282982630655,0.319685161113739
395000,2,0.19853292405605316,-231.015625,137.734375,-0.00010795299749588594,0.3347110450267792
400000,2,0.20075887441635132,-125.84375,181.3125,0.00005593991227215156,0.33595678210258484
