train_step,accumulation,average_variance,min_grad,max_grad,mean_grad,std_grad,batch_size
60000,4,0.12287594377994537,-148.4459228515625,161.1636505126953,0.00011331189307384193,0.18205823004245758,10 min
65000,4,0.11920515447854996,-49.949005126953125,232.526123046875,0.00016672835045028478,0.18189755082130432,10 min
70000,4,0.11543839424848557,-195.55531311035156,69.68392944335938,0.00024297407071571797,0.18205854296684265,10 min
75000,4,0.11606653034687042,-126.44529724121094,98.17147827148438,0.00003940420356229879,0.1816985011100769,10 min
80000,4,0.11927075684070587,-119.75837707519531,102.21712493896484,0.000030355700801010244,0.18746326863765717,10 min
85000,4,0.11941082775592804,-109.74285125732422,74.95437622070312,-0.00007046406244626269,0.19270780682563782,10 min
90000,4,0.12014833837747574,-51.46833801269531,118.81793212890625,0.00010196604853263125,0.1951771080493927,10 min
95000,4,0.12875856459140778,-113.04560089111328,125.4639892578125,0.00013300801219884306,0.20901043713092804,10 min
100000,4,0.13256505131721497,-82.7322769165039,139.3823699951172,0.000051497332606231794,0.21358747780323029,10 min
105000,4,0.13585878908634186,-135.3917236328125,85.59380340576172,0.00005468261588248424,0.22098110616207123,10 min
110000,4,0.1318919062614441,-63.73101806640625,130.4339599609375,0.00008712820272194222,0.21494030952453613,10 min
115000,4,0.12894873321056366,-133.9789276123047,61.8046875,-0.00007618749077664688,0.21637669205665588,10 min
120000,4,0.12765514850616455,-59.015625,74.359375,0.00016222300473600626,0.21331904828548431,10 min
125000,4,0.12427013367414474,-61.671875,77.15372467041016,0.00001814640017983038,0.21007557213306427,10 min
130000,4,0.12300510704517365,-58.47998046875,69.0390625,0.00011859378719236702,0.2132173627614975,10 min
135000,4,0.12411020696163177,-71.73828125,66.98397064208984,0.0000694291084073484,0.22000132501125336,10 min
140000,4,0.13100937008857727,-88.05859375,73.35546875,0.00005760926433140412,0.23035725951194763,10 min
145000,4,0.13233815133571625,-73.5859375,78.0791015625,0.00005048145612818189,0.23379163444042206,10 min
150000,4,0.13544297218322754,-76.3232421875,82.6484375,0.00011341754725435749,0.239220529794693,10 min
155000,4,0.13583064079284668,-76.8642578125,85.328125,0.000039811300666769966,0.2406305968761444,10 min
160000,4,0.13688017427921295,-80.1015625,83.203125,-0.00004194868233753368,0.24551379680633545,10 min
165000,4,0.13801810145378113,-70.40625,65.27734375,0.00007989112054929137,0.24373561143875122,10 min
170000,4,0.13093946874141693,-86.02734375,66.18571472167969,-0.0001378916931571439,0.23240496218204498,10 min
175000,4,0.12933515012264252,-87.6015625,70.91413879394531,-0.000010932065379165579,0.2328067272901535,10 min
180000,4,0.1299416869878769,-69.6171875,95.171875,0.0001581661927048117,0.2365875393152237,10 min
185000,4,0.13310015201568604,-80.7890625,83.5859375,-0.000036893852666253224,0.24338220059871674,10 min
190000,4,0.13641726970672607,-70.837890625,75.7109375,-0.000025344399546156637,0.24884919822216034,10 min
195000,4,0.1394544094800949,-88.05859375,85.2587890625,0.00019067064567934722,0.2600642144680023,10 min
200000,4,0.1407625675201416,-78.44921875,82.92578125,8.417996468779165e-6,0.25692975521087646,10 min
205000,4,0.1430065631866455,-91.4296875,99.36328125,0.00007026593084447086,0.26448917388916016,10 min
210000,4,0.14309684932231903,-87.0859375,79.199462890625,3.3246703878830886e-6,0.26156967878341675,10 min
215000,4,0.1428845226764679,-80.25390625,81.1640625,-0.00003466350972303189,0.26127156615257263,10 min
220000,4,0.13970179855823517,-97.0078125,78.88671875,0.00011040505341952667,0.25798630714416504,10 min
225000,4,0.1401984989643097,-93.9921875,92.078125,0.00008227087528211996,0.25795936584472656,10 min
230000,4,0.13264602422714233,-82.6171875,83.734375,0.000046293847844935954,0.2446594536304474,10 min
235000,4,0.1382916420698166,-95.3359375,83.390625,-0.00013996122288517654,0.2560786008834839,10 min
240000,4,0.13687053322792053,-83.8642578125,75.12083435058594,-0.00009150586265604943,0.2560277581214905,10 min
245000,4,0.14132501184940338,-108.79075622558594,113.0390625,0.00017730944091454148,0.26433005928993225,10 min
250000,4,0.14335733652114868,-85.40234375,92.265625,0.000012727742614515591,0.2671063542366028,10 min
255000,4,0.1477183699607849,-90.1171875,114.34228515625,0.00009693655010778457,0.2804355025291443,10 min
260000,4,0.1447037160396576,-78.55892944335938,129.078125,0.00011527347669471055,0.27011075615882874,10 min
265000,4,0.14666198194026947,-81.5,105.34375,0.000012922489986522123,0.2687538266181946,10 min
270000,4,0.13637563586235046,-80.0,71.6484375,-0.000027617950763669796,0.2554461359977722,10 min
275000,4,0.14274950325489044,-105.28125,80.33984375,4.935614015266765e-6,0.26214268803596497,10 min
280000,4,0.1339542120695114,-70.8046875,70.796875,1.924655407492537e-6,0.2512087821960449,10 min
285000,4,0.1411772072315216,-80.80611419677734,94.0625,0.00014015703345648944,0.2632157802581787,10 min
290000,4,0.14209744334220886,-98.40625,113.05329895019531,0.000019448012608336285,0.2668612599372864,10 min
295000,4,0.14370538294315338,-89.4296875,79.421875,-0.000030823492124909535,0.26929494738578796,10 min
300000,4,0.14455614984035492,-92.4375,80.9140625,6.480762749561109e-6,0.2705341577529907,10 min
305000,4,0.1462169885635376,-89.3671875,107.953125,0.00002941270577139221,0.2734086811542511,10 min
310000,4,0.1474701166152954,-138.328125,82.9404296875,-0.000040563154470874,0.27620381116867065,10 min
315000,4,0.14551806449890137,-101.6328125,96.6953125,0.00006041640881448984,0.27140894532203674,10 min
320000,4,0.14414827525615692,-146.453125,78.099609375,0.00006161907367641106,0.2651679515838623,10 min
325000,4,0.14261594414710999,-93.06269073486328,81.17146301269531,0.000029131937480997294,0.2621683180332184,10 min
330000,4,0.13745860755443573,-113.078125,95.208984375,0.0000301410946121905,0.25972309708595276,10 min
335000,4,0.14047174155712128,-79.609375,147.625,0.00017376255709677935,0.26100653409957886,10 min
340000,4,0.142328143119812,-91.421875,137.71875,0.00009241619409294799,0.2639956474304199,10 min
345000,4,0.1432737559080124,-82.50040435791016,166.32421875,0.00011509800242492929,0.2679544985294342,10 min
350000,4,0.14478513598442078,-86.826416015625,101.2578125,0.000041207444155588746,0.2703202962875366,10 min
355000,4,0.1453743427991867,-100.908203125,125.09375,0.00013245786249171942,0.274853378534317,10 min
360000,4,0.14664091169834137,-140.1875,101.140625,0.000026971398256137036,0.275037944316864,10 min
365000,4,0.1456635445356369,-108.421875,198.34375,0.0001897754118544981,0.27434489130973816,10 min
370000,4,0.14536933600902557,-106.9609375,103.4375,1.2397252930895775e-6,0.2687094807624817,10 min
375000,4,0.1407724916934967,-112.25251770019531,100.12174987792969,-0.00003391611608094536,0.2594574987888336,10 min
380000,4,0.14353607594966888,-110.83059692382812,94.55126953125,-5.7000106608029455e-6,0.26538679003715515,10 min
385000,4,0.14009056985378265,-93.77137756347656,93.61902618408203,0.00002357632911298424,0.2591024339199066,10 min
390000,4,0.14202789962291718,-104.890625,116.62890625,0.00015705930127296597,0.26318272948265076,10 min
395000,4,0.14393013715744019,-113.15669250488281,200.614501953125,0.00001969686127267778,0.2686120867729187,10 min
400000,4,0.14362134039402008,-113.9921875,202.859375,0.00006097678851801902,0.26715075969696045,10 min
0,8,0.02528274431824684,-27.416015625,25.275390625,0.00004968669964000583,0.3388054072856903,20 min
5000,8,0.08732746541500092,-27.60614013671875,29.68359375,-0.0009244626853615046,0.2650787830352783,20 min
10000,8,0.07454142719507217,-224.18502807617188,175.6475372314453,-0.0004955228650942445,0.14687876403331757,20 min
15000,8,0.07181607186794281,-207.9051055908203,171.1214599609375,-0.00006849078636150807,0.12169701606035233,20 min
20000,8,0.07689961045980453,-345.9727783203125,34.422054290771484,-3.2292393825628096e-6,0.13921329379081726,20 min
25000,8,0.07543177902698517,-272.6607666015625,44.009765625,-0.00010265225864714012,0.13020014762878418,20 min
30000,8,0.08063825219869614,-42.01708984375,178.06494140625,-0.000057734021538635716,0.13608978688716888,20 min
35000,8,0.08503814041614532,-146.33851623535156,35.9287109375,-0.00012036864791298285,0.1408848762512207,20 min
40000,8,0.08961392939090729,-103.2835464477539,61.660125732421875,-0.000044966953282710165,0.14495427906513214,20 min
45000,8,0.09662655740976334,-96.35631561279297,103.9482421875,-0.00009754181519383565,0.1594293713569641,20 min
50000,8,0.10019039362668991,-75.55055236816406,61.91229248046875,0.000041960502130677924,0.15910890698432922,20 min
55000,8,0.10153297334909439,-157.68824768066406,56.590576171875,0.000047239340347005054,0.1662256270647049,20 min
60000,8,0.10024097561836243,-51.700923919677734,46.802955627441406,-3.902101525454782e-6,0.16570638120174408,20 min
65000,8,0.10045845806598663,-109.26565551757812,47.17390060424805,0.00007361186726484448,0.166101336479187,20 min
70000,8,0.09386278688907623,-53.197265625,90.2734375,-0.00006535455031553283,0.16959913074970245,20 min
75000,8,0.09250807762145996,-46.86181640625,45.455322265625,0.00001871217136795167,0.16665133833885193,20 min
80000,8,0.09269958734512329,-48.3427734375,62.6953125,0.00003622884469223209,0.17032872140407562,20 min
85000,8,0.09476102143526077,-49.6436767578125,54.6806640625,-0.000014379163076227996,0.17733868956565857,20 min
90000,8,0.09492427110671997,-59.298828125,67.314453125,0.000018483826352166943,0.18283039331436157,20 min
95000,8,0.09990008175373077,-75.84375,81.06201171875,0.00010151807509828359,0.19136841595172882,20 min
100000,8,0.10299471020698547,-89.1416015625,106.18359375,0.00005959304689895362,0.19689059257507324,20 min
105000,8,0.10536066442728043,-74.904296875,73.0252685546875,0.00006291962199611589,0.2044641375541687,20 min
110000,8,0.10403801500797272,-84.618896484375,66.798828125,8.525365956302267e-6,0.2007172852754593,20 min
115000,8,0.1029740571975708,-91.8056640625,73.884765625,-0.00007427682430716231,0.19879768788814545,20 min
120000,8,0.09867463260889053,-75.0546875,65.05810546875,0.000015526073184446432,0.19384124875068665,20 min
125000,8,0.0938221737742424,-86.484375,84.5859375,0.000023331420379690826,0.18575100600719452,20 min
130000,8,0.09833664447069168,-93.568359375,98.8466796875,-0.00012674188474193215,0.2004460096359253,20 min
135000,8,0.09688393771648407,-121.431640625,124.65869140625,8.729333785595372e-6,0.20053595304489136,20 min
140000,8,0.09651796519756317,-133.6123046875,137.931640625,0.0001428665709681809,0.20146317780017853,20 min
145000,8,0.1026635393500328,-119.61328125,120.732421875,-0.00010701183055061847,0.21181868016719818,20 min
150000,8,0.10334265232086182,-99.08203125,99.126953125,-0.000012120312931074295,0.21181663870811462,20 min
155000,8,0.10584906488656998,-137.203125,174.1484375,-0.00004620233812602237,0.2209535837173462,20 min
160000,8,0.10358622670173645,-105.9765625,90.85765075683594,-0.00004692895890912041,0.21526668965816498,20 min
165000,8,0.1018807515501976,-90.30859375,90.11849975585938,8.360987521882635e-6,0.20608100295066833,20 min
170000,8,0.10062897950410843,-90.7138671875,82.2578125,0.00008545599121134728,0.20360177755355835,20 min
175000,8,0.0981600433588028,-86.9287109375,113.83203125,0.000055952703405637294,0.2001870721578598,20 min
180000,8,0.09554480761289597,-107.98828125,111.76708984375,-0.00009115212014876306,0.1956292688846588,20 min
185000,8,0.09741069376468658,-167.7734375,135.421875,0.00011781974899349734,0.2050653100013733,20 min
190000,8,0.10092587023973465,-101.57421875,136.10693359375,-0.00007822785846656188,0.21029818058013916,20 min
195000,8,0.10188501328229904,-98.42333984375,108.785888671875,0.00001788726876839064,0.2110002636909485,20 min
200000,8,0.10385973006486893,-80.17578125,93.2419204711914,8.581990186939947e-6,0.21415835618972778,20 min
205000,8,0.1032981351017952,-118.7578125,108.59122467041016,-0.00002485092409187928,0.21686947345733643,20 min
210000,8,0.10390104353427887,-124.142578125,142.890625,-0.00008724783401703462,0.21743443608283997,20 min
215000,8,0.10367967188358307,-80.23583984375,120.21875,-0.00003827630644082092,0.21344225108623505,20 min
220000,8,0.10339459776878357,-128.82421875,86.99192810058594,5.722232799598714e-6,0.20949779450893402,20 min
225000,8,0.0980353131890297,-71.896728515625,94.494140625,-6.146886335045565e-6,0.19945921003818512,20 min
230000,8,0.09650681167840958,-74.25927734375,102.59569549560547,0.0000656203119433485,0.1962820589542389,20 min
235000,8,0.09797613322734833,-94.837890625,120.5703125,-0.00005713127029594034,0.20246955752372742,20 min
240000,8,0.10012269020080566,-103.84912109375,122.6962890625,-0.00002301759013789706,0.20756138861179352,20 min
245000,8,0.10404452681541443,-141.31640625,154.1796875,0.00007801370520610362,0.2154010683298111,20 min
250000,8,0.10466284304857254,-99.74609375,118.93161010742188,0.0000521391884831246,0.21395957469940186,20 min
255000,8,0.10726799070835114,-89.41845703125,112.76473236083984,0.000026829129637917504,0.22077719867229462,20 min
260000,8,0.1075209453701973,-107.00390625,112.076171875,-0.000048532056098338217,0.21891191601753235,20 min
265000,8,0.10136634111404419,-79.4140625,138.71957397460938,-0.000015149161299632397,0.20536930859088898,20 min
270000,8,0.10168815404176712,-90.81565856933594,91.89678955078125,-0.000040410508518107235,0.2041146606206894,20 min
275000,8,0.0979955643415451,-71.15704345703125,172.439453125,-9.429807505512144e-6,0.20078745484352112,20 min
280000,8,0.09705089032649994,-107.7353515625,125.90234375,0.00007961923984112218,0.19728262722492218,20 min
285000,8,0.09940749406814575,-70.935546875,102.95626068115234,-0.000023928401787998155,0.19834734499454498,20 min
290000,8,0.09975248575210571,-139.2626953125,154.46875,-0.000111830209789332,0.20216339826583862,20 min
295000,8,0.10242747515439987,-114.017578125,151.60546875,0.0000489263838971965,0.20551156997680664,20 min
300000,8,0.10436377674341202,-93.30682373046875,121.931640625,1.2612416639967705e-6,0.20719510316848755,20 min
305000,8,0.10401087999343872,-138.4296875,173.603515625,0.000060484864661702886,0.21148063242435455,20 min
310000,8,0.10652203112840652,-85.34765625,106.27665710449219,-0.00004555046325549483,0.21444100141525269,20 min
315000,8,0.10362642258405685,-114.3125,148.2734375,-0.000015767662262078375,0.20544831454753876,20 min
320000,8,0.0995405986905098,-77.5234375,140.9967041015625,0.00003786327215493657,0.1970256119966507,20 min
325000,8,0.1005084365606308,-92.38623046875,153.99288940429688,-0.0000455062763649039,0.1962246149778366,20 min
330000,8,0.09897070378065109,-70.615966796875,127.25174713134766,9.413221960130613e-6,0.19348624348640442,20 min
335000,8,0.098958820104599,-126.19677734375,79.50851440429688,0.00006603036308661103,0.19418346881866455,20 min
340000,8,0.10162962973117828,-107.19026184082031,136.54684448242188,0.000016541034710826352,0.19858460128307343,20 min
345000,8,0.10294253379106522,-101.265625,107.18614196777344,-0.000021221687347861007,0.20138120651245117,20 min
350000,8,0.10550887137651443,-80.091796875,107.7216796875,-9.248399692296516e-6,0.20530131459236145,20 min
355000,8,0.10797131061553955,-115.8046875,150.453125,0.00009339809184893966,0.2142031341791153,20 min
360000,8,0.10714702308177948,-169.431640625,241.8125,0.0002880122628994286,0.21873587369918823,20 min
365000,8,0.10367166996002197,-92.75390625,103.05874633789062,0.000046223656681831926,0.19916807115077972,20 min
370000,8,0.10144548118114471,-169.1015625,171.25,0.00013099092757329345,0.20299962162971497,20 min
375000,8,0.0974985659122467,-121.2773666381836,156.33641052246094,-8.743942998989951e-6,0.18849912285804749,20 min
380000,8,0.0989423394203186,-95.88377380371094,120.6328125,-0.00006191435386426747,0.1899636685848236,20 min
385000,8,0.10192683339118958,-100.9416732788086,126.43319702148438,0.000055908945796545595,0.19670118391513824,20 min
390000,8,0.10094643384218216,-92.04296875,126.09919738769531,-0.00004026980241178535,0.19385002553462982,20 min
395000,8,0.1036796122789383,-82.23233032226562,101.1711654663086,-0.00003655212276498787,0.1985737681388855,20 min
400000,8,0.10503743588924408,-117.96491241455078,120.78021240234375,0.00001906936631712597,0.19984136521816254,20 min
0,16,0.017739640548825264,-26.7978515625,25.0419921875,0.00004200134571874514,0.3375989496707916,40 min
5000,16,0.057522304356098175,-297.0387268066406,20.6944580078125,0.0000733518972992897,0.18891264498233795,40 min
10000,16,0.05085820332169533,-33.58318328857422,349.60400390625,0.00028339982964098454,0.1259153187274933,40 min
15000,16,0.05541447922587395,-42.96198654174805,83.21658325195312,0.00011460131645435467,0.09504564851522446,40 min
20000,16,0.05472666397690773,-34.01611328125,30.774730682373047,0.0000322142914228607,0.10247211903333664,40 min
25000,16,0.04904690757393837,-65.0302734375,40.3485107421875,0.000053040192142361775,0.11293479055166245,40 min
30000,16,0.049088843166828156,-129.1328125,81.84716796875,-0.000027662257707561366,0.13127635419368744,40 min
35000,16,0.051118914037942886,-141.3017578125,114.490234375,-0.0000342396815540269,0.1476045548915863,40 min
40000,16,0.05372282490134239,-229.01171875,109.34765625,-0.00006052435128367506,0.15244528651237488,40 min
45000,16,0.055850885808467865,-154.501953125,120.619140625,-0.000046471097448375076,0.15405164659023285,40 min
50000,16,0.057984303683042526,-149.634765625,130.5950927734375,-0.000015643801816622727,0.15556268393993378,40 min
55000,16,0.06060066074132919,-103.03515625,181.962890625,0.00008470582542940974,0.16691721975803375,40 min
60000,16,0.05773727223277092,-152.0029296875,156.0869140625,0.00011014535994036123,0.16614282131195068,40 min
65000,16,0.058292608708143234,-95.77099609375,93.754638671875,-0.000021644053049385548,0.16014067828655243,40 min
70000,16,0.054884519428014755,-86.5206298828125,147.56890869140625,-0.000014414254110306501,0.15515099465847015,40 min
75000,16,0.05167253687977791,-100.32080078125,202.2890625,0.00007337568240473047,0.1598743498325348,40 min
80000,16,0.051630377769470215,-101.322265625,159.20806884765625,-5.245314241619781e-6,0.15810392796993256,40 min
85000,16,0.050780653953552246,-116.089111328125,141.11448669433594,-0.000041945353586925194,0.15321817994117737,40 min
90000,16,0.05209975689649582,-86.96337890625,139.42832946777344,-0.000019560568034648895,0.14967699348926544,40 min
95000,16,0.05507972463965416,-117.68603515625,101.15576171875,-0.00003190134884789586,0.15782617032527924,40 min
100000,16,0.056342944502830505,-99.4482421875,191.81817626953125,7.078434919094434e-6,0.15836474299430847,40 min
105000,16,0.056358471512794495,-188.78271484375,137.25245666503906,-0.0000766239536460489,0.16381187736988068,40 min
110000,16,0.054886117577552795,-154.345703125,123.841796875,-0.00005038483504904434,0.16026481986045837,40 min
115000,16,0.05469493940472603,-115.16015625,162.72976684570312,-0.00003688632932608016,0.15474341809749603,40 min
120000,16,0.05415283516049385,-151.46713256835938,264.01611328125,0.00018433789955452085,0.16287362575531006,40 min
125000,16,0.0518253929913044,-111.421142578125,113.27326202392578,0.00009309468441642821,0.14758767187595367,40 min
130000,16,0.050893139094114304,-158.249267578125,214.32847595214844,-0.00007531626033596694,0.15138594806194305,40 min
135000,16,0.05050750449299812,-91.23046875,193.26174926757812,-0.000022227754016057588,0.14493095874786377,40 min
140000,16,0.051670610904693604,-130.2889404296875,151.9080047607422,0.000059333000535843894,0.1432143747806549,40 min
145000,16,0.05400693416595459,-111.66961669921875,203.38623046875,0.0000105109629657818,0.14530758559703827,40 min
150000,16,0.05508597567677498,-117.1455078125,223.678466796875,3.858757281705039e-6,0.14650940895080566,40 min
155000,16,0.0553867407143116,-97.6312026977539,224.928466796875,0.00003174657831550576,0.14905740320682526,40 min
160000,16,0.05622037127614021,-155.18408203125,173.70208740234375,0.00006827782635809854,0.15391294658184052,40 min
165000,16,0.05506731569766998,-187.052734375,142.61891174316406,-0.00006248756835702807,0.1494542360305786,40 min
170000,16,0.052739981561899185,-88.5966796875,182.37554931640625,0.000017671574823907577,0.13924062252044678,40 min
175000,16,0.050693392753601074,-150.65396118164062,89.97534942626953,0.00006368638423737139,0.13733603060245514,40 min
180000,16,0.04995761066675186,-150.728515625,173.78111267089844,-0.000046693134208908305,0.13355450332164764,40 min
185000,16,0.049806948751211166,-182.01402282714844,180.36489868164062,-0.00003079098678426817,0.13098599016666412,40 min
190000,16,0.0518622063100338,-116.087158203125,176.04969787597656,-0.00001681878165982198,0.1323491483926773,40 min
195000,16,0.05305563285946846,-117.00613403320312,225.230224609375,-0.000019479521142784506,0.13700030744075775,40 min
200000,16,0.055019836872816086,-131.8153076171875,186.5340576171875,-1.723586024127144e-6,0.13684900104999542,40 min
205000,16,0.05542959272861481,-168.8551025390625,145.6708984375,0.000054970307246549055,0.14005064964294434,40 min
210000,16,0.05550580099225044,-143.4628143310547,144.11480712890625,0.00004059856655658223,0.13948728144168854,40 min
215000,16,0.05534268170595169,-168.97972106933594,135.63189697265625,0.00004281359724700451,0.14166037738323212,40 min
220000,16,0.05247301980853081,-164.30679321289062,114.99819946289062,2.851472572729108e-6,0.1350097358226776,40 min
225000,16,0.05018894374370575,-122.52019500732422,133.61875915527344,-0.000054100153647596017,0.12861226499080658,40 min
230000,16,0.05025264620780945,-115.77120971679688,181.81761169433594,-0.00004771554813487455,0.1299009472131729,40 min
235000,16,0.05061967670917511,-90.15286254882812,233.36947631835938,-8.874742889020126e-6,0.1287454515695572,40 min
240000,16,0.050663698464632034,-162.3769073486328,229.9853515625,0.00002648518784553744,0.1281348615884781,40 min
245000,16,0.05418814346194267,-190.7431182861328,148.67837524414062,0.00001736592093948275,0.13314388692378998,40 min
250000,16,0.05479855462908745,-133.296142578125,249.47555541992188,-4.96121992910048e-6,0.13215410709381104,40 min
255000,16,0.054724786430597305,-151.9873504638672,176.37498474121094,-0.000011986785466433503,0.13750684261322021,40 min
260000,16,0.05541325360536575,-172.58636474609375,103.751220703125,-0.000059541136579355225,0.13954977691173553,40 min
265000,16,0.05547398328781128,-185.74964904785156,209.61241149902344,0.000022895752408658154,0.13840578496456146,40 min
270000,16,0.05224308371543884,-131.85385131835938,212.98565673828125,0.000032030435249907896,0.1305115520954132,40 min
275000,16,0.05074774846434593,-210.22386169433594,140.02947998046875,0.00008496021473547444,0.13756786286830902,40 min
280000,16,0.050968632102012634,-158.6510009765625,130.4298553466797,-0.00001924628122651484,0.13006143271923065,40 min
285000,16,0.05208048224449158,-289.2808837890625,225.3885955810547,-0.000013965736798127182,0.13644249737262726,40 min
290000,16,0.0512557327747345,-170.97276306152344,221.99050903320312,0.000018789600289892405,0.13152733445167542,40 min
295000,16,0.05371495708823204,-118.3880386352539,218.73245239257812,-0.00004113014438189566,0.13284766674041748,40 min
300000,16,0.054931942373514175,-128.94277954101562,238.59959411621094,-5.77545324631501e-6,0.13128703832626343,40 min
305000,16,0.05557844042778015,-85.2309341430664,205.94564819335938,0.00005067763413535431,0.13777513802051544,40 min
310000,16,0.05493461713194847,-234.95033264160156,204.70350646972656,0.00006174011650728062,0.13757838308811188,40 min
315000,16,0.054687898606061935,-195.11993408203125,130.80889892578125,-0.000042765430407598615,0.1395869106054306,40 min
320000,16,0.05243018642067909,-104.7636947631836,230.35000610351562,0.000017905867935041897,0.13896572589874268,40 min
325000,16,0.05371909216046333,-236.83837890625,109.60801696777344,0.00007407154043903574,0.1414681226015091,40 min
330000,16,0.050267286598682404,-207.56893920898438,142.23399353027344,-0.000031252402550308034,0.13013428449630737,40 min
335000,16,0.05217662453651428,-123.19892883300781,156.9150390625,-0.000022213494958123192,0.1371028572320938,40 min
340000,16,0.05325232818722725,-134.8673858642578,262.9398193359375,-0.00005326468453858979,0.13647468388080597,40 min
345000,16,0.05350062996149063,-119.46614837646484,235.41636657714844,-0.000020726916773128323,0.13155004382133484,40 min
350000,16,0.0548664890229702,-96.251953125,191.68992614746094,-5.779285856988281e-6,0.1315930336713791,40 min
355000,16,0.05645446851849556,-228.40452575683594,138.57200622558594,0.000060204391047591344,0.14116524159908295,40 min
360000,16,0.05528102070093155,-226.01089477539062,157.97808837890625,0.000036716435715788975,0.137502521276474,40 min
365000,16,0.054897602647542953,-194.51913452148438,190.04808044433594,0.00012095885904273018,0.14732679724693298,40 min
370000,16,0.05499904975295067,-169.8013153076172,160.8052978515625,0.00005040028190705925,0.1387508511543274,40 min
375000,16,0.05317273736000061,-181.185302734375,178.64964294433594,0.00006707481225021183,0.1480615735054016,40 min
380000,16,0.0507766418159008,-148.1079559326172,268.1416320800781,-2.3966069875314133e-6,0.13746102154254913,40 min
385000,16,0.053266819566488266,-224.96983337402344,235.48550415039062,-0.00006276688509387895,0.13881871104240417,40 min
390000,16,0.05327432602643967,-136.89730834960938,219.22406005859375,0.00002025123467319645,0.13419696688652039,40 min
395000,16,0.054468728601932526,-142.5413818359375,252.03314208984375,-0.00003687440403155051,0.13653624057769775,40 min
400000,16,0.05525144934654236,-156.00717163085938,237.6480712890625,-0.00001609587161510717,0.13345900177955627,40 min
0,32,0.012569292448461056,-27.32275390625,24.65869140625,0.00003662374001578428,0.33869943022727966,80 min
5000,32,0.05216037109494209,-18.598831176757812,267.4122314453125,-7.607914085383527e-6,0.1687045395374298,80 min
10000,32,0.04752993583679199,-422.0365295410156,38.44099044799805,-0.0006526890792883933,0.16002775728702545,80 min
15000,32,0.045817580074071884,-88.08413696289062,22.863983154296875,-0.00006979502359172329,0.08702617138624191,80 min
20000,32,0.046955518424510956,-45.13871383666992,46.81242370605469,-0.00001847573003033176,0.1008552759885788,80 min
25000,32,0.04478776082396507,-66.79150390625,59.8577880859375,-0.00002602376480353996,0.12397519499063492,80 min
30000,32,0.043802659958601,-65.12640380859375,88.82046508789062,0.000021739975636592135,0.12484906613826752,80 min
35000,32,0.04491807520389557,-98.126953125,107.383544921875,-0.000031104493245948106,0.14000283181667328,80 min
40000,32,0.046960629522800446,-63.2265625,85.1109848022461,0.000045666045480174944,0.13777700066566467,80 min
45000,32,0.049367740750312805,-66.82653045654297,64.97537231445312,6.73059457767522e-6,0.13755181431770325,80 min
50000,32,0.05160989239811897,-58.8192138671875,62.4892578125,-0.000026866033294936642,0.1353769749403,80 min
55000,32,0.052222851663827896,-74.111083984375,83.053955078125,-0.00003220420330762863,0.14744320511817932,80 min
60000,32,0.05226001515984535,-92.759033203125,77.56427001953125,-0.000055523680202895775,0.15123558044433594,80 min
65000,32,0.05086604878306389,-83.76919555664062,82.33349609375,-0.00016800107550807297,0.14392836391925812,80 min
70000,32,0.047765254974365234,-99.94359588623047,88.7110595703125,0.00005395292100729421,0.1413475126028061,80 min
75000,32,0.046102046966552734,-89.81207275390625,97.171875,-0.00007086514233378693,0.13675980269908905,80 min
80000,32,0.044101763516664505,-119.60302734375,143.43447875976562,-0.00005421005334937945,0.1389760673046112,80 min
85000,32,0.04555542394518852,-73.29498291015625,77.97573852539062,0.00001845653423515614,0.13392139971256256,80 min
90000,32,0.04529935494065285,-125.954833984375,100.15550231933594,-4.773457021656213e-6,0.13120467960834503,80 min
95000,32,0.04840919375419617,-77.65872192382812,98.87255859375,-0.00003369291152921505,0.13643582165241241,80 min
100000,32,0.04968097060918808,-66.0506591796875,71.88072204589844,0.00004638193786377087,0.13219867646694183,80 min
105000,32,0.050756849348545074,-107.945556640625,99.3321304321289,0.00006033250247128308,0.14166085422039032,80 min
110000,32,0.049784570932388306,-82.29736328125,120.31129455566406,-0.00011235921556362882,0.138807475566864,80 min
115000,32,0.048005327582359314,-84.7603759765625,73.41207122802734,-1.2739798194161267e-6,0.13122053444385529,80 min
120000,32,0.04806792363524437,-109.71350860595703,92.91259765625,-0.00004642689964384772,0.13289625942707062,80 min
125000,32,0.04541051760315895,-68.86751556396484,89.6275634765625,-0.00007347879727603868,0.12573203444480896,80 min
130000,32,0.04463684931397438,-106.51089477539062,89.4281005859375,-0.000014297803318186197,0.12468560039997101,80 min
135000,32,0.04508006572723389,-101.4232177734375,66.1591567993164,-0.00005945168231846765,0.12049262225627899,80 min
140000,32,0.04680079221725464,-113.6494140625,116.8507308959961,-0.00011082237324444577,0.12601011991500854,80 min
145000,32,0.04792506620287895,-88.79296875,90.13192749023438,-0.00002039339960901998,0.12106331437826157,80 min
150000,32,0.04886731877923012,-80.3896484375,96.74644470214844,-9.829317605181132e-6,0.11973153799772263,80 min
155000,32,0.049930471926927567,-116.24066162109375,125.538330078125,0.00003590065898606554,0.12764151394367218,80 min
160000,32,0.04919084534049034,-69.54502868652344,128.0761260986328,6.259937435970642e-6,0.12680397927761078,80 min
165000,32,0.04947274923324585,-65.69317626953125,97.47701263427734,0.00008205326594179496,0.12509725987911224,80 min
