train_step,accumulation,average_variance,min_grad,max_grad,mean_grad,std_grad
345000,1,0.2577272057533264,-146.0,162.67660522460938,-0.00005356440306059085,0.38980209827423096
350000,1,0.2617186903953552,-211.125,152.19253540039062,-0.00012945504568051547,0.3974551260471344
355000,1,0.261997789144516,-176.125,128.07769775390625,-0.00004822977280127816,0.3957170248031616
360000,1,0.2670735716819763,-257.68499755859375,366.5795593261719,-0.00003284999547759071,0.4056769907474518
365000,1,0.26766759157180786,-318.0390319824219,184.85809326171875,-0.00003123869828414172,0.40407097339630127
370000,1,0.2633601129055023,-214.0344696044922,115.63774871826172,0.000021504540200112388,0.3981652855873108
375000,1,0.24220332503318787,-123.375,209.1664581298828,0.00009357547241961583,0.3693560063838959
380000,1,0.24454925954341888,-184.091064453125,154.08392333984375,0.00013471508282236755,0.37289342284202576
385000,1,0.24583593010902405,-94.07891845703125,150.625,-0.0000659804354654625,0.37669703364372253
390000,1,0.25483980774879456,-146.125,209.03993225097656,-0.00003999739419668913,0.39061930775642395
395000,1,0.2627866864204407,-81.26937866210938,224.487060546875,-0.00004882435314357281,0.4003150761127472
400000,1,0.26655685901641846,-216.07090759277344,139.5,-0.00012744759442284703,0.40786877274513245
