step,batch size,value
17000,87.5 sec,0.6333503723144531
17100,87.5 sec,0.6333848834037781
17200,87.5 sec,0.6334304809570312
17300,87.5 sec,0.6334749460220337
17400,87.5 sec,0.6335479021072388
17500,87.5 sec,0.633581280708313
17600,87.5 sec,0.6335877180099487
17700,87.5 sec,0.6336289048194885
17800,87.5 sec,0.6336479187011719
17900,87.5 sec,0.6337143182754517
18000,87.5 sec,0.6337735652923584
18100,87.5 sec,0.6338188648223877
18200,87.5 sec,0.6338699460029602
18300,87.5 sec,0.6338998079299927
18400,87.5 sec,0.6339497566223145
18500,87.5 sec,0.6339977979660034
18600,87.5 sec,0.6340590715408325
18700,87.5 sec,0.634110689163208
18800,87.5 sec,0.6342012882232666
18900,87.5 sec,0.6342741250991821
19000,87.5 sec,0.6343255639076233
19100,87.5 sec,0.6343678832054138
19200,87.5 sec,0.6344348192214966
19300,87.5 sec,0.6344766616821289
19400,87.5 sec,0.6345394849777222
19500,87.5 sec,0.6345888376235962
19600,87.5 sec,0.6346386075019836
19700,87.5 sec,0.6347140073776245
19800,87.5 sec,0.6347518563270569
19900,87.5 sec,0.6348003149032593
20000,87.5 sec,0.6348686814308167
20100,87.5 sec,0.634950578212738
20200,87.5 sec,0.6349993944168091
20300,87.5 sec,0.6350541710853577
20400,87.5 sec,0.6351348161697388
20500,87.5 sec,0.6352184414863586
20600,87.5 sec,0.6352695226669312
20700,87.5 sec,0.6353025436401367
20800,87.5 sec,0.6353646516799927
20900,87.5 sec,0.6354310512542725
21000,87.5 sec,0.6354918479919434
21100,87.5 sec,0.6355743408203125
21200,87.5 sec,0.6356354355812073
21300,87.5 sec,0.6357067823410034
21400,87.5 sec,0.6357596516609192
21500,87.5 sec,0.6358002424240112
21600,87.5 sec,0.6358565092086792
21700,87.5 sec,0.6359097957611084
21800,87.5 sec,0.6359962224960327
21900,87.5 sec,0.6360715627670288
22000,87.5 sec,0.6361256837844849
22100,87.5 sec,0.636146068572998
22200,87.5 sec,0.6362099647521973
22300,87.5 sec,0.6362559795379639
22400,87.5 sec,0.6362954378128052
22500,87.5 sec,0.6363860964775085
22600,87.5 sec,0.6364181041717529
22700,87.5 sec,0.6364619731903076
22800,87.5 sec,0.6365156173706055
22900,87.5 sec,0.6365796327590942
23000,87.5 sec,0.6366252303123474
23100,87.5 sec,0.636671781539917
23200,87.5 sec,0.6367365121841431
23300,87.5 sec,0.6367947459220886
23400,87.5 sec,0.6368409395217896
23500,87.5 sec,0.6368837356567383
23600,87.5 sec,0.636942982673645
23700,87.5 sec,0.6369545459747314
23800,87.5 sec,0.6369701623916626
23900,87.5 sec,0.6370285153388977
24000,87.5 sec,0.6370667219161987
24100,87.5 sec,0.6370964646339417
24200,87.5 sec,0.6371592283248901
24300,87.5 sec,0.6372019648551941
24400,87.5 sec,0.6372696161270142
24500,87.5 sec,0.6373097896575928
24600,87.5 sec,0.6373944282531738
24700,87.5 sec,0.6374311447143555
24800,87.5 sec,0.6374518871307373
24900,87.5 sec,0.6375174522399902
25000,87.5 sec,0.6375236511230469
25100,87.5 sec,0.637509822845459
25200,87.5 sec,0.6375325918197632
25300,87.5 sec,0.6375959515571594
25400,87.5 sec,0.6376175880432129
25500,87.5 sec,0.6376619935035706
25600,87.5 sec,0.637743353843689
25700,87.5 sec,0.6377813816070557
25800,87.5 sec,0.6378127932548523
25900,87.5 sec,0.6378214359283447
26000,87.5 sec,0.6378775835037231
26100,87.5 sec,0.6379395723342896
26200,87.5 sec,0.6380397081375122
26300,87.5 sec,0.6380947828292847
26400,87.5 sec,0.6381508708000183
26500,87.5 sec,0.6381742358207703
26600,87.5 sec,0.6382287740707397
26700,87.5 sec,0.6382460594177246
26800,87.5 sec,0.6383135318756104
26900,87.5 sec,0.6384007334709167
27000,87.5 sec,0.6384061574935913
27100,87.5 sec,0.6384103298187256
27200,87.5 sec,0.6383630037307739
27300,87.5 sec,0.6383318305015564
27400,87.5 sec,0.6382898688316345
27500,87.5 sec,0.6382254958152771
27600,87.5 sec,0.6381562948226929
27700,87.5 sec,0.6381065845489502
27800,87.5 sec,0.6380838751792908
27900,87.5 sec,0.6380521059036255
28000,87.5 sec,0.638002872467041
28100,87.5 sec,0.6379753947257996
28200,87.5 sec,0.6379201412200928
28300,87.5 sec,0.6378669738769531
28400,87.5 sec,0.6378136277198792
28500,87.5 sec,0.6377882957458496
28600,87.5 sec,0.6377554535865784
28700,87.5 sec,0.6377245187759399
28800,87.5 sec,0.6376742720603943
28900,87.5 sec,0.6376305818557739
29000,87.5 sec,0.6375994086265564
29100,87.5 sec,0.6375524401664734
29200,87.5 sec,0.6375431418418884
29300,87.5 sec,0.6375359296798706
29400,87.5 sec,0.6375019550323486
29500,87.5 sec,0.6374567747116089
29600,87.5 sec,0.637450098991394
29700,87.5 sec,0.637418270111084
29800,87.5 sec,0.6373945474624634
29900,87.5 sec,0.6373696327209473
30000,87.5 sec,0.6373507976531982
30100,87.5 sec,0.637315034866333
30200,87.5 sec,0.637279748916626
30300,87.5 sec,0.6372361779212952
30400,87.5 sec,0.6371821165084839
30500,87.5 sec,0.6371405124664307
30600,87.5 sec,0.637112021446228
30700,87.5 sec,0.6371000409126282
30800,87.5 sec,0.6370996236801147
30900,87.5 sec,0.6371200680732727
31000,87.5 sec,0.6371203660964966
31100,87.5 sec,0.6370790004730225
31200,87.5 sec,0.6370499730110168
31300,87.5 sec,0.6370248794555664
31400,87.5 sec,0.637028694152832
31500,87.5 sec,0.6370243430137634
31600,87.5 sec,0.6369747519493103
31700,87.5 sec,0.6369317770004272
31800,87.5 sec,0.6368930339813232
31900,87.5 sec,0.6368780136108398
32000,87.5 sec,0.6368774175643921
32100,87.5 sec,0.6368684768676758
32200,87.5 sec,0.636833131313324
32300,87.5 sec,0.6368318796157837
32400,87.5 sec,0.6368191242218018
32500,87.5 sec,0.6368227005004883
32600,87.5 sec,0.636802077293396
32700,87.5 sec,0.6367623805999756
32800,87.5 sec,0.6367765665054321
32900,87.5 sec,0.636755108833313
33000,87.5 sec,0.6367363929748535
33100,87.5 sec,0.6367164254188538
33200,87.5 sec,0.6367040872573853
33300,87.5 sec,0.6366989016532898
33400,87.5 sec,0.6366967558860779
33500,87.5 sec,0.6366903185844421
33600,87.5 sec,0.6366595029830933
33700,87.5 sec,0.6366521716117859
33800,87.5 sec,0.6366316080093384
33900,87.5 sec,0.6366139650344849
34000,87.5 sec,0.6365928649902344
34100,87.5 sec,0.636572539806366
34200,87.5 sec,0.6365218162536621
34300,87.5 sec,0.636504054069519
34400,87.5 sec,0.6364962458610535
34500,87.5 sec,0.6364947557449341
34600,87.5 sec,0.6364827156066895
34700,87.5 sec,0.6364911198616028
34800,87.5 sec,0.6364612579345703
34900,87.5 sec,0.63645339012146
35000,87.5 sec,0.6364405155181885
35100,87.5 sec,0.6364265084266663
35200,87.5 sec,0.6364068984985352
35300,87.5 sec,0.6363891363143921
35400,87.5 sec,0.6363798975944519
35500,87.5 sec,0.636359453201294
35600,87.5 sec,0.6363459825515747
35700,87.5 sec,0.636332094669342
35800,87.5 sec,0.6363145112991333
35900,87.5 sec,0.6363199949264526
36000,87.5 sec,0.6362971067428589
36100,87.5 sec,0.6363027691841125
36200,87.5 sec,0.6363019943237305
36300,87.5 sec,0.6362838745117188
36400,87.5 sec,0.6362630128860474
36500,87.5 sec,0.6362264156341553
36600,87.5 sec,0.636204183101654
36700,87.5 sec,0.6361889243125916
36800,87.5 sec,0.6361738443374634
36900,87.5 sec,0.6361467838287354
37000,87.5 sec,0.6361310482025146
37100,87.5 sec,0.6361399292945862
37200,87.5 sec,0.6361454129219055
37300,87.5 sec,0.636135458946228
37400,87.5 sec,0.6361407041549683
37500,87.5 sec,0.6361219882965088
37600,87.5 sec,0.6361281275749207
37700,87.5 sec,0.6361213326454163
37800,87.5 sec,0.6360977292060852
37900,87.5 sec,0.6360834836959839
38000,87.5 sec,0.6360562443733215
38100,87.5 sec,0.6360509395599365
38200,87.5 sec,0.6360362768173218
38300,87.5 sec,0.6360225677490234
38400,87.5 sec,0.6360229253768921
38500,87.5 sec,0.6360116004943848
38600,87.5 sec,0.6359975934028625
38700,87.5 sec,0.635979413986206
38800,87.5 sec,0.6359705924987793
38900,87.5 sec,0.6359471678733826
39000,87.5 sec,0.6359288692474365
39100,87.5 sec,0.6359127163887024
39200,87.5 sec,0.6359053254127502
39300,87.5 sec,0.635894775390625
39400,87.5 sec,0.6358839273452759
39500,87.5 sec,0.6358640193939209
39600,87.5 sec,0.6358485221862793
39700,87.5 sec,0.6358412504196167
39800,87.5 sec,0.635839581489563
39900,87.5 sec,0.6358237266540527
40000,87.5 sec,0.6358124613761902
40100,87.5 sec,0.6358116865158081
40200,87.5 sec,0.6358113288879395
40300,87.5 sec,0.6357988119125366
40400,87.5 sec,0.6357825994491577
40500,87.5 sec,0.6357533931732178
40600,87.5 sec,0.6357330083847046
40700,87.5 sec,0.6357292532920837
40800,87.5 sec,0.6357237100601196
40900,87.5 sec,0.6357107758522034
41000,87.5 sec,0.6357022523880005
41100,87.5 sec,0.6357086300849915
41200,87.5 sec,0.6357160210609436
41300,87.5 sec,0.6357103586196899
41400,87.5 sec,0.6356890201568604
41500,87.5 sec,0.6356722116470337
41600,87.5 sec,0.6356620192527771
41700,87.5 sec,0.6356446743011475
41800,87.5 sec,0.6356374621391296
41900,87.5 sec,0.6356344223022461
42000,87.5 sec,0.6356261372566223
42100,87.5 sec,0.6356159448623657
42200,87.5 sec,0.6356093883514404
42300,87.5 sec,0.6356080174446106
42400,87.5 sec,0.6356024742126465
42500,87.5 sec,0.6355919241905212
42600,87.5 sec,0.6355780363082886
42700,87.5 sec,0.6355630159378052
42800,87.5 sec,0.635551929473877
42900,87.5 sec,0.6355549097061157
43000,87.5 sec,0.6355506181716919
43100,87.5 sec,0.6355479955673218
43200,87.5 sec,0.6355383396148682
43300,87.5 sec,0.6355364322662354
43400,87.5 sec,0.6355330348014832
43500,87.5 sec,0.6355327367782593
43600,87.5 sec,0.6355090141296387
43700,87.5 sec,0.6354967355728149
43800,87.5 sec,0.6354957818984985
43900,87.5 sec,0.6354929208755493
44000,87.5 sec,0.6354742646217346
44100,87.5 sec,0.6354717016220093
44200,87.5 sec,0.635469913482666
44300,87.5 sec,0.6354736089706421
44400,87.5 sec,0.6354703307151794
44500,87.5 sec,0.6354647874832153
44600,87.5 sec,0.6354643106460571
44700,87.5 sec,0.6354643702507019
44800,87.5 sec,0.6354604959487915
44900,87.5 sec,0.6354550123214722
45000,87.5 sec,0.6354547739028931
45100,87.5 sec,0.6354635953903198
45200,87.5 sec,0.6354565620422363
45300,87.5 sec,0.6354554891586304
45400,87.5 sec,0.6354530453681946
45500,87.5 sec,0.6354548931121826
45600,87.5 sec,0.6354509592056274
45700,87.5 sec,0.6354459524154663
45800,87.5 sec,0.6354355812072754
45900,87.5 sec,0.635429859161377
46000,87.5 sec,0.6354340314865112
46100,87.5 sec,0.635431706905365
46200,87.5 sec,0.6354243755340576
46300,87.5 sec,0.6354279518127441
46400,87.5 sec,0.6354209184646606
46500,87.5 sec,0.6354161500930786
46600,87.5 sec,0.6354146003723145
46700,87.5 sec,0.6354132890701294
46800,87.5 sec,0.6354098916053772
46900,87.5 sec,0.6354052424430847
47000,87.5 sec,0.6353983879089355
47100,87.5 sec,0.6353989839553833
47200,87.5 sec,0.6353979110717773
47300,87.5 sec,0.635394275188446
47400,87.5 sec,0.6353889107704163
47500,87.5 sec,0.6353907585144043
47600,87.5 sec,0.6353894472122192
47700,87.5 sec,0.6353873014450073
47800,87.5 sec,0.6353827714920044
47900,87.5 sec,0.6353787183761597
48000,87.5 sec,0.6353752613067627
48100,87.5 sec,0.6353731155395508
48200,87.5 sec,0.6353740096092224
48300,87.5 sec,0.6353720426559448
48400,87.5 sec,0.6353694200515747
48500,87.5 sec,0.6353684663772583
48600,87.5 sec,0.6353643536567688
48700,87.5 sec,0.6353612542152405
48800,87.5 sec,0.6353600025177002
48900,87.5 sec,0.6353583335876465
49000,87.5 sec,0.6353563070297241
49100,87.5 sec,0.6353553533554077
49200,87.5 sec,0.6353551149368286
49300,87.5 sec,0.6353553533554077
49400,87.5 sec,0.6353548169136047
49500,87.5 sec,0.6353536248207092
49600,87.5 sec,0.6353529691696167
49700,87.5 sec,0.635353684425354
49800,87.5 sec,0.635352611541748
49900,87.5 sec,0.6353527307510376
50000,87.5 sec,0.6353524923324585
50100,87.5 sec,0.6353527307510376
50200,87.5 sec,0.635352373123169
50300,87.5 sec,0.6353529095649719
50400,87.5 sec,0.6353530883789062
50500,87.5 sec,0.6353524327278137
50600,87.5 sec,0.6353514194488525
50700,87.5 sec,0.6353519558906555
50800,87.5 sec,0.635351300239563
50900,87.5 sec,0.6353515386581421
51000,87.5 sec,0.6353508234024048
51100,87.5 sec,0.6353499889373779
51200,87.5 sec,0.6353496313095093
51300,87.5 sec,0.635349452495575
51400,87.5 sec,0.6353514790534973
51500,87.5 sec,0.6353496313095093
51600,87.5 sec,0.6353490352630615
51700,87.5 sec,0.6353495121002197
51800,87.5 sec,0.6353479027748108
51900,87.5 sec,0.6353471279144287
52000,87.5 sec,0.6353449821472168
52100,87.5 sec,0.6353448629379272
52200,87.5 sec,0.6353465914726257
52300,87.5 sec,0.6353474855422974
52400,87.5 sec,0.6353445053100586
52500,87.5 sec,0.6353400945663452
52600,87.5 sec,0.6353390216827393
52700,87.5 sec,0.6353350877761841
52800,87.5 sec,0.6353328227996826
52900,87.5 sec,0.635331392288208
53000,87.5 sec,0.6353245973587036
53100,87.5 sec,0.6353235244750977
53200,87.5 sec,0.6353304386138916
53300,87.5 sec,0.6353293657302856
53400,87.5 sec,0.6353294849395752
53500,87.5 sec,0.6353258490562439
53600,87.5 sec,0.6353259682655334
53700,87.5 sec,0.6353230476379395
53800,87.5 sec,0.6353174448013306
53900,87.5 sec,0.6353150606155396
54000,87.5 sec,0.6353135108947754
54100,87.5 sec,0.6353106498718262
54200,87.5 sec,0.6352996230125427
54300,87.5 sec,0.6352945566177368
54400,87.5 sec,0.6352955102920532
54500,87.5 sec,0.6352934837341309
54600,87.5 sec,0.6352956295013428
54700,87.5 sec,0.6352851390838623
54800,87.5 sec,0.6352825164794922
54900,87.5 sec,0.6352839469909668
55000,87.5 sec,0.6352810859680176
55100,87.5 sec,0.6352791786193848
55200,87.5 sec,0.6352729201316833
55300,87.5 sec,0.6352800130844116
55400,87.5 sec,0.6352683901786804
55500,87.5 sec,0.6352629065513611
55600,87.5 sec,0.6352570056915283
55700,87.5 sec,0.6352444887161255
55800,87.5 sec,0.6352484822273254
55900,87.5 sec,0.6352421045303345
56000,87.5 sec,0.6352293491363525
56100,87.5 sec,0.6352184414863586
56200,87.5 sec,0.6352056264877319
56300,87.5 sec,0.6351995468139648
56400,87.5 sec,0.6351934671401978
56500,87.5 sec,0.6351876258850098
56600,87.5 sec,0.6351860165596008
56700,87.5 sec,0.6351912021636963
56800,87.5 sec,0.6351891756057739
56900,87.5 sec,0.6351807117462158
57000,87.5 sec,0.6351780295372009
57100,87.5 sec,0.6351723670959473
57200,87.5 sec,0.6351646184921265
57300,87.5 sec,0.6351664066314697
57400,87.5 sec,0.6351760625839233
57500,87.5 sec,0.6351677775382996
57600,87.5 sec,0.6351771950721741
57700,87.5 sec,0.6351739764213562
57800,87.5 sec,0.6351715326309204
57900,87.5 sec,0.6351660490036011
58000,87.5 sec,0.6351634860038757
58100,87.5 sec,0.6351636052131653
58200,87.5 sec,0.6351579427719116
58300,87.5 sec,0.6351429224014282
58400,87.5 sec,0.6351369023323059
58500,87.5 sec,0.6351358890533447
58600,87.5 sec,0.6351276636123657
58700,87.5 sec,0.6351264715194702
58800,87.5 sec,0.6351251006126404
58900,87.5 sec,0.6351196765899658
59000,87.5 sec,0.6351098418235779
59100,87.5 sec,0.6351058483123779
59200,87.5 sec,0.6350984573364258
59300,87.5 sec,0.6350955963134766
59400,87.5 sec,0.6350929737091064
59500,87.5 sec,0.6350914239883423
59600,87.5 sec,0.6350851655006409
59700,87.5 sec,0.6350725293159485
59800,87.5 sec,0.6350678205490112
59900,87.5 sec,0.6350595951080322
60000,87.5 sec,0.6350504159927368
60100,87.5 sec,0.6350419521331787
60200,87.5 sec,0.6350362300872803
60300,87.5 sec,0.6350288987159729
60400,87.5 sec,0.6350148916244507
60500,87.5 sec,0.6350062489509583
60600,87.5 sec,0.635008692741394
60700,87.5 sec,0.6350029706954956
60800,87.5 sec,0.6349973678588867
60900,87.5 sec,0.634992241859436
61000,87.5 sec,0.6349928379058838
61100,87.5 sec,0.6349872350692749
61200,87.5 sec,0.6349811553955078
61300,87.5 sec,0.6349543929100037
61400,87.5 sec,0.6349331736564636
61500,87.5 sec,0.6349203586578369
61600,87.5 sec,0.6348984241485596
61700,87.5 sec,0.6348881721496582
61800,87.5 sec,0.6348708868026733
61900,87.5 sec,0.6348780393600464
62000,87.5 sec,0.6348673105239868
62100,87.5 sec,0.6348605155944824
62200,87.5 sec,0.6348538398742676
62300,87.5 sec,0.6348422765731812
62400,87.5 sec,0.6348377466201782
62500,87.5 sec,0.6348333954811096
62600,87.5 sec,0.6348075270652771
62700,87.5 sec,0.6347852945327759
62800,87.5 sec,0.6347925662994385
62900,87.5 sec,0.6347978115081787
63000,87.5 sec,0.6347917318344116
63100,87.5 sec,0.634779155254364
63200,87.5 sec,0.6347644329071045
63300,87.5 sec,0.6347522139549255
63400,87.5 sec,0.6347402334213257
63500,87.5 sec,0.6347445249557495
63600,87.5 sec,0.634738564491272
63700,87.5 sec,0.6347259283065796
63800,87.5 sec,0.6347116231918335
63900,87.5 sec,0.6346977949142456
64000,87.5 sec,0.6346838474273682
64100,87.5 sec,0.6346747279167175
64200,87.5 sec,0.6346632242202759
64300,87.5 sec,0.634640097618103
64400,87.5 sec,0.6346196532249451
64500,87.5 sec,0.634597659111023
64600,87.5 sec,0.6345779895782471
64700,87.5 sec,0.6345818042755127
64800,87.5 sec,0.6345884799957275
64900,87.5 sec,0.6345704793930054
65000,87.5 sec,0.6345700621604919
65100,87.5 sec,0.6345522403717041
65200,87.5 sec,0.6345469355583191
65300,87.5 sec,0.634539008140564
65400,87.5 sec,0.6345322132110596
65500,87.5 sec,0.6345300674438477
65600,87.5 sec,0.6345090866088867
65700,87.5 sec,0.634491503238678
65800,87.5 sec,0.63450688123703
65900,87.5 sec,0.6345122456550598
66000,87.5 sec,0.6345094442367554
66100,87.5 sec,0.6344791650772095
66200,87.5 sec,0.6344585418701172
66300,87.5 sec,0.6344591379165649
66400,87.5 sec,0.6344380378723145
66500,87.5 sec,0.634442150592804
66600,87.5 sec,0.6344437003135681
66700,87.5 sec,0.6344068050384521
66800,87.5 sec,0.63441401720047
66900,87.5 sec,0.6343840956687927
67000,87.5 sec,0.6343623995780945
67100,87.5 sec,0.6343472003936768
67200,87.5 sec,0.6343299150466919
67300,87.5 sec,0.634331464767456
67400,87.5 sec,0.6343032121658325
67500,87.5 sec,0.6343004703521729
67600,87.5 sec,0.6342825889587402
67700,87.5 sec,0.6342639327049255
67800,87.5 sec,0.6342814564704895
67900,87.5 sec,0.6342746615409851
68000,87.5 sec,0.6342660188674927
68100,87.5 sec,0.6342582702636719
68200,87.5 sec,0.634229302406311
68300,87.5 sec,0.6342215538024902
68400,87.5 sec,0.6342180967330933
68500,87.5 sec,0.6342189908027649
68600,87.5 sec,0.6342340111732483
68700,87.5 sec,0.6342378258705139
68800,87.5 sec,0.6341902613639832
68900,87.5 sec,0.634169340133667
69000,87.5 sec,0.634152889251709
69100,87.5 sec,0.634141206741333
69200,87.5 sec,0.6341389417648315
69300,87.5 sec,0.6341022253036499
69400,87.5 sec,0.6340935230255127
69500,87.5 sec,0.634087860584259
69600,87.5 sec,0.6340557336807251
69700,87.5 sec,0.6340510249137878
69800,87.5 sec,0.6340214014053345
69900,87.5 sec,0.6340069770812988
70000,87.5 sec,0.6340034604072571
70100,87.5 sec,0.6340252757072449
70200,87.5 sec,0.6339854001998901
70300,87.5 sec,0.6339818835258484
70400,87.5 sec,0.6339622735977173
70500,87.5 sec,0.6339540481567383
70600,87.5 sec,0.6339355111122131
70700,87.5 sec,0.6339366436004639
70800,87.5 sec,0.6339256763458252
70900,87.5 sec,0.6339321732521057
71000,87.5 sec,0.633926272392273
71100,87.5 sec,0.6339260339736938
71200,87.5 sec,0.6339229941368103
71300,87.5 sec,0.6339048147201538
71400,87.5 sec,0.6339123845100403
71500,87.5 sec,0.6339028477668762
71600,87.5 sec,0.633897602558136
71700,87.5 sec,0.6339061856269836
71800,87.5 sec,0.6338886022567749
71900,87.5 sec,0.6338974237442017
72000,87.5 sec,0.633898138999939
72100,87.5 sec,0.6338921785354614
72200,87.5 sec,0.6338891386985779
72300,87.5 sec,0.6338782906532288
72400,87.5 sec,0.633887529373169
72500,87.5 sec,0.633906900882721
72600,87.5 sec,0.6339325904846191
72700,87.5 sec,0.633949875831604
72800,87.5 sec,0.6339592933654785
72900,87.5 sec,0.6339943408966064
73000,87.5 sec,0.633980929851532
73100,87.5 sec,0.6339809894561768
73200,87.5 sec,0.6339455842971802
73300,87.5 sec,0.633927583694458
73400,87.5 sec,0.6339244246482849
73500,87.5 sec,0.6339173316955566
73600,87.5 sec,0.633929431438446
73700,87.5 sec,0.6339293122291565
73800,87.5 sec,0.6339322924613953
73900,87.5 sec,0.6339436173439026
74000,87.5 sec,0.6339889764785767
