"Step","1873380_2 - train/perplexity_cb0","1873380_2 - train/perplexity_cb0__MIN","1873380_2 - train/perplexity_cb0__MAX","4395274 - train/perplexity_cb0","4395274 - train/perplexity_cb0__MIN","4395274 - train/perplexity_cb0__MAX","1940028_1 - train/perplexity_cb0","1940028_1 - train/perplexity_cb0__MIN","1940028_1 - train/perplexity_cb0__MAX","4520555_1 - train/perplexity_cb0","4520555_1 - train/perplexity_cb0__MIN","4520555_1 - train/perplexity_cb0__MAX","2536305_1 - train/perplexity_cb0","2536305_1 - train/perplexity_cb0__MIN","2536305_1 - train/perplexity_cb0__MAX","2536333_1 - train/perplexity_cb0","2536333_1 - train/perplexity_cb0__MIN","2536333_1 - train/perplexity_cb0__MAX","1940035_0 - train/perplexity_cb0","1940035_0 - train/perplexity_cb0__MIN","1940035_0 - train/perplexity_cb0__MAX"
"242600","147.41859436035156","147.41859436035156","147.41859436035156","169.69976806640625","169.69976806640625","169.69976806640625","178.17274475097656","178.17274475097656","178.17274475097656","178.33193969726562","178.33193969726562","178.33193969726562","135.77328491210938","135.77328491210938","135.77328491210938","88.8005599975586","88.8005599975586","88.8005599975586","30.01494026184082","30.01494026184082","30.01494026184082"
"242700","146.74594116210938","146.74594116210938","146.74594116210938","176.43038940429688","176.43038940429688","176.43038940429688","178.068603515625","178.068603515625","178.068603515625","179.472412109375","179.472412109375","179.472412109375","137.70249938964844","137.70249938964844","137.70249938964844","88.71524047851562","88.71524047851562","88.71524047851562","30.43122100830078","30.43122100830078","30.43122100830078"
"242800","142.14120483398438","142.14120483398438","142.14120483398438","174.82574462890625","174.82574462890625","174.82574462890625","178.31263732910156","178.31263732910156","178.31263732910156","178.7245635986328","178.7245635986328","178.7245635986328","135.9207763671875","135.9207763671875","135.9207763671875","92.00062561035156","92.00062561035156","92.00062561035156","30.543954849243164","30.543954849243164","30.543954849243164"
"242900","140.78945922851562","140.78945922851562","140.78945922851562","176.08680725097656","176.08680725097656","176.08680725097656","176.99656677246094","176.99656677246094","176.99656677246094","179.56837463378906","179.56837463378906","179.56837463378906","136.247314453125","136.247314453125","136.247314453125","93.7718276977539","93.7718276977539","93.7718276977539","30.476930618286133","30.476930618286133","30.476930618286133"
"243000","141.58981323242188","141.58981323242188","141.58981323242188","175.2951202392578","175.2951202392578","175.2951202392578","175.47166442871094","175.47166442871094","175.47166442871094","178.78907775878906","178.78907775878906","178.78907775878906","137.74807739257812","137.74807739257812","137.74807739257812","93.55936431884766","93.55936431884766","93.55936431884766","30.319927215576172","30.319927215576172","30.319927215576172"
"243100","143.3312530517578","143.3312530517578","143.3312530517578","177.38539123535156","177.38539123535156","177.38539123535156","172.2034912109375","172.2034912109375","172.2034912109375","173.05035400390625","173.05035400390625","173.05035400390625","137.89356994628906","137.89356994628906","137.89356994628906","93.5661392211914","93.5661392211914","93.5661392211914","30.97306251525879","30.97306251525879","30.97306251525879"
"243200","139.75106811523438","139.75106811523438","139.75106811523438","177.05674743652344","177.05674743652344","177.05674743652344","175.78587341308594","175.78587341308594","175.78587341308594","167.1887664794922","167.1887664794922","167.1887664794922","137.8162841796875","137.8162841796875","137.8162841796875","93.185546875","93.185546875","93.185546875","30.371395111083984","30.371395111083984","30.371395111083984"
"243300","142.48764038085938","142.48764038085938","142.48764038085938","180.23963928222656","180.23963928222656","180.23963928222656","172.7893829345703","172.7893829345703","172.7893829345703","167.74095153808594","167.74095153808594","167.74095153808594","138.3448486328125","138.3448486328125","138.3448486328125","93.03335571289062","93.03335571289062","93.03335571289062","30.922048568725586","30.922048568725586","30.922048568725586"
"243400","142.88946533203125","142.88946533203125","142.88946533203125","178.76283264160156","178.76283264160156","178.76283264160156","176.13760375976562","176.13760375976562","176.13760375976562","172.41029357910156","172.41029357910156","172.41029357910156","138.28292846679688","138.28292846679688","138.28292846679688","92.72276306152344","92.72276306152344","92.72276306152344","30.536914825439453","30.536914825439453","30.536914825439453"
"243500","140.014404296875","140.014404296875","140.014404296875","179.38711547851562","179.38711547851562","179.38711547851562","171.63473510742188","171.63473510742188","171.63473510742188","178.5128936767578","178.5128936767578","178.5128936767578","138.58544921875","138.58544921875","138.58544921875","93.41661834716797","93.41661834716797","93.41661834716797","30.624916076660156","30.624916076660156","30.624916076660156"
"243600","141.93104553222656","141.93104553222656","141.93104553222656","178.01885986328125","178.01885986328125","178.01885986328125","168.9937744140625","168.9937744140625","168.9937744140625","171.68630981445312","171.68630981445312","171.68630981445312","138.3262481689453","138.3262481689453","138.3262481689453","92.52979278564453","92.52979278564453","92.52979278564453","30.565217971801758","30.565217971801758","30.565217971801758"
"243700","145.86984252929688","145.86984252929688","145.86984252929688","178.5975341796875","178.5975341796875","178.5975341796875","177.91661071777344","177.91661071777344","177.91661071777344","164.332763671875","164.332763671875","164.332763671875","129.24571228027344","129.24571228027344","129.24571228027344","92.88626861572266","92.88626861572266","92.88626861572266","30.548267364501953","30.548267364501953","30.548267364501953"
"243800","145.32240295410156","145.32240295410156","145.32240295410156","176.473388671875","176.473388671875","176.473388671875","178.1075897216797","178.1075897216797","178.1075897216797","170.6505584716797","170.6505584716797","170.6505584716797","132.08016967773438","132.08016967773438","132.08016967773438","92.87728881835938","92.87728881835938","92.87728881835938","30.443965911865234","30.443965911865234","30.443965911865234"
"243900","140.36441040039062","140.36441040039062","140.36441040039062","179.36282348632812","179.36282348632812","179.36282348632812","171.6607666015625","171.6607666015625","171.6607666015625","178.2159881591797","178.2159881591797","178.2159881591797","135.88584899902344","135.88584899902344","135.88584899902344","92.8569107055664","92.8569107055664","92.8569107055664","30.653303146362305","30.653303146362305","30.653303146362305"
"244000","142.8841552734375","142.8841552734375","142.8841552734375","176.75332641601562","176.75332641601562","176.75332641601562","177.43875122070312","177.43875122070312","177.43875122070312","176.96145629882812","176.96145629882812","176.96145629882812","134.59982299804688","134.59982299804688","134.59982299804688","93.27334594726562","93.27334594726562","93.27334594726562","30.640262603759766","30.640262603759766","30.640262603759766"
"244100","140.93710327148438","140.93710327148438","140.93710327148438","178.08058166503906","178.08058166503906","178.08058166503906","172.81524658203125","172.81524658203125","172.81524658203125","178.1678009033203","178.1678009033203","178.1678009033203","136.9066162109375","136.9066162109375","136.9066162109375","89.09117126464844","89.09117126464844","89.09117126464844","30.67703628540039","30.67703628540039","30.67703628540039"
"244200","145.94482421875","145.94482421875","145.94482421875","178.24600219726562","178.24600219726562","178.24600219726562","177.69717407226562","177.69717407226562","177.69717407226562","167.90716552734375","167.90716552734375","167.90716552734375","138.12799072265625","138.12799072265625","138.12799072265625","88.18861389160156","88.18861389160156","88.18861389160156","30.196788787841797","30.196788787841797","30.196788787841797"
"244300","145.7114715576172","145.7114715576172","145.7114715576172","177.60205078125","177.60205078125","177.60205078125","176.7034454345703","176.7034454345703","176.7034454345703","169.2269744873047","169.2269744873047","169.2269744873047","138.79653930664062","138.79653930664062","138.79653930664062","77.0198974609375","77.0198974609375","77.0198974609375","30.389585494995117","30.389585494995117","30.389585494995117"
"244400","143.6258544921875","143.6258544921875","143.6258544921875","173.62777709960938","173.62777709960938","173.62777709960938","170.328369140625","170.328369140625","170.328369140625","172.992431640625","172.992431640625","172.992431640625","138.5904083251953","138.5904083251953","138.5904083251953","77.54524230957031","77.54524230957031","77.54524230957031","30.30315399169922","30.30315399169922","30.30315399169922"
"244500","144.82371520996094","144.82371520996094","144.82371520996094","177.97201538085938","177.97201538085938","177.97201538085938","177.97235107421875","177.97235107421875","177.97235107421875","176.1177978515625","176.1177978515625","176.1177978515625","133.56491088867188","133.56491088867188","133.56491088867188","84.73497772216797","84.73497772216797","84.73497772216797","30.619033813476562","30.619033813476562","30.619033813476562"
"244600","147.5928192138672","147.5928192138672","147.5928192138672","177.14804077148438","177.14804077148438","177.14804077148438","178.6687469482422","178.6687469482422","178.6687469482422","179.32040405273438","179.32040405273438","179.32040405273438","137.4197235107422","137.4197235107422","137.4197235107422","86.7010726928711","86.7010726928711","86.7010726928711","30.7731990814209","30.7731990814209","30.7731990814209"
"244700","146.6752166748047","146.6752166748047","146.6752166748047","175.513671875","175.513671875","175.513671875","178.29002380371094","178.29002380371094","178.29002380371094","180.8353729248047","180.8353729248047","180.8353729248047","137.44337463378906","137.44337463378906","137.44337463378906","80.4599609375","80.4599609375","80.4599609375","30.699535369873047","30.699535369873047","30.699535369873047"
"244800","145.83053588867188","145.83053588867188","145.83053588867188","176.01821899414062","176.01821899414062","176.01821899414062","177.9679412841797","177.9679412841797","177.9679412841797","181.6812744140625","181.6812744140625","181.6812744140625","136.8375701904297","136.8375701904297","136.8375701904297","82.41134643554688","82.41134643554688","82.41134643554688","30.511821746826172","30.511821746826172","30.511821746826172"
"244900","146.60333251953125","146.60333251953125","146.60333251953125","176.48651123046875","176.48651123046875","176.48651123046875","173.72201538085938","173.72201538085938","173.72201538085938","179.4764404296875","179.4764404296875","179.4764404296875","136.91165161132812","136.91165161132812","136.91165161132812","83.32669830322266","83.32669830322266","83.32669830322266","30.701709747314453","30.701709747314453","30.701709747314453"
"245000","144.03318786621094","144.03318786621094","144.03318786621094","178.9341583251953","178.9341583251953","178.9341583251953","170.79090881347656","170.79090881347656","170.79090881347656","179.47532653808594","179.47532653808594","179.47532653808594","135.426513671875","135.426513671875","135.426513671875","89.34967041015625","89.34967041015625","89.34967041015625","30.116392135620117","30.116392135620117","30.116392135620117"
"245100","140.1764678955078","140.1764678955078","140.1764678955078","177.39215087890625","177.39215087890625","177.39215087890625","172.37437438964844","172.37437438964844","172.37437438964844","177.98719787597656","177.98719787597656","177.98719787597656","137.46180725097656","137.46180725097656","137.46180725097656","93.24755096435547","93.24755096435547","93.24755096435547","30.149547576904297","30.149547576904297","30.149547576904297"
"245200","142.0995330810547","142.0995330810547","142.0995330810547","178.56150817871094","178.56150817871094","178.56150817871094","177.53668212890625","177.53668212890625","177.53668212890625","179.4508514404297","179.4508514404297","179.4508514404297","138.14801025390625","138.14801025390625","138.14801025390625","93.0136489868164","93.0136489868164","93.0136489868164","29.372238159179688","29.372238159179688","29.372238159179688"
"245300","143.2479705810547","143.2479705810547","143.2479705810547","179.32887268066406","179.32887268066406","179.32887268066406","172.55209350585938","172.55209350585938","172.55209350585938","180.91151428222656","180.91151428222656","180.91151428222656","138.9813232421875","138.9813232421875","138.9813232421875","88.824951171875","88.824951171875","88.824951171875","29.004989624023438","29.004989624023438","29.004989624023438"
"245400","143.1286163330078","143.1286163330078","143.1286163330078","169.57034301757812","169.57034301757812","169.57034301757812","175.3031463623047","175.3031463623047","175.3031463623047","180.4365692138672","180.4365692138672","180.4365692138672","138.53787231445312","138.53787231445312","138.53787231445312","90.53407287597656","90.53407287597656","90.53407287597656","29.701221466064453","29.701221466064453","29.701221466064453"
"245500","145.2445526123047","145.2445526123047","145.2445526123047","177.13780212402344","177.13780212402344","177.13780212402344","176.80979919433594","176.80979919433594","176.80979919433594","181.25033569335938","181.25033569335938","181.25033569335938","134.9052276611328","134.9052276611328","134.9052276611328","92.28633880615234","92.28633880615234","92.28633880615234","29.137096405029297","29.137096405029297","29.137096405029297"
"245600","142.46630859375","142.46630859375","142.46630859375","177.29541015625","177.29541015625","177.29541015625","176.88368225097656","176.88368225097656","176.88368225097656","179.7555694580078","179.7555694580078","179.7555694580078","133.43307495117188","133.43307495117188","133.43307495117188","91.91905975341797","91.91905975341797","91.91905975341797","29.6976318359375","29.6976318359375","29.6976318359375"
"245700","140.6018829345703","140.6018829345703","140.6018829345703","173.83023071289062","173.83023071289062","173.83023071289062","175.28768920898438","175.28768920898438","175.28768920898438","176.9915008544922","176.9915008544922","176.9915008544922","137.0892791748047","137.0892791748047","137.0892791748047","92.90452575683594","92.90452575683594","92.90452575683594","30.07501220703125","30.07501220703125","30.07501220703125"
"245800","140.1435089111328","140.1435089111328","140.1435089111328","177.39173889160156","177.39173889160156","177.39173889160156","161.6846923828125","161.6846923828125","161.6846923828125","178.7432098388672","178.7432098388672","178.7432098388672","138.44476318359375","138.44476318359375","138.44476318359375","93.31681060791016","93.31681060791016","93.31681060791016","30.260587692260742","30.260587692260742","30.260587692260742"
"245900","144.0196533203125","144.0196533203125","144.0196533203125","177.6870880126953","177.6870880126953","177.6870880126953","176.74169921875","176.74169921875","176.74169921875","178.0409393310547","178.0409393310547","178.0409393310547","138.03724670410156","138.03724670410156","138.03724670410156","92.20074462890625","92.20074462890625","92.20074462890625","30.243297576904297","30.243297576904297","30.243297576904297"
"246000","138.99046325683594","138.99046325683594","138.99046325683594","176.60353088378906","176.60353088378906","176.60353088378906","177.2176513671875","177.2176513671875","177.2176513671875","175.6742706298828","175.6742706298828","175.6742706298828","121.24478912353516","121.24478912353516","121.24478912353516","80.97150421142578","80.97150421142578","80.97150421142578","30.366029739379883","30.366029739379883","30.366029739379883"
"246100","146.2153778076172","146.2153778076172","146.2153778076172","175.41468811035156","175.41468811035156","175.41468811035156","176.79884338378906","176.79884338378906","176.79884338378906","174.04296875","174.04296875","174.04296875","132.0100860595703","132.0100860595703","132.0100860595703","81.4663314819336","81.4663314819336","81.4663314819336","30.70186996459961","30.70186996459961","30.70186996459961"
"246200","141.8437042236328","141.8437042236328","141.8437042236328","176.78652954101562","176.78652954101562","176.78652954101562","157.2834014892578","157.2834014892578","157.2834014892578","165.36012268066406","165.36012268066406","165.36012268066406","137.0122833251953","137.0122833251953","137.0122833251953","85.86800384521484","85.86800384521484","85.86800384521484","30.74112319946289","30.74112319946289","30.74112319946289"
"246300","136.90701293945312","136.90701293945312","136.90701293945312","172.17294311523438","172.17294311523438","172.17294311523438","176.84259033203125","176.84259033203125","176.84259033203125","164.2930450439453","164.2930450439453","164.2930450439453","137.5097198486328","137.5097198486328","137.5097198486328","90.66104125976562","90.66104125976562","90.66104125976562","30.116046905517578","30.116046905517578","30.116046905517578"
"246400","146.9313507080078","146.9313507080078","146.9313507080078","176.32711791992188","176.32711791992188","176.32711791992188","175.44656372070312","175.44656372070312","175.44656372070312","164.24542236328125","164.24542236328125","164.24542236328125","135.81796264648438","135.81796264648438","135.81796264648438","91.76651763916016","91.76651763916016","91.76651763916016","30.65814971923828","30.65814971923828","30.65814971923828"
"246500","139.01644897460938","139.01644897460938","139.01644897460938","175.5076446533203","175.5076446533203","175.5076446533203","174.29237365722656","174.29237365722656","174.29237365722656","165.3800048828125","165.3800048828125","165.3800048828125","136.72238159179688","136.72238159179688","136.72238159179688","93.10075378417969","93.10075378417969","93.10075378417969","30.320188522338867","30.320188522338867","30.320188522338867"
"246600","146.10226440429688","146.10226440429688","146.10226440429688","175.62753295898438","175.62753295898438","175.62753295898438","177.7044677734375","177.7044677734375","177.7044677734375","175.3732147216797","175.3732147216797","175.3732147216797","134.89120483398438","134.89120483398438","134.89120483398438","93.6301498413086","93.6301498413086","93.6301498413086","30.53874969482422","30.53874969482422","30.53874969482422"
"246700","142.813720703125","142.813720703125","142.813720703125","176.6343536376953","176.6343536376953","176.6343536376953","169.00689697265625","169.00689697265625","169.00689697265625","181.4557342529297","181.4557342529297","181.4557342529297","128.10118103027344","128.10118103027344","128.10118103027344","93.12744903564453","93.12744903564453","93.12744903564453","30.281940460205078","30.281940460205078","30.281940460205078"
"246800","143.48046875","143.48046875","143.48046875","178.01283264160156","178.01283264160156","178.01283264160156","177.48098754882812","177.48098754882812","177.48098754882812","180.26275634765625","180.26275634765625","180.26275634765625","125.4178237915039","125.4178237915039","125.4178237915039","93.05735778808594","93.05735778808594","93.05735778808594","30.38808250427246","30.38808250427246","30.38808250427246"
"246900","145.88790893554688","145.88790893554688","145.88790893554688","178.00051879882812","178.00051879882812","178.00051879882812","168.9890899658203","168.9890899658203","168.9890899658203","180.91989135742188","180.91989135742188","180.91989135742188","132.1185302734375","132.1185302734375","132.1185302734375","91.94580078125","91.94580078125","91.94580078125","30.225709915161133","30.225709915161133","30.225709915161133"
"247000","147.04629516601562","147.04629516601562","147.04629516601562","179.66026306152344","179.66026306152344","179.66026306152344","161.40206909179688","161.40206909179688","161.40206909179688","176.85877990722656","176.85877990722656","176.85877990722656","137.2421875","137.2421875","137.2421875","91.30398559570312","91.30398559570312","91.30398559570312","30.29231071472168","30.29231071472168","30.29231071472168"
"247100","143.73980712890625","143.73980712890625","143.73980712890625","178.37396240234375","178.37396240234375","178.37396240234375","178.68679809570312","178.68679809570312","178.68679809570312","176.44207763671875","176.44207763671875","176.44207763671875","137.5223846435547","137.5223846435547","137.5223846435547","91.93049621582031","91.93049621582031","91.93049621582031","30.557153701782227","30.557153701782227","30.557153701782227"
"247200","141.90187072753906","141.90187072753906","141.90187072753906","176.65086364746094","176.65086364746094","176.65086364746094","171.18780517578125","171.18780517578125","171.18780517578125","179.06626892089844","179.06626892089844","179.06626892089844","131.79454040527344","131.79454040527344","131.79454040527344","90.14164733886719","90.14164733886719","90.14164733886719","30.571117401123047","30.571117401123047","30.571117401123047"
"247300","133.53675842285156","133.53675842285156","133.53675842285156","175.28384399414062","175.28384399414062","175.28384399414062","175.6390838623047","175.6390838623047","175.6390838623047","174.5307159423828","174.5307159423828","174.5307159423828","133.7571258544922","133.7571258544922","133.7571258544922","91.3267593383789","91.3267593383789","91.3267593383789","30.450267791748047","30.450267791748047","30.450267791748047"
"247400","143.18739318847656","143.18739318847656","143.18739318847656","177.12454223632812","177.12454223632812","177.12454223632812","163.5762939453125","163.5762939453125","163.5762939453125","171.18943786621094","171.18943786621094","171.18943786621094","137.30006408691406","137.30006408691406","137.30006408691406","92.85120391845703","92.85120391845703","92.85120391845703","30.59233283996582","30.59233283996582","30.59233283996582"
"247500","144.4308319091797","144.4308319091797","144.4308319091797","177.44613647460938","177.44613647460938","177.44613647460938","177.84442138671875","177.84442138671875","177.84442138671875","176.1574249267578","176.1574249267578","176.1574249267578","128.48829650878906","128.48829650878906","128.48829650878906","94.70718383789062","94.70718383789062","94.70718383789062","30.638349533081055","30.638349533081055","30.638349533081055"
"247600","134.9117889404297","134.9117889404297","134.9117889404297","176.07571411132812","176.07571411132812","176.07571411132812","177.10260009765625","177.10260009765625","177.10260009765625","176.7761688232422","176.7761688232422","176.7761688232422","112.06814575195312","112.06814575195312","112.06814575195312","94.18890380859375","94.18890380859375","94.18890380859375","30.113353729248047","30.113353729248047","30.113353729248047"
"247700","137.34085083007812","137.34085083007812","137.34085083007812","176.0393829345703","176.0393829345703","176.0393829345703","171.1806182861328","171.1806182861328","171.1806182861328","177.09820556640625","177.09820556640625","177.09820556640625","126.40450286865234","126.40450286865234","126.40450286865234","92.65345764160156","92.65345764160156","92.65345764160156","30.149303436279297","30.149303436279297","30.149303436279297"
"247800","138.85903930664062","138.85903930664062","138.85903930664062","177.1144256591797","177.1144256591797","177.1144256591797","178.02650451660156","178.02650451660156","178.02650451660156","165.14012145996094","165.14012145996094","165.14012145996094","134.37486267089844","134.37486267089844","134.37486267089844","93.73199462890625","93.73199462890625","93.73199462890625","30.347265243530273","30.347265243530273","30.347265243530273"
"247900","145.63755798339844","145.63755798339844","145.63755798339844","178.80221557617188","178.80221557617188","178.80221557617188","177.9258575439453","177.9258575439453","177.9258575439453","149.5447998046875","149.5447998046875","149.5447998046875","136.17391967773438","136.17391967773438","136.17391967773438","94.21613311767578","94.21613311767578","94.21613311767578","30.791860580444336","30.791860580444336","30.791860580444336"
"248000","140.88510131835938","140.88510131835938","140.88510131835938","173.68482971191406","173.68482971191406","173.68482971191406","178.8528594970703","178.8528594970703","178.8528594970703","167.1457061767578","167.1457061767578","167.1457061767578","134.78961181640625","134.78961181640625","134.78961181640625","94.11469268798828","94.11469268798828","94.11469268798828","29.957387924194336","29.957387924194336","29.957387924194336"
"248100","142.4225616455078","142.4225616455078","142.4225616455078","175.95285034179688","175.95285034179688","175.95285034179688","176.7760772705078","176.7760772705078","176.7760772705078","177.76065063476562","177.76065063476562","177.76065063476562","129.50332641601562","129.50332641601562","129.50332641601562","93.83045959472656","93.83045959472656","93.83045959472656","29.20753288269043","29.20753288269043","29.20753288269043"
"248200","143.59585571289062","143.59585571289062","143.59585571289062","177.86927795410156","177.86927795410156","177.86927795410156","175.25701904296875","175.25701904296875","175.25701904296875","180.42306518554688","180.42306518554688","180.42306518554688","136.7888946533203","136.7888946533203","136.7888946533203","94.04080963134766","94.04080963134766","94.04080963134766","27.076444625854492","27.076444625854492","27.076444625854492"
"248300","146.1728515625","146.1728515625","146.1728515625","173.94456481933594","173.94456481933594","173.94456481933594","167.27511596679688","167.27511596679688","167.27511596679688","176.93344116210938","176.93344116210938","176.93344116210938","137.6041717529297","137.6041717529297","137.6041717529297","94.20633697509766","94.20633697509766","94.20633697509766","26.221637725830078","26.221637725830078","26.221637725830078"
"248400","140.48252868652344","140.48252868652344","140.48252868652344","179.73524475097656","179.73524475097656","179.73524475097656","178.84397888183594","178.84397888183594","178.84397888183594","177.22340393066406","177.22340393066406","177.22340393066406","135.7848663330078","135.7848663330078","135.7848663330078","94.4649887084961","94.4649887084961","94.4649887084961","27.773548126220703","27.773548126220703","27.773548126220703"
"248500","140.93380737304688","140.93380737304688","140.93380737304688","180.04861450195312","180.04861450195312","180.04861450195312","170.6537322998047","170.6537322998047","170.6537322998047","174.9229736328125","174.9229736328125","174.9229736328125","109.15636444091797","109.15636444091797","109.15636444091797","94.15630340576172","94.15630340576172","94.15630340576172","28.870866775512695","28.870866775512695","28.870866775512695"
"248600","144.11416625976562","144.11416625976562","144.11416625976562","174.8160858154297","174.8160858154297","174.8160858154297","174.44618225097656","174.44618225097656","174.44618225097656","172.2389678955078","172.2389678955078","172.2389678955078","128.52886962890625","128.52886962890625","128.52886962890625","92.06363677978516","92.06363677978516","92.06363677978516","29.313814163208008","29.313814163208008","29.313814163208008"
"248700","145.90162658691406","145.90162658691406","145.90162658691406","177.05523681640625","177.05523681640625","177.05523681640625","175.78411865234375","175.78411865234375","175.78411865234375","176.4326629638672","176.4326629638672","176.4326629638672","138.0128936767578","138.0128936767578","138.0128936767578","90.90843963623047","90.90843963623047","90.90843963623047","29.952425003051758","29.952425003051758","29.952425003051758"
"248800","138.30706787109375","138.30706787109375","138.30706787109375","175.38902282714844","175.38902282714844","175.38902282714844","177.87648010253906","177.87648010253906","177.87648010253906","179.0144500732422","179.0144500732422","179.0144500732422","137.24606323242188","137.24606323242188","137.24606323242188","91.95188903808594","91.95188903808594","91.95188903808594","30.0430908203125","30.0430908203125","30.0430908203125"
"248900","145.54238891601562","145.54238891601562","145.54238891601562","179.04647827148438","179.04647827148438","179.04647827148438","178.54592895507812","178.54592895507812","178.54592895507812","178.55905151367188","178.55905151367188","178.55905151367188","125.51534271240234","125.51534271240234","125.51534271240234","88.10311889648438","88.10311889648438","88.10311889648438","30.414758682250977","30.414758682250977","30.414758682250977"
"249000","144.89402770996094","144.89402770996094","144.89402770996094","178.6599578857422","178.6599578857422","178.6599578857422","179.17739868164062","179.17739868164062","179.17739868164062","178.22560119628906","178.22560119628906","178.22560119628906","135.2569122314453","135.2569122314453","135.2569122314453","85.81266021728516","85.81266021728516","85.81266021728516","30.527996063232422","30.527996063232422","30.527996063232422"
"249100","142.43328857421875","142.43328857421875","142.43328857421875","176.32501220703125","176.32501220703125","176.32501220703125","177.9667510986328","177.9667510986328","177.9667510986328","180.680908203125","180.680908203125","180.680908203125","137.51759338378906","137.51759338378906","137.51759338378906","89.74095916748047","89.74095916748047","89.74095916748047","30.256553649902344","30.256553649902344","30.256553649902344"
"249200","141.9254913330078","141.9254913330078","141.9254913330078","178.42379760742188","178.42379760742188","178.42379760742188","168.63121032714844","168.63121032714844","168.63121032714844","181.3753662109375","181.3753662109375","181.3753662109375","116.76617431640625","116.76617431640625","116.76617431640625","90.73139953613281","90.73139953613281","90.73139953613281","30.223878860473633","30.223878860473633","30.223878860473633"
"249300","138.04238891601562","138.04238891601562","138.04238891601562","176.16197204589844","176.16197204589844","176.16197204589844","176.66366577148438","176.66366577148438","176.66366577148438","180.16041564941406","180.16041564941406","180.16041564941406","122.3565902709961","122.3565902709961","122.3565902709961","92.15929412841797","92.15929412841797","92.15929412841797","30.690174102783203","30.690174102783203","30.690174102783203"
"249400","144.3135986328125","144.3135986328125","144.3135986328125","178.88125610351562","178.88125610351562","178.88125610351562","178.26272583007812","178.26272583007812","178.26272583007812","180.5017852783203","180.5017852783203","180.5017852783203","136.86758422851562","136.86758422851562","136.86758422851562","91.93405151367188","91.93405151367188","91.93405151367188","30.543920516967773","30.543920516967773","30.543920516967773"
"249500","144.0272674560547","144.0272674560547","144.0272674560547","176.9730224609375","176.9730224609375","176.9730224609375","174.2282257080078","174.2282257080078","174.2282257080078","180.0225067138672","180.0225067138672","180.0225067138672","136.44924926757812","136.44924926757812","136.44924926757812","93.69133758544922","93.69133758544922","93.69133758544922","30.209320068359375","30.209320068359375","30.209320068359375"
"249600","144.1161651611328","144.1161651611328","144.1161651611328","173.81298828125","173.81298828125","173.81298828125","175.66757202148438","175.66757202148438","175.66757202148438","173.96438598632812","173.96438598632812","173.96438598632812","137.7769775390625","137.7769775390625","137.7769775390625","93.88497924804688","93.88497924804688","93.88497924804688","29.967275619506836","29.967275619506836","29.967275619506836"
"249700","145.81161499023438","145.81161499023438","145.81161499023438","176.1361846923828","176.1361846923828","176.1361846923828","178.35855102539062","178.35855102539062","178.35855102539062","171.17376708984375","171.17376708984375","171.17376708984375","134.93231201171875","134.93231201171875","134.93231201171875","94.09352111816406","94.09352111816406","94.09352111816406","29.612384796142578","29.612384796142578","29.612384796142578"
"249800","147.05282592773438","147.05282592773438","147.05282592773438","174.28289794921875","174.28289794921875","174.28289794921875","178.68670654296875","178.68670654296875","178.68670654296875","177.37057495117188","177.37057495117188","177.37057495117188","125.87177276611328","125.87177276611328","125.87177276611328","94.15011596679688","94.15011596679688","94.15011596679688","30.0168514251709","30.0168514251709","30.0168514251709"
"249900","145.7001495361328","145.7001495361328","145.7001495361328","177.5740203857422","177.5740203857422","177.5740203857422","175.46112060546875","175.46112060546875","175.46112060546875","174.7099151611328","174.7099151611328","174.7099151611328","127.89732360839844","127.89732360839844","127.89732360839844","93.97142028808594","93.97142028808594","93.97142028808594","30.11457633972168","30.11457633972168","30.11457633972168"
"250000","144.0130615234375","144.0130615234375","144.0130615234375","177.46009826660156","177.46009826660156","177.46009826660156","171.72650146484375","171.72650146484375","171.72650146484375","175.2355499267578","175.2355499267578","175.2355499267578","134.9550323486328","134.9550323486328","134.9550323486328","93.74759674072266","93.74759674072266","93.74759674072266","30.189224243164062","30.189224243164062","30.189224243164062"
"250100","144.59738159179688","144.59738159179688","144.59738159179688","178.81729125976562","178.81729125976562","178.81729125976562","172.64871215820312","172.64871215820312","172.64871215820312","175.69873046875","175.69873046875","175.69873046875","137.1199951171875","137.1199951171875","137.1199951171875","93.07931518554688","93.07931518554688","93.07931518554688","30.332347869873047","30.332347869873047","30.332347869873047"
"250200","147.95924377441406","147.95924377441406","147.95924377441406","172.90716552734375","172.90716552734375","172.90716552734375","168.11569213867188","168.11569213867188","168.11569213867188","176.2900390625","176.2900390625","176.2900390625","137.70774841308594","137.70774841308594","137.70774841308594","87.69969940185547","87.69969940185547","87.69969940185547","30.147836685180664","30.147836685180664","30.147836685180664"
"250300","146.16567993164062","146.16567993164062","146.16567993164062","173.63597106933594","173.63597106933594","173.63597106933594","175.79904174804688","175.79904174804688","175.79904174804688","179.59774780273438","179.59774780273438","179.59774780273438","137.8307342529297","137.8307342529297","137.8307342529297","87.89713287353516","87.89713287353516","87.89713287353516","29.24933624267578","29.24933624267578","29.24933624267578"
"250400","134.64218139648438","134.64218139648438","134.64218139648438","177.8330535888672","177.8330535888672","177.8330535888672","178.61294555664062","178.61294555664062","178.61294555664062","179.45016479492188","179.45016479492188","179.45016479492188","131.8291778564453","131.8291778564453","131.8291778564453","91.82767486572266","91.82767486572266","91.82767486572266","29.483863830566406","29.483863830566406","29.483863830566406"
