"Step","1873380_2 - train/accuracy","1873380_2 - train/accuracy__MIN","1873380_2 - train/accuracy__MAX","4395274 - train/accuracy","4395274 - train/accuracy__MIN","4395274 - train/accuracy__MAX","1940028_1 - train/accuracy","1940028_1 - train/accuracy__MIN","1940028_1 - train/accuracy__MAX","4520555_1 - train/accuracy","4520555_1 - train/accuracy__MIN","4520555_1 - train/accuracy__MAX","2536305_1 - train/accuracy","2536305_1 - train/accuracy__MIN","2536305_1 - train/accuracy__MAX","2536333_1 - train/accuracy","2536333_1 - train/accuracy__MIN","2536333_1 - train/accuracy__MAX","1940035_0 - train/accuracy","1940035_0 - train/accuracy__MIN","1940035_0 - train/accuracy__MAX"
"194800","0.5109795928001404","0.5109795928001404","0.5109795928001404","0.5400922894477844","0.5400922894477844","0.5400922894477844","0.46237561106681824","0.46237561106681824","0.46237561106681824","0.44181206822395325","0.44181206822395325","0.44181206822395325","0.3808503746986389","0.3808503746986389","0.3808503746986389","0.34622496366500854","0.34622496366500854","0.34622496366500854","0.24253840744495392","0.24253840744495392","0.24253840744495392"
"194900","0.5080934166908264","0.5080934166908264","0.5080934166908264","0.5404359102249146","0.5404359102249146","0.5404359102249146","0.46224260330200195","0.46224260330200195","0.46224260330200195","0.4392907917499542","0.4392907917499542","0.4392907917499542","0.3810361325740814","0.3810361325740814","0.3810361325740814","0.34732627868652344","0.34732627868652344","0.34732627868652344","0.2423168271780014","0.2423168271780014","0.2423168271780014"
"195000","0.5124783515930176","0.5124783515930176","0.5124783515930176","0.5410826802253723","0.5410826802253723","0.5410826802253723","0.45816078782081604","0.45816078782081604","0.45816078782081604","0.43792980909347534","0.43792980909347534","0.43792980909347534","0.3807237148284912","0.3807237148284912","0.3807237148284912","0.34729036688804626","0.34729036688804626","0.34729036688804626","0.243709534406662","0.243709534406662","0.243709534406662"
"195100","0.5136559009552002","0.5136559009552002","0.5136559009552002","0.5416515469551086","0.5416515469551086","0.5416515469551086","0.46227049827575684","0.46227049827575684","0.46227049827575684","0.44041746854782104","0.44041746854782104","0.44041746854782104","0.37607747316360474","0.37607747316360474","0.37607747316360474","0.3459760546684265","0.3459760546684265","0.3459760546684265","0.2452852874994278","0.2452852874994278","0.2452852874994278"
"195200","0.5161914825439453","0.5161914825439453","0.5161914825439453","0.5414721965789795","0.5414721965789795","0.5414721965789795","0.46422821283340454","0.46422821283340454","0.46422821283340454","0.43966060876846313","0.43966060876846313","0.43966060876846313","0.37883079051971436","0.37883079051971436","0.37883079051971436","0.34612196683883667","0.34612196683883667","0.34612196683883667","0.24655912816524506","0.24655912816524506","0.24655912816524506"
"195300","0.5097144842147827","0.5097144842147827","0.5097144842147827","0.5391960144042969","0.5391960144042969","0.5391960144042969","0.4688340425491333","0.4688340425491333","0.4688340425491333","0.44103312492370605","0.44103312492370605","0.44103312492370605","0.3931906521320343","0.3931906521320343","0.3931906521320343","0.3456897437572479","0.3456897437572479","0.3456897437572479","0.24438290297985077","0.24438290297985077","0.24438290297985077"
"195400","0.5149537920951843","0.5149537920951843","0.5149537920951843","0.5419310927391052","0.5419310927391052","0.5419310927391052","0.4717186689376831","0.4717186689376831","0.4717186689376831","0.43826785683631897","0.43826785683631897","0.43826785683631897","0.39462608098983765","0.39462608098983765","0.39462608098983765","0.3436923623085022","0.3436923623085022","0.3436923623085022","0.23692186176776886","0.23692186176776886","0.23692186176776886"
"195500","0.516152024269104","0.516152024269104","0.516152024269104","0.5435896515846252","0.5435896515846252","0.5435896515846252","0.4701076149940491","0.4701076149940491","0.4701076149940491","0.4408118426799774","0.4408118426799774","0.4408118426799774","0.39309900999069214","0.39309900999069214","0.39309900999069214","0.34729042649269104","0.34729042649269104","0.34729042649269104","0.2428443431854248","0.2428443431854248","0.2428443431854248"
"195600","0.5161537528038025","0.5161537528038025","0.5161537528038025","0.5435389876365662","0.5435389876365662","0.5435389876365662","0.4799414575099945","0.4799414575099945","0.4799414575099945","0.43627917766571045","0.43627917766571045","0.43627917766571045","0.39535507559776306","0.39535507559776306","0.39535507559776306","0.3426670432090759","0.3426670432090759","0.3426670432090759","0.23778191208839417","0.23778191208839417","0.23778191208839417"
"195700","0.5130792856216431","0.5130792856216431","0.5130792856216431","0.5424101948738098","0.5424101948738098","0.5424101948738098","0.4836486577987671","0.4836486577987671","0.4836486577987671","0.4373200237751007","0.4373200237751007","0.4373200237751007","0.3982332944869995","0.3982332944869995","0.3982332944869995","0.34082698822021484","0.34082698822021484","0.34082698822021484","0.2352219671010971","0.2352219671010971","0.2352219671010971"
"195800","0.5175127983093262","0.5175127983093262","0.5175127983093262","0.5434355735778809","0.5434355735778809","0.5434355735778809","0.4851484000682831","0.4851484000682831","0.4851484000682831","0.436636745929718","0.436636745929718","0.436636745929718","0.3985005021095276","0.3985005021095276","0.3985005021095276","0.3418007493019104","0.3418007493019104","0.3418007493019104","0.24216993153095245","0.24216993153095245","0.24216993153095245"
"195900","0.5188427567481995","0.5188427567481995","0.5188427567481995","0.5423125624656677","0.5423125624656677","0.5423125624656677","0.4856981933116913","0.4856981933116913","0.4856981933116913","0.4392821788787842","0.4392821788787842","0.4392821788787842","0.3994717001914978","0.3994717001914978","0.3994717001914978","0.33992213010787964","0.33992213010787964","0.33992213010787964","0.23914052546024323","0.23914052546024323","0.23914052546024323"
"196000","0.5221541523933411","0.5221541523933411","0.5221541523933411","0.5462555289268494","0.5462555289268494","0.5462555289268494","0.48343557119369507","0.48343557119369507","0.48343557119369507","0.4383299946784973","0.4383299946784973","0.4383299946784973","0.40097805857658386","0.40097805857658386","0.40097805857658386","0.3434092700481415","0.3434092700481415","0.3434092700481415","0.2386212795972824","0.2386212795972824","0.2386212795972824"
"196100","0.5240746140480042","0.5240746140480042","0.5240746140480042","0.545468807220459","0.545468807220459","0.545468807220459","0.4821104407310486","0.4821104407310486","0.4821104407310486","0.4365033209323883","0.4365033209323883","0.4365033209323883","0.39918988943099976","0.39918988943099976","0.39918988943099976","0.34231892228126526","0.34231892228126526","0.34231892228126526","0.23492474853992462","0.23492474853992462","0.23492474853992462"
"196200","0.5282456874847412","0.5282456874847412","0.5282456874847412","0.5444064140319824","0.5444064140319824","0.5444064140319824","0.47730252146720886","0.47730252146720886","0.47730252146720886","0.4381351172924042","0.4381351172924042","0.4381351172924042","0.39669695496559143","0.39669695496559143","0.39669695496559143","0.3439631760120392","0.3439631760120392","0.3439631760120392","0.24169370532035828","0.24169370532035828","0.24169370532035828"
"196300","0.521404504776001","0.521404504776001","0.521404504776001","0.5488446950912476","0.5488446950912476","0.5488446950912476","0.4763723909854889","0.4763723909854889","0.4763723909854889","0.43525803089141846","0.43525803089141846","0.43525803089141846","0.3960990905761719","0.3960990905761719","0.3960990905761719","0.3416924476623535","0.3416924476623535","0.3416924476623535","0.2352854609489441","0.2352854609489441","0.2352854609489441"
"196400","0.513687014579773","0.513687014579773","0.513687014579773","0.5486673712730408","0.5486673712730408","0.5486673712730408","0.47818684577941895","0.47818684577941895","0.47818684577941895","0.435547411441803","0.435547411441803","0.435547411441803","0.39281776547431946","0.39281776547431946","0.39281776547431946","0.34206220507621765","0.34206220507621765","0.34206220507621765","0.23822428286075592","0.23822428286075592","0.23822428286075592"
"196500","0.5148156881332397","0.5148156881332397","0.5148156881332397","0.5498008131980896","0.5498008131980896","0.5498008131980896","0.4715871512889862","0.4715871512889862","0.4715871512889862","0.43417638540267944","0.43417638540267944","0.43417638540267944","0.3930131494998932","0.3930131494998932","0.3930131494998932","0.34548142552375793","0.34548142552375793","0.34548142552375793","0.23792517185211182","0.23792517185211182","0.23792517185211182"
"196600","0.5136762857437134","0.5136762857437134","0.5136762857437134","0.5509428977966309","0.5509428977966309","0.5509428977966309","0.47230836749076843","0.47230836749076843","0.47230836749076843","0.43409913778305054","0.43409913778305054","0.43409913778305054","0.391946017742157","0.391946017742157","0.391946017742157","0.3465989828109741","0.3465989828109741","0.3465989828109741","0.23600243031978607","0.23600243031978607","0.23600243031978607"
"196700","0.5161541700363159","0.5161541700363159","0.5161541700363159","0.5528980493545532","0.5528980493545532","0.5528980493545532","0.4817957878112793","0.4817957878112793","0.4817957878112793","0.43684977293014526","0.43684977293014526","0.43684977293014526","0.39316609501838684","0.39316609501838684","0.39316609501838684","0.3477329909801483","0.3477329909801483","0.3477329909801483","0.23811890184879303","0.23811890184879303","0.23811890184879303"
"196800","0.5168783068656921","0.5168783068656921","0.5168783068656921","0.5473111271858215","0.5473111271858215","0.5473111271858215","0.4871198832988739","0.4871198832988739","0.4871198832988739","0.43638327717781067","0.43638327717781067","0.43638327717781067","0.38746681809425354","0.38746681809425354","0.38746681809425354","0.34741488099098206","0.34741488099098206","0.34741488099098206","0.23762094974517822","0.23762094974517822","0.23762094974517822"
"196900","0.5190054178237915","0.5190054178237915","0.5190054178237915","0.5473551750183105","0.5473551750183105","0.5473551750183105","0.48607736825942993","0.48607736825942993","0.48607736825942993","0.43935519456863403","0.43935519456863403","0.43935519456863403","0.3847839832305908","0.3847839832305908","0.3847839832305908","0.3466789126396179","0.3466789126396179","0.3466789126396179","0.23656614124774933","0.23656614124774933","0.23656614124774933"
"197000","0.5192749500274658","0.5192749500274658","0.5192749500274658","0.5456864237785339","0.5456864237785339","0.5456864237785339","0.48614978790283203","0.48614978790283203","0.48614978790283203","0.4410654604434967","0.4410654604434967","0.4410654604434967","0.38483136892318726","0.38483136892318726","0.38483136892318726","0.3483738303184509","0.3483738303184509","0.3483738303184509","0.23551754653453827","0.23551754653453827","0.23551754653453827"
"197100","0.5250811576843262","0.5250811576843262","0.5250811576843262","0.545280396938324","0.545280396938324","0.545280396938324","0.48173174262046814","0.48173174262046814","0.48173174262046814","0.441945344209671","0.441945344209671","0.441945344209671","0.39046144485473633","0.39046144485473633","0.39046144485473633","0.34395545721054077","0.34395545721054077","0.34395545721054077","0.2391470968723297","0.2391470968723297","0.2391470968723297"
"197200","0.5248202681541443","0.5248202681541443","0.5248202681541443","0.5505999326705933","0.5505999326705933","0.5505999326705933","0.4788983464241028","0.4788983464241028","0.4788983464241028","0.4413321614265442","0.4413321614265442","0.4413321614265442","0.39386186003685","0.39386186003685","0.39386186003685","0.34385567903518677","0.34385567903518677","0.34385567903518677","0.2372577041387558","0.2372577041387558","0.2372577041387558"
"197300","0.5222555994987488","0.5222555994987488","0.5222555994987488","0.5510945320129395","0.5510945320129395","0.5510945320129395","0.47537967562675476","0.47537967562675476","0.47537967562675476","0.44237568974494934","0.44237568974494934","0.44237568974494934","0.39567941427230835","0.39567941427230835","0.39567941427230835","0.34636572003364563","0.34636572003364563","0.34636572003364563","0.2367023229598999","0.2367023229598999","0.2367023229598999"
"197400","0.5241184234619141","0.5241184234619141","0.5241184234619141","0.5504734516143799","0.5504734516143799","0.5504734516143799","0.4684332013130188","0.4684332013130188","0.4684332013130188","0.44269925355911255","0.44269925355911255","0.44269925355911255","0.3975010812282562","0.3975010812282562","0.3975010812282562","0.3474051058292389","0.3474051058292389","0.3474051058292389","0.23613916337490082","0.23613916337490082","0.23613916337490082"
"197500","0.5250266194343567","0.5250266194343567","0.5250266194343567","0.548478901386261","0.548478901386261","0.548478901386261","0.4671266973018646","0.4671266973018646","0.4671266973018646","0.44025465846061707","0.44025465846061707","0.44025465846061707","0.3955669701099396","0.3955669701099396","0.3955669701099396","0.34695059061050415","0.34695059061050415","0.34695059061050415","0.23186422884464264","0.23186422884464264","0.23186422884464264"
"197600","0.5185927152633667","0.5185927152633667","0.5185927152633667","0.5477506518363953","0.5477506518363953","0.5477506518363953","0.4605198800563812","0.4605198800563812","0.4605198800563812","0.44210800528526306","0.44210800528526306","0.44210800528526306","0.3927725851535797","0.3927725851535797","0.3927725851535797","0.3496604561805725","0.3496604561805725","0.3496604561805725","0.23719118535518646","0.23719118535518646","0.23719118535518646"
"197700","0.5164128541946411","0.5164128541946411","0.5164128541946411","0.5436905026435852","0.5436905026435852","0.5436905026435852","0.4610390067100525","0.4610390067100525","0.4610390067100525","0.4417276382446289","0.4417276382446289","0.4417276382446289","0.397431880235672","0.397431880235672","0.397431880235672","0.3473288416862488","0.3473288416862488","0.3473288416862488","0.23839381337165833","0.23839381337165833","0.23839381337165833"
"197800","0.5129842758178711","0.5129842758178711","0.5129842758178711","0.5451915860176086","0.5451915860176086","0.5451915860176086","0.4660102427005768","0.4660102427005768","0.4660102427005768","0.4410403072834015","0.4410403072834015","0.4410403072834015","0.3951916992664337","0.3951916992664337","0.3951916992664337","0.3458513915538788","0.3458513915538788","0.3458513915538788","0.23842200636863708","0.23842200636863708","0.23842200636863708"
"197900","0.5150503516197205","0.5150503516197205","0.5150503516197205","0.5462040901184082","0.5462040901184082","0.5462040901184082","0.46586790680885315","0.46586790680885315","0.46586790680885315","0.44179683923721313","0.44179683923721313","0.44179683923721313","0.3973105847835541","0.3973105847835541","0.3973105847835541","0.3441352844238281","0.3441352844238281","0.3441352844238281","0.23660340905189514","0.23660340905189514","0.23660340905189514"
"198000","0.5141210556030273","0.5141210556030273","0.5141210556030273","0.5450909733772278","0.5450909733772278","0.5450909733772278","0.46842339634895325","0.46842339634895325","0.46842339634895325","0.442105770111084","0.442105770111084","0.442105770111084","0.38978731632232666","0.38978731632232666","0.38978731632232666","0.34714534878730774","0.34714534878730774","0.34714534878730774","0.24011917412281036","0.24011917412281036","0.24011917412281036"
"198100","0.5145132541656494","0.5145132541656494","0.5145132541656494","0.5481513738632202","0.5481513738632202","0.5481513738632202","0.46409255266189575","0.46409255266189575","0.46409255266189575","0.4389469027519226","0.4389469027519226","0.4389469027519226","0.39087751507759094","0.39087751507759094","0.39087751507759094","0.34179583191871643","0.34179583191871643","0.34179583191871643","0.235544815659523","0.235544815659523","0.235544815659523"
"198200","0.5152501463890076","0.5152501463890076","0.5152501463890076","0.5442250967025757","0.5442250967025757","0.5442250967025757","0.4611760079860687","0.4611760079860687","0.4611760079860687","0.43515026569366455","0.43515026569366455","0.43515026569366455","0.388430655002594","0.388430655002594","0.388430655002594","0.34204456210136414","0.34204456210136414","0.34204456210136414","0.23800422251224518","0.23800422251224518","0.23800422251224518"
"198300","0.520643413066864","0.520643413066864","0.520643413066864","0.547451376914978","0.547451376914978","0.547451376914978","0.4553515911102295","0.4553515911102295","0.4553515911102295","0.43138888478279114","0.43138888478279114","0.43138888478279114","0.3882163465023041","0.3882163465023041","0.3882163465023041","0.3455466628074646","0.3455466628074646","0.3455466628074646","0.2418515384197235","0.2418515384197235","0.2418515384197235"
"198400","0.5268149971961975","0.5268149971961975","0.5268149971961975","0.5468471050262451","0.5468471050262451","0.5468471050262451","0.4479215145111084","0.4479215145111084","0.4479215145111084","0.433516263961792","0.433516263961792","0.433516263961792","0.3875260353088379","0.3875260353088379","0.3875260353088379","0.34858736395835876","0.34858736395835876","0.34858736395835876","0.24064326286315918","0.24064326286315918","0.24064326286315918"
"198500","0.5220145583152771","0.5220145583152771","0.5220145583152771","0.5449790358543396","0.5449790358543396","0.5449790358543396","0.45975935459136963","0.45975935459136963","0.45975935459136963","0.43399494886398315","0.43399494886398315","0.43399494886398315","0.38732436299324036","0.38732436299324036","0.38732436299324036","0.3437557816505432","0.3437557816505432","0.3437557816505432","0.2405930906534195","0.2405930906534195","0.2405930906534195"
"198600","0.521885097026825","0.521885097026825","0.521885097026825","0.5468079447746277","0.5468079447746277","0.5468079447746277","0.47175830602645874","0.47175830602645874","0.47175830602645874","0.43800902366638184","0.43800902366638184","0.43800902366638184","0.3872298300266266","0.3872298300266266","0.3872298300266266","0.34659886360168457","0.34659886360168457","0.34659886360168457","0.23771904408931732","0.23771904408931732","0.23771904408931732"
"198700","0.5255916714668274","0.5255916714668274","0.5255916714668274","0.5475554466247559","0.5475554466247559","0.5475554466247559","0.4810996651649475","0.4810996651649475","0.4810996651649475","0.43646714091300964","0.43646714091300964","0.43646714091300964","0.3878379762172699","0.3878379762172699","0.3878379762172699","0.34560561180114746","0.34560561180114746","0.34560561180114746","0.24095022678375244","0.24095022678375244","0.24095022678375244"
"198800","0.5251021385192871","0.5251021385192871","0.5251021385192871","0.5473694801330566","0.5473694801330566","0.5473694801330566","0.48824769258499146","0.48824769258499146","0.48824769258499146","0.43627870082855225","0.43627870082855225","0.43627870082855225","0.3904688060283661","0.3904688060283661","0.3904688060283661","0.34286072850227356","0.34286072850227356","0.34286072850227356","0.23479212820529938","0.23479212820529938","0.23479212820529938"
"198900","0.5203867554664612","0.5203867554664612","0.5203867554664612","0.5487960577011108","0.5487960577011108","0.5487960577011108","0.4932488203048706","0.4932488203048706","0.4932488203048706","0.4368788003921509","0.4368788003921509","0.4368788003921509","0.3909963369369507","0.3909963369369507","0.3909963369369507","0.34753063321113586","0.34753063321113586","0.34753063321113586","0.2372511327266693","0.2372511327266693","0.2372511327266693"
"199000","0.5253227949142456","0.5253227949142456","0.5253227949142456","0.544937789440155","0.544937789440155","0.544937789440155","0.49218642711639404","0.49218642711639404","0.49218642711639404","0.43958723545074463","0.43958723545074463","0.43958723545074463","0.3898817300796509","0.3898817300796509","0.3898817300796509","0.3467922508716583","0.3467922508716583","0.3467922508716583","0.2412160187959671","0.2412160187959671","0.2412160187959671"
"199100","0.5262809991836548","0.5262809991836548","0.5262809991836548","0.548194408416748","0.548194408416748","0.548194408416748","0.4835902154445648","0.4835902154445648","0.4835902154445648","0.43893811106681824","0.43893811106681824","0.43893811106681824","0.39280006289482117","0.39280006289482117","0.39280006289482117","0.3503798246383667","0.3503798246383667","0.3503798246383667","0.23583519458770752","0.23583519458770752","0.23583519458770752"
"199200","0.5268382430076599","0.5268382430076599","0.5268382430076599","0.5469251275062561","0.5469251275062561","0.5469251275062561","0.4900910556316376","0.4900910556316376","0.4900910556316376","0.44163814187049866","0.44163814187049866","0.44163814187049866","0.39439064264297485","0.39439064264297485","0.39439064264297485","0.34733912348747253","0.34733912348747253","0.34733912348747253","0.23802122473716736","0.23802122473716736","0.23802122473716736"
"199300","0.5255866646766663","0.5255866646766663","0.5255866646766663","0.5432872176170349","0.5432872176170349","0.5432872176170349","0.486590176820755","0.486590176820755","0.486590176820755","0.4406580924987793","0.4406580924987793","0.4406580924987793","0.40002673864364624","0.40002673864364624","0.40002673864364624","0.34818071126937866","0.34818071126937866","0.34818071126937866","0.23301656544208527","0.23301656544208527","0.23301656544208527"
"199400","0.5282236933708191","0.5282236933708191","0.5282236933708191","0.546507716178894","0.546507716178894","0.546507716178894","0.4848567545413971","0.4848567545413971","0.4848567545413971","0.44206753373146057","0.44206753373146057","0.44206753373146057","0.3952542841434479","0.3952542841434479","0.3952542841434479","0.3505922257900238","0.3505922257900238","0.3505922257900238","0.2398962825536728","0.2398962825536728","0.2398962825536728"
"199500","0.5249094367027283","0.5249094367027283","0.5249094367027283","0.5485184192657471","0.5485184192657471","0.5485184192657471","0.48021847009658813","0.48021847009658813","0.48021847009658813","0.4408874213695526","0.4408874213695526","0.4408874213695526","0.3911600410938263","0.3911600410938263","0.3911600410938263","0.3469599187374115","0.3469599187374115","0.3469599187374115","0.24072730541229248","0.24072730541229248","0.24072730541229248"
"199600","0.5260336995124817","0.5260336995124817","0.5260336995124817","0.5447909832000732","0.5447909832000732","0.5447909832000732","0.47554025053977966","0.47554025053977966","0.47554025053977966","0.44107386469841003","0.44107386469841003","0.44107386469841003","0.3787595331668854","0.3787595331668854","0.3787595331668854","0.34709247946739197","0.34709247946739197","0.34709247946739197","0.24307076632976532","0.24307076632976532","0.24307076632976532"
"199700","0.5221761465072632","0.5221761465072632","0.5221761465072632","0.5504214763641357","0.5504214763641357","0.5504214763641357","0.47231319546699524","0.47231319546699524","0.47231319546699524","0.44180235266685486","0.44180235266685486","0.44180235266685486","0.37564408779144287","0.37564408779144287","0.37564408779144287","0.3489498496055603","0.3489498496055603","0.3489498496055603","0.24039672315120697","0.24039672315120697","0.24039672315120697"
"199800","0.519601583480835","0.519601583480835","0.519601583480835","0.5538656711578369","0.5538656711578369","0.5538656711578369","0.4724130630493164","0.4724130630493164","0.4724130630493164","0.44285887479782104","0.44285887479782104","0.44285887479782104","0.3777027428150177","0.3777027428150177","0.3777027428150177","0.34693244099617004","0.34693244099617004","0.34693244099617004","0.23861759901046753","0.23861759901046753","0.23861759901046753"
"199900","0.5179257392883301","0.5179257392883301","0.5179257392883301","0.5530182123184204","0.5530182123184204","0.5530182123184204","0.4815930128097534","0.4815930128097534","0.4815930128097534","0.44097381830215454","0.44097381830215454","0.44097381830215454","0.3756846487522125","0.3756846487522125","0.3756846487522125","0.35527196526527405","0.35527196526527405","0.35527196526527405","0.2422041893005371","0.2422041893005371","0.2422041893005371"
"200000","0.5192277431488037","0.5192277431488037","0.5192277431488037","0.5567216873168945","0.5567216873168945","0.5567216873168945","0.4840286374092102","0.4840286374092102","0.4840286374092102","0.44172802567481995","0.44172802567481995","0.44172802567481995","0.3734828233718872","0.3734828233718872","0.3734828233718872","0.3527783453464508","0.3527783453464508","0.3527783453464508","0.23959635198116302","0.23959635198116302","0.23959635198116302"
"200100","0.524481475353241","0.524481475353241","0.524481475353241","0.5562924742698669","0.5562924742698669","0.5562924742698669","0.4784839451313019","0.4784839451313019","0.4784839451313019","0.44048380851745605","0.44048380851745605","0.44048380851745605","0.3746502101421356","0.3746502101421356","0.3746502101421356","0.3561757802963257","0.3561757802963257","0.3561757802963257","0.2406989485025406","0.2406989485025406","0.2406989485025406"
"200200","0.5186291337013245","0.5186291337013245","0.5186291337013245","0.5529704689979553","0.5529704689979553","0.5529704689979553","0.4871676564216614","0.4871676564216614","0.4871676564216614","0.43779367208480835","0.43779367208480835","0.43779367208480835","0.3762679398059845","0.3762679398059845","0.3762679398059845","0.3576359450817108","0.3576359450817108","0.3576359450817108","0.24035069346427917","0.24035069346427917","0.24035069346427917"
"200300","0.5228862762451172","0.5228862762451172","0.5228862762451172","0.5523467659950256","0.5523467659950256","0.5523467659950256","0.4869465231895447","0.4869465231895447","0.4869465231895447","0.43645092844963074","0.43645092844963074","0.43645092844963074","0.37974023818969727","0.37974023818969727","0.37974023818969727","0.3586897552013397","0.3586897552013397","0.3586897552013397","0.23429107666015625","0.23429107666015625","0.23429107666015625"
"200400","0.5362956523895264","0.5362956523895264","0.5362956523895264","0.551302433013916","0.551302433013916","0.551302433013916","0.48342186212539673","0.48342186212539673","0.48342186212539673","0.43538063764572144","0.43538063764572144","0.43538063764572144","0.3825428783893585","0.3825428783893585","0.3825428783893585","0.3577439486980438","0.3577439486980438","0.3577439486980438","0.23828044533729553","0.23828044533729553","0.23828044533729553"
"200500","0.5352703928947449","0.5352703928947449","0.5352703928947449","0.550157368183136","0.550157368183136","0.550157368183136","0.4844856858253479","0.4844856858253479","0.4844856858253479","0.43321293592453003","0.43321293592453003","0.43321293592453003","0.3840045928955078","0.3840045928955078","0.3840045928955078","0.35713279247283936","0.35713279247283936","0.35713279247283936","0.24071937799453735","0.24071937799453735","0.24071937799453735"
"200600","0.5314333438873291","0.5314333438873291","0.5314333438873291","0.548229992389679","0.548229992389679","0.548229992389679","0.49511492252349854","0.49511492252349854","0.49511492252349854","0.434259831905365","0.434259831905365","0.434259831905365","0.38517290353775024","0.38517290353775024","0.38517290353775024","0.3551776707172394","0.3551776707172394","0.3551776707172394","0.24004992842674255","0.24004992842674255","0.24004992842674255"
"200700","0.5331918001174927","0.5331918001174927","0.5331918001174927","0.5470796227455139","0.5470796227455139","0.5470796227455139","0.4900207221508026","0.4900207221508026","0.4900207221508026","0.4348014295101166","0.4348014295101166","0.4348014295101166","0.38393744826316833","0.38393744826316833","0.38393744826316833","0.35277917981147766","0.35277917981147766","0.35277917981147766","0.23527394235134125","0.23527394235134125","0.23527394235134125"
"200800","0.5318129658699036","0.5318129658699036","0.5318129658699036","0.5453814268112183","0.5453814268112183","0.5453814268112183","0.4881967008113861","0.4881967008113861","0.4881967008113861","0.43619853258132935","0.43619853258132935","0.43619853258132935","0.38516947627067566","0.38516947627067566","0.38516947627067566","0.35430052876472473","0.35430052876472473","0.35430052876472473","0.23551806807518005","0.23551806807518005","0.23551806807518005"
"200900","0.5224884748458862","0.5224884748458862","0.5224884748458862","0.5459113717079163","0.5459113717079163","0.5459113717079163","0.484859436750412","0.484859436750412","0.484859436750412","0.43740376830101013","0.43740376830101013","0.43740376830101013","0.3831644058227539","0.3831644058227539","0.3831644058227539","0.3552636206150055","0.3552636206150055","0.3552636206150055","0.24387075006961823","0.24387075006961823","0.24387075006961823"
"201000","0.5193150639533997","0.5193150639533997","0.5193150639533997","0.5462391972541809","0.5462391972541809","0.5462391972541809","0.4830768406391144","0.4830768406391144","0.4830768406391144","0.4365293085575104","0.4365293085575104","0.4365293085575104","0.3864348828792572","0.3864348828792572","0.3864348828792572","0.3563295602798462","0.3563295602798462","0.3563295602798462","0.23439718782901764","0.23439718782901764","0.23439718782901764"
"201100","0.5197994112968445","0.5197994112968445","0.5197994112968445","0.5474529266357422","0.5474529266357422","0.5474529266357422","0.48105257749557495","0.48105257749557495","0.48105257749557495","0.4372972249984741","0.4372972249984741","0.4372972249984741","0.3861068785190582","0.3861068785190582","0.3861068785190582","0.35360267758369446","0.35360267758369446","0.35360267758369446","0.23782165348529816","0.23782165348529816","0.23782165348529816"
"201200","0.5122080445289612","0.5122080445289612","0.5122080445289612","0.5487876534461975","0.5487876534461975","0.5487876534461975","0.48895910382270813","0.48895910382270813","0.48895910382270813","0.4363752603530884","0.4363752603530884","0.4363752603530884","0.3891304135322571","0.3891304135322571","0.3891304135322571","0.355663001537323","0.355663001537323","0.355663001537323","0.2355155050754547","0.2355155050754547","0.2355155050754547"
"201300","0.5099183320999146","0.5099183320999146","0.5099183320999146","0.5486613512039185","0.5486613512039185","0.5486613512039185","0.4929351508617401","0.4929351508617401","0.4929351508617401","0.4344385862350464","0.4344385862350464","0.4344385862350464","0.3857659697532654","0.3857659697532654","0.3857659697532654","0.35871803760528564","0.35871803760528564","0.35871803760528564","0.2370184063911438","0.2370184063911438","0.2370184063911438"
"201400","0.5063613653182983","0.5063613653182983","0.5063613653182983","0.5483490228652954","0.5483490228652954","0.5483490228652954","0.4925224184989929","0.4925224184989929","0.4925224184989929","0.43326932191848755","0.43326932191848755","0.43326932191848755","0.3831739127635956","0.3831739127635956","0.3831739127635956","0.35507410764694214","0.35507410764694214","0.35507410764694214","0.23794876039028168","0.23794876039028168","0.23794876039028168"
"201500","0.5139490962028503","0.5139490962028503","0.5139490962028503","0.5467531085014343","0.5467531085014343","0.5467531085014343","0.4853920042514801","0.4853920042514801","0.4853920042514801","0.43365490436553955","0.43365490436553955","0.43365490436553955","0.3850780427455902","0.3850780427455902","0.3850780427455902","0.3562973737716675","0.3562973737716675","0.3562973737716675","0.23523294925689697","0.23523294925689697","0.23523294925689697"
"201600","0.520771324634552","0.520771324634552","0.520771324634552","0.5496222376823425","0.5496222376823425","0.5496222376823425","0.4929110109806061","0.4929110109806061","0.4929110109806061","0.4348120391368866","0.4348120391368866","0.4348120391368866","0.39109116792678833","0.39109116792678833","0.39109116792678833","0.3544415831565857","0.3544415831565857","0.3544415831565857","0.2358301877975464","0.2358301877975464","0.2358301877975464"
"201700","0.5269690155982971","0.5269690155982971","0.5269690155982971","0.5497389435768127","0.5497389435768127","0.5497389435768127","0.49071213603019714","0.49071213603019714","0.49071213603019714","0.4344123601913452","0.4344123601913452","0.4344123601913452","0.38740479946136475","0.38740479946136475","0.38740479946136475","0.34908923506736755","0.34908923506736755","0.34908923506736755","0.23375922441482544","0.23375922441482544","0.23375922441482544"
