"Step","1873380_2 - similarity_cb1_avg","1873380_2 - similarity_cb1_avg__MIN","1873380_2 - similarity_cb1_avg__MAX","4395274 - similarity_cb1_avg","4395274 - similarity_cb1_avg__MIN","4395274 - similarity_cb1_avg__MAX","1940028_1 - similarity_cb1_avg","1940028_1 - similarity_cb1_avg__MIN","1940028_1 - similarity_cb1_avg__MAX","4520555_1 - similarity_cb1_avg","4520555_1 - similarity_cb1_avg__MIN","4520555_1 - similarity_cb1_avg__MAX","2536305_1 - similarity_cb1_avg","2536305_1 - similarity_cb1_avg__MIN","2536305_1 - similarity_cb1_avg__MAX","2536333_1 - similarity_cb1_avg","2536333_1 - similarity_cb1_avg__MIN","2536333_1 - similarity_cb1_avg__MAX","1940035_0 - similarity_cb1_avg","1940035_0 - similarity_cb1_avg__MIN","1940035_0 - similarity_cb1_avg__MAX"
"22200","0.7580062747001648","0.7580062747001648","0.7580062747001648","0.757550835609436","0.757550835609436","0.757550835609436","0.7609454989433289","0.7609454989433289","0.7609454989433289","0.7577375173568726","0.7577375173568726","0.7577375173568726","0.7571778893470764","0.7571778893470764","0.7571778893470764","0.7558610439300537","0.7558610439300537","0.7558610439300537","0.7511638402938843","0.7511638402938843","0.7511638402938843"
"22300","0.7579752206802368","0.7579752206802368","0.7579752206802368","0.7574686408042908","0.7574686408042908","0.7574686408042908","0.760942816734314","0.760942816734314","0.760942816734314","0.7577486038208008","0.7577486038208008","0.7577486038208008","0.7571894526481628","0.7571894526481628","0.7571894526481628","0.7558655142784119","0.7558655142784119","0.7558655142784119","0.7511765360832214","0.7511765360832214","0.7511765360832214"
"22400","0.7579833269119263","0.7579833269119263","0.7579833269119263","0.7573997378349304","0.7573997378349304","0.7573997378349304","0.7609410881996155","0.7609410881996155","0.7609410881996155","0.7577575445175171","0.7577575445175171","0.7577575445175171","0.7571991682052612","0.7571991682052612","0.7571991682052612","0.7558730244636536","0.7558730244636536","0.7558730244636536","0.7511897683143616","0.7511897683143616","0.7511897683143616"
"22500","0.7579793334007263","0.7579793334007263","0.7579793334007263","0.7573164105415344","0.7573164105415344","0.7573164105415344","0.7609355449676514","0.7609355449676514","0.7609355449676514","0.7577731609344482","0.7577731609344482","0.7577731609344482","0.7572104930877686","0.7572104930877686","0.7572104930877686","0.7558820247650146","0.7558820247650146","0.7558820247650146","0.7512029409408569","0.7512029409408569","0.7512029409408569"
"22600","0.7579895853996277","0.7579895853996277","0.7579895853996277","0.7572581171989441","0.7572581171989441","0.7572581171989441","0.7609474658966064","0.7609474658966064","0.7609474658966064","0.7577878832817078","0.7577878832817078","0.7577878832817078","0.7572192549705505","0.7572192549705505","0.7572192549705505","0.7558865547180176","0.7558865547180176","0.7558865547180176","0.7512162923812866","0.7512162923812866","0.7512162923812866"
"22700","0.7579509019851685","0.7579509019851685","0.7579509019851685","0.7572016716003418","0.7572016716003418","0.7572016716003418","0.7609603404998779","0.7609603404998779","0.7609603404998779","0.7577978372573853","0.7577978372573853","0.7577978372573853","0.7572267055511475","0.7572267055511475","0.7572267055511475","0.7558895349502563","0.7558895349502563","0.7558895349502563","0.7512298822402954","0.7512298822402954","0.7512298822402954"
"22800","0.7579108476638794","0.7579108476638794","0.7579108476638794","0.75711989402771","0.75711989402771","0.75711989402771","0.7609946727752686","0.7609946727752686","0.7609946727752686","0.7578113079071045","0.7578113079071045","0.7578113079071045","0.7572368383407593","0.7572368383407593","0.7572368383407593","0.7558919787406921","0.7558919787406921","0.7558919787406921","0.7512429356575012","0.7512429356575012","0.7512429356575012"
"22900","0.7578960061073303","0.7578960061073303","0.7578960061073303","0.7570436000823975","0.7570436000823975","0.7570436000823975","0.761043131351471","0.761043131351471","0.761043131351471","0.7578175663948059","0.7578175663948059","0.7578175663948059","0.7572479844093323","0.7572479844093323","0.7572479844093323","0.7558954954147339","0.7558954954147339","0.7558954954147339","0.7512567639350891","0.7512567639350891","0.7512567639350891"
"23000","0.7578392028808594","0.7578392028808594","0.7578392028808594","0.7569580674171448","0.7569580674171448","0.7569580674171448","0.7610587477684021","0.7610587477684021","0.7610587477684021","0.7578288912773132","0.7578288912773132","0.7578288912773132","0.757256269454956","0.757256269454956","0.757256269454956","0.7558984160423279","0.7558984160423279","0.7558984160423279","0.7512715458869934","0.7512715458869934","0.7512715458869934"
"23100","0.7577729225158691","0.7577729225158691","0.7577729225158691","0.7568846344947815","0.7568846344947815","0.7568846344947815","0.7610539793968201","0.7610539793968201","0.7610539793968201","0.7578345537185669","0.7578345537185669","0.7578345537185669","0.7572643756866455","0.7572643756866455","0.7572643756866455","0.7559049725532532","0.7559049725532532","0.7559049725532532","0.7512868642807007","0.7512868642807007","0.7512868642807007"
"23200","0.7577322125434875","0.7577322125434875","0.7577322125434875","0.7567883729934692","0.7567883729934692","0.7567883729934692","0.7610377669334412","0.7610377669334412","0.7610377669334412","0.7578352689743042","0.7578352689743042","0.7578352689743042","0.7572721838951111","0.7572721838951111","0.7572721838951111","0.755908191204071","0.755908191204071","0.755908191204071","0.7513017654418945","0.7513017654418945","0.7513017654418945"
"23300","0.7576249241828918","0.7576249241828918","0.7576249241828918","0.756700336933136","0.756700336933136","0.756700336933136","0.7610269784927368","0.7610269784927368","0.7610269784927368","0.7578496932983398","0.7578496932983398","0.7578496932983398","0.7572767734527588","0.7572767734527588","0.7572767734527588","0.7559088468551636","0.7559088468551636","0.7559088468551636","0.7513168454170227","0.7513168454170227","0.7513168454170227"
"23400","0.7575450539588928","0.7575450539588928","0.7575450539588928","0.7566062211990356","0.7566062211990356","0.7566062211990356","0.7610321044921875","0.7610321044921875","0.7610321044921875","0.7578582167625427","0.7578582167625427","0.7578582167625427","0.757293164730072","0.757293164730072","0.757293164730072","0.7559189200401306","0.7559189200401306","0.7559189200401306","0.7513312101364136","0.7513312101364136","0.7513312101364136"
"23500","0.7574765086174011","0.7574765086174011","0.7574765086174011","0.7565264701843262","0.7565264701843262","0.7565264701843262","0.7610193490982056","0.7610193490982056","0.7610193490982056","0.7578710317611694","0.7578710317611694","0.7578710317611694","0.7573041915893555","0.7573041915893555","0.7573041915893555","0.7559258341789246","0.7559258341789246","0.7559258341789246","0.7513453364372253","0.7513453364372253","0.7513453364372253"
"23600","0.7573534846305847","0.7573534846305847","0.7573534846305847","0.7564460635185242","0.7564460635185242","0.7564460635185242","0.7610178589820862","0.7610178589820862","0.7610178589820862","0.757879376411438","0.757879376411438","0.757879376411438","0.7573118805885315","0.7573118805885315","0.7573118805885315","0.7559301257133484","0.7559301257133484","0.7559301257133484","0.7513593435287476","0.7513593435287476","0.7513593435287476"
"23700","0.7572786808013916","0.7572786808013916","0.7572786808013916","0.7563588619232178","0.7563588619232178","0.7563588619232178","0.7610086798667908","0.7610086798667908","0.7610086798667908","0.7578896284103394","0.7578896284103394","0.7578896284103394","0.7573246955871582","0.7573246955871582","0.7573246955871582","0.7559347748756409","0.7559347748756409","0.7559347748756409","0.7513726353645325","0.7513726353645325","0.7513726353645325"
"23800","0.7571682333946228","0.7571682333946228","0.7571682333946228","0.7562589049339294","0.7562589049339294","0.7562589049339294","0.7609837651252747","0.7609837651252747","0.7609837651252747","0.7579019069671631","0.7579019069671631","0.7579019069671631","0.7573387622833252","0.7573387622833252","0.7573387622833252","0.7559382915496826","0.7559382915496826","0.7559382915496826","0.751384437084198","0.751384437084198","0.751384437084198"
"23900","0.7570590972900391","0.7570590972900391","0.7570590972900391","0.7561381459236145","0.7561381459236145","0.7561381459236145","0.7609832882881165","0.7609832882881165","0.7609832882881165","0.7579188942909241","0.7579188942909241","0.7579188942909241","0.7573516964912415","0.7573516964912415","0.7573516964912415","0.7559434771537781","0.7559434771537781","0.7559434771537781","0.7513981461524963","0.7513981461524963","0.7513981461524963"
"24000","0.7569434642791748","0.7569434642791748","0.7569434642791748","0.7560263872146606","0.7560263872146606","0.7560263872146606","0.7609763145446777","0.7609763145446777","0.7609763145446777","0.7579358220100403","0.7579358220100403","0.7579358220100403","0.7573606371879578","0.7573606371879578","0.7573606371879578","0.7559438943862915","0.7559438943862915","0.7559438943862915","0.7514123320579529","0.7514123320579529","0.7514123320579529"
"24100","0.7568420767784119","0.7568420767784119","0.7568420767784119","0.7559188008308411","0.7559188008308411","0.7559188008308411","0.760972797870636","0.760972797870636","0.760972797870636","0.7579473853111267","0.7579473853111267","0.7579473853111267","0.7573708891868591","0.7573708891868591","0.7573708891868591","0.7559515237808228","0.7559515237808228","0.7559515237808228","0.7514256834983826","0.7514256834983826","0.7514256834983826"
"24200","0.7567055821418762","0.7567055821418762","0.7567055821418762","0.7558229565620422","0.7558229565620422","0.7558229565620422","0.7609565854072571","0.7609565854072571","0.7609565854072571","0.7579601407051086","0.7579601407051086","0.7579601407051086","0.7573802471160889","0.7573802471160889","0.7573802471160889","0.7559587359428406","0.7559587359428406","0.7559587359428406","0.7514393925666809","0.7514393925666809","0.7514393925666809"
"24300","0.7565760612487793","0.7565760612487793","0.7565760612487793","0.7557135224342346","0.7557135224342346","0.7557135224342346","0.7609387636184692","0.7609387636184692","0.7609387636184692","0.7579736709594727","0.7579736709594727","0.7579736709594727","0.7573902010917664","0.7573902010917664","0.7573902010917664","0.7559633255004883","0.7559633255004883","0.7559633255004883","0.7514533996582031","0.7514533996582031","0.7514533996582031"
"24400","0.7564758062362671","0.7564758062362671","0.7564758062362671","0.7556006908416748","0.7556006908416748","0.7556006908416748","0.7609378099441528","0.7609378099441528","0.7609378099441528","0.7580003142356873","0.7580003142356873","0.7580003142356873","0.7573965787887573","0.7573965787887573","0.7573965787887573","0.755964994430542","0.755964994430542","0.755964994430542","0.7514664530754089","0.7514664530754089","0.7514664530754089"
"24500","0.7563536167144775","0.7563536167144775","0.7563536167144775","0.7554718255996704","0.7554718255996704","0.7554718255996704","0.7609462141990662","0.7609462141990662","0.7609462141990662","0.7580140233039856","0.7580140233039856","0.7580140233039856","0.7573975324630737","0.7573975324630737","0.7573975324630737","0.7559741735458374","0.7559741735458374","0.7559741735458374","0.7514799237251282","0.7514799237251282","0.7514799237251282"
"24600","0.7562486529350281","0.7562486529350281","0.7562486529350281","0.7553619146347046","0.7553619146347046","0.7553619146347046","0.760938823223114","0.760938823223114","0.760938823223114","0.7580415606498718","0.7580415606498718","0.7580415606498718","0.7574044466018677","0.7574044466018677","0.7574044466018677","0.7559784650802612","0.7559784650802612","0.7559784650802612","0.7514939308166504","0.7514939308166504","0.7514939308166504"
"24700","0.7561268210411072","0.7561268210411072","0.7561268210411072","0.7552288770675659","0.7552288770675659","0.7552288770675659","0.7609277367591858","0.7609277367591858","0.7609277367591858","0.7580601572990417","0.7580601572990417","0.7580601572990417","0.7574131488800049","0.7574131488800049","0.7574131488800049","0.7559806108474731","0.7559806108474731","0.7559806108474731","0.7515074610710144","0.7515074610710144","0.7515074610710144"
"24800","0.7559865117073059","0.7559865117073059","0.7559865117073059","0.7551236152648926","0.7551236152648926","0.7551236152648926","0.7609302997589111","0.7609302997589111","0.7609302997589111","0.7580798268318176","0.7580798268318176","0.7580798268318176","0.7574225068092346","0.7574225068092346","0.7574225068092346","0.755984902381897","0.755984902381897","0.755984902381897","0.7515208721160889","0.7515208721160889","0.7515208721160889"
"24900","0.7558399438858032","0.7558399438858032","0.7558399438858032","0.7550122141838074","0.7550122141838074","0.7550122141838074","0.7609246373176575","0.7609246373176575","0.7609246373176575","0.758108377456665","0.758108377456665","0.758108377456665","0.757429301738739","0.757429301738739","0.757429301738739","0.7559908628463745","0.7559908628463745","0.7559908628463745","0.7515358924865723","0.7515358924865723","0.7515358924865723"
"25000","0.7557300925254822","0.7557300925254822","0.7557300925254822","0.7548940181732178","0.7548940181732178","0.7548940181732178","0.7609159350395203","0.7609159350395203","0.7609159350395203","0.7581454515457153","0.7581454515457153","0.7581454515457153","0.7574432492256165","0.7574432492256165","0.7574432492256165","0.7559940814971924","0.7559940814971924","0.7559940814971924","0.7515490651130676","0.7515490651130676","0.7515490651130676"
"25100","0.7555853128433228","0.7555853128433228","0.7555853128433228","0.7547611594200134","0.7547611594200134","0.7547611594200134","0.760919451713562","0.760919451713562","0.760919451713562","0.758159339427948","0.758159339427948","0.758159339427948","0.7574560046195984","0.7574560046195984","0.7574560046195984","0.7560011744499207","0.7560011744499207","0.7560011744499207","0.7515617609024048","0.7515617609024048","0.7515617609024048"
"25200","0.7555086612701416","0.7555086612701416","0.7555086612701416","0.75462806224823","0.75462806224823","0.75462806224823","0.760932207107544","0.760932207107544","0.760932207107544","0.7581861615180969","0.7581861615180969","0.7581861615180969","0.757459282875061","0.757459282875061","0.757459282875061","0.7560069561004639","0.7560069561004639","0.7560069561004639","0.7515749335289001","0.7515749335289001","0.7515749335289001"
"25300","0.7553877234458923","0.7553877234458923","0.7553877234458923","0.7545220255851746","0.7545220255851746","0.7545220255851746","0.7609338164329529","0.7609338164329529","0.7609338164329529","0.7582005262374878","0.7582005262374878","0.7582005262374878","0.7574654817581177","0.7574654817581177","0.7574654817581177","0.7560122013092041","0.7560122013092041","0.7560122013092041","0.7515887022018433","0.7515887022018433","0.7515887022018433"
"25400","0.7552657127380371","0.7552657127380371","0.7552657127380371","0.7544041872024536","0.7544041872024536","0.7544041872024536","0.7609370350837708","0.7609370350837708","0.7609370350837708","0.7582279443740845","0.7582279443740845","0.7582279443740845","0.7574726939201355","0.7574726939201355","0.7574726939201355","0.756015956401825","0.756015956401825","0.756015956401825","0.7516012191772461","0.7516012191772461","0.7516012191772461"
"25500","0.7551366090774536","0.7551366090774536","0.7551366090774536","0.7542839646339417","0.7542839646339417","0.7542839646339417","0.7609509825706482","0.7609509825706482","0.7609509825706482","0.7582616209983826","0.7582616209983826","0.7582616209983826","0.757483184337616","0.757483184337616","0.757483184337616","0.756020188331604","0.756020188331604","0.756020188331604","0.7516133189201355","0.7516133189201355","0.7516133189201355"
"25600","0.7550396919250488","0.7550396919250488","0.7550396919250488","0.7541775703430176","0.7541775703430176","0.7541775703430176","0.7609717845916748","0.7609717845916748","0.7609717845916748","0.7582955360412598","0.7582955360412598","0.7582955360412598","0.7574880719184875","0.7574880719184875","0.7574880719184875","0.7560265064239502","0.7560265064239502","0.7560265064239502","0.7516257166862488","0.7516257166862488","0.7516257166862488"
"25700","0.7548765540122986","0.7548765540122986","0.7548765540122986","0.7540802359580994","0.7540802359580994","0.7540802359580994","0.7609787583351135","0.7609787583351135","0.7609787583351135","0.7583208680152893","0.7583208680152893","0.7583208680152893","0.7575010061264038","0.7575010061264038","0.7575010061264038","0.7560288310050964","0.7560288310050964","0.7560288310050964","0.7516377568244934","0.7516377568244934","0.7516377568244934"
"25800","0.7547318935394287","0.7547318935394287","0.7547318935394287","0.7539697289466858","0.7539697289466858","0.7539697289466858","0.7609971761703491","0.7609971761703491","0.7609971761703491","0.7583528161048889","0.7583528161048889","0.7583528161048889","0.7575082182884216","0.7575082182884216","0.7575082182884216","0.7560310959815979","0.7560310959815979","0.7560310959815979","0.7516493797302246","0.7516493797302246","0.7516493797302246"
"25900","0.7546205520629883","0.7546205520629883","0.7546205520629883","0.7538498044013977","0.7538498044013977","0.7538498044013977","0.7610152959823608","0.7610152959823608","0.7610152959823608","0.7583811283111572","0.7583811283111572","0.7583811283111572","0.7575161457061768","0.7575161457061768","0.7575161457061768","0.7560371160507202","0.7560371160507202","0.7560371160507202","0.7516607642173767","0.7516607642173767","0.7516607642173767"
"26000","0.7544958591461182","0.7544958591461182","0.7544958591461182","0.7537142634391785","0.7537142634391785","0.7537142634391785","0.761044442653656","0.761044442653656","0.761044442653656","0.7584145665168762","0.7584145665168762","0.7584145665168762","0.757515549659729","0.757515549659729","0.757515549659729","0.7560439705848694","0.7560439705848694","0.7560439705848694","0.7516727447509766","0.7516727447509766","0.7516727447509766"
"26100","0.7543712854385376","0.7543712854385376","0.7543712854385376","0.7535744309425354","0.7535744309425354","0.7535744309425354","0.7610747814178467","0.7610747814178467","0.7610747814178467","0.758442223072052","0.758442223072052","0.758442223072052","0.7575219869613647","0.7575219869613647","0.7575219869613647","0.7560504078865051","0.7560504078865051","0.7560504078865051","0.7516843676567078","0.7516843676567078","0.7516843676567078"
"26200","0.7542368769645691","0.7542368769645691","0.7542368769645691","0.7534500956535339","0.7534500956535339","0.7534500956535339","0.7610821723937988","0.7610821723937988","0.7610821723937988","0.7584775686264038","0.7584775686264038","0.7584775686264038","0.7575252652168274","0.7575252652168274","0.7575252652168274","0.7560574412345886","0.7560574412345886","0.7560574412345886","0.7516962885856628","0.7516962885856628","0.7516962885856628"
"26300","0.7541150450706482","0.7541150450706482","0.7541150450706482","0.7533180117607117","0.7533180117607117","0.7533180117607117","0.7610973119735718","0.7610973119735718","0.7610973119735718","0.7585085034370422","0.7585085034370422","0.7585085034370422","0.7575278282165527","0.7575278282165527","0.7575278282165527","0.7560619115829468","0.7560619115829468","0.7560619115829468","0.7517074346542358","0.7517074346542358","0.7517074346542358"
"26400","0.7539915442466736","0.7539915442466736","0.7539915442466736","0.7532225251197815","0.7532225251197815","0.7532225251197815","0.7611150741577148","0.7611150741577148","0.7611150741577148","0.7585276365280151","0.7585276365280151","0.7585276365280151","0.7575303912162781","0.7575303912162781","0.7575303912162781","0.7560667395591736","0.7560667395591736","0.7560667395591736","0.7517185807228088","0.7517185807228088","0.7517185807228088"
"26500","0.7538676261901855","0.7538676261901855","0.7538676261901855","0.7531118988990784","0.7531118988990784","0.7531118988990784","0.7611280679702759","0.7611280679702759","0.7611280679702759","0.7585521340370178","0.7585521340370178","0.7585521340370178","0.7575405240058899","0.7575405240058899","0.7575405240058899","0.7560743093490601","0.7560743093490601","0.7560743093490601","0.7517287135124207","0.7517287135124207","0.7517287135124207"
"26600","0.7537499666213989","0.7537499666213989","0.7537499666213989","0.7529746294021606","0.7529746294021606","0.7529746294021606","0.7611294388771057","0.7611294388771057","0.7611294388771057","0.7585733532905579","0.7585733532905579","0.7585733532905579","0.7575472593307495","0.7575472593307495","0.7575472593307495","0.7560830116271973","0.7560830116271973","0.7560830116271973","0.7517391443252563","0.7517391443252563","0.7517391443252563"
"26700","0.7536407113075256","0.7536407113075256","0.7536407113075256","0.7528659701347351","0.7528659701347351","0.7528659701347351","0.7611407041549683","0.7611407041549683","0.7611407041549683","0.7585952877998352","0.7585952877998352","0.7585952877998352","0.7575567364692688","0.7575567364692688","0.7575567364692688","0.7560860514640808","0.7560860514640808","0.7560860514640808","0.7517504692077637","0.7517504692077637","0.7517504692077637"
"26800","0.7535610198974609","0.7535610198974609","0.7535610198974609","0.7527449727058411","0.7527449727058411","0.7527449727058411","0.761141300201416","0.761141300201416","0.761141300201416","0.7586146593093872","0.7586146593093872","0.7586146593093872","0.757558286190033","0.757558286190033","0.757558286190033","0.7560893893241882","0.7560893893241882","0.7560893893241882","0.751761257648468","0.751761257648468","0.751761257648468"
"26900","0.7534557580947876","0.7534557580947876","0.7534557580947876","0.752636730670929","0.752636730670929","0.752636730670929","0.7611557841300964","0.7611557841300964","0.7611557841300964","0.7586252689361572","0.7586252689361572","0.7586252689361572","0.7575656175613403","0.7575656175613403","0.7575656175613403","0.7560966610908508","0.7560966610908508","0.7560966610908508","0.7517709732055664","0.7517709732055664","0.7517709732055664"
"27000","0.7533537149429321","0.7533537149429321","0.7533537149429321","0.7525365352630615","0.7525365352630615","0.7525365352630615","0.7611581683158875","0.7611581683158875","0.7611581683158875","0.758639395236969","0.758639395236969","0.758639395236969","0.757566511631012","0.757566511631012","0.757566511631012","0.7560980319976807","0.7560980319976807","0.7560980319976807","0.7517811059951782","0.7517811059951782","0.7517811059951782"
"27100","0.7532485127449036","0.7532485127449036","0.7532485127449036","0.7524380683898926","0.7524380683898926","0.7524380683898926","0.7611562609672546","0.7611562609672546","0.7611562609672546","0.7586444020271301","0.7586444020271301","0.7586444020271301","0.7575743198394775","0.7575743198394775","0.7575743198394775","0.756106436252594","0.756106436252594","0.756106436252594","0.7517914772033691","0.7517914772033691","0.7517914772033691"
"27200","0.7531182765960693","0.7531182765960693","0.7531182765960693","0.7523670196533203","0.7523670196533203","0.7523670196533203","0.7611550092697144","0.7611550092697144","0.7611550092697144","0.7586548328399658","0.7586548328399658","0.7586548328399658","0.7575789093971252","0.7575789093971252","0.7575789093971252","0.7561141848564148","0.7561141848564148","0.7561141848564148","0.7518022656440735","0.7518022656440735","0.7518022656440735"
"27300","0.7530245780944824","0.7530245780944824","0.7530245780944824","0.7522550821304321","0.7522550821304321","0.7522550821304321","0.7611587047576904","0.7611587047576904","0.7611587047576904","0.7586627006530762","0.7586627006530762","0.7586627006530762","0.7575856447219849","0.7575856447219849","0.7575856447219849","0.7561184763908386","0.7561184763908386","0.7561184763908386","0.7518119812011719","0.7518119812011719","0.7518119812011719"
"27400","0.7529186606407166","0.7529186606407166","0.7529186606407166","0.7521719932556152","0.7521719932556152","0.7521719932556152","0.7611544728279114","0.7611544728279114","0.7611544728279114","0.7586687803268433","0.7586687803268433","0.7586687803268433","0.757588267326355","0.757588267326355","0.757588267326355","0.7561243176460266","0.7561243176460266","0.7561243176460266","0.751822292804718","0.751822292804718","0.751822292804718"
"27500","0.7528366446495056","0.7528366446495056","0.7528366446495056","0.7520909905433655","0.7520909905433655","0.7520909905433655","0.7611538767814636","0.7611538767814636","0.7611538767814636","0.7586684823036194","0.7586684823036194","0.7586684823036194","0.7575913071632385","0.7575913071632385","0.7575913071632385","0.7561336755752563","0.7561336755752563","0.7561336755752563","0.7518332600593567","0.7518332600593567","0.7518332600593567"
"27600","0.7527138590812683","0.7527138590812683","0.7527138590812683","0.751966655254364","0.751966655254364","0.751966655254364","0.7611565589904785","0.7611565589904785","0.7611565589904785","0.7586736083030701","0.7586736083030701","0.7586736083030701","0.7575975060462952","0.7575975060462952","0.7575975060462952","0.7561386823654175","0.7561386823654175","0.7561386823654175","0.7518424391746521","0.7518424391746521","0.7518424391746521"
"27700","0.7526033520698547","0.7526033520698547","0.7526033520698547","0.7518627643585205","0.7518627643585205","0.7518627643585205","0.7611622214317322","0.7611622214317322","0.7611622214317322","0.7586830854415894","0.7586830854415894","0.7586830854415894","0.7576031684875488","0.7576031684875488","0.7576031684875488","0.7561427354812622","0.7561427354812622","0.7561427354812622","0.7518531084060669","0.7518531084060669","0.7518531084060669"
"27800","0.7524998784065247","0.7524998784065247","0.7524998784065247","0.7517762780189514","0.7517762780189514","0.7517762780189514","0.7611587047576904","0.7611587047576904","0.7611587047576904","0.7586897611618042","0.7586897611618042","0.7586897611618042","0.7576093077659607","0.7576093077659607","0.7576093077659607","0.7561477422714233","0.7561477422714233","0.7561477422714233","0.7518627643585205","0.7518627643585205","0.7518627643585205"
"27900","0.7523945569992065","0.7523945569992065","0.7523945569992065","0.7517207264900208","0.7517207264900208","0.7517207264900208","0.761174738407135","0.761174738407135","0.761174738407135","0.7586907744407654","0.7586907744407654","0.7586907744407654","0.7576124668121338","0.7576124668121338","0.7576124668121338","0.756153404712677","0.756153404712677","0.756153404712677","0.7518729567527771","0.7518729567527771","0.7518729567527771"
"28000","0.7522985935211182","0.7522985935211182","0.7522985935211182","0.7516236305236816","0.7516236305236816","0.7516236305236816","0.761176586151123","0.761176586151123","0.761176586151123","0.7587006092071533","0.7587006092071533","0.7587006092071533","0.7576184868812561","0.7576184868812561","0.7576184868812561","0.7561601400375366","0.7561601400375366","0.7561601400375366","0.7518817782402039","0.7518817782402039","0.7518817782402039"
"28100","0.7521826028823853","0.7521826028823853","0.7521826028823853","0.7515403032302856","0.7515403032302856","0.7515403032302856","0.7611818313598633","0.7611818313598633","0.7611818313598633","0.758708119392395","0.758708119392395","0.758708119392395","0.7576245665550232","0.7576245665550232","0.7576245665550232","0.7561652660369873","0.7561652660369873","0.7561652660369873","0.7518919110298157","0.7518919110298157","0.7518919110298157"
"28200","0.7520756721496582","0.7520756721496582","0.7520756721496582","0.7514873743057251","0.7514873743057251","0.7514873743057251","0.7611856460571289","0.7611856460571289","0.7611856460571289","0.7587180733680725","0.7587180733680725","0.7587180733680725","0.7576259970664978","0.7576259970664978","0.7576259970664978","0.7561730146408081","0.7561730146408081","0.7561730146408081","0.7519019842147827","0.7519019842147827","0.7519019842147827"
"28300","0.7519744634628296","0.7519744634628296","0.7519744634628296","0.7514317035675049","0.7514317035675049","0.7514317035675049","0.7611814737319946","0.7611814737319946","0.7611814737319946","0.7587267160415649","0.7587267160415649","0.7587267160415649","0.757623553276062","0.757623553276062","0.757623553276062","0.7561771273612976","0.7561771273612976","0.7561771273612976","0.7519105076789856","0.7519105076789856","0.7519105076789856"
"28400","0.7518943548202515","0.7518943548202515","0.7518943548202515","0.7513659596443176","0.7513659596443176","0.7513659596443176","0.7611964344978333","0.7611964344978333","0.7611964344978333","0.7587311863899231","0.7587311863899231","0.7587311863899231","0.7576307654380798","0.7576307654380798","0.7576307654380798","0.7561840415000916","0.7561840415000916","0.7561840415000916","0.7519196271896362","0.7519196271896362","0.7519196271896362"
"28500","0.7517717480659485","0.7517717480659485","0.7517717480659485","0.7512826919555664","0.7512826919555664","0.7512826919555664","0.7612084150314331","0.7612084150314331","0.7612084150314331","0.7587409615516663","0.7587409615516663","0.7587409615516663","0.7576354146003723","0.7576354146003723","0.7576354146003723","0.7561888098716736","0.7561888098716736","0.7561888098716736","0.7519299387931824","0.7519299387931824","0.7519299387931824"
"28600","0.7516615390777588","0.7516615390777588","0.7516615390777588","0.7512048482894897","0.7512048482894897","0.7512048482894897","0.7612001895904541","0.7612001895904541","0.7612001895904541","0.7587512731552124","0.7587512731552124","0.7587512731552124","0.7576432228088379","0.7576432228088379","0.7576432228088379","0.7561953663825989","0.7561953663825989","0.7561953663825989","0.7519396543502808","0.7519396543502808","0.7519396543502808"
"28700","0.7515935301780701","0.7515935301780701","0.7515935301780701","0.7510742545127869","0.7510742545127869","0.7510742545127869","0.7612062692642212","0.7612062692642212","0.7612062692642212","0.7587577104568481","0.7587577104568481","0.7587577104568481","0.7576461434364319","0.7576461434364319","0.7576461434364319","0.7562043070793152","0.7562043070793152","0.7562043070793152","0.7519494891166687","0.7519494891166687","0.7519494891166687"
"28800","0.751480221748352","0.751480221748352","0.751480221748352","0.750997006893158","0.750997006893158","0.750997006893158","0.7612110376358032","0.7612110376358032","0.7612110376358032","0.758760392665863","0.758760392665863","0.758760392665863","0.7576461434364319","0.7576461434364319","0.7576461434364319","0.7562113404273987","0.7562113404273987","0.7562113404273987","0.7519584894180298","0.7519584894180298","0.7519584894180298"
"28900","0.7514131665229797","0.7514131665229797","0.7514131665229797","0.7509034276008606","0.7509034276008606","0.7509034276008606","0.7612123489379883","0.7612123489379883","0.7612123489379883","0.7587717771530151","0.7587717771530151","0.7587717771530151","0.7576516270637512","0.7576516270637512","0.7576516270637512","0.7562169432640076","0.7562169432640076","0.7562169432640076","0.751967191696167","0.751967191696167","0.751967191696167"
"29000","0.7513311505317688","0.7513311505317688","0.7513311505317688","0.7508178949356079","0.7508178949356079","0.7508178949356079","0.7612158060073853","0.7612158060073853","0.7612158060073853","0.7587714791297913","0.7587714791297913","0.7587714791297913","0.7576572895050049","0.7576572895050049","0.7576572895050049","0.7562223672866821","0.7562223672866821","0.7562223672866821","0.7519757747650146","0.7519757747650146","0.7519757747650146"
"29100","0.7512266635894775","0.7512266635894775","0.7512266635894775","0.7507409453392029","0.7507409453392029","0.7507409453392029","0.7612144351005554","0.7612144351005554","0.7612144351005554","0.7587771415710449","0.7587771415710449","0.7587771415710449","0.7576637268066406","0.7576637268066406","0.7576637268066406","0.7562247514724731","0.7562247514724731","0.7562247514724731","0.7519845366477966","0.7519845366477966","0.7519845366477966"
