"Step","1873380_2 - train/loss_diversity","1873380_2 - train/loss_diversity__MIN","1873380_2 - train/loss_diversity__MAX","4395274 - train/loss_diversity","4395274 - train/loss_diversity__MIN","4395274 - train/loss_diversity__MAX","1940028_1 - train/loss_diversity","1940028_1 - train/loss_diversity__MIN","1940028_1 - train/loss_diversity__MAX","4520555_1 - train/loss_diversity","4520555_1 - train/loss_diversity__MIN","4520555_1 - train/loss_diversity__MAX","2536305_1 - train/loss_diversity","2536305_1 - train/loss_diversity__MIN","2536305_1 - train/loss_diversity__MAX","2536333_1 - train/loss_diversity","2536333_1 - train/loss_diversity__MIN","2536333_1 - train/loss_diversity__MAX","1940035_0 - train/loss_diversity","1940035_0 - train/loss_diversity__MIN","1940035_0 - train/loss_diversity__MAX"
"102300","32.538326263427734","32.538326263427734","32.538326263427734","30.462356567382812","30.462356567382812","30.462356567382812","33.09666442871094","33.09666442871094","33.09666442871094","38.44671630859375","38.44671630859375","38.44671630859375","46.424922943115234","46.424922943115234","46.424922943115234","50.776729583740234","50.776729583740234","50.776729583740234","56.393062591552734","56.393062591552734","56.393062591552734"
"102400","32.4399528503418","32.4399528503418","32.4399528503418","30.469141006469727","30.469141006469727","30.469141006469727","33.045406341552734","33.045406341552734","33.045406341552734","38.437740325927734","38.437740325927734","38.437740325927734","46.32013702392578","46.32013702392578","46.32013702392578","50.88884353637695","50.88884353637695","50.88884353637695","56.352020263671875","56.352020263671875","56.352020263671875"
"102500","32.387107849121094","32.387107849121094","32.387107849121094","30.492469787597656","30.492469787597656","30.492469787597656","33.001121520996094","33.001121520996094","33.001121520996094","38.46873474121094","38.46873474121094","38.46873474121094","46.24397277832031","46.24397277832031","46.24397277832031","50.79290008544922","50.79290008544922","50.79290008544922","56.24858856201172","56.24858856201172","56.24858856201172"
"102600","32.429813385009766","32.429813385009766","32.429813385009766","30.453712463378906","30.453712463378906","30.453712463378906","32.86319351196289","32.86319351196289","32.86319351196289","38.51614761352539","38.51614761352539","38.51614761352539","46.2990837097168","46.2990837097168","46.2990837097168","50.85452651977539","50.85452651977539","50.85452651977539","56.513755798339844","56.513755798339844","56.513755798339844"
"102700","32.44157028198242","32.44157028198242","32.44157028198242","30.426410675048828","30.426410675048828","30.426410675048828","32.91706085205078","32.91706085205078","32.91706085205078","38.42782974243164","38.42782974243164","38.42782974243164","46.2263298034668","46.2263298034668","46.2263298034668","50.896034240722656","50.896034240722656","50.896034240722656","56.37226867675781","56.37226867675781","56.37226867675781"
"102800","32.481475830078125","32.481475830078125","32.481475830078125","30.468303680419922","30.468303680419922","30.468303680419922","32.967445373535156","32.967445373535156","32.967445373535156","38.5504264831543","38.5504264831543","38.5504264831543","46.22429656982422","46.22429656982422","46.22429656982422","50.9119987487793","50.9119987487793","50.9119987487793","56.3388786315918","56.3388786315918","56.3388786315918"
"102900","32.469261169433594","32.469261169433594","32.469261169433594","30.466655731201172","30.466655731201172","30.466655731201172","33.03428649902344","33.03428649902344","33.03428649902344","38.534786224365234","38.534786224365234","38.534786224365234","46.2318000793457","46.2318000793457","46.2318000793457","50.95418930053711","50.95418930053711","50.95418930053711","56.427001953125","56.427001953125","56.427001953125"
"103000","32.43587875366211","32.43587875366211","32.43587875366211","30.42953109741211","30.42953109741211","30.42953109741211","33.1812858581543","33.1812858581543","33.1812858581543","38.49892044067383","38.49892044067383","38.49892044067383","46.341522216796875","46.341522216796875","46.341522216796875","50.957481384277344","50.957481384277344","50.957481384277344","56.501075744628906","56.501075744628906","56.501075744628906"
"103100","32.67622375488281","32.67622375488281","32.67622375488281","30.429712295532227","30.429712295532227","30.429712295532227","33.2719612121582","33.2719612121582","33.2719612121582","38.53101348876953","38.53101348876953","38.53101348876953","46.36235809326172","46.36235809326172","46.36235809326172","50.950538635253906","50.950538635253906","50.950538635253906","56.379150390625","56.379150390625","56.379150390625"
"103200","32.611228942871094","32.611228942871094","32.611228942871094","30.38324737548828","30.38324737548828","30.38324737548828","33.41645050048828","33.41645050048828","33.41645050048828","38.50624465942383","38.50624465942383","38.50624465942383","46.28883361816406","46.28883361816406","46.28883361816406","50.94545364379883","50.94545364379883","50.94545364379883","56.44611740112305","56.44611740112305","56.44611740112305"
"103300","32.58544921875","32.58544921875","32.58544921875","30.31805419921875","30.31805419921875","30.31805419921875","33.301570892333984","33.301570892333984","33.301570892333984","38.61673355102539","38.61673355102539","38.61673355102539","46.152278900146484","46.152278900146484","46.152278900146484","50.992652893066406","50.992652893066406","50.992652893066406","56.478397369384766","56.478397369384766","56.478397369384766"
"103400","32.502288818359375","32.502288818359375","32.502288818359375","30.380870819091797","30.380870819091797","30.380870819091797","33.29280090332031","33.29280090332031","33.29280090332031","38.53099060058594","38.53099060058594","38.53099060058594","46.132930755615234","46.132930755615234","46.132930755615234","50.888092041015625","50.888092041015625","50.888092041015625","56.390628814697266","56.390628814697266","56.390628814697266"
"103500","32.430904388427734","32.430904388427734","32.430904388427734","30.311969757080078","30.311969757080078","30.311969757080078","33.18513488769531","33.18513488769531","33.18513488769531","38.520225524902344","38.520225524902344","38.520225524902344","46.07810592651367","46.07810592651367","46.07810592651367","50.891902923583984","50.891902923583984","50.891902923583984","56.32987976074219","56.32987976074219","56.32987976074219"
"103600","32.403743743896484","32.403743743896484","32.403743743896484","30.412370681762695","30.412370681762695","30.412370681762695","33.260032653808594","33.260032653808594","33.260032653808594","38.574405670166016","38.574405670166016","38.574405670166016","46.09331130981445","46.09331130981445","46.09331130981445","50.84260177612305","50.84260177612305","50.84260177612305","56.453426361083984","56.453426361083984","56.453426361083984"
"103700","32.449913024902344","32.449913024902344","32.449913024902344","30.394020080566406","30.394020080566406","30.394020080566406","33.19222640991211","33.19222640991211","33.19222640991211","38.56853103637695","38.56853103637695","38.56853103637695","46.14375305175781","46.14375305175781","46.14375305175781","50.80717468261719","50.80717468261719","50.80717468261719","56.31254959106445","56.31254959106445","56.31254959106445"
"103800","32.478668212890625","32.478668212890625","32.478668212890625","30.399606704711914","30.399606704711914","30.399606704711914","33.1979866027832","33.1979866027832","33.1979866027832","38.5230598449707","38.5230598449707","38.5230598449707","46.137229919433594","46.137229919433594","46.137229919433594","50.82722473144531","50.82722473144531","50.82722473144531","56.376155853271484","56.376155853271484","56.376155853271484"
"103900","32.56387710571289","32.56387710571289","32.56387710571289","30.449419021606445","30.449419021606445","30.449419021606445","33.19364929199219","33.19364929199219","33.19364929199219","38.47715759277344","38.47715759277344","38.47715759277344","46.20429611206055","46.20429611206055","46.20429611206055","50.886512756347656","50.886512756347656","50.886512756347656","56.33824157714844","56.33824157714844","56.33824157714844"
"104000","32.486305236816406","32.486305236816406","32.486305236816406","30.4570369720459","30.4570369720459","30.4570369720459","33.09568786621094","33.09568786621094","33.09568786621094","38.471961975097656","38.471961975097656","38.471961975097656","46.237640380859375","46.237640380859375","46.237640380859375","50.93016052246094","50.93016052246094","50.93016052246094","56.35893249511719","56.35893249511719","56.35893249511719"
"104100","32.47569274902344","32.47569274902344","32.47569274902344","30.406753540039062","30.406753540039062","30.406753540039062","33.07659149169922","33.07659149169922","33.07659149169922","38.518898010253906","38.518898010253906","38.518898010253906","46.20622253417969","46.20622253417969","46.20622253417969","50.87180709838867","50.87180709838867","50.87180709838867","56.29305648803711","56.29305648803711","56.29305648803711"
"104200","32.51728439331055","32.51728439331055","32.51728439331055","30.424272537231445","30.424272537231445","30.424272537231445","33.01533126831055","33.01533126831055","33.01533126831055","38.517879486083984","38.517879486083984","38.517879486083984","46.140350341796875","46.140350341796875","46.140350341796875","50.78379821777344","50.78379821777344","50.78379821777344","56.346961975097656","56.346961975097656","56.346961975097656"
"104300","32.472293853759766","32.472293853759766","32.472293853759766","30.4921875","30.4921875","30.4921875","33.119239807128906","33.119239807128906","33.119239807128906","38.470481872558594","38.470481872558594","38.470481872558594","46.06049346923828","46.06049346923828","46.06049346923828","50.81707000732422","50.81707000732422","50.81707000732422","56.393367767333984","56.393367767333984","56.393367767333984"
"104400","32.48601150512695","32.48601150512695","32.48601150512695","30.56060028076172","30.56060028076172","30.56060028076172","33.1236686706543","33.1236686706543","33.1236686706543","38.604793548583984","38.604793548583984","38.604793548583984","46.034873962402344","46.034873962402344","46.034873962402344","50.78309631347656","50.78309631347656","50.78309631347656","56.3795280456543","56.3795280456543","56.3795280456543"
"104500","32.462135314941406","32.462135314941406","32.462135314941406","30.52767562866211","30.52767562866211","30.52767562866211","33.081817626953125","33.081817626953125","33.081817626953125","38.48887634277344","38.48887634277344","38.48887634277344","46.01848220825195","46.01848220825195","46.01848220825195","50.816226959228516","50.816226959228516","50.816226959228516","56.387664794921875","56.387664794921875","56.387664794921875"
"104600","32.591407775878906","32.591407775878906","32.591407775878906","30.459209442138672","30.459209442138672","30.459209442138672","33.1687126159668","33.1687126159668","33.1687126159668","38.57590866088867","38.57590866088867","38.57590866088867","45.984107971191406","45.984107971191406","45.984107971191406","50.722015380859375","50.722015380859375","50.722015380859375","56.417842864990234","56.417842864990234","56.417842864990234"
"104700","32.538394927978516","32.538394927978516","32.538394927978516","30.423280715942383","30.423280715942383","30.423280715942383","33.20598602294922","33.20598602294922","33.20598602294922","38.6251335144043","38.6251335144043","38.6251335144043","45.8932991027832","45.8932991027832","45.8932991027832","50.808387756347656","50.808387756347656","50.808387756347656","56.35555648803711","56.35555648803711","56.35555648803711"
"104800","32.4995002746582","32.4995002746582","32.4995002746582","30.461769104003906","30.461769104003906","30.461769104003906","33.180824279785156","33.180824279785156","33.180824279785156","38.59587478637695","38.59587478637695","38.59587478637695","45.90458679199219","45.90458679199219","45.90458679199219","50.701515197753906","50.701515197753906","50.701515197753906","56.313289642333984","56.313289642333984","56.313289642333984"
"104900","32.46430206298828","32.46430206298828","32.46430206298828","30.32974624633789","30.32974624633789","30.32974624633789","33.361507415771484","33.361507415771484","33.361507415771484","38.549110412597656","38.549110412597656","38.549110412597656","46.03304672241211","46.03304672241211","46.03304672241211","50.710445404052734","50.710445404052734","50.710445404052734","56.3603630065918","56.3603630065918","56.3603630065918"
"105000","32.5875129699707","32.5875129699707","32.5875129699707","30.357275009155273","30.357275009155273","30.357275009155273","33.248680114746094","33.248680114746094","33.248680114746094","38.52451705932617","38.52451705932617","38.52451705932617","45.972145080566406","45.972145080566406","45.972145080566406","50.77647399902344","50.77647399902344","50.77647399902344","56.383968353271484","56.383968353271484","56.383968353271484"
"105100","32.411285400390625","32.411285400390625","32.411285400390625","30.410741806030273","30.410741806030273","30.410741806030273","33.27656173706055","33.27656173706055","33.27656173706055","38.51801681518555","38.51801681518555","38.51801681518555","46.02717208862305","46.02717208862305","46.02717208862305","50.729698181152344","50.729698181152344","50.729698181152344","56.35580062866211","56.35580062866211","56.35580062866211"
"105200","32.428993225097656","32.428993225097656","32.428993225097656","30.366376876831055","30.366376876831055","30.366376876831055","33.11021041870117","33.11021041870117","33.11021041870117","38.51926803588867","38.51926803588867","38.51926803588867","46.082252502441406","46.082252502441406","46.082252502441406","50.82378387451172","50.82378387451172","50.82378387451172","56.40815734863281","56.40815734863281","56.40815734863281"
"105300","32.53742599487305","32.53742599487305","32.53742599487305","30.477399826049805","30.477399826049805","30.477399826049805","33.19541549682617","33.19541549682617","33.19541549682617","38.47574996948242","38.47574996948242","38.47574996948242","46.075897216796875","46.075897216796875","46.075897216796875","50.83332443237305","50.83332443237305","50.83332443237305","56.35142517089844","56.35142517089844","56.35142517089844"
"105400","32.605873107910156","32.605873107910156","32.605873107910156","30.4573974609375","30.4573974609375","30.4573974609375","33.2788200378418","33.2788200378418","33.2788200378418","38.521095275878906","38.521095275878906","38.521095275878906","46.154361724853516","46.154361724853516","46.154361724853516","50.79849624633789","50.79849624633789","50.79849624633789","56.42118835449219","56.42118835449219","56.42118835449219"
"105500","32.663726806640625","32.663726806640625","32.663726806640625","30.494117736816406","30.494117736816406","30.494117736816406","33.269866943359375","33.269866943359375","33.269866943359375","38.54731369018555","38.54731369018555","38.54731369018555","46.14139175415039","46.14139175415039","46.14139175415039","50.81941223144531","50.81941223144531","50.81941223144531","56.36314010620117","56.36314010620117","56.36314010620117"
"105600","32.58257293701172","32.58257293701172","32.58257293701172","30.622905731201172","30.622905731201172","30.622905731201172","33.26104736328125","33.26104736328125","33.26104736328125","38.45228576660156","38.45228576660156","38.45228576660156","46.1972541809082","46.1972541809082","46.1972541809082","50.821895599365234","50.821895599365234","50.821895599365234","56.406978607177734","56.406978607177734","56.406978607177734"
"105700","32.58842849731445","32.58842849731445","32.58842849731445","30.621816635131836","30.621816635131836","30.621816635131836","33.309791564941406","33.309791564941406","33.309791564941406","38.50774002075195","38.50774002075195","38.50774002075195","46.158241271972656","46.158241271972656","46.158241271972656","50.836448669433594","50.836448669433594","50.836448669433594","56.36796951293945","56.36796951293945","56.36796951293945"
"105800","32.62001037597656","32.62001037597656","32.62001037597656","30.599374771118164","30.599374771118164","30.599374771118164","33.199058532714844","33.199058532714844","33.199058532714844","38.47999572753906","38.47999572753906","38.47999572753906","46.1695671081543","46.1695671081543","46.1695671081543","50.81638717651367","50.81638717651367","50.81638717651367","56.445396423339844","56.445396423339844","56.445396423339844"
"105900","32.73984909057617","32.73984909057617","32.73984909057617","30.616086959838867","30.616086959838867","30.616086959838867","33.382205963134766","33.382205963134766","33.382205963134766","38.36931228637695","38.36931228637695","38.36931228637695","46.15766525268555","46.15766525268555","46.15766525268555","50.791839599609375","50.791839599609375","50.791839599609375","56.456092834472656","56.456092834472656","56.456092834472656"
"106000","32.648292541503906","32.648292541503906","32.648292541503906","30.524133682250977","30.524133682250977","30.524133682250977","33.20195770263672","33.20195770263672","33.20195770263672","38.422325134277344","38.422325134277344","38.422325134277344","46.155303955078125","46.155303955078125","46.155303955078125","50.861995697021484","50.861995697021484","50.861995697021484","56.370365142822266","56.370365142822266","56.370365142822266"
"106100","32.683082580566406","32.683082580566406","32.683082580566406","30.526817321777344","30.526817321777344","30.526817321777344","33.16572570800781","33.16572570800781","33.16572570800781","38.35665512084961","38.35665512084961","38.35665512084961","46.175785064697266","46.175785064697266","46.175785064697266","50.76292037963867","50.76292037963867","50.76292037963867","56.423099517822266","56.423099517822266","56.423099517822266"
"106200","32.562896728515625","32.562896728515625","32.562896728515625","30.477529525756836","30.477529525756836","30.477529525756836","33.15004348754883","33.15004348754883","33.15004348754883","38.417606353759766","38.417606353759766","38.417606353759766","46.09537124633789","46.09537124633789","46.09537124633789","50.78664016723633","50.78664016723633","50.78664016723633","56.360660552978516","56.360660552978516","56.360660552978516"
"106300","32.622440338134766","32.622440338134766","32.622440338134766","30.507343292236328","30.507343292236328","30.507343292236328","33.07199478149414","33.07199478149414","33.07199478149414","38.419193267822266","38.419193267822266","38.419193267822266","46.19404220581055","46.19404220581055","46.19404220581055","50.72868347167969","50.72868347167969","50.72868347167969","56.460174560546875","56.460174560546875","56.460174560546875"
"106400","32.48377990722656","32.48377990722656","32.48377990722656","30.470762252807617","30.470762252807617","30.470762252807617","33.077693939208984","33.077693939208984","33.077693939208984","38.46992874145508","38.46992874145508","38.46992874145508","46.26765441894531","46.26765441894531","46.26765441894531","50.797035217285156","50.797035217285156","50.797035217285156","56.375648498535156","56.375648498535156","56.375648498535156"
"106500","32.48945617675781","32.48945617675781","32.48945617675781","30.44231414794922","30.44231414794922","30.44231414794922","33.02717590332031","33.02717590332031","33.02717590332031","38.4417724609375","38.4417724609375","38.4417724609375","46.22291564941406","46.22291564941406","46.22291564941406","50.876502990722656","50.876502990722656","50.876502990722656","56.39449691772461","56.39449691772461","56.39449691772461"
"106600","32.58549499511719","32.58549499511719","32.58549499511719","30.476282119750977","30.476282119750977","30.476282119750977","33.06300735473633","33.06300735473633","33.06300735473633","38.45005798339844","38.45005798339844","38.45005798339844","46.12752914428711","46.12752914428711","46.12752914428711","50.903743743896484","50.903743743896484","50.903743743896484","56.42692947387695","56.42692947387695","56.42692947387695"
"106700","32.54458999633789","32.54458999633789","32.54458999633789","30.464599609375","30.464599609375","30.464599609375","33.06025695800781","33.06025695800781","33.06025695800781","38.462432861328125","38.462432861328125","38.462432861328125","46.27049255371094","46.27049255371094","46.27049255371094","50.907501220703125","50.907501220703125","50.907501220703125","56.42234420776367","56.42234420776367","56.42234420776367"
"106800","32.493709564208984","32.493709564208984","32.493709564208984","30.526029586791992","30.526029586791992","30.526029586791992","32.937049865722656","32.937049865722656","32.937049865722656","38.50767135620117","38.50767135620117","38.50767135620117","46.265159606933594","46.265159606933594","46.265159606933594","50.90650939941406","50.90650939941406","50.90650939941406","56.500850677490234","56.500850677490234","56.500850677490234"
"106900","32.4832878112793","32.4832878112793","32.4832878112793","30.5122127532959","30.5122127532959","30.5122127532959","33.147708892822266","33.147708892822266","33.147708892822266","38.413822174072266","38.413822174072266","38.413822174072266","46.22676086425781","46.22676086425781","46.22676086425781","50.83220672607422","50.83220672607422","50.83220672607422","56.507503509521484","56.507503509521484","56.507503509521484"
"107000","32.44414520263672","32.44414520263672","32.44414520263672","30.490924835205078","30.490924835205078","30.490924835205078","33.26238250732422","33.26238250732422","33.26238250732422","38.436580657958984","38.436580657958984","38.436580657958984","46.23830032348633","46.23830032348633","46.23830032348633","50.760223388671875","50.760223388671875","50.760223388671875","56.4007453918457","56.4007453918457","56.4007453918457"
"107100","32.53571319580078","32.53571319580078","32.53571319580078","30.553682327270508","30.553682327270508","30.553682327270508","33.30143737792969","33.30143737792969","33.30143737792969","38.43303298950195","38.43303298950195","38.43303298950195","46.15072250366211","46.15072250366211","46.15072250366211","50.832923889160156","50.832923889160156","50.832923889160156","56.49409103393555","56.49409103393555","56.49409103393555"
"107200","32.560218811035156","32.560218811035156","32.560218811035156","30.549488067626953","30.549488067626953","30.549488067626953","33.29853057861328","33.29853057861328","33.29853057861328","38.34335708618164","38.34335708618164","38.34335708618164","46.19384765625","46.19384765625","46.19384765625","50.97859191894531","50.97859191894531","50.97859191894531","56.4500732421875","56.4500732421875","56.4500732421875"
"107300","32.67283630371094","32.67283630371094","32.67283630371094","30.630014419555664","30.630014419555664","30.630014419555664","33.30491256713867","33.30491256713867","33.30491256713867","38.3509407043457","38.3509407043457","38.3509407043457","46.243526458740234","46.243526458740234","46.243526458740234","50.9428596496582","50.9428596496582","50.9428596496582","56.42875671386719","56.42875671386719","56.42875671386719"
"107400","32.62571716308594","32.62571716308594","32.62571716308594","30.525320053100586","30.525320053100586","30.525320053100586","33.28321838378906","33.28321838378906","33.28321838378906","38.31757354736328","38.31757354736328","38.31757354736328","46.2301025390625","46.2301025390625","46.2301025390625","50.79890060424805","50.79890060424805","50.79890060424805","56.457035064697266","56.457035064697266","56.457035064697266"
"107500","32.68098449707031","32.68098449707031","32.68098449707031","30.596101760864258","30.596101760864258","30.596101760864258","33.094608306884766","33.094608306884766","33.094608306884766","38.36381530761719","38.36381530761719","38.36381530761719","46.1080322265625","46.1080322265625","46.1080322265625","50.8596305847168","50.8596305847168","50.8596305847168","56.408931732177734","56.408931732177734","56.408931732177734"
"107600","32.743804931640625","32.743804931640625","32.743804931640625","30.680910110473633","30.680910110473633","30.680910110473633","33.14170837402344","33.14170837402344","33.14170837402344","38.243289947509766","38.243289947509766","38.243289947509766","46.180267333984375","46.180267333984375","46.180267333984375","50.8270263671875","50.8270263671875","50.8270263671875","56.44291687011719","56.44291687011719","56.44291687011719"
"107700","32.564762115478516","32.564762115478516","32.564762115478516","30.5723876953125","30.5723876953125","30.5723876953125","33.202735900878906","33.202735900878906","33.202735900878906","38.31161117553711","38.31161117553711","38.31161117553711","46.14262390136719","46.14262390136719","46.14262390136719","50.84800720214844","50.84800720214844","50.84800720214844","56.45518112182617","56.45518112182617","56.45518112182617"
"107800","32.517940521240234","32.517940521240234","32.517940521240234","30.52452850341797","30.52452850341797","30.52452850341797","33.159053802490234","33.159053802490234","33.159053802490234","38.31535339355469","38.31535339355469","38.31535339355469","46.084991455078125","46.084991455078125","46.084991455078125","50.889278411865234","50.889278411865234","50.889278411865234","56.514373779296875","56.514373779296875","56.514373779296875"
"107900","32.47821044921875","32.47821044921875","32.47821044921875","30.60879135131836","30.60879135131836","30.60879135131836","33.161766052246094","33.161766052246094","33.161766052246094","38.260040283203125","38.260040283203125","38.260040283203125","46.054569244384766","46.054569244384766","46.054569244384766","50.778141021728516","50.778141021728516","50.778141021728516","56.468196868896484","56.468196868896484","56.468196868896484"
"108000","32.510929107666016","32.510929107666016","32.510929107666016","30.58462905883789","30.58462905883789","30.58462905883789","33.199867248535156","33.199867248535156","33.199867248535156","38.366798400878906","38.366798400878906","38.366798400878906","46.048526763916016","46.048526763916016","46.048526763916016","50.861934661865234","50.861934661865234","50.861934661865234","56.499141693115234","56.499141693115234","56.499141693115234"
"108100","32.57011413574219","32.57011413574219","32.57011413574219","30.579235076904297","30.579235076904297","30.579235076904297","33.348915100097656","33.348915100097656","33.348915100097656","38.312931060791016","38.312931060791016","38.312931060791016","45.97123718261719","45.97123718261719","45.97123718261719","50.858192443847656","50.858192443847656","50.858192443847656","56.48725891113281","56.48725891113281","56.48725891113281"
"108200","32.55758285522461","32.55758285522461","32.55758285522461","30.55831527709961","30.55831527709961","30.55831527709961","33.159637451171875","33.159637451171875","33.159637451171875","38.239749908447266","38.239749908447266","38.239749908447266","45.959510803222656","45.959510803222656","45.959510803222656","50.77827072143555","50.77827072143555","50.77827072143555","56.53386688232422","56.53386688232422","56.53386688232422"
"108300","32.5948371887207","32.5948371887207","32.5948371887207","30.557968139648438","30.557968139648438","30.557968139648438","33.23881912231445","33.23881912231445","33.23881912231445","38.29274368286133","38.29274368286133","38.29274368286133","45.857398986816406","45.857398986816406","45.857398986816406","50.801612854003906","50.801612854003906","50.801612854003906","56.44027328491211","56.44027328491211","56.44027328491211"
"108400","32.535709381103516","32.535709381103516","32.535709381103516","30.607187271118164","30.607187271118164","30.607187271118164","33.27544021606445","33.27544021606445","33.27544021606445","38.23591613769531","38.23591613769531","38.23591613769531","45.882347106933594","45.882347106933594","45.882347106933594","50.73060607910156","50.73060607910156","50.73060607910156","56.4356575012207","56.4356575012207","56.4356575012207"
"108500","32.540672302246094","32.540672302246094","32.540672302246094","30.583932876586914","30.583932876586914","30.583932876586914","33.286781311035156","33.286781311035156","33.286781311035156","38.326881408691406","38.326881408691406","38.326881408691406","45.86289596557617","45.86289596557617","45.86289596557617","50.9528923034668","50.9528923034668","50.9528923034668","56.484169006347656","56.484169006347656","56.484169006347656"
"108600","32.59404373168945","32.59404373168945","32.59404373168945","30.567785263061523","30.567785263061523","30.567785263061523","33.08991241455078","33.08991241455078","33.08991241455078","38.311710357666016","38.311710357666016","38.311710357666016","45.700294494628906","45.700294494628906","45.700294494628906","50.908966064453125","50.908966064453125","50.908966064453125","56.494773864746094","56.494773864746094","56.494773864746094"
"108700","32.613365173339844","32.613365173339844","32.613365173339844","30.573265075683594","30.573265075683594","30.573265075683594","33.23824691772461","33.23824691772461","33.23824691772461","38.31329345703125","38.31329345703125","38.31329345703125","45.75271987915039","45.75271987915039","45.75271987915039","50.885154724121094","50.885154724121094","50.885154724121094","56.477909088134766","56.477909088134766","56.477909088134766"
"108800","32.599464416503906","32.599464416503906","32.599464416503906","30.509868621826172","30.509868621826172","30.509868621826172","33.22434616088867","33.22434616088867","33.22434616088867","38.30583190917969","38.30583190917969","38.30583190917969","45.68782043457031","45.68782043457031","45.68782043457031","50.87797927856445","50.87797927856445","50.87797927856445","56.49580001831055","56.49580001831055","56.49580001831055"
"108900","32.56608581542969","32.56608581542969","32.56608581542969","30.503158569335938","30.503158569335938","30.503158569335938","33.15693664550781","33.15693664550781","33.15693664550781","38.367286682128906","38.367286682128906","38.367286682128906","45.893550872802734","45.893550872802734","45.893550872802734","50.825828552246094","50.825828552246094","50.825828552246094","56.49832534790039","56.49832534790039","56.49832534790039"
"109000","32.6461067199707","32.6461067199707","32.6461067199707","30.530536651611328","30.530536651611328","30.530536651611328","33.111961364746094","33.111961364746094","33.111961364746094","38.33836364746094","38.33836364746094","38.33836364746094","45.764366149902344","45.764366149902344","45.764366149902344","50.8143424987793","50.8143424987793","50.8143424987793","56.46650695800781","56.46650695800781","56.46650695800781"
"109100","32.539791107177734","32.539791107177734","32.539791107177734","30.597999572753906","30.597999572753906","30.597999572753906","33.16542434692383","33.16542434692383","33.16542434692383","38.329654693603516","38.329654693603516","38.329654693603516","45.5623893737793","45.5623893737793","45.5623893737793","50.86181640625","50.86181640625","50.86181640625","56.47282409667969","56.47282409667969","56.47282409667969"
"109200","32.62147903442383","32.62147903442383","32.62147903442383","30.50490951538086","30.50490951538086","30.50490951538086","33.048866271972656","33.048866271972656","33.048866271972656","38.22978591918945","38.22978591918945","38.22978591918945","45.807376861572266","45.807376861572266","45.807376861572266","50.794368743896484","50.794368743896484","50.794368743896484","56.491825103759766","56.491825103759766","56.491825103759766"
"109300","32.592445373535156","32.592445373535156","32.592445373535156","30.570697784423828","30.570697784423828","30.570697784423828","33.03190231323242","33.03190231323242","33.03190231323242","38.280914306640625","38.280914306640625","38.280914306640625","45.933372497558594","45.933372497558594","45.933372497558594","50.80093765258789","50.80093765258789","50.80093765258789","56.505775451660156","56.505775451660156","56.505775451660156"
"109400","32.52570343017578","32.52570343017578","32.52570343017578","30.546215057373047","30.546215057373047","30.546215057373047","33.122642517089844","33.122642517089844","33.122642517089844","38.2483024597168","38.2483024597168","38.2483024597168","45.91270446777344","45.91270446777344","45.91270446777344","50.84928894042969","50.84928894042969","50.84928894042969","56.53742980957031","56.53742980957031","56.53742980957031"
"109500","32.55366516113281","32.55366516113281","32.55366516113281","30.688913345336914","30.688913345336914","30.688913345336914","32.95005416870117","32.95005416870117","32.95005416870117","38.3194694519043","38.3194694519043","38.3194694519043","45.76131820678711","45.76131820678711","45.76131820678711","50.80840301513672","50.80840301513672","50.80840301513672","56.564022064208984","56.564022064208984","56.564022064208984"
"109600","32.64115905761719","32.64115905761719","32.64115905761719","30.7243595123291","30.7243595123291","30.7243595123291","32.91594696044922","32.91594696044922","32.91594696044922","38.450103759765625","38.450103759765625","38.450103759765625","45.758758544921875","45.758758544921875","45.758758544921875","50.653961181640625","50.653961181640625","50.653961181640625","56.52565383911133","56.52565383911133","56.52565383911133"
"109700","32.661865234375","32.661865234375","32.661865234375","30.620149612426758","30.620149612426758","30.620149612426758","32.883548736572266","32.883548736572266","32.883548736572266","38.370399475097656","38.370399475097656","38.370399475097656","45.84840774536133","45.84840774536133","45.84840774536133","50.78892135620117","50.78892135620117","50.78892135620117","56.54985046386719","56.54985046386719","56.54985046386719"
"109800","32.552406311035156","32.552406311035156","32.552406311035156","30.662412643432617","30.662412643432617","30.662412643432617","32.994407653808594","32.994407653808594","32.994407653808594","38.23679733276367","38.23679733276367","38.23679733276367","45.815528869628906","45.815528869628906","45.815528869628906","50.80812072753906","50.80812072753906","50.80812072753906","56.5595703125","56.5595703125","56.5595703125"
"109900","32.604591369628906","32.604591369628906","32.604591369628906","30.559093475341797","30.559093475341797","30.559093475341797","32.9382209777832","32.9382209777832","32.9382209777832","38.224544525146484","38.224544525146484","38.224544525146484","45.77533721923828","45.77533721923828","45.77533721923828","50.743412017822266","50.743412017822266","50.743412017822266","56.403541564941406","56.403541564941406","56.403541564941406"
"110000","32.5556526184082","32.5556526184082","32.5556526184082","30.618432998657227","30.618432998657227","30.618432998657227","33.09610366821289","33.09610366821289","33.09610366821289","38.22887420654297","38.22887420654297","38.22887420654297","45.76872634887695","45.76872634887695","45.76872634887695","50.733882904052734","50.733882904052734","50.733882904052734","56.557403564453125","56.557403564453125","56.557403564453125"
