"Step","1873380_2 - train/perplexity_cb1","1873380_2 - train/perplexity_cb1__MIN","1873380_2 - train/perplexity_cb1__MAX","4395274 - train/perplexity_cb1","4395274 - train/perplexity_cb1__MIN","4395274 - train/perplexity_cb1__MAX","1940028_1 - train/perplexity_cb1","1940028_1 - train/perplexity_cb1__MIN","1940028_1 - train/perplexity_cb1__MAX","4520555_1 - train/perplexity_cb1","4520555_1 - train/perplexity_cb1__MIN","4520555_1 - train/perplexity_cb1__MAX","2536305_1 - train/perplexity_cb1","2536305_1 - train/perplexity_cb1__MIN","2536305_1 - train/perplexity_cb1__MAX","2536333_1 - train/perplexity_cb1","2536333_1 - train/perplexity_cb1__MIN","2536333_1 - train/perplexity_cb1__MAX","1940035_0 - train/perplexity_cb1","1940035_0 - train/perplexity_cb1__MIN","1940035_0 - train/perplexity_cb1__MAX"
"254100","185.2371368408203","185.2371368408203","185.2371368408203","169.81527709960938","169.81527709960938","169.81527709960938","204.89915466308594","204.89915466308594","204.89915466308594","187.427978515625","187.427978515625","187.427978515625","129.9400177001953","129.9400177001953","129.9400177001953","96.31086730957031","96.31086730957031","96.31086730957031","38.665252685546875","38.665252685546875","38.665252685546875"
"254200","181.42535400390625","181.42535400390625","181.42535400390625","170.4989471435547","170.4989471435547","170.4989471435547","204.6479034423828","204.6479034423828","204.6479034423828","186.61822509765625","186.61822509765625","186.61822509765625","138.6980438232422","138.6980438232422","138.6980438232422","98.99929809570312","98.99929809570312","98.99929809570312","37.92487716674805","37.92487716674805","37.92487716674805"
"254300","178.6160125732422","178.6160125732422","178.6160125732422","165.4519500732422","165.4519500732422","165.4519500732422","204.8275604248047","204.8275604248047","204.8275604248047","189.27008056640625","189.27008056640625","189.27008056640625","139.52940368652344","139.52940368652344","139.52940368652344","95.38655853271484","95.38655853271484","95.38655853271484","36.16279220581055","36.16279220581055","36.16279220581055"
"254400","181.08949279785156","181.08949279785156","181.08949279785156","169.4268798828125","169.4268798828125","169.4268798828125","208.63397216796875","208.63397216796875","208.63397216796875","191.041748046875","191.041748046875","191.041748046875","139.24208068847656","139.24208068847656","139.24208068847656","98.682861328125","98.682861328125","98.682861328125","35.01369857788086","35.01369857788086","35.01369857788086"
"254500","178.47706604003906","178.47706604003906","178.47706604003906","169.55441284179688","169.55441284179688","169.55441284179688","208.384521484375","208.384521484375","208.384521484375","191.56617736816406","191.56617736816406","191.56617736816406","137.6287078857422","137.6287078857422","137.6287078857422","100.85643005371094","100.85643005371094","100.85643005371094","35.58700180053711","35.58700180053711","35.58700180053711"
"254600","178.82334899902344","178.82334899902344","178.82334899902344","166.20660400390625","166.20660400390625","166.20660400390625","208.07086181640625","208.07086181640625","208.07086181640625","190.92608642578125","190.92608642578125","190.92608642578125","136.74481201171875","136.74481201171875","136.74481201171875","100.93576049804688","100.93576049804688","100.93576049804688","37.31105422973633","37.31105422973633","37.31105422973633"
"254700","178.44021606445312","178.44021606445312","178.44021606445312","165.2277069091797","165.2277069091797","165.2277069091797","202.6525421142578","202.6525421142578","202.6525421142578","190.95596313476562","190.95596313476562","190.95596313476562","137.68846130371094","137.68846130371094","137.68846130371094","100.7928695678711","100.7928695678711","100.7928695678711","37.70402145385742","37.70402145385742","37.70402145385742"
"254800","183.81260681152344","183.81260681152344","183.81260681152344","168.54864501953125","168.54864501953125","168.54864501953125","205.98446655273438","205.98446655273438","205.98446655273438","188.9493408203125","188.9493408203125","188.9493408203125","139.22866821289062","139.22866821289062","139.22866821289062","102.09523010253906","102.09523010253906","102.09523010253906","38.435794830322266","38.435794830322266","38.435794830322266"
"254900","175.96107482910156","175.96107482910156","175.96107482910156","169.7698516845703","169.7698516845703","169.7698516845703","206.52667236328125","206.52667236328125","206.52667236328125","184.73910522460938","184.73910522460938","184.73910522460938","137.05763244628906","137.05763244628906","137.05763244628906","100.94688415527344","100.94688415527344","100.94688415527344","38.66120529174805","38.66120529174805","38.66120529174805"
"255000","181.64532470703125","181.64532470703125","181.64532470703125","167.3101348876953","167.3101348876953","167.3101348876953","201.41778564453125","201.41778564453125","201.41778564453125","187.21495056152344","187.21495056152344","187.21495056152344","139.90782165527344","139.90782165527344","139.90782165527344","101.589599609375","101.589599609375","101.589599609375","38.25868225097656","38.25868225097656","38.25868225097656"
"255100","184.86309814453125","184.86309814453125","184.86309814453125","170.06307983398438","170.06307983398438","170.06307983398438","207.15248107910156","207.15248107910156","207.15248107910156","189.7332000732422","189.7332000732422","189.7332000732422","140.38087463378906","140.38087463378906","140.38087463378906","100.9305648803711","100.9305648803711","100.9305648803711","38.496524810791016","38.496524810791016","38.496524810791016"
"255200","185.27194213867188","185.27194213867188","185.27194213867188","165.3943634033203","165.3943634033203","165.3943634033203","205.44300842285156","205.44300842285156","205.44300842285156","181.86944580078125","181.86944580078125","181.86944580078125","139.33074951171875","139.33074951171875","139.33074951171875","101.26864624023438","101.26864624023438","101.26864624023438","38.39899444580078","38.39899444580078","38.39899444580078"
"255300","180.90313720703125","180.90313720703125","180.90313720703125","171.59889221191406","171.59889221191406","171.59889221191406","206.68243408203125","206.68243408203125","206.68243408203125","180.5309600830078","180.5309600830078","180.5309600830078","139.90541076660156","139.90541076660156","139.90541076660156","99.80178833007812","99.80178833007812","99.80178833007812","38.50148010253906","38.50148010253906","38.50148010253906"
"255400","178.37744140625","178.37744140625","178.37744140625","167.76382446289062","167.76382446289062","167.76382446289062","207.76263427734375","207.76263427734375","207.76263427734375","183.14488220214844","183.14488220214844","183.14488220214844","139.29168701171875","139.29168701171875","139.29168701171875","98.70074462890625","98.70074462890625","98.70074462890625","38.6595458984375","38.6595458984375","38.6595458984375"
"255500","180.3837432861328","180.3837432861328","180.3837432861328","171.9093780517578","171.9093780517578","171.9093780517578","206.68321228027344","206.68321228027344","206.68321228027344","189.4520263671875","189.4520263671875","189.4520263671875","138.68328857421875","138.68328857421875","138.68328857421875","97.44684600830078","97.44684600830078","97.44684600830078","38.652015686035156","38.652015686035156","38.652015686035156"
"255600","183.01535034179688","183.01535034179688","183.01535034179688","171.19253540039062","171.19253540039062","171.19253540039062","207.92417907714844","207.92417907714844","207.92417907714844","191.20651245117188","191.20651245117188","191.20651245117188","140.4386444091797","140.4386444091797","140.4386444091797","99.62847900390625","99.62847900390625","99.62847900390625","38.75345993041992","38.75345993041992","38.75345993041992"
"255700","178.8048553466797","178.8048553466797","178.8048553466797","164.80642700195312","164.80642700195312","164.80642700195312","205.6725616455078","205.6725616455078","205.6725616455078","191.5554962158203","191.5554962158203","191.5554962158203","141.148681640625","141.148681640625","141.148681640625","100.78253173828125","100.78253173828125","100.78253173828125","38.43100357055664","38.43100357055664","38.43100357055664"
"255800","179.1818389892578","179.1818389892578","179.1818389892578","169.7791748046875","169.7791748046875","169.7791748046875","207.47393798828125","207.47393798828125","207.47393798828125","190.27108764648438","190.27108764648438","190.27108764648438","137.77854919433594","137.77854919433594","137.77854919433594","101.40288543701172","101.40288543701172","101.40288543701172","38.672672271728516","38.672672271728516","38.672672271728516"
"255900","179.04920959472656","179.04920959472656","179.04920959472656","168.19105529785156","168.19105529785156","168.19105529785156","207.93955993652344","207.93955993652344","207.93955993652344","189.5015411376953","189.5015411376953","189.5015411376953","120.59105682373047","120.59105682373047","120.59105682373047","100.73406219482422","100.73406219482422","100.73406219482422","37.52801513671875","37.52801513671875","37.52801513671875"
"256000","181.5552520751953","181.5552520751953","181.5552520751953","166.6756591796875","166.6756591796875","166.6756591796875","203.58963012695312","203.58963012695312","203.58963012695312","190.1304168701172","190.1304168701172","190.1304168701172","140.02227783203125","140.02227783203125","140.02227783203125","101.4006576538086","101.4006576538086","101.4006576538086","36.65731430053711","36.65731430053711","36.65731430053711"
"256100","182.03004455566406","182.03004455566406","182.03004455566406","171.09803771972656","171.09803771972656","171.09803771972656","206.83653259277344","206.83653259277344","206.83653259277344","188.76400756835938","188.76400756835938","188.76400756835938","139.17364501953125","139.17364501953125","139.17364501953125","100.79277801513672","100.79277801513672","100.79277801513672","37.381832122802734","37.381832122802734","37.381832122802734"
"256200","182.25038146972656","182.25038146972656","182.25038146972656","168.71131896972656","168.71131896972656","168.71131896972656","205.49395751953125","205.49395751953125","205.49395751953125","190.48214721679688","190.48214721679688","190.48214721679688","135.5589599609375","135.5589599609375","135.5589599609375","101.17829132080078","101.17829132080078","101.17829132080078","37.78135299682617","37.78135299682617","37.78135299682617"
"256300","183.24342346191406","183.24342346191406","183.24342346191406","166.91616821289062","166.91616821289062","166.91616821289062","203.5562286376953","203.5562286376953","203.5562286376953","189.96730041503906","189.96730041503906","189.96730041503906","130.39456176757812","130.39456176757812","130.39456176757812","100.41580963134766","100.41580963134766","100.41580963134766","38.27117919921875","38.27117919921875","38.27117919921875"
"256400","171.36143493652344","171.36143493652344","171.36143493652344","166.79364013671875","166.79364013671875","166.79364013671875","207.2885284423828","207.2885284423828","207.2885284423828","188.04495239257812","188.04495239257812","188.04495239257812","137.68397521972656","137.68397521972656","137.68397521972656","100.03376770019531","100.03376770019531","100.03376770019531","38.15079879760742","38.15079879760742","38.15079879760742"
"256500","178.0506134033203","178.0506134033203","178.0506134033203","168.1624298095703","168.1624298095703","168.1624298095703","202.72349548339844","202.72349548339844","202.72349548339844","185.72268676757812","185.72268676757812","185.72268676757812","137.90765380859375","137.90765380859375","137.90765380859375","99.04755401611328","99.04755401611328","99.04755401611328","38.73181915283203","38.73181915283203","38.73181915283203"
"256600","182.0098114013672","182.0098114013672","182.0098114013672","163.1825714111328","163.1825714111328","163.1825714111328","204.68637084960938","204.68637084960938","204.68637084960938","189.00808715820312","189.00808715820312","189.00808715820312","138.08175659179688","138.08175659179688","138.08175659179688","99.37217712402344","99.37217712402344","99.37217712402344","38.47391128540039","38.47391128540039","38.47391128540039"
"256700","179.66848754882812","179.66848754882812","179.66848754882812","170.09259033203125","170.09259033203125","170.09259033203125","202.70608520507812","202.70608520507812","202.70608520507812","188.44789123535156","188.44789123535156","188.44789123535156","139.19195556640625","139.19195556640625","139.19195556640625","100.26451873779297","100.26451873779297","100.26451873779297","38.32471466064453","38.32471466064453","38.32471466064453"
"256800","183.25216674804688","183.25216674804688","183.25216674804688","168.41102600097656","168.41102600097656","168.41102600097656","206.1012725830078","206.1012725830078","206.1012725830078","189.14442443847656","189.14442443847656","189.14442443847656","140.936767578125","140.936767578125","140.936767578125","100.77191925048828","100.77191925048828","100.77191925048828","39.00402069091797","39.00402069091797","39.00402069091797"
"256900","180.49249267578125","180.49249267578125","180.49249267578125","166.37486267089844","166.37486267089844","166.37486267089844","206.68577575683594","206.68577575683594","206.68577575683594","190.52601623535156","190.52601623535156","190.52601623535156","140.8802490234375","140.8802490234375","140.8802490234375","101.33405303955078","101.33405303955078","101.33405303955078","38.76178741455078","38.76178741455078","38.76178741455078"
"257000","178.054931640625","178.054931640625","178.054931640625","168.32080078125","168.32080078125","168.32080078125","206.88278198242188","206.88278198242188","206.88278198242188","188.99754333496094","188.99754333496094","188.99754333496094","140.0473175048828","140.0473175048828","140.0473175048828","100.5735092163086","100.5735092163086","100.5735092163086","38.33098602294922","38.33098602294922","38.33098602294922"
"257100","183.65061950683594","183.65061950683594","183.65061950683594","168.17269897460938","168.17269897460938","168.17269897460938","191.85704040527344","191.85704040527344","191.85704040527344","189.62709045410156","189.62709045410156","189.62709045410156","139.7893829345703","139.7893829345703","139.7893829345703","100.94698333740234","100.94698333740234","100.94698333740234","38.69513702392578","38.69513702392578","38.69513702392578"
"257200","177.3179931640625","177.3179931640625","177.3179931640625","171.47267150878906","171.47267150878906","171.47267150878906","189.2908477783203","189.2908477783203","189.2908477783203","187.8324737548828","187.8324737548828","187.8324737548828","140.90444946289062","140.90444946289062","140.90444946289062","100.18107604980469","100.18107604980469","100.18107604980469","38.49784851074219","38.49784851074219","38.49784851074219"
"257300","183.15887451171875","183.15887451171875","183.15887451171875","167.71286010742188","167.71286010742188","167.71286010742188","202.6417236328125","202.6417236328125","202.6417236328125","188.46307373046875","188.46307373046875","188.46307373046875","141.10830688476562","141.10830688476562","141.10830688476562","99.86353302001953","99.86353302001953","99.86353302001953","38.22502136230469","38.22502136230469","38.22502136230469"
"257400","183.59573364257812","183.59573364257812","183.59573364257812","170.54348754882812","170.54348754882812","170.54348754882812","182.53094482421875","182.53094482421875","182.53094482421875","190.29331970214844","190.29331970214844","190.29331970214844","125.89860534667969","125.89860534667969","125.89860534667969","98.73152923583984","98.73152923583984","98.73152923583984","37.72203063964844","37.72203063964844","37.72203063964844"
"257500","181.8201904296875","181.8201904296875","181.8201904296875","171.666748046875","171.666748046875","171.666748046875","198.54876708984375","198.54876708984375","198.54876708984375","187.3729248046875","187.3729248046875","187.3729248046875","122.8166732788086","122.8166732788086","122.8166732788086","100.36946868896484","100.36946868896484","100.36946868896484","37.913230895996094","37.913230895996094","37.913230895996094"
"257600","181.3824462890625","181.3824462890625","181.3824462890625","169.30767822265625","169.30767822265625","169.30767822265625","202.0603790283203","202.0603790283203","202.0603790283203","187.3754425048828","187.3754425048828","187.3754425048828","124.37110900878906","124.37110900878906","124.37110900878906","101.06733703613281","101.06733703613281","101.06733703613281","38.20779800415039","38.20779800415039","38.20779800415039"
"257700","179.90280151367188","179.90280151367188","179.90280151367188","167.18222045898438","167.18222045898438","167.18222045898438","202.86776733398438","202.86776733398438","202.86776733398438","189.54998779296875","189.54998779296875","189.54998779296875","134.77784729003906","134.77784729003906","134.77784729003906","99.89739227294922","99.89739227294922","99.89739227294922","38.16770553588867","38.16770553588867","38.16770553588867"
"257800","177.73361206054688","177.73361206054688","177.73361206054688","168.32225036621094","168.32225036621094","168.32225036621094","208.7019500732422","208.7019500732422","208.7019500732422","189.85879516601562","189.85879516601562","189.85879516601562","137.6589813232422","137.6589813232422","137.6589813232422","100.54623413085938","100.54623413085938","100.54623413085938","38.275733947753906","38.275733947753906","38.275733947753906"
"257900","183.01202392578125","183.01202392578125","183.01202392578125","167.27096557617188","167.27096557617188","167.27096557617188","207.9539337158203","207.9539337158203","207.9539337158203","189.55775451660156","189.55775451660156","189.55775451660156","138.71444702148438","138.71444702148438","138.71444702148438","101.12513732910156","101.12513732910156","101.12513732910156","38.393123626708984","38.393123626708984","38.393123626708984"
"258000","182.21517944335938","182.21517944335938","182.21517944335938","169.0259246826172","169.0259246826172","169.0259246826172","206.9354705810547","206.9354705810547","206.9354705810547","181.00668334960938","181.00668334960938","181.00668334960938","137.47720336914062","137.47720336914062","137.47720336914062","101.27072143554688","101.27072143554688","101.27072143554688","38.499637603759766","38.499637603759766","38.499637603759766"
"258100","183.9026641845703","183.9026641845703","183.9026641845703","167.33741760253906","167.33741760253906","167.33741760253906","204.12767028808594","204.12767028808594","204.12767028808594","179.8220977783203","179.8220977783203","179.8220977783203","133.44178771972656","133.44178771972656","133.44178771972656","100.67269134521484","100.67269134521484","100.67269134521484","38.477787017822266","38.477787017822266","38.477787017822266"
"258200","178.20594787597656","178.20594787597656","178.20594787597656","162.67935180664062","162.67935180664062","162.67935180664062","198.10977172851562","198.10977172851562","198.10977172851562","189.52621459960938","189.52621459960938","189.52621459960938","133.61192321777344","133.61192321777344","133.61192321777344","100.1855697631836","100.1855697631836","100.1855697631836","38.76960754394531","38.76960754394531","38.76960754394531"
"258300","182.93917846679688","182.93917846679688","182.93917846679688","169.37074279785156","169.37074279785156","169.37074279785156","186.79397583007812","186.79397583007812","186.79397583007812","189.6277313232422","189.6277313232422","189.6277313232422","117.62548065185547","117.62548065185547","117.62548065185547","100.9027099609375","100.9027099609375","100.9027099609375","38.504676818847656","38.504676818847656","38.504676818847656"
"258400","181.72830200195312","181.72830200195312","181.72830200195312","169.4458770751953","169.4458770751953","169.4458770751953","207.7946319580078","207.7946319580078","207.7946319580078","186.49342346191406","186.49342346191406","186.49342346191406","132.6276397705078","132.6276397705078","132.6276397705078","97.92984771728516","97.92984771728516","97.92984771728516","38.3726692199707","38.3726692199707","38.3726692199707"
"258500","183.39186096191406","183.39186096191406","183.39186096191406","171.24928283691406","171.24928283691406","171.24928283691406","194.56546020507812","194.56546020507812","194.56546020507812","181.9941864013672","181.9941864013672","181.9941864013672","139.73406982421875","139.73406982421875","139.73406982421875","92.5168228149414","92.5168228149414","92.5168228149414","38.20463943481445","38.20463943481445","38.20463943481445"
"258600","184.7235107421875","184.7235107421875","184.7235107421875","167.03663635253906","167.03663635253906","167.03663635253906","197.59898376464844","197.59898376464844","197.59898376464844","189.34329223632812","189.34329223632812","189.34329223632812","139.0581512451172","139.0581512451172","139.0581512451172","92.93159484863281","92.93159484863281","92.93159484863281","37.7381591796875","37.7381591796875","37.7381591796875"
"258700","183.2485809326172","183.2485809326172","183.2485809326172","168.66024780273438","168.66024780273438","168.66024780273438","201.90406799316406","201.90406799316406","201.90406799316406","189.79815673828125","189.79815673828125","189.79815673828125","136.0033721923828","136.0033721923828","136.0033721923828","98.21249389648438","98.21249389648438","98.21249389648438","35.517784118652344","35.517784118652344","35.517784118652344"
"258800","182.66659545898438","182.66659545898438","182.66659545898438","166.251708984375","166.251708984375","166.251708984375","198.5305938720703","198.5305938720703","198.5305938720703","191.2584991455078","191.2584991455078","191.2584991455078","138.8911590576172","138.8911590576172","138.8911590576172","99.29156494140625","99.29156494140625","99.29156494140625","36.63508224487305","36.63508224487305","36.63508224487305"
"258900","177.18621826171875","177.18621826171875","177.18621826171875","171.4853515625","171.4853515625","171.4853515625","198.3209228515625","198.3209228515625","198.3209228515625","191.8280487060547","191.8280487060547","191.8280487060547","137.22760009765625","137.22760009765625","137.22760009765625","99.98397827148438","99.98397827148438","99.98397827148438","37.25185775756836","37.25185775756836","37.25185775756836"
"259000","180.8478546142578","180.8478546142578","180.8478546142578","170.6527557373047","170.6527557373047","170.6527557373047","200.5203399658203","200.5203399658203","200.5203399658203","190.84780883789062","190.84780883789062","190.84780883789062","135.94346618652344","135.94346618652344","135.94346618652344","100.9623794555664","100.9623794555664","100.9623794555664","38.275699615478516","38.275699615478516","38.275699615478516"
"259100","181.83892822265625","181.83892822265625","181.83892822265625","169.12033081054688","169.12033081054688","169.12033081054688","198.5323028564453","198.5323028564453","198.5323028564453","184.1761932373047","184.1761932373047","184.1761932373047","128.60733032226562","128.60733032226562","128.60733032226562","101.9696044921875","101.9696044921875","101.9696044921875","37.45671081542969","37.45671081542969","37.45671081542969"
"259200","177.93722534179688","177.93722534179688","177.93722534179688","169.09097290039062","169.09097290039062","169.09097290039062","204.17868041992188","204.17868041992188","204.17868041992188","181.04605102539062","181.04605102539062","181.04605102539062","132.6151885986328","132.6151885986328","132.6151885986328","101.2575912475586","101.2575912475586","101.2575912475586","35.78292465209961","35.78292465209961","35.78292465209961"
"259300","179.83494567871094","179.83494567871094","179.83494567871094","170.5583038330078","170.5583038330078","170.5583038330078","207.8874969482422","207.8874969482422","207.8874969482422","185.80178833007812","185.80178833007812","185.80178833007812","137.86366271972656","137.86366271972656","137.86366271972656","100.7671127319336","100.7671127319336","100.7671127319336","34.043373107910156","34.043373107910156","34.043373107910156"
"259400","182.93035888671875","182.93035888671875","182.93035888671875","167.6541748046875","167.6541748046875","167.6541748046875","196.0410614013672","196.0410614013672","196.0410614013672","188.94329833984375","188.94329833984375","188.94329833984375","137.21424865722656","137.21424865722656","137.21424865722656","100.60028076171875","100.60028076171875","100.60028076171875","34.75773239135742","34.75773239135742","34.75773239135742"
"259500","181.7751007080078","181.7751007080078","181.7751007080078","166.87271118164062","166.87271118164062","166.87271118164062","203.2833709716797","203.2833709716797","203.2833709716797","190.50595092773438","190.50595092773438","190.50595092773438","138.36477661132812","138.36477661132812","138.36477661132812","101.49198150634766","101.49198150634766","101.49198150634766","34.17865753173828","34.17865753173828","34.17865753173828"
"259600","178.9615478515625","178.9615478515625","178.9615478515625","166.93368530273438","166.93368530273438","166.93368530273438","206.73654174804688","206.73654174804688","206.73654174804688","191.89613342285156","191.89613342285156","191.89613342285156","137.91954040527344","137.91954040527344","137.91954040527344","100.57461547851562","100.57461547851562","100.57461547851562","37.80059051513672","37.80059051513672","37.80059051513672"
"259700","180.8320770263672","180.8320770263672","180.8320770263672","170.90054321289062","170.90054321289062","170.90054321289062","198.43650817871094","198.43650817871094","198.43650817871094","186.57586669921875","186.57586669921875","186.57586669921875","137.88055419921875","137.88055419921875","137.88055419921875","99.88700866699219","99.88700866699219","99.88700866699219","38.120948791503906","38.120948791503906","38.120948791503906"
"259800","182.248291015625","182.248291015625","182.248291015625","170.37979125976562","170.37979125976562","170.37979125976562","203.69313049316406","203.69313049316406","203.69313049316406","184.45611572265625","184.45611572265625","184.45611572265625","136.46824645996094","136.46824645996094","136.46824645996094","99.97091674804688","99.97091674804688","99.97091674804688","38.3199577331543","38.3199577331543","38.3199577331543"
"259900","181.72415161132812","181.72415161132812","181.72415161132812","172.11245727539062","172.11245727539062","172.11245727539062","202.46527099609375","202.46527099609375","202.46527099609375","190.01504516601562","190.01504516601562","190.01504516601562","132.87432861328125","132.87432861328125","132.87432861328125","99.67780303955078","99.67780303955078","99.67780303955078","38.75210189819336","38.75210189819336","38.75210189819336"
"260000","180.2444610595703","180.2444610595703","180.2444610595703","170.88026428222656","170.88026428222656","170.88026428222656","198.2321319580078","198.2321319580078","198.2321319580078","187.66656494140625","187.66656494140625","187.66656494140625","118.61265563964844","118.61265563964844","118.61265563964844","100.49345397949219","100.49345397949219","100.49345397949219","38.2602424621582","38.2602424621582","38.2602424621582"
"260100","178.99636840820312","178.99636840820312","178.99636840820312","163.9246368408203","163.9246368408203","163.9246368408203","205.8955078125","205.8955078125","205.8955078125","187.435302734375","187.435302734375","187.435302734375","137.50303649902344","137.50303649902344","137.50303649902344","100.9697036743164","100.9697036743164","100.9697036743164","38.417396545410156","38.417396545410156","38.417396545410156"
"260200","175.4119415283203","175.4119415283203","175.4119415283203","169.93629455566406","169.93629455566406","169.93629455566406","207.65943908691406","207.65943908691406","207.65943908691406","188.8927764892578","188.8927764892578","188.8927764892578","138.92916870117188","138.92916870117188","138.92916870117188","99.79755401611328","99.79755401611328","99.79755401611328","37.91507339477539","37.91507339477539","37.91507339477539"
"260300","181.56910705566406","181.56910705566406","181.56910705566406","168.66064453125","168.66064453125","168.66064453125","204.97372436523438","204.97372436523438","204.97372436523438","189.57086181640625","189.57086181640625","189.57086181640625","140.5338592529297","140.5338592529297","140.5338592529297","97.58174133300781","97.58174133300781","97.58174133300781","38.398048400878906","38.398048400878906","38.398048400878906"
"260400","183.9011688232422","183.9011688232422","183.9011688232422","167.28924560546875","167.28924560546875","167.28924560546875","205.03900146484375","205.03900146484375","205.03900146484375","188.7462921142578","188.7462921142578","188.7462921142578","133.67628479003906","133.67628479003906","133.67628479003906","97.72007751464844","97.72007751464844","97.72007751464844","38.55626678466797","38.55626678466797","38.55626678466797"
"260500","183.27200317382812","183.27200317382812","183.27200317382812","169.03785705566406","169.03785705566406","169.03785705566406","205.1473846435547","205.1473846435547","205.1473846435547","188.27462768554688","188.27462768554688","188.27462768554688","136.01641845703125","136.01641845703125","136.01641845703125","98.83355712890625","98.83355712890625","98.83355712890625","38.87602615356445","38.87602615356445","38.87602615356445"
"260600","184.79884338378906","184.79884338378906","184.79884338378906","166.9557342529297","166.9557342529297","166.9557342529297","207.78146362304688","207.78146362304688","207.78146362304688","187.40805053710938","187.40805053710938","187.40805053710938","140.7754364013672","140.7754364013672","140.7754364013672","98.9486083984375","98.9486083984375","98.9486083984375","37.87065505981445","37.87065505981445","37.87065505981445"
"260700","181.38504028320312","181.38504028320312","181.38504028320312","167.47918701171875","167.47918701171875","167.47918701171875","203.301025390625","203.301025390625","203.301025390625","191.2208251953125","191.2208251953125","191.2208251953125","141.3406982421875","141.3406982421875","141.3406982421875","100.38468933105469","100.38468933105469","100.38468933105469","35.154727935791016","35.154727935791016","35.154727935791016"
"260800","173.40785217285156","173.40785217285156","173.40785217285156","168.10430908203125","168.10430908203125","168.10430908203125","203.300537109375","203.300537109375","203.300537109375","191.83592224121094","191.83592224121094","191.83592224121094","139.83071899414062","139.83071899414062","139.83071899414062","100.45738220214844","100.45738220214844","100.45738220214844","35.6861457824707","35.6861457824707","35.6861457824707"
"260900","182.8634796142578","182.8634796142578","182.8634796142578","165.45367431640625","165.45367431640625","165.45367431640625","204.22308349609375","204.22308349609375","204.22308349609375","191.8086700439453","191.8086700439453","191.8086700439453","126.33556365966797","126.33556365966797","126.33556365966797","100.74933624267578","100.74933624267578","100.74933624267578","36.254058837890625","36.254058837890625","36.254058837890625"
"261000","173.7337646484375","173.7337646484375","173.7337646484375","164.23733520507812","164.23733520507812","164.23733520507812","205.59353637695312","205.59353637695312","205.59353637695312","190.83688354492188","190.83688354492188","190.83688354492188","130.83209228515625","130.83209228515625","130.83209228515625","100.92257690429688","100.92257690429688","100.92257690429688","37.37261962890625","37.37261962890625","37.37261962890625"
"261100","180.83570861816406","180.83570861816406","180.83570861816406","165.12571716308594","165.12571716308594","165.12571716308594","205.40696716308594","205.40696716308594","205.40696716308594","186.7040252685547","186.7040252685547","186.7040252685547","141.2591094970703","141.2591094970703","141.2591094970703","97.13097381591797","97.13097381591797","97.13097381591797","37.81028747558594","37.81028747558594","37.81028747558594"
"261200","183.7866668701172","183.7866668701172","183.7866668701172","170.28150939941406","170.28150939941406","170.28150939941406","202.51885986328125","202.51885986328125","202.51885986328125","184.9132537841797","184.9132537841797","184.9132537841797","140.8889923095703","140.8889923095703","140.8889923095703","98.40515899658203","98.40515899658203","98.40515899658203","37.87053680419922","37.87053680419922","37.87053680419922"
"261300","181.90447998046875","181.90447998046875","181.90447998046875","167.2456817626953","167.2456817626953","167.2456817626953","205.8732147216797","205.8732147216797","205.8732147216797","182.58839416503906","182.58839416503906","182.58839416503906","139.40956115722656","139.40956115722656","139.40956115722656","100.4292221069336","100.4292221069336","100.4292221069336","37.93914794921875","37.93914794921875","37.93914794921875"
"261400","184.13290405273438","184.13290405273438","184.13290405273438","168.17446899414062","168.17446899414062","168.17446899414062","208.63418579101562","208.63418579101562","208.63418579101562","187.94830322265625","187.94830322265625","187.94830322265625","139.60528564453125","139.60528564453125","139.60528564453125","100.48267364501953","100.48267364501953","100.48267364501953","37.64431381225586","37.64431381225586","37.64431381225586"
"261500","184.42103576660156","184.42103576660156","184.42103576660156","161.64205932617188","161.64205932617188","161.64205932617188","207.19476318359375","207.19476318359375","207.19476318359375","190.78302001953125","190.78302001953125","190.78302001953125","139.3257598876953","139.3257598876953","139.3257598876953","101.18669128417969","101.18669128417969","101.18669128417969","38.39727020263672","38.39727020263672","38.39727020263672"
"261600","182.14273071289062","182.14273071289062","182.14273071289062","166.3165740966797","166.3165740966797","166.3165740966797","208.21209716796875","208.21209716796875","208.21209716796875","192.01942443847656","192.01942443847656","192.01942443847656","134.77252197265625","134.77252197265625","134.77252197265625","100.8130111694336","100.8130111694336","100.8130111694336","38.35792541503906","38.35792541503906","38.35792541503906"
"261700","183.98458862304688","183.98458862304688","183.98458862304688","168.13461303710938","168.13461303710938","168.13461303710938","202.96646118164062","202.96646118164062","202.96646118164062","190.51976013183594","190.51976013183594","190.51976013183594","131.96124267578125","131.96124267578125","131.96124267578125","99.41649627685547","99.41649627685547","99.41649627685547","38.503814697265625","38.503814697265625","38.503814697265625"
"261800","183.3411407470703","183.3411407470703","183.3411407470703","163.35975646972656","163.35975646972656","163.35975646972656","199.14877319335938","199.14877319335938","199.14877319335938","191.10406494140625","191.10406494140625","191.10406494140625","139.54322814941406","139.54322814941406","139.54322814941406","95.81523895263672","95.81523895263672","95.81523895263672","38.14555358886719","38.14555358886719","38.14555358886719"
