"Step","1873380_2 - similarity_cb0_avg","1873380_2 - similarity_cb0_avg__MIN","1873380_2 - similarity_cb0_avg__MAX","4395274 - similarity_cb0_avg","4395274 - similarity_cb0_avg__MIN","4395274 - similarity_cb0_avg__MAX","1940028_1 - similarity_cb0_avg","1940028_1 - similarity_cb0_avg__MIN","1940028_1 - similarity_cb0_avg__MAX","4520555_1 - similarity_cb0_avg","4520555_1 - similarity_cb0_avg__MIN","4520555_1 - similarity_cb0_avg__MAX","2536305_1 - similarity_cb0_avg","2536305_1 - similarity_cb0_avg__MIN","2536305_1 - similarity_cb0_avg__MAX","2536333_1 - similarity_cb0_avg","2536333_1 - similarity_cb0_avg__MIN","2536333_1 - similarity_cb0_avg__MAX","1940035_0 - similarity_cb0_avg","1940035_0 - similarity_cb0_avg__MIN","1940035_0 - similarity_cb0_avg__MAX"
"17300","0.7601186037063599","0.7601186037063599","0.7601186037063599","0.7634441256523132","0.7634441256523132","0.7634441256523132","0.7601169347763062","0.7601169347763062","0.7601169347763062","0.7578574419021606","0.7578574419021606","0.7578574419021606","0.7570131421089172","0.7570131421089172","0.7570131421089172","0.7555640935897827","0.7555640935897827","0.7555640935897827","0.7516900300979614","0.7516900300979614","0.7516900300979614"
"17400","0.7601277232170105","0.7601277232170105","0.7601277232170105","0.7634353041648865","0.7634353041648865","0.7634353041648865","0.7601484656333923","0.7601484656333923","0.7601484656333923","0.7578676342964172","0.7578676342964172","0.7578676342964172","0.7570245265960693","0.7570245265960693","0.7570245265960693","0.7555774450302124","0.7555774450302124","0.7555774450302124","0.7516973614692688","0.7516973614692688","0.7516973614692688"
"17500","0.760137677192688","0.760137677192688","0.760137677192688","0.7634495496749878","0.7634495496749878","0.7634495496749878","0.7601646780967712","0.7601646780967712","0.7601646780967712","0.757882297039032","0.757882297039032","0.757882297039032","0.7570344805717468","0.7570344805717468","0.7570344805717468","0.7555869221687317","0.7555869221687317","0.7555869221687317","0.7517042756080627","0.7517042756080627","0.7517042756080627"
"17600","0.7601446509361267","0.7601446509361267","0.7601446509361267","0.7634322047233582","0.7634322047233582","0.7634322047233582","0.7601811289787292","0.7601811289787292","0.7601811289787292","0.7579052448272705","0.7579052448272705","0.7579052448272705","0.7570465803146362","0.7570465803146362","0.7570465803146362","0.7556003332138062","0.7556003332138062","0.7556003332138062","0.7517122030258179","0.7517122030258179","0.7517122030258179"
"17700","0.760145366191864","0.760145366191864","0.760145366191864","0.7634041905403137","0.7634041905403137","0.7634041905403137","0.760201632976532","0.760201632976532","0.760201632976532","0.7579177618026733","0.7579177618026733","0.7579177618026733","0.7570605874061584","0.7570605874061584","0.7570605874061584","0.7556117177009583","0.7556117177009583","0.7556117177009583","0.7517198324203491","0.7517198324203491","0.7517198324203491"
"17800","0.7601369023323059","0.7601369023323059","0.7601369023323059","0.7633764743804932","0.7633764743804932","0.7633764743804932","0.7602145671844482","0.7602145671844482","0.7602145671844482","0.7579284310340881","0.7579284310340881","0.7579284310340881","0.7570716738700867","0.7570716738700867","0.7570716738700867","0.7556243538856506","0.7556243538856506","0.7556243538856506","0.7517275214195251","0.7517275214195251","0.7517275214195251"
"17900","0.7601190805435181","0.7601190805435181","0.7601190805435181","0.7633654475212097","0.7633654475212097","0.7633654475212097","0.7602296471595764","0.7602296471595764","0.7602296471595764","0.7579439878463745","0.7579439878463745","0.7579439878463745","0.7570852041244507","0.7570852041244507","0.7570852041244507","0.7556406259536743","0.7556406259536743","0.7556406259536743","0.7517355680465698","0.7517355680465698","0.7517355680465698"
"18000","0.7600961923599243","0.7600961923599243","0.7600961923599243","0.7633444666862488","0.7633444666862488","0.7633444666862488","0.7602514624595642","0.7602514624595642","0.7602514624595642","0.7579590082168579","0.7579590082168579","0.7579590082168579","0.757094144821167","0.757094144821167","0.757094144821167","0.7556536793708801","0.7556536793708801","0.7556536793708801","0.7517418265342712","0.7517418265342712","0.7517418265342712"
"18100","0.7600945830345154","0.7600945830345154","0.7600945830345154","0.7633159160614014","0.7633159160614014","0.7633159160614014","0.7602725625038147","0.7602725625038147","0.7602725625038147","0.7579712271690369","0.7579712271690369","0.7579712271690369","0.7571024298667908","0.7571024298667908","0.7571024298667908","0.7556644678115845","0.7556644678115845","0.7556644678115845","0.7517493963241577","0.7517493963241577","0.7517493963241577"
"18200","0.7600801587104797","0.7600801587104797","0.7600801587104797","0.7632696032524109","0.7632696032524109","0.7632696032524109","0.7602961659431458","0.7602961659431458","0.7602961659431458","0.7579836249351501","0.7579836249351501","0.7579836249351501","0.757114827632904","0.757114827632904","0.757114827632904","0.7556764483451843","0.7556764483451843","0.7556764483451843","0.7517565488815308","0.7517565488815308","0.7517565488815308"
"18300","0.7600823044776917","0.7600823044776917","0.7600823044776917","0.7632343173027039","0.7632343173027039","0.7632343173027039","0.7603175044059753","0.7603175044059753","0.7603175044059753","0.7579969763755798","0.7579969763755798","0.7579969763755798","0.7571328282356262","0.7571328282356262","0.7571328282356262","0.755687952041626","0.755687952041626","0.755687952041626","0.7517641186714172","0.7517641186714172","0.7517641186714172"
"18400","0.7600737810134888","0.7600737810134888","0.7600737810134888","0.7632021307945251","0.7632021307945251","0.7632021307945251","0.7603475451469421","0.7603475451469421","0.7603475451469421","0.7580151557922363","0.7580151557922363","0.7580151557922363","0.7571434378623962","0.7571434378623962","0.7571434378623962","0.7556988000869751","0.7556988000869751","0.7556988000869751","0.7517715692520142","0.7517715692520142","0.7517715692520142"
"18500","0.7600603103637695","0.7600603103637695","0.7600603103637695","0.7631598711013794","0.7631598711013794","0.7631598711013794","0.760367214679718","0.760367214679718","0.760367214679718","0.7580309510231018","0.7580309510231018","0.7580309510231018","0.7571533918380737","0.7571533918380737","0.7571533918380737","0.7557103037834167","0.7557103037834167","0.7557103037834167","0.7517781257629395","0.7517781257629395","0.7517781257629395"
"18600","0.7600589394569397","0.7600589394569397","0.7600589394569397","0.7631132006645203","0.7631132006645203","0.7631132006645203","0.7603816986083984","0.7603816986083984","0.7603816986083984","0.7580502033233643","0.7580502033233643","0.7580502033233643","0.7571664452552795","0.7571664452552795","0.7571664452552795","0.7557234764099121","0.7557234764099121","0.7557234764099121","0.7517855167388916","0.7517855167388916","0.7517855167388916"
"18700","0.7600619196891785","0.7600619196891785","0.7600619196891785","0.7630732655525208","0.7630732655525208","0.7630732655525208","0.7604117393493652","0.7604117393493652","0.7604117393493652","0.758058488368988","0.758058488368988","0.758058488368988","0.7571797370910645","0.7571797370910645","0.7571797370910645","0.7557358741760254","0.7557358741760254","0.7557358741760254","0.7517918944358826","0.7517918944358826","0.7517918944358826"
"18800","0.7600418925285339","0.7600418925285339","0.7600418925285339","0.7630069851875305","0.7630069851875305","0.7630069851875305","0.7604506015777588","0.7604506015777588","0.7604506015777588","0.7580681443214417","0.7580681443214417","0.7580681443214417","0.7571871876716614","0.7571871876716614","0.7571871876716614","0.7557450532913208","0.7557450532913208","0.7557450532913208","0.751799464225769","0.751799464225769","0.751799464225769"
"18900","0.7600500583648682","0.7600500583648682","0.7600500583648682","0.7629839777946472","0.7629839777946472","0.7629839777946472","0.7604923844337463","0.7604923844337463","0.7604923844337463","0.7580849528312683","0.7580849528312683","0.7580849528312683","0.7571918368339539","0.7571918368339539","0.7571918368339539","0.7557571530342102","0.7557571530342102","0.7557571530342102","0.7518061995506287","0.7518061995506287","0.7518061995506287"
"19000","0.7600380778312683","0.7600380778312683","0.7600380778312683","0.7629448175430298","0.7629448175430298","0.7629448175430298","0.7605332732200623","0.7605332732200623","0.7605332732200623","0.7580985426902771","0.7580985426902771","0.7580985426902771","0.7572032809257507","0.7572032809257507","0.7572032809257507","0.7557647824287415","0.7557647824287415","0.7557647824287415","0.7518132925033569","0.7518132925033569","0.7518132925033569"
"19100","0.7600212693214417","0.7600212693214417","0.7600212693214417","0.7629099488258362","0.7629099488258362","0.7629099488258362","0.7605801820755005","0.7605801820755005","0.7605801820755005","0.7581143379211426","0.7581143379211426","0.7581143379211426","0.7572195529937744","0.7572195529937744","0.7572195529937744","0.7557736039161682","0.7557736039161682","0.7557736039161682","0.75182044506073","0.75182044506073","0.75182044506073"
"19200","0.7600149512290955","0.7600149512290955","0.7600149512290955","0.7628394961357117","0.7628394961357117","0.7628394961357117","0.7606226801872253","0.7606226801872253","0.7606226801872253","0.7581247687339783","0.7581247687339783","0.7581247687339783","0.757232666015625","0.757232666015625","0.757232666015625","0.7557869553565979","0.7557869553565979","0.7557869553565979","0.7518280744552612","0.7518280744552612","0.7518280744552612"
"19300","0.7599963545799255","0.7599963545799255","0.7599963545799255","0.7627901434898376","0.7627901434898376","0.7627901434898376","0.7606726884841919","0.7606726884841919","0.7606726884841919","0.758139431476593","0.758139431476593","0.758139431476593","0.757243275642395","0.757243275642395","0.757243275642395","0.7557966113090515","0.7557966113090515","0.7557966113090515","0.7518359422683716","0.7518359422683716","0.7518359422683716"
"19400","0.7599757313728333","0.7599757313728333","0.7599757313728333","0.7627426981925964","0.7627426981925964","0.7627426981925964","0.7607152462005615","0.7607152462005615","0.7607152462005615","0.7581542134284973","0.7581542134284973","0.7581542134284973","0.7572633624076843","0.7572633624076843","0.7572633624076843","0.7558044195175171","0.7558044195175171","0.7558044195175171","0.7518436908721924","0.7518436908721924","0.7518436908721924"
"19500","0.7599530816078186","0.7599530816078186","0.7599530816078186","0.7626762390136719","0.7626762390136719","0.7626762390136719","0.7607631683349609","0.7607631683349609","0.7607631683349609","0.7581695914268494","0.7581695914268494","0.7581695914268494","0.7572765350341797","0.7572765350341797","0.7572765350341797","0.7558172345161438","0.7558172345161438","0.7558172345161438","0.7518517971038818","0.7518517971038818","0.7518517971038818"
"19600","0.7599546909332275","0.7599546909332275","0.7599546909332275","0.762607753276825","0.762607753276825","0.762607753276825","0.7608067989349365","0.7608067989349365","0.7608067989349365","0.758185088634491","0.758185088634491","0.758185088634491","0.7572928667068481","0.7572928667068481","0.7572928667068481","0.755826473236084","0.755826473236084","0.755826473236084","0.7518599033355713","0.7518599033355713","0.7518599033355713"
"19700","0.7599380016326904","0.7599380016326904","0.7599380016326904","0.7625575065612793","0.7625575065612793","0.7625575065612793","0.7608502507209778","0.7608502507209778","0.7608502507209778","0.7581968307495117","0.7581968307495117","0.7581968307495117","0.7573027014732361","0.7573027014732361","0.7573027014732361","0.7558342814445496","0.7558342814445496","0.7558342814445496","0.7518672943115234","0.7518672943115234","0.7518672943115234"
"19800","0.7599295973777771","0.7599295973777771","0.7599295973777771","0.7625084519386292","0.7625084519386292","0.7625084519386292","0.7608844041824341","0.7608844041824341","0.7608844041824341","0.7582042217254639","0.7582042217254639","0.7582042217254639","0.7573147416114807","0.7573147416114807","0.7573147416114807","0.7558483481407166","0.7558483481407166","0.7558483481407166","0.7518741488456726","0.7518741488456726","0.7518741488456726"
"19900","0.7599160075187683","0.7599160075187683","0.7599160075187683","0.7624613642692566","0.7624613642692566","0.7624613642692566","0.7609227895736694","0.7609227895736694","0.7609227895736694","0.7582131624221802","0.7582131624221802","0.7582131624221802","0.7573202252388","0.7573202252388","0.7573202252388","0.7558572292327881","0.7558572292327881","0.7558572292327881","0.7518827319145203","0.7518827319145203","0.7518827319145203"
"20000","0.7598974108695984","0.7598974108695984","0.7598974108695984","0.762421190738678","0.762421190738678","0.762421190738678","0.7609506845474243","0.7609506845474243","0.7609506845474243","0.7582257986068726","0.7582257986068726","0.7582257986068726","0.7573299407958984","0.7573299407958984","0.7573299407958984","0.7558627724647522","0.7558627724647522","0.7558627724647522","0.7518901228904724","0.7518901228904724","0.7518901228904724"
"20100","0.7598949670791626","0.7598949670791626","0.7598949670791626","0.7623844742774963","0.7623844742774963","0.7623844742774963","0.7609859704971313","0.7609859704971313","0.7609859704971313","0.7582293748855591","0.7582293748855591","0.7582293748855591","0.7573368549346924","0.7573368549346924","0.7573368549346924","0.7558704018592834","0.7558704018592834","0.7558704018592834","0.7518980503082275","0.7518980503082275","0.7518980503082275"
"20200","0.759871244430542","0.759871244430542","0.759871244430542","0.7623803019523621","0.7623803019523621","0.7623803019523621","0.7610152959823608","0.7610152959823608","0.7610152959823608","0.7582443952560425","0.7582443952560425","0.7582443952560425","0.7573465704917908","0.7573465704917908","0.7573465704917908","0.7558791041374207","0.7558791041374207","0.7558791041374207","0.7519056797027588","0.7519056797027588","0.7519056797027588"
"20300","0.7598257660865784","0.7598257660865784","0.7598257660865784","0.7623166441917419","0.7623166441917419","0.7623166441917419","0.7610334753990173","0.7610334753990173","0.7610334753990173","0.7582550048828125","0.7582550048828125","0.7582550048828125","0.7573584318161011","0.7573584318161011","0.7573584318161011","0.7558931112289429","0.7558931112289429","0.7558931112289429","0.7519140243530273","0.7519140243530273","0.7519140243530273"
"20400","0.7598065137863159","0.7598065137863159","0.7598065137863159","0.762248694896698","0.762248694896698","0.762248694896698","0.761054515838623","0.761054515838623","0.761054515838623","0.7582678198814392","0.7582678198814392","0.7582678198814392","0.757373034954071","0.757373034954071","0.757373034954071","0.755901038646698","0.755901038646698","0.755901038646698","0.7519225478172302","0.7519225478172302","0.7519225478172302"
"20500","0.7597741484642029","0.7597741484642029","0.7597741484642029","0.7621973752975464","0.7621973752975464","0.7621973752975464","0.7610735297203064","0.7610735297203064","0.7610735297203064","0.7582784295082092","0.7582784295082092","0.7582784295082092","0.7573786973953247","0.7573786973953247","0.7573786973953247","0.7559064030647278","0.7559064030647278","0.7559064030647278","0.7519297003746033","0.7519297003746033","0.7519297003746033"
"20600","0.759728193283081","0.759728193283081","0.759728193283081","0.7621051073074341","0.7621051073074341","0.7621051073074341","0.7610803246498108","0.7610803246498108","0.7610803246498108","0.7582902908325195","0.7582902908325195","0.7582902908325195","0.7573953866958618","0.7573953866958618","0.7573953866958618","0.7559205889701843","0.7559205889701843","0.7559205889701843","0.7519369721412659","0.7519369721412659","0.7519369721412659"
"20700","0.7596823573112488","0.7596823573112488","0.7596823573112488","0.7620201706886292","0.7620201706886292","0.7620201706886292","0.7610984444618225","0.7610984444618225","0.7610984444618225","0.7582936882972717","0.7582936882972717","0.7582936882972717","0.7574067115783691","0.7574067115783691","0.7574067115783691","0.7559354305267334","0.7559354305267334","0.7559354305267334","0.7519460320472717","0.7519460320472717","0.7519460320472717"
"20800","0.7596166729927063","0.7596166729927063","0.7596166729927063","0.7619566321372986","0.7619566321372986","0.7619566321372986","0.7611080408096313","0.7611080408096313","0.7611080408096313","0.7583031058311462","0.7583031058311462","0.7583031058311462","0.7574222087860107","0.7574222087860107","0.7574222087860107","0.755950927734375","0.755950927734375","0.755950927734375","0.7519544959068298","0.7519544959068298","0.7519544959068298"
"20900","0.759539783000946","0.759539783000946","0.759539783000946","0.7618553042411804","0.7618553042411804","0.7618553042411804","0.7611156105995178","0.7611156105995178","0.7611156105995178","0.7583124041557312","0.7583124041557312","0.7583124041557312","0.7574409246444702","0.7574409246444702","0.7574409246444702","0.755964994430542","0.755964994430542","0.755964994430542","0.7519623041152954","0.7519623041152954","0.7519623041152954"
"21000","0.7594748139381409","0.7594748139381409","0.7594748139381409","0.7617781758308411","0.7617781758308411","0.7617781758308411","0.7611348032951355","0.7611348032951355","0.7611348032951355","0.7583182454109192","0.7583182454109192","0.7583182454109192","0.7574500441551208","0.7574500441551208","0.7574500441551208","0.7559725046157837","0.7559725046157837","0.7559725046157837","0.7519699931144714","0.7519699931144714","0.7519699931144714"
"21100","0.7593938112258911","0.7593938112258911","0.7593938112258911","0.7617146372795105","0.7617146372795105","0.7617146372795105","0.7611396908760071","0.7611396908760071","0.7611396908760071","0.7583290934562683","0.7583290934562683","0.7583290934562683","0.7574654817581177","0.7574654817581177","0.7574654817581177","0.7559800148010254","0.7559800148010254","0.7559800148010254","0.7519779205322266","0.7519779205322266","0.7519779205322266"
"21200","0.7593063116073608","0.7593063116073608","0.7593063116073608","0.7616241574287415","0.7616241574287415","0.7616241574287415","0.7611473798751831","0.7611473798751831","0.7611473798751831","0.7583386898040771","0.7583386898040771","0.7583386898040771","0.7574782371520996","0.7574782371520996","0.7574782371520996","0.7559937834739685","0.7559937834739685","0.7559937834739685","0.7519851326942444","0.7519851326942444","0.7519851326942444"
"21300","0.7592124342918396","0.7592124342918396","0.7592124342918396","0.7615528106689453","0.7615528106689453","0.7615528106689453","0.7611614465713501","0.7611614465713501","0.7611614465713501","0.7583467960357666","0.7583467960357666","0.7583467960357666","0.7574871182441711","0.7574871182441711","0.7574871182441711","0.7560040950775146","0.7560040950775146","0.7560040950775146","0.7519927620887756","0.7519927620887756","0.7519927620887756"
"21400","0.7591493129730225","0.7591493129730225","0.7591493129730225","0.7614920735359192","0.7614920735359192","0.7614920735359192","0.7611684799194336","0.7611684799194336","0.7611684799194336","0.7583603858947754","0.7583603858947754","0.7583603858947754","0.7575036287307739","0.7575036287307739","0.7575036287307739","0.7560127377510071","0.7560127377510071","0.7560127377510071","0.7520008683204651","0.7520008683204651","0.7520008683204651"
"21500","0.7590577602386475","0.7590577602386475","0.7590577602386475","0.7614082098007202","0.7614082098007202","0.7614082098007202","0.7611730694770813","0.7611730694770813","0.7611730694770813","0.7583683133125305","0.7583683133125305","0.7583683133125305","0.7575163245201111","0.7575163245201111","0.7575163245201111","0.7560222744941711","0.7560222744941711","0.7560222744941711","0.7520085573196411","0.7520085573196411","0.7520085573196411"
"21600","0.7589789032936096","0.7589789032936096","0.7589789032936096","0.7613272666931152","0.7613272666931152","0.7613272666931152","0.7611700296401978","0.7611700296401978","0.7611700296401978","0.7583783864974976","0.7583783864974976","0.7583783864974976","0.7575271725654602","0.7575271725654602","0.7575271725654602","0.7560341954231262","0.7560341954231262","0.7560341954231262","0.7520169019699097","0.7520169019699097","0.7520169019699097"
"21700","0.7589097619056702","0.7589097619056702","0.7589097619056702","0.7612407207489014","0.7612407207489014","0.7612407207489014","0.7611760497093201","0.7611760497093201","0.7611760497093201","0.7583884000778198","0.7583884000778198","0.7583884000778198","0.7575368285179138","0.7575368285179138","0.7575368285179138","0.7560433149337769","0.7560433149337769","0.7560433149337769","0.7520245909690857","0.7520245909690857","0.7520245909690857"
"21800","0.7588133811950684","0.7588133811950684","0.7588133811950684","0.7611380815505981","0.7611380815505981","0.7611380815505981","0.7611755132675171","0.7611755132675171","0.7611755132675171","0.758389413356781","0.758389413356781","0.758389413356781","0.7575475573539734","0.7575475573539734","0.7575475573539734","0.7560511827468872","0.7560511827468872","0.7560511827468872","0.7520320415496826","0.7520320415496826","0.7520320415496826"
"21900","0.7587401866912842","0.7587401866912842","0.7587401866912842","0.7610344886779785","0.7610344886779785","0.7610344886779785","0.76118004322052","0.76118004322052","0.76118004322052","0.758391797542572","0.758391797542572","0.758391797542572","0.7575587034225464","0.7575587034225464","0.7575587034225464","0.7560579180717468","0.7560579180717468","0.7560579180717468","0.7520402073860168","0.7520402073860168","0.7520402073860168"
"22000","0.758651614189148","0.758651614189148","0.758651614189148","0.760968804359436","0.760968804359436","0.760968804359436","0.7611789107322693","0.7611789107322693","0.7611789107322693","0.7584015130996704","0.7584015130996704","0.7584015130996704","0.7575720548629761","0.7575720548629761","0.7575720548629761","0.7560673952102661","0.7560673952102661","0.7560673952102661","0.7520485520362854","0.7520485520362854","0.7520485520362854"
"22100","0.7585400342941284","0.7585400342941284","0.7585400342941284","0.7608505487442017","0.7608505487442017","0.7608505487442017","0.7611874938011169","0.7611874938011169","0.7611874938011169","0.7584157586097717","0.7584157586097717","0.7584157586097717","0.7575929164886475","0.7575929164886475","0.7575929164886475","0.7560776472091675","0.7560776472091675","0.7560776472091675","0.7520560026168823","0.7520560026168823","0.7520560026168823"
"22200","0.7584400177001953","0.7584400177001953","0.7584400177001953","0.7607449293136597","0.7607449293136597","0.7607449293136597","0.7611892819404602","0.7611892819404602","0.7611892819404602","0.7584224939346313","0.7584224939346313","0.7584224939346313","0.7576043605804443","0.7576043605804443","0.7576043605804443","0.7560908198356628","0.7560908198356628","0.7560908198356628","0.7520641088485718","0.7520641088485718","0.7520641088485718"
"22300","0.7583521604537964","0.7583521604537964","0.7583521604537964","0.7606497406959534","0.7606497406959534","0.7606497406959534","0.7611865997314453","0.7611865997314453","0.7611865997314453","0.7584269046783447","0.7584269046783447","0.7584269046783447","0.7576178312301636","0.7576178312301636","0.7576178312301636","0.7561038136482239","0.7561038136482239","0.7561038136482239","0.7520725131034851","0.7520725131034851","0.7520725131034851"
"22400","0.7582302093505859","0.7582302093505859","0.7582302093505859","0.7605165243148804","0.7605165243148804","0.7605165243148804","0.761178731918335","0.761178731918335","0.761178731918335","0.7584365606307983","0.7584365606307983","0.7584365606307983","0.7576271295547485","0.7576271295547485","0.7576271295547485","0.756116509437561","0.756116509437561","0.756116509437561","0.7520797848701477","0.7520797848701477","0.7520797848701477"
"22500","0.7581279873847961","0.7581279873847961","0.7581279873847961","0.7604100704193115","0.7604100704193115","0.7604100704193115","0.7611756920814514","0.7611756920814514","0.7611756920814514","0.7584416270256042","0.7584416270256042","0.7584416270256042","0.7576426267623901","0.7576426267623901","0.7576426267623901","0.7561226487159729","0.7561226487159729","0.7561226487159729","0.7520880103111267","0.7520880103111267","0.7520880103111267"
"22600","0.7580122351646423","0.7580122351646423","0.7580122351646423","0.7603029608726501","0.7603029608726501","0.7603029608726501","0.7611676454544067","0.7611676454544067","0.7611676454544067","0.7584553956985474","0.7584553956985474","0.7584553956985474","0.7576571702957153","0.7576571702957153","0.7576571702957153","0.7561323046684265","0.7561323046684265","0.7561323046684265","0.7520979642868042","0.7520979642868042","0.7520979642868042"
"22700","0.757905900478363","0.757905900478363","0.757905900478363","0.7601636052131653","0.7601636052131653","0.7601636052131653","0.7611554861068726","0.7611554861068726","0.7611554861068726","0.7584666609764099","0.7584666609764099","0.7584666609764099","0.7576755285263062","0.7576755285263062","0.7576755285263062","0.7561403512954712","0.7561403512954712","0.7561403512954712","0.7521066665649414","0.7521066665649414","0.7521066665649414"
"22800","0.7578210830688477","0.7578210830688477","0.7578210830688477","0.7600488066673279","0.7600488066673279","0.7600488066673279","0.7611492276191711","0.7611492276191711","0.7611492276191711","0.758475661277771","0.758475661277771","0.758475661277771","0.7576919794082642","0.7576919794082642","0.7576919794082642","0.7561478614807129","0.7561478614807129","0.7561478614807129","0.752115786075592","0.752115786075592","0.752115786075592"
"22900","0.7576915621757507","0.7576915621757507","0.7576915621757507","0.7599409222602844","0.7599409222602844","0.7599409222602844","0.761142373085022","0.761142373085022","0.761142373085022","0.7584818601608276","0.7584818601608276","0.7584818601608276","0.757704496383667","0.757704496383667","0.757704496383667","0.7561554908752441","0.7561554908752441","0.7561554908752441","0.7521247267723083","0.7521247267723083","0.7521247267723083"
"23000","0.7575686573982239","0.7575686573982239","0.7575686573982239","0.759844183921814","0.759844183921814","0.759844183921814","0.7611453533172607","0.7611453533172607","0.7611453533172607","0.7584894299507141","0.7584894299507141","0.7584894299507141","0.757716715335846","0.757716715335846","0.757716715335846","0.7561630010604858","0.7561630010604858","0.7561630010604858","0.7521347403526306","0.7521347403526306","0.7521347403526306"
"23100","0.7574739456176758","0.7574739456176758","0.7574739456176758","0.7597336173057556","0.7597336173057556","0.7597336173057556","0.761145830154419","0.761145830154419","0.761145830154419","0.7584956288337708","0.7584956288337708","0.7584956288337708","0.7577281594276428","0.7577281594276428","0.7577281594276428","0.7561708092689514","0.7561708092689514","0.7561708092689514","0.7521454095840454","0.7521454095840454","0.7521454095840454"
"23200","0.7573490142822266","0.7573490142822266","0.7573490142822266","0.7596376538276672","0.7596376538276672","0.7596376538276672","0.7611479759216309","0.7611479759216309","0.7611479759216309","0.7585076093673706","0.7585076093673706","0.7585076093673706","0.757744550704956","0.757744550704956","0.757744550704956","0.7561784386634827","0.7561784386634827","0.7561784386634827","0.7521559000015259","0.7521559000015259","0.7521559000015259"
"23300","0.757257342338562","0.757257342338562","0.757257342338562","0.7595626711845398","0.7595626711845398","0.7595626711845398","0.7611557245254517","0.7611557245254517","0.7611557245254517","0.7585144639015198","0.7585144639015198","0.7585144639015198","0.7577596306800842","0.7577596306800842","0.7577596306800842","0.7561880350112915","0.7561880350112915","0.7561880350112915","0.7521659135818481","0.7521659135818481","0.7521659135818481"
"23400","0.7571595311164856","0.7571595311164856","0.7571595311164856","0.7594681978225708","0.7594681978225708","0.7594681978225708","0.7611516714096069","0.7611516714096069","0.7611516714096069","0.7585139274597168","0.7585139274597168","0.7585139274597168","0.7577741146087646","0.7577741146087646","0.7577741146087646","0.7561929821968079","0.7561929821968079","0.7561929821968079","0.7521764636039734","0.7521764636039734","0.7521764636039734"
"23500","0.7570457458496094","0.7570457458496094","0.7570457458496094","0.7593384981155396","0.7593384981155396","0.7593384981155396","0.7611600756645203","0.7611600756645203","0.7611600756645203","0.7585143446922302","0.7585143446922302","0.7585143446922302","0.7577880024909973","0.7577880024909973","0.7577880024909973","0.7562013268470764","0.7562013268470764","0.7562013268470764","0.7521854639053345","0.7521854639053345","0.7521854639053345"
"23600","0.7569497227668762","0.7569497227668762","0.7569497227668762","0.759213387966156","0.759213387966156","0.759213387966156","0.7611601948738098","0.7611601948738098","0.7611601948738098","0.7585253119468689","0.7585253119468689","0.7585253119468689","0.7578008770942688","0.7578008770942688","0.7578008770942688","0.7562085390090942","0.7562085390090942","0.7562085390090942","0.752194881439209","0.752194881439209","0.752194881439209"
"23700","0.7568131685256958","0.7568131685256958","0.7568131685256958","0.7591023445129395","0.7591023445129395","0.7591023445129395","0.7611643671989441","0.7611643671989441","0.7611643671989441","0.7585352659225464","0.7585352659225464","0.7585352659225464","0.7578207850456238","0.7578207850456238","0.7578207850456238","0.7562190890312195","0.7562190890312195","0.7562190890312195","0.7522056698799133","0.7522056698799133","0.7522056698799133"
"23800","0.7567152380943298","0.7567152380943298","0.7567152380943298","0.7589932084083557","0.7589932084083557","0.7589932084083557","0.7611792683601379","0.7611792683601379","0.7611792683601379","0.7585412859916687","0.7585412859916687","0.7585412859916687","0.7578383684158325","0.7578383684158325","0.7578383684158325","0.7562296390533447","0.7562296390533447","0.7562296390533447","0.7522139549255371","0.7522139549255371","0.7522139549255371"
"23900","0.756592869758606","0.756592869758606","0.756592869758606","0.7588785290718079","0.7588785290718079","0.7588785290718079","0.7611762285232544","0.7611762285232544","0.7611762285232544","0.7585500478744507","0.7585500478744507","0.7585500478744507","0.7578568458557129","0.7578568458557129","0.7578568458557129","0.7562371492385864","0.7562371492385864","0.7562371492385864","0.7522236108779907","0.7522236108779907","0.7522236108779907"
"24000","0.7564742565155029","0.7564742565155029","0.7564742565155029","0.7587741017341614","0.7587741017341614","0.7587741017341614","0.7611801028251648","0.7611801028251648","0.7611801028251648","0.758551836013794","0.758551836013794","0.758551836013794","0.7578732967376709","0.7578732967376709","0.7578732967376709","0.7562475800514221","0.7562475800514221","0.7562475800514221","0.7522338628768921","0.7522338628768921","0.7522338628768921"
"24100","0.756377637386322","0.756377637386322","0.756377637386322","0.7586557269096375","0.7586557269096375","0.7586557269096375","0.7611851692199707","0.7611851692199707","0.7611851692199707","0.758554220199585","0.758554220199585","0.758554220199585","0.7578859925270081","0.7578859925270081","0.7578859925270081","0.7562498450279236","0.7562498450279236","0.7562498450279236","0.7522431015968323","0.7522431015968323","0.7522431015968323"
"24200","0.7562960982322693","0.7562960982322693","0.7562960982322693","0.7585472464561462","0.7585472464561462","0.7585472464561462","0.7611920833587646","0.7611920833587646","0.7611920833587646","0.7585578560829163","0.7585578560829163","0.7585578560829163","0.7579056024551392","0.7579056024551392","0.7579056024551392","0.756259024143219","0.756259024143219","0.756259024143219","0.7522541880607605","0.7522541880607605","0.7522541880607605"
