"Step","1873380_2 - train/loss_contrastive","1873380_2 - train/loss_contrastive__MIN","1873380_2 - train/loss_contrastive__MAX","4395274 - train/loss_contrastive","4395274 - train/loss_contrastive__MIN","4395274 - train/loss_contrastive__MAX","1940028_1 - train/loss_contrastive","1940028_1 - train/loss_contrastive__MIN","1940028_1 - train/loss_contrastive__MAX","4520555_1 - train/loss_contrastive","4520555_1 - train/loss_contrastive__MIN","4520555_1 - train/loss_contrastive__MAX","2536305_1 - train/loss_contrastive","2536305_1 - train/loss_contrastive__MIN","2536305_1 - train/loss_contrastive__MAX","2536333_1 - train/loss_contrastive","2536333_1 - train/loss_contrastive__MIN","2536333_1 - train/loss_contrastive__MAX","1940035_0 - train/loss_contrastive","1940035_0 - train/loss_contrastive__MIN","1940035_0 - train/loss_contrastive__MAX"
"286900","5169.19384765625","5169.19384765625","5169.19384765625","4721.43994140625","4721.43994140625","4721.43994140625","5639.39306640625","5639.39306640625","5639.39306640625","5891.52880859375","5891.52880859375","5891.52880859375","6521.54638671875","6521.54638671875","6521.54638671875","7204.3095703125","7204.3095703125","7204.3095703125","5998.65625","5998.65625","5998.65625"
"287000","5063.615234375","5063.615234375","5063.615234375","4731.36279296875","4731.36279296875","4731.36279296875","5509.96044921875","5509.96044921875","5509.96044921875","6034.19140625","6034.19140625","6034.19140625","6542.92626953125","6542.92626953125","6542.92626953125","7184.18505859375","7184.18505859375","7184.18505859375","5981.23388671875","5981.23388671875","5981.23388671875"
"287100","5079.2001953125","5079.2001953125","5079.2001953125","4725.197265625","4725.197265625","4725.197265625","5534.29296875","5534.29296875","5534.29296875","6049.7900390625","6049.7900390625","6049.7900390625","6452.99755859375","6452.99755859375","6452.99755859375","7180.51708984375","7180.51708984375","7180.51708984375","5996.69482421875","5996.69482421875","5996.69482421875"
"287200","5278.2060546875","5278.2060546875","5278.2060546875","4690.20458984375","4690.20458984375","4690.20458984375","5459.6455078125","5459.6455078125","5459.6455078125","6079.9375","6079.9375","6079.9375","6444.564453125","6444.564453125","6444.564453125","7221.8056640625","7221.8056640625","7221.8056640625","6038.11767578125","6038.11767578125","6038.11767578125"
"287300","5229.06591796875","5229.06591796875","5229.06591796875","4747.95263671875","4747.95263671875","4747.95263671875","5337.25732421875","5337.25732421875","5337.25732421875","6040.18505859375","6040.18505859375","6040.18505859375","6177.509765625","6177.509765625","6177.509765625","7260.02001953125","7260.02001953125","7260.02001953125","6033.7412109375","6033.7412109375","6033.7412109375"
"287400","5271.666015625","5271.666015625","5271.666015625","4779.482421875","4779.482421875","4779.482421875","5406.26611328125","5406.26611328125","5406.26611328125","6001.63330078125","6001.63330078125","6001.63330078125","6176.583984375","6176.583984375","6176.583984375","7339.43310546875","7339.43310546875","7339.43310546875","6049.95751953125","6049.95751953125","6049.95751953125"
"287500","5192.1435546875","5192.1435546875","5192.1435546875","4758.92919921875","4758.92919921875","4758.92919921875","5500.48876953125","5500.48876953125","5500.48876953125","6020.42822265625","6020.42822265625","6020.42822265625","6284.96240234375","6284.96240234375","6284.96240234375","7267.765625","7267.765625","7267.765625","6028.77294921875","6028.77294921875","6028.77294921875"
"287600","5051.28271484375","5051.28271484375","5051.28271484375","4762.5517578125","4762.5517578125","4762.5517578125","5316.38623046875","5316.38623046875","5316.38623046875","6004.7373046875","6004.7373046875","6004.7373046875","6357.85791015625","6357.85791015625","6357.85791015625","7168.54541015625","7168.54541015625","7168.54541015625","6060.2607421875","6060.2607421875","6060.2607421875"
"287700","5295.36181640625","5295.36181640625","5295.36181640625","4809.87548828125","4809.87548828125","4809.87548828125","5329.70703125","5329.70703125","5329.70703125","5979.37109375","5979.37109375","5979.37109375","6335.59814453125","6335.59814453125","6335.59814453125","7122.20751953125","7122.20751953125","7122.20751953125","6056.6669921875","6056.6669921875","6056.6669921875"
"287800","5192.2626953125","5192.2626953125","5192.2626953125","4760.52294921875","4760.52294921875","4760.52294921875","5346.201171875","5346.201171875","5346.201171875","5961.46142578125","5961.46142578125","5961.46142578125","6247.03271484375","6247.03271484375","6247.03271484375","7750.70458984375","7750.70458984375","7750.70458984375","6072.0087890625","6072.0087890625","6072.0087890625"
"287900","5186.50048828125","5186.50048828125","5186.50048828125","4695.71630859375","4695.71630859375","4695.71630859375","5507.892578125","5507.892578125","5507.892578125","5840.30126953125","5840.30126953125","5840.30126953125","6231.07421875","6231.07421875","6231.07421875","7741.185546875","7741.185546875","7741.185546875","6079.67138671875","6079.67138671875","6079.67138671875"
"288000","5134.00927734375","5134.00927734375","5134.00927734375","4599.67578125","4599.67578125","4599.67578125","5374.32763671875","5374.32763671875","5374.32763671875","5929.111328125","5929.111328125","5929.111328125","6271.28369140625","6271.28369140625","6271.28369140625","7073.6591796875","7073.6591796875","7073.6591796875","6042.9306640625","6042.9306640625","6042.9306640625"
"288100","5233.11376953125","5233.11376953125","5233.11376953125","4721.0927734375","4721.0927734375","4721.0927734375","5288.75","5288.75","5288.75","5961.8798828125","5961.8798828125","5961.8798828125","6243.455078125","6243.455078125","6243.455078125","7023.76416015625","7023.76416015625","7023.76416015625","6058.80126953125","6058.80126953125","6058.80126953125"
"288200","5178.33447265625","5178.33447265625","5178.33447265625","4726.1142578125","4726.1142578125","4726.1142578125","5637.53515625","5637.53515625","5637.53515625","5956.68603515625","5956.68603515625","5956.68603515625","6211.19580078125","6211.19580078125","6211.19580078125","7200.81884765625","7200.81884765625","7200.81884765625","6076.4404296875","6076.4404296875","6076.4404296875"
"288300","5174.14501953125","5174.14501953125","5174.14501953125","4712.8115234375","4712.8115234375","4712.8115234375","5324.60498046875","5324.60498046875","5324.60498046875","5946.91748046875","5946.91748046875","5946.91748046875","6217.04296875","6217.04296875","6217.04296875","7296.806640625","7296.806640625","7296.806640625","6074.513671875","6074.513671875","6074.513671875"
"288400","5198.68896484375","5198.68896484375","5198.68896484375","4664.73046875","4664.73046875","4664.73046875","5492.8310546875","5492.8310546875","5492.8310546875","6009.76513671875","6009.76513671875","6009.76513671875","6231.38671875","6231.38671875","6231.38671875","7257.3818359375","7257.3818359375","7257.3818359375","6050.23828125","6050.23828125","6050.23828125"
"288500","5133.36376953125","5133.36376953125","5133.36376953125","4691.48876953125","4691.48876953125","4691.48876953125","5442.99365234375","5442.99365234375","5442.99365234375","5986.21484375","5986.21484375","5986.21484375","6397.91357421875","6397.91357421875","6397.91357421875","6971.55419921875","6971.55419921875","6971.55419921875","6046.0869140625","6046.0869140625","6046.0869140625"
"288600","5119.24609375","5119.24609375","5119.24609375","4747.57861328125","4747.57861328125","4747.57861328125","5447.634765625","5447.634765625","5447.634765625","5846.048828125","5846.048828125","5846.048828125","6457.89111328125","6457.89111328125","6457.89111328125","6523.3486328125","6523.3486328125","6523.3486328125","6105.5361328125","6105.5361328125","6105.5361328125"
"288700","5121.8408203125","5121.8408203125","5121.8408203125","4732.77294921875","4732.77294921875","4732.77294921875","5437.21240234375","5437.21240234375","5437.21240234375","5744.60302734375","5744.60302734375","5744.60302734375","6409.70263671875","6409.70263671875","6409.70263671875","6824.93505859375","6824.93505859375","6824.93505859375","6024.67236328125","6024.67236328125","6024.67236328125"
"288800","5141.8212890625","5141.8212890625","5141.8212890625","4763.9658203125","4763.9658203125","4763.9658203125","5220.58984375","5220.58984375","5220.58984375","5738.89990234375","5738.89990234375","5738.89990234375","6565.41259765625","6565.41259765625","6565.41259765625","7287.28369140625","7287.28369140625","7287.28369140625","5815.486328125","5815.486328125","5815.486328125"
"288900","5020.51025390625","5020.51025390625","5020.51025390625","4719.498046875","4719.498046875","4719.498046875","5507.1435546875","5507.1435546875","5507.1435546875","5849.61865234375","5849.61865234375","5849.61865234375","6697.82373046875","6697.82373046875","6697.82373046875","7374.849609375","7374.849609375","7374.849609375","5689.005859375","5689.005859375","5689.005859375"
"289000","5108.04833984375","5108.04833984375","5108.04833984375","4612.10498046875","4612.10498046875","4612.10498046875","5422.173828125","5422.173828125","5422.173828125","5992.84228515625","5992.84228515625","5992.84228515625","6748.89501953125","6748.89501953125","6748.89501953125","7290.3525390625","7290.3525390625","7290.3525390625","5662.43359375","5662.43359375","5662.43359375"
"289100","5044.537109375","5044.537109375","5044.537109375","4685.48046875","4685.48046875","4685.48046875","5407.85107421875","5407.85107421875","5407.85107421875","5937.126953125","5937.126953125","5937.126953125","6342.31640625","6342.31640625","6342.31640625","7408.263671875","7408.263671875","7408.263671875","5657.37255859375","5657.37255859375","5657.37255859375"
"289200","5165.2373046875","5165.2373046875","5165.2373046875","4642.27880859375","4642.27880859375","4642.27880859375","5611.2216796875","5611.2216796875","5611.2216796875","5894.197265625","5894.197265625","5894.197265625","6512.95751953125","6512.95751953125","6512.95751953125","7313.17041015625","7313.17041015625","7313.17041015625","5768.421875","5768.421875","5768.421875"
"289300","5116.470703125","5116.470703125","5116.470703125","4700.982421875","4700.982421875","4700.982421875","5381.30517578125","5381.30517578125","5381.30517578125","6009.97509765625","6009.97509765625","6009.97509765625","6572.56640625","6572.56640625","6572.56640625","7099.06689453125","7099.06689453125","7099.06689453125","5900.73876953125","5900.73876953125","5900.73876953125"
"289400","5201.22265625","5201.22265625","5201.22265625","4694.57666015625","4694.57666015625","4694.57666015625","5399.0751953125","5399.0751953125","5399.0751953125","5807.201171875","5807.201171875","5807.201171875","6538.99755859375","6538.99755859375","6538.99755859375","7013.76708984375","7013.76708984375","7013.76708984375","5879.6826171875","5879.6826171875","5879.6826171875"
"289500","5092.8935546875","5092.8935546875","5092.8935546875","4742.81005859375","4742.81005859375","4742.81005859375","5555.36181640625","5555.36181640625","5555.36181640625","5753.29296875","5753.29296875","5753.29296875","6540.88916015625","6540.88916015625","6540.88916015625","7207.4951171875","7207.4951171875","7207.4951171875","5854.4951171875","5854.4951171875","5854.4951171875"
"289600","5017.791015625","5017.791015625","5017.791015625","4742.21240234375","4742.21240234375","4742.21240234375","5454.072265625","5454.072265625","5454.072265625","5687.392578125","5687.392578125","5687.392578125","6450.1357421875","6450.1357421875","6450.1357421875","7083.6650390625","7083.6650390625","7083.6650390625","5811.947265625","5811.947265625","5811.947265625"
"289700","4886.44677734375","4886.44677734375","4886.44677734375","4807.68798828125","4807.68798828125","4807.68798828125","5250.4580078125","5250.4580078125","5250.4580078125","5861.9091796875","5861.9091796875","5861.9091796875","6448.322265625","6448.322265625","6448.322265625","7140.267578125","7140.267578125","7140.267578125","5845.0126953125","5845.0126953125","5845.0126953125"
"289800","5010.623046875","5010.623046875","5010.623046875","4779.80322265625","4779.80322265625","4779.80322265625","5628.861328125","5628.861328125","5628.861328125","5925.85205078125","5925.85205078125","5925.85205078125","6553.955078125","6553.955078125","6553.955078125","7076.81005859375","7076.81005859375","7076.81005859375","5867.72314453125","5867.72314453125","5867.72314453125"
"289900","4981.5107421875","4981.5107421875","4981.5107421875","4710.71044921875","4710.71044921875","4710.71044921875","5362.8154296875","5362.8154296875","5362.8154296875","5919.46728515625","5919.46728515625","5919.46728515625","6554.3564453125","6554.3564453125","6554.3564453125","7086.75146484375","7086.75146484375","7086.75146484375","5863.49560546875","5863.49560546875","5863.49560546875"
"290000","5190.87890625","5190.87890625","5190.87890625","4735.44873046875","4735.44873046875","4735.44873046875","5342.09130859375","5342.09130859375","5342.09130859375","5836.63623046875","5836.63623046875","5836.63623046875","6445.9287109375","6445.9287109375","6445.9287109375","7070.3955078125","7070.3955078125","7070.3955078125","5895.3623046875","5895.3623046875","5895.3623046875"
"290100","5052.41064453125","5052.41064453125","5052.41064453125","4668.2099609375","4668.2099609375","4668.2099609375","5341.34326171875","5341.34326171875","5341.34326171875","5821.865234375","5821.865234375","5821.865234375","6440.43798828125","6440.43798828125","6440.43798828125","7039.96923828125","7039.96923828125","7039.96923828125","5867.4013671875","5867.4013671875","5867.4013671875"
"290200","5022.642578125","5022.642578125","5022.642578125","4606.73095703125","4606.73095703125","4606.73095703125","5274.0380859375","5274.0380859375","5274.0380859375","5813.3564453125","5813.3564453125","5813.3564453125","6417.853515625","6417.853515625","6417.853515625","7179.42822265625","7179.42822265625","7179.42822265625","5862.6455078125","5862.6455078125","5862.6455078125"
"290300","5236.169921875","5236.169921875","5236.169921875","4629.63623046875","4629.63623046875","4629.63623046875","5241.599609375","5241.599609375","5241.599609375","5960.8037109375","5960.8037109375","5960.8037109375","6191.97265625","6191.97265625","6191.97265625","7125.1162109375","7125.1162109375","7125.1162109375","5739.86376953125","5739.86376953125","5739.86376953125"
"290400","5079.9111328125","5079.9111328125","5079.9111328125","4622.572265625","4622.572265625","4622.572265625","5279.02880859375","5279.02880859375","5279.02880859375","5924.908203125","5924.908203125","5924.908203125","6276.3935546875","6276.3935546875","6276.3935546875","7180.177734375","7180.177734375","7180.177734375","5698.92822265625","5698.92822265625","5698.92822265625"
"290500","5014.064453125","5014.064453125","5014.064453125","4628.12890625","4628.12890625","4628.12890625","5295.88671875","5295.88671875","5295.88671875","5830.50830078125","5830.50830078125","5830.50830078125","6445.1142578125","6445.1142578125","6445.1142578125","7256.1220703125","7256.1220703125","7256.1220703125","5762.8154296875","5762.8154296875","5762.8154296875"
"290600","5079.84375","5079.84375","5079.84375","4535.984375","4535.984375","4535.984375","5364.33642578125","5364.33642578125","5364.33642578125","5783.7763671875","5783.7763671875","5783.7763671875","6392.1279296875","6392.1279296875","6392.1279296875","6954.89208984375","6954.89208984375","6954.89208984375","5751.787109375","5751.787109375","5751.787109375"
"290700","5030.05322265625","5030.05322265625","5030.05322265625","4550.216796875","4550.216796875","4550.216796875","5378.2998046875","5378.2998046875","5378.2998046875","5765.84765625","5765.84765625","5765.84765625","6241.1318359375","6241.1318359375","6241.1318359375","6729.40478515625","6729.40478515625","6729.40478515625","5750.92919921875","5750.92919921875","5750.92919921875"
"290800","4970.28271484375","4970.28271484375","4970.28271484375","4569.916015625","4569.916015625","4569.916015625","5297.361328125","5297.361328125","5297.361328125","5855.17041015625","5855.17041015625","5855.17041015625","5946.07080078125","5946.07080078125","5946.07080078125","6745.5576171875","6745.5576171875","6745.5576171875","5756.82177734375","5756.82177734375","5756.82177734375"
"290900","4986.64013671875","4986.64013671875","4986.64013671875","4530.65673828125","4530.65673828125","4530.65673828125","5128.611328125","5128.611328125","5128.611328125","5751.92041015625","5751.92041015625","5751.92041015625","6306.056640625","6306.056640625","6306.056640625","7004.73828125","7004.73828125","7004.73828125","5752.78369140625","5752.78369140625","5752.78369140625"
"291000","4958.990234375","4958.990234375","4958.990234375","4620.26416015625","4620.26416015625","4620.26416015625","5157.6875","5157.6875","5157.6875","5821.2724609375","5821.2724609375","5821.2724609375","6341.0048828125","6341.0048828125","6341.0048828125","7070.07373046875","7070.07373046875","7070.07373046875","5467.955078125","5467.955078125","5467.955078125"
"291100","4866.62548828125","4866.62548828125","4866.62548828125","4679.5029296875","4679.5029296875","4679.5029296875","5179.91943359375","5179.91943359375","5179.91943359375","5878.03271484375","5878.03271484375","5878.03271484375","6284.98681640625","6284.98681640625","6284.98681640625","7100.9462890625","7100.9462890625","7100.9462890625","5432.15869140625","5432.15869140625","5432.15869140625"
"291200","4856.275390625","4856.275390625","4856.275390625","4686.24609375","4686.24609375","4686.24609375","5149.22021484375","5149.22021484375","5149.22021484375","5851.81298828125","5851.81298828125","5851.81298828125","6211.99951171875","6211.99951171875","6211.99951171875","7189.18994140625","7189.18994140625","7189.18994140625","5471.0244140625","5471.0244140625","5471.0244140625"
"291300","4995.27685546875","4995.27685546875","4995.27685546875","4662.8330078125","4662.8330078125","4662.8330078125","5210.6142578125","5210.6142578125","5210.6142578125","5855.5986328125","5855.5986328125","5855.5986328125","6391.0751953125","6391.0751953125","6391.0751953125","7219.19140625","7219.19140625","7219.19140625","5556.98388671875","5556.98388671875","5556.98388671875"
"291400","5031.16845703125","5031.16845703125","5031.16845703125","4782.81005859375","4782.81005859375","4782.81005859375","5196.955078125","5196.955078125","5196.955078125","5905.33642578125","5905.33642578125","5905.33642578125","6245.216796875","6245.216796875","6245.216796875","7180.322265625","7180.322265625","7180.322265625","5573.716796875","5573.716796875","5573.716796875"
"291500","4819.16357421875","4819.16357421875","4819.16357421875","4655.9375","4655.9375","4655.9375","5548.1533203125","5548.1533203125","5548.1533203125","5932.4013671875","5932.4013671875","5932.4013671875","6099.83203125","6099.83203125","6099.83203125","7132.181640625","7132.181640625","7132.181640625","5569.31884765625","5569.31884765625","5569.31884765625"
"291600","5051.13623046875","5051.13623046875","5051.13623046875","4572.0341796875","4572.0341796875","4572.0341796875","5487.25732421875","5487.25732421875","5487.25732421875","5944.34326171875","5944.34326171875","5944.34326171875","6613.392578125","6613.392578125","6613.392578125","6791.15869140625","6791.15869140625","6791.15869140625","5600.251953125","5600.251953125","5600.251953125"
"291700","5095.4833984375","5095.4833984375","5095.4833984375","4578.447265625","4578.447265625","4578.447265625","5369.4951171875","5369.4951171875","5369.4951171875","5926.3154296875","5926.3154296875","5926.3154296875","6671.767578125","6671.767578125","6671.767578125","6514.310546875","6514.310546875","6514.310546875","5630.28173828125","5630.28173828125","5630.28173828125"
"291800","5078.3095703125","5078.3095703125","5078.3095703125","4551.86865234375","4551.86865234375","4551.86865234375","5352.93798828125","5352.93798828125","5352.93798828125","5885.3486328125","5885.3486328125","5885.3486328125","6510.076171875","6510.076171875","6510.076171875","6718.34326171875","6718.34326171875","6718.34326171875","5647.0966796875","5647.0966796875","5647.0966796875"
"291900","5097.03515625","5097.03515625","5097.03515625","4749.10400390625","4749.10400390625","4749.10400390625","5542.185546875","5542.185546875","5542.185546875","5814.6845703125","5814.6845703125","5814.6845703125","6207.962890625","6207.962890625","6207.962890625","6844.99169921875","6844.99169921875","6844.99169921875","5618.185546875","5618.185546875","5618.185546875"
"292000","5105.85009765625","5105.85009765625","5105.85009765625","4718.86474609375","4718.86474609375","4718.86474609375","5222.93896484375","5222.93896484375","5222.93896484375","5827.107421875","5827.107421875","5827.107421875","6188.60498046875","6188.60498046875","6188.60498046875","6785.07373046875","6785.07373046875","6785.07373046875","5606.10693359375","5606.10693359375","5606.10693359375"
"292100","5008.9873046875","5008.9873046875","5008.9873046875","4651.79248046875","4651.79248046875","4651.79248046875","5421.66455078125","5421.66455078125","5421.66455078125","5855.77392578125","5855.77392578125","5855.77392578125","6263.4248046875","6263.4248046875","6263.4248046875","6635.876953125","6635.876953125","6635.876953125","5643.8349609375","5643.8349609375","5643.8349609375"
"292200","5035.2958984375","5035.2958984375","5035.2958984375","4604.5751953125","4604.5751953125","4604.5751953125","5447.90625","5447.90625","5447.90625","5726.59326171875","5726.59326171875","5726.59326171875","6346.3857421875","6346.3857421875","6346.3857421875","6547.2060546875","6547.2060546875","6547.2060546875","5620.15234375","5620.15234375","5620.15234375"
"292300","4971.3564453125","4971.3564453125","4971.3564453125","4541.28173828125","4541.28173828125","4541.28173828125","5375.51513671875","5375.51513671875","5375.51513671875","5777.30859375","5777.30859375","5777.30859375","6440.53076171875","6440.53076171875","6440.53076171875","6750.16064453125","6750.16064453125","6750.16064453125","5651.580078125","5651.580078125","5651.580078125"
"292400","5122.501953125","5122.501953125","5122.501953125","4572.6279296875","4572.6279296875","4572.6279296875","5348.361328125","5348.361328125","5348.361328125","5838.28759765625","5838.28759765625","5838.28759765625","6446.5439453125","6446.5439453125","6446.5439453125","6923.53173828125","6923.53173828125","6923.53173828125","5595.34423828125","5595.34423828125","5595.34423828125"
"292500","5067.3310546875","5067.3310546875","5067.3310546875","4543.35986328125","4543.35986328125","4543.35986328125","5315.35205078125","5315.35205078125","5315.35205078125","5895.16455078125","5895.16455078125","5895.16455078125","6162.931640625","6162.931640625","6162.931640625","7091.302734375","7091.302734375","7091.302734375","5430.91748046875","5430.91748046875","5430.91748046875"
"292600","4979.8984375","4979.8984375","4979.8984375","4548.607421875","4548.607421875","4548.607421875","5406.30126953125","5406.30126953125","5406.30126953125","5929.044921875","5929.044921875","5929.044921875","6168.904296875","6168.904296875","6168.904296875","7203.146484375","7203.146484375","7203.146484375","5239.2646484375","5239.2646484375","5239.2646484375"
"292700","4917.353515625","4917.353515625","4917.353515625","4533.150390625","4533.150390625","4533.150390625","5421.32373046875","5421.32373046875","5421.32373046875","5976.49755859375","5976.49755859375","5976.49755859375","6230.09423828125","6230.09423828125","6230.09423828125","6649.6142578125","6649.6142578125","6649.6142578125","5068.67333984375","5068.67333984375","5068.67333984375"
"292800","4963.384765625","4963.384765625","4963.384765625","4570.240234375","4570.240234375","4570.240234375","5437.39892578125","5437.39892578125","5437.39892578125","5962.07763671875","5962.07763671875","5962.07763671875","6297.08447265625","6297.08447265625","6297.08447265625","6876.47607421875","6876.47607421875","6876.47607421875","5189.2587890625","5189.2587890625","5189.2587890625"
"292900","5013.93359375","5013.93359375","5013.93359375","4539.900390625","4539.900390625","4539.900390625","5239.01708984375","5239.01708984375","5239.01708984375","5816.099609375","5816.099609375","5816.099609375","6092.81640625","6092.81640625","6092.81640625","7077.8720703125","7077.8720703125","7077.8720703125","4784.75830078125","4784.75830078125","4784.75830078125"
"293000","5048.20166015625","5048.20166015625","5048.20166015625","4553.9560546875","4553.9560546875","4553.9560546875","5257.017578125","5257.017578125","5257.017578125","5754.23876953125","5754.23876953125","5754.23876953125","6303.39794921875","6303.39794921875","6303.39794921875","7153.93994140625","7153.93994140625","7153.93994140625","4985.23046875","4985.23046875","4985.23046875"
"293100","5079.603515625","5079.603515625","5079.603515625","4557.419921875","4557.419921875","4557.419921875","5331.54248046875","5331.54248046875","5331.54248046875","5833.5","5833.5","5833.5","5718.76123046875","5718.76123046875","5718.76123046875","7209.1162109375","7209.1162109375","7209.1162109375","5147.02197265625","5147.02197265625","5147.02197265625"
"293200","5022.76025390625","5022.76025390625","5022.76025390625","4519.49267578125","4519.49267578125","4519.49267578125","5386.48583984375","5386.48583984375","5386.48583984375","5933.3662109375","5933.3662109375","5933.3662109375","6182.12890625","6182.12890625","6182.12890625","7197.2314453125","7197.2314453125","7197.2314453125","5297.87744140625","5297.87744140625","5297.87744140625"
"293300","5102.083984375","5102.083984375","5102.083984375","4500.77392578125","4500.77392578125","4500.77392578125","5297.681640625","5297.681640625","5297.681640625","5911.078125","5911.078125","5911.078125","6190.15771484375","6190.15771484375","6190.15771484375","7227.63818359375","7227.63818359375","7227.63818359375","5353.68017578125","5353.68017578125","5353.68017578125"
"293400","5069.76611328125","5069.76611328125","5069.76611328125","4568.64453125","4568.64453125","4568.64453125","5253.11572265625","5253.11572265625","5253.11572265625","5852.39892578125","5852.39892578125","5852.39892578125","6062.89697265625","6062.89697265625","6062.89697265625","7250.76953125","7250.76953125","7250.76953125","5438.1298828125","5438.1298828125","5438.1298828125"
"293500","4978.59228515625","4978.59228515625","4978.59228515625","4519.1748046875","4519.1748046875","4519.1748046875","5316.39453125","5316.39453125","5316.39453125","5887.62255859375","5887.62255859375","5887.62255859375","6179.4638671875","6179.4638671875","6179.4638671875","7266.04638671875","7266.04638671875","7266.04638671875","5612.896484375","5612.896484375","5612.896484375"
"293600","4857.53955078125","4857.53955078125","4857.53955078125","4683.4833984375","4683.4833984375","4683.4833984375","5334.43896484375","5334.43896484375","5334.43896484375","5738.548828125","5738.548828125","5738.548828125","6239.13671875","6239.13671875","6239.13671875","7063.763671875","7063.763671875","7063.763671875","5662.9404296875","5662.9404296875","5662.9404296875"
"293700","4888.10546875","4888.10546875","4888.10546875","4700.49169921875","4700.49169921875","4700.49169921875","5398.97119140625","5398.97119140625","5398.97119140625","5603.75390625","5603.75390625","5603.75390625","6261.8369140625","6261.8369140625","6261.8369140625","6796.4033203125","6796.4033203125","6796.4033203125","5643.1025390625","5643.1025390625","5643.1025390625"
"293800","4804.09033203125","4804.09033203125","4804.09033203125","4599.91650390625","4599.91650390625","4599.91650390625","5452.3701171875","5452.3701171875","5452.3701171875","5652.93505859375","5652.93505859375","5652.93505859375","6355.75830078125","6355.75830078125","6355.75830078125","6787.45166015625","6787.45166015625","6787.45166015625","5633.140625","5633.140625","5633.140625"
"293900","4814.91162109375","4814.91162109375","4814.91162109375","4560.25927734375","4560.25927734375","4560.25927734375","5219.71484375","5219.71484375","5219.71484375","5691.392578125","5691.392578125","5691.392578125","6293.1201171875","6293.1201171875","6293.1201171875","6854.31982421875","6854.31982421875","6854.31982421875","5598.314453125","5598.314453125","5598.314453125"
"294000","4994.53564453125","4994.53564453125","4994.53564453125","4529.10498046875","4529.10498046875","4529.10498046875","5147.03564453125","5147.03564453125","5147.03564453125","5720.49853515625","5720.49853515625","5720.49853515625","6275.35791015625","6275.35791015625","6275.35791015625","6819.28271484375","6819.28271484375","6819.28271484375","5578.37255859375","5578.37255859375","5578.37255859375"
"294100","4944.36767578125","4944.36767578125","4944.36767578125","4545.642578125","4545.642578125","4545.642578125","5234.19580078125","5234.19580078125","5234.19580078125","5750.48876953125","5750.48876953125","5750.48876953125","6291.58203125","6291.58203125","6291.58203125","6918.47607421875","6918.47607421875","6918.47607421875","5544.509765625","5544.509765625","5544.509765625"
"294200","4974.17236328125","4974.17236328125","4974.17236328125","4481.27783203125","4481.27783203125","4481.27783203125","5258.05859375","5258.05859375","5258.05859375","5778.25","5778.25","5778.25","6308.8310546875","6308.8310546875","6308.8310546875","6993.31298828125","6993.31298828125","6993.31298828125","5459.97314453125","5459.97314453125","5459.97314453125"
"294300","5044.66259765625","5044.66259765625","5044.66259765625","4520.24072265625","4520.24072265625","4520.24072265625","5090.78515625","5090.78515625","5090.78515625","5766.90771484375","5766.90771484375","5766.90771484375","6281.76171875","6281.76171875","6281.76171875","7111.05078125","7111.05078125","7111.05078125","5191.5986328125","5191.5986328125","5191.5986328125"
"294400","4969.841796875","4969.841796875","4969.841796875","4576.70263671875","4576.70263671875","4576.70263671875","5168.712890625","5168.712890625","5168.712890625","5662.111328125","5662.111328125","5662.111328125","6293.0380859375","6293.0380859375","6293.0380859375","7171.689453125","7171.689453125","7171.689453125","5364.65625","5364.65625","5364.65625"
"294500","4998.09619140625","4998.09619140625","4998.09619140625","4579.619140625","4579.619140625","4579.619140625","5176.02880859375","5176.02880859375","5176.02880859375","5684.802734375","5684.802734375","5684.802734375","6344.9912109375","6344.9912109375","6344.9912109375","7152.18603515625","7152.18603515625","7152.18603515625","5475.515625","5475.515625","5475.515625"
"294600","5048.060546875","5048.060546875","5048.060546875","4581.97705078125","4581.97705078125","4581.97705078125","5200.12060546875","5200.12060546875","5200.12060546875","5716.6904296875","5716.6904296875","5716.6904296875","6460.1298828125","6460.1298828125","6460.1298828125","7192.11083984375","7192.11083984375","7192.11083984375","5532.48291015625","5532.48291015625","5532.48291015625"
"294700","4922.298828125","4922.298828125","4922.298828125","4523.42822265625","4523.42822265625","4523.42822265625","5117.837890625","5117.837890625","5117.837890625","5699.517578125","5699.517578125","5699.517578125","6520.486328125","6520.486328125","6520.486328125","7139.015625","7139.015625","7139.015625","5330.3232421875","5330.3232421875","5330.3232421875"
"294800","4821.68798828125","4821.68798828125","4821.68798828125","4535.330078125","4535.330078125","4535.330078125","5089.2841796875","5089.2841796875","5089.2841796875","5733.517578125","5733.517578125","5733.517578125","6484.6044921875","6484.6044921875","6484.6044921875","6998.0205078125","6998.0205078125","6998.0205078125","5403.14013671875","5403.14013671875","5403.14013671875"
"294900","4876.1181640625","4876.1181640625","4876.1181640625","4567.091796875","4567.091796875","4567.091796875","5030.10107421875","5030.10107421875","5030.10107421875","5734.32568359375","5734.32568359375","5734.32568359375","6551.30615234375","6551.30615234375","6551.30615234375","6874.5185546875","6874.5185546875","6874.5185546875","5498.69873046875","5498.69873046875","5498.69873046875"
"295000","4925.46435546875","4925.46435546875","4925.46435546875","4620.47021484375","4620.47021484375","4620.47021484375","5232.84228515625","5232.84228515625","5232.84228515625","5760.546875","5760.546875","5760.546875","6553.712890625","6553.712890625","6553.712890625","6766.9794921875","6766.9794921875","6766.9794921875","5571.52685546875","5571.52685546875","5571.52685546875"
