"Step","1873380_2 - train/loss_l2_speech_features","1873380_2 - train/loss_l2_speech_features__MIN","1873380_2 - train/loss_l2_speech_features__MAX","4395274 - train/loss_l2_speech_features","4395274 - train/loss_l2_speech_features__MIN","4395274 - train/loss_l2_speech_features__MAX","1940028_1 - train/loss_l2_speech_features","1940028_1 - train/loss_l2_speech_features__MIN","1940028_1 - train/loss_l2_speech_features__MAX","4520555_1 - train/loss_l2_speech_features","4520555_1 - train/loss_l2_speech_features__MIN","4520555_1 - train/loss_l2_speech_features__MAX","2536305_1 - train/loss_l2_speech_features","2536305_1 - train/loss_l2_speech_features__MIN","2536305_1 - train/loss_l2_speech_features__MAX","2536333_1 - train/loss_l2_speech_features","2536333_1 - train/loss_l2_speech_features__MIN","2536333_1 - train/loss_l2_speech_features__MAX","1940035_0 - train/loss_l2_speech_features","1940035_0 - train/loss_l2_speech_features__MIN","1940035_0 - train/loss_l2_speech_features__MAX"
"219200","2.9031338691711426","2.9031338691711426","2.9031338691711426","3.627673864364624","3.627673864364624","3.627673864364624","1.62163507938385","1.62163507938385","1.62163507938385","1.207621455192566","1.207621455192566","1.207621455192566","0.9080250263214111","0.9080250263214111","0.9080250263214111","0.6485608816146851","0.6485608816146851","0.6485608816146851","0.5559592247009277","0.5559592247009277","0.5559592247009277"
"219300","2.919313907623291","2.919313907623291","2.919313907623291","3.6454155445098877","3.6454155445098877","3.6454155445098877","1.623969316482544","1.623969316482544","1.623969316482544","1.2050714492797852","1.2050714492797852","1.2050714492797852","0.902631938457489","0.902631938457489","0.902631938457489","0.6340261697769165","0.6340261697769165","0.6340261697769165","0.5529427528381348","0.5529427528381348","0.5529427528381348"
"219400","2.9124443531036377","2.9124443531036377","2.9124443531036377","3.627951145172119","3.627951145172119","3.627951145172119","1.6064419746398926","1.6064419746398926","1.6064419746398926","1.193168044090271","1.193168044090271","1.193168044090271","0.8890396356582642","0.8890396356582642","0.8890396356582642","0.6392257213592529","0.6392257213592529","0.6392257213592529","0.5569459795951843","0.5569459795951843","0.5569459795951843"
"219500","2.875911235809326","2.875911235809326","2.875911235809326","3.6540493965148926","3.6540493965148926","3.6540493965148926","1.6329025030136108","1.6329025030136108","1.6329025030136108","1.1902246475219727","1.1902246475219727","1.1902246475219727","0.8852114081382751","0.8852114081382751","0.8852114081382751","0.6564382314682007","0.6564382314682007","0.6564382314682007","0.5607147812843323","0.5607147812843323","0.5607147812843323"
"219600","2.913444757461548","2.913444757461548","2.913444757461548","3.658461332321167","3.658461332321167","3.658461332321167","1.63710355758667","1.63710355758667","1.63710355758667","1.184445858001709","1.184445858001709","1.184445858001709","0.8968437910079956","0.8968437910079956","0.8968437910079956","0.649360716342926","0.649360716342926","0.649360716342926","0.5522062182426453","0.5522062182426453","0.5522062182426453"
"219700","2.9321117401123047","2.9321117401123047","2.9321117401123047","3.648634910583496","3.648634910583496","3.648634910583496","1.6282626390457153","1.6282626390457153","1.6282626390457153","1.197709560394287","1.197709560394287","1.197709560394287","0.9027684926986694","0.9027684926986694","0.9027684926986694","0.7127647995948792","0.7127647995948792","0.7127647995948792","0.5380613803863525","0.5380613803863525","0.5380613803863525"
"219800","2.921482563018799","2.921482563018799","2.921482563018799","3.654817581176758","3.654817581176758","3.654817581176758","1.6367237567901611","1.6367237567901611","1.6367237567901611","1.205562949180603","1.205562949180603","1.205562949180603","0.89435213804245","0.89435213804245","0.89435213804245","0.6423386931419373","0.6423386931419373","0.6423386931419373","0.5467365384101868","0.5467365384101868","0.5467365384101868"
"219900","2.942033052444458","2.942033052444458","2.942033052444458","3.6557064056396484","3.6557064056396484","3.6557064056396484","1.6544995307922363","1.6544995307922363","1.6544995307922363","1.1958708763122559","1.1958708763122559","1.1958708763122559","0.8983437418937683","0.8983437418937683","0.8983437418937683","0.6393104791641235","0.6393104791641235","0.6393104791641235","0.547633707523346","0.547633707523346","0.547633707523346"
"220000","2.9042434692382812","2.9042434692382812","2.9042434692382812","3.6533398628234863","3.6533398628234863","3.6533398628234863","1.6174533367156982","1.6174533367156982","1.6174533367156982","1.2109804153442383","1.2109804153442383","1.2109804153442383","0.9040897488594055","0.9040897488594055","0.9040897488594055","0.6544014811515808","0.6544014811515808","0.6544014811515808","0.5462889671325684","0.5462889671325684","0.5462889671325684"
"220100","2.9284284114837646","2.9284284114837646","2.9284284114837646","3.668407678604126","3.668407678604126","3.668407678604126","1.6319235563278198","1.6319235563278198","1.6319235563278198","1.2050856351852417","1.2050856351852417","1.2050856351852417","0.9073208570480347","0.9073208570480347","0.9073208570480347","0.6542694568634033","0.6542694568634033","0.6542694568634033","0.554659903049469","0.554659903049469","0.554659903049469"
"220200","2.938941717147827","2.938941717147827","2.938941717147827","3.663980007171631","3.663980007171631","3.663980007171631","1.6155061721801758","1.6155061721801758","1.6155061721801758","1.197122573852539","1.197122573852539","1.197122573852539","0.9041029214859009","0.9041029214859009","0.9041029214859009","0.6534125804901123","0.6534125804901123","0.6534125804901123","0.5518585443496704","0.5518585443496704","0.5518585443496704"
"220300","2.9038567543029785","2.9038567543029785","2.9038567543029785","3.6346890926361084","3.6346890926361084","3.6346890926361084","1.6307549476623535","1.6307549476623535","1.6307549476623535","1.1966122388839722","1.1966122388839722","1.1966122388839722","0.9058404564857483","0.9058404564857483","0.9058404564857483","0.645893931388855","0.645893931388855","0.645893931388855","0.5554493069648743","0.5554493069648743","0.5554493069648743"
"220400","2.9063215255737305","2.9063215255737305","2.9063215255737305","3.6249048709869385","3.6249048709869385","3.6249048709869385","1.6128861904144287","1.6128861904144287","1.6128861904144287","1.1912940740585327","1.1912940740585327","1.1912940740585327","0.9131041169166565","0.9131041169166565","0.9131041169166565","0.5989483594894409","0.5989483594894409","0.5989483594894409","0.5587106943130493","0.5587106943130493","0.5587106943130493"
"220500","2.9141767024993896","2.9141767024993896","2.9141767024993896","3.625392436981201","3.625392436981201","3.625392436981201","1.612501859664917","1.612501859664917","1.612501859664917","1.2038692235946655","1.2038692235946655","1.2038692235946655","0.8791637420654297","0.8791637420654297","0.8791637420654297","0.5783101320266724","0.5783101320266724","0.5783101320266724","0.5577956438064575","0.5577956438064575","0.5577956438064575"
"220600","2.922710657119751","2.922710657119751","2.922710657119751","3.639686346054077","3.639686346054077","3.639686346054077","1.6276360750198364","1.6276360750198364","1.6276360750198364","1.1955535411834717","1.1955535411834717","1.1955535411834717","0.8865851759910583","0.8865851759910583","0.8865851759910583","0.6088718771934509","0.6088718771934509","0.6088718771934509","0.5557457208633423","0.5557457208633423","0.5557457208633423"
"220700","2.9292843341827393","2.9292843341827393","2.9292843341827393","3.618955612182617","3.618955612182617","3.618955612182617","1.6408077478408813","1.6408077478408813","1.6408077478408813","1.2096308469772339","1.2096308469772339","1.2096308469772339","0.8886536359786987","0.8886536359786987","0.8886536359786987","0.6385181546211243","0.6385181546211243","0.6385181546211243","0.5577436089515686","0.5577436089515686","0.5577436089515686"
"220800","2.9071319103240967","2.9071319103240967","2.9071319103240967","3.65842866897583","3.65842866897583","3.65842866897583","1.623372197151184","1.623372197151184","1.623372197151184","1.1944348812103271","1.1944348812103271","1.1944348812103271","0.8874370455741882","0.8874370455741882","0.8874370455741882","0.643934428691864","0.643934428691864","0.643934428691864","0.5531678199768066","0.5531678199768066","0.5531678199768066"
"220900","2.905550003051758","2.905550003051758","2.905550003051758","3.6760175228118896","3.6760175228118896","3.6760175228118896","1.5993515253067017","1.5993515253067017","1.5993515253067017","1.2049729824066162","1.2049729824066162","1.2049729824066162","0.9081299304962158","0.9081299304962158","0.9081299304962158","0.6403249502182007","0.6403249502182007","0.6403249502182007","0.5594977140426636","0.5594977140426636","0.5594977140426636"
"221000","2.940673828125","2.940673828125","2.940673828125","3.6630067825317383","3.6630067825317383","3.6630067825317383","1.600488543510437","1.600488543510437","1.600488543510437","1.2085415124893188","1.2085415124893188","1.2085415124893188","0.8817764520645142","0.8817764520645142","0.8817764520645142","0.6409660577774048","0.6409660577774048","0.6409660577774048","0.5602868795394897","0.5602868795394897","0.5602868795394897"
"221100","2.904215097427368","2.904215097427368","2.904215097427368","3.6512322425842285","3.6512322425842285","3.6512322425842285","1.6069064140319824","1.6069064140319824","1.6069064140319824","1.1998040676116943","1.1998040676116943","1.1998040676116943","0.9008901715278625","0.9008901715278625","0.9008901715278625","0.6466761827468872","0.6466761827468872","0.6466761827468872","0.5558518171310425","0.5558518171310425","0.5558518171310425"
"221200","2.9178054332733154","2.9178054332733154","2.9178054332733154","3.6361584663391113","3.6361584663391113","3.6361584663391113","1.622003197669983","1.622003197669983","1.622003197669983","1.2065961360931396","1.2065961360931396","1.2065961360931396","0.9195606708526611","0.9195606708526611","0.9195606708526611","0.6269544959068298","0.6269544959068298","0.6269544959068298","0.5550202131271362","0.5550202131271362","0.5550202131271362"
"221300","2.9074296951293945","2.9074296951293945","2.9074296951293945","3.635025978088379","3.635025978088379","3.635025978088379","1.6208416223526","1.6208416223526","1.6208416223526","1.203080415725708","1.203080415725708","1.203080415725708","0.9143312573432922","0.9143312573432922","0.9143312573432922","0.6192638278007507","0.6192638278007507","0.6192638278007507","0.5501833558082581","0.5501833558082581","0.5501833558082581"
"221400","2.8859663009643555","2.8859663009643555","2.8859663009643555","3.653151273727417","3.653151273727417","3.653151273727417","1.6200519800186157","1.6200519800186157","1.6200519800186157","1.2108498811721802","1.2108498811721802","1.2108498811721802","0.9151336550712585","0.9151336550712585","0.9151336550712585","0.6500977873802185","0.6500977873802185","0.6500977873802185","0.5510044097900391","0.5510044097900391","0.5510044097900391"
"221500","2.8996694087982178","2.8996694087982178","2.8996694087982178","3.634390354156494","3.634390354156494","3.634390354156494","1.6219568252563477","1.6219568252563477","1.6219568252563477","1.1977221965789795","1.1977221965789795","1.1977221965789795","0.9030829668045044","0.9030829668045044","0.9030829668045044","0.6532262563705444","0.6532262563705444","0.6532262563705444","0.5634052753448486","0.5634052753448486","0.5634052753448486"
"221600","2.9006927013397217","2.9006927013397217","2.9006927013397217","3.613706350326538","3.613706350326538","3.613706350326538","1.6176873445510864","1.6176873445510864","1.6176873445510864","1.2049309015274048","1.2049309015274048","1.2049309015274048","0.9055344462394714","0.9055344462394714","0.9055344462394714","0.6454704999923706","0.6454704999923706","0.6454704999923706","0.5634222626686096","0.5634222626686096","0.5634222626686096"
"221700","2.9211978912353516","2.9211978912353516","2.9211978912353516","3.6309549808502197","3.6309549808502197","3.6309549808502197","1.6225887537002563","1.6225887537002563","1.6225887537002563","1.2109227180480957","1.2109227180480957","1.2109227180480957","0.9145407676696777","0.9145407676696777","0.9145407676696777","0.6503279805183411","0.6503279805183411","0.6503279805183411","0.5614654421806335","0.5614654421806335","0.5614654421806335"
"221800","2.9210598468780518","2.9210598468780518","2.9210598468780518","3.6263866424560547","3.6263866424560547","3.6263866424560547","1.606850028038025","1.606850028038025","1.606850028038025","1.2216182947158813","1.2216182947158813","1.2216182947158813","0.9167522192001343","0.9167522192001343","0.9167522192001343","0.6506755352020264","0.6506755352020264","0.6506755352020264","0.5605408549308777","0.5605408549308777","0.5605408549308777"
"221900","2.9297895431518555","2.9297895431518555","2.9297895431518555","3.6121485233306885","3.6121485233306885","3.6121485233306885","1.6192388534545898","1.6192388534545898","1.6192388534545898","1.2029423713684082","1.2029423713684082","1.2029423713684082","0.9090335369110107","0.9090335369110107","0.9090335369110107","0.6593859791755676","0.6593859791755676","0.6593859791755676","0.5563054084777832","0.5563054084777832","0.5563054084777832"
"222000","2.9274117946624756","2.9274117946624756","2.9274117946624756","3.6239020824432373","3.6239020824432373","3.6239020824432373","1.6015620231628418","1.6015620231628418","1.6015620231628418","1.214044451713562","1.214044451713562","1.214044451713562","0.902335524559021","0.902335524559021","0.902335524559021","0.6668758392333984","0.6668758392333984","0.6668758392333984","0.5496901869773865","0.5496901869773865","0.5496901869773865"
"222100","2.9389514923095703","2.9389514923095703","2.9389514923095703","3.649984121322632","3.649984121322632","3.649984121322632","1.6207538843154907","1.6207538843154907","1.6207538843154907","1.223562240600586","1.223562240600586","1.223562240600586","0.9143625497817993","0.9143625497817993","0.9143625497817993","0.6695504188537598","0.6695504188537598","0.6695504188537598","0.556965708732605","0.556965708732605","0.556965708732605"
"222200","2.92604398727417","2.92604398727417","2.92604398727417","3.657787561416626","3.657787561416626","3.657787561416626","1.6360268592834473","1.6360268592834473","1.6360268592834473","1.2084267139434814","1.2084267139434814","1.2084267139434814","0.8956072926521301","0.8956072926521301","0.8956072926521301","0.6626066565513611","0.6626066565513611","0.6626066565513611","0.5539987683296204","0.5539987683296204","0.5539987683296204"
"222300","2.917368173599243","2.917368173599243","2.917368173599243","3.638730525970459","3.638730525970459","3.638730525970459","1.6132012605667114","1.6132012605667114","1.6132012605667114","1.2197542190551758","1.2197542190551758","1.2197542190551758","0.9149384498596191","0.9149384498596191","0.9149384498596191","0.6717593669891357","0.6717593669891357","0.6717593669891357","0.5552886724472046","0.5552886724472046","0.5552886724472046"
"222400","2.9624767303466797","2.9624767303466797","2.9624767303466797","3.6592559814453125","3.6592559814453125","3.6592559814453125","1.6136298179626465","1.6136298179626465","1.6136298179626465","1.2235438823699951","1.2235438823699951","1.2235438823699951","0.914631187915802","0.914631187915802","0.914631187915802","0.6626021862030029","0.6626021862030029","0.6626021862030029","0.554140567779541","0.554140567779541","0.554140567779541"
"222500","2.9268789291381836","2.9268789291381836","2.9268789291381836","3.62186336517334","3.62186336517334","3.62186336517334","1.63495671749115","1.63495671749115","1.63495671749115","1.2136695384979248","1.2136695384979248","1.2136695384979248","0.9151652455329895","0.9151652455329895","0.9151652455329895","0.6629393100738525","0.6629393100738525","0.6629393100738525","0.5528695583343506","0.5528695583343506","0.5528695583343506"
"222600","2.917973518371582","2.917973518371582","2.917973518371582","3.636592388153076","3.636592388153076","3.636592388153076","1.612186074256897","1.612186074256897","1.612186074256897","1.2136750221252441","1.2136750221252441","1.2136750221252441","0.9071089029312134","0.9071089029312134","0.9071089029312134","0.6683003306388855","0.6683003306388855","0.6683003306388855","0.5626174807548523","0.5626174807548523","0.5626174807548523"
"222700","2.9249448776245117","2.9249448776245117","2.9249448776245117","3.6395936012268066","3.6395936012268066","3.6395936012268066","1.6016921997070312","1.6016921997070312","1.6016921997070312","1.2059931755065918","1.2059931755065918","1.2059931755065918","0.8648813366889954","0.8648813366889954","0.8648813366889954","0.6604070067405701","0.6604070067405701","0.6604070067405701","0.5591602325439453","0.5591602325439453","0.5591602325439453"
"222800","2.9385898113250732","2.9385898113250732","2.9385898113250732","3.6269423961639404","3.6269423961639404","3.6269423961639404","1.6028023958206177","1.6028023958206177","1.6028023958206177","1.2171354293823242","1.2171354293823242","1.2171354293823242","0.9007969498634338","0.9007969498634338","0.9007969498634338","0.659969687461853","0.659969687461853","0.659969687461853","0.5599673390388489","0.5599673390388489","0.5599673390388489"
"222900","2.9177191257476807","2.9177191257476807","2.9177191257476807","3.604733467102051","3.604733467102051","3.604733467102051","1.6065988540649414","1.6065988540649414","1.6065988540649414","1.207400918006897","1.207400918006897","1.207400918006897","0.9153430461883545","0.9153430461883545","0.9153430461883545","0.662024736404419","0.662024736404419","0.662024736404419","0.5540420413017273","0.5540420413017273","0.5540420413017273"
"223000","2.9269354343414307","2.9269354343414307","2.9269354343414307","3.601680278778076","3.601680278778076","3.601680278778076","1.5916926860809326","1.5916926860809326","1.5916926860809326","1.2160247564315796","1.2160247564315796","1.2160247564315796","0.906231701374054","0.906231701374054","0.906231701374054","0.6551291942596436","0.6551291942596436","0.6551291942596436","0.55708909034729","0.55708909034729","0.55708909034729"
"223100","2.9433765411376953","2.9433765411376953","2.9433765411376953","3.6404030323028564","3.6404030323028564","3.6404030323028564","1.6181873083114624","1.6181873083114624","1.6181873083114624","1.2184184789657593","1.2184184789657593","1.2184184789657593","0.9284619688987732","0.9284619688987732","0.9284619688987732","0.6650512218475342","0.6650512218475342","0.6650512218475342","0.5585443377494812","0.5585443377494812","0.5585443377494812"
"223200","2.9665300846099854","2.9665300846099854","2.9665300846099854","3.626472234725952","3.626472234725952","3.626472234725952","1.6112583875656128","1.6112583875656128","1.6112583875656128","1.2284146547317505","1.2284146547317505","1.2284146547317505","0.9035305976867676","0.9035305976867676","0.9035305976867676","0.6589499115943909","0.6589499115943909","0.6589499115943909","0.555411159992218","0.555411159992218","0.555411159992218"
"223300","2.9408910274505615","2.9408910274505615","2.9408910274505615","3.688122510910034","3.688122510910034","3.688122510910034","1.5912888050079346","1.5912888050079346","1.5912888050079346","1.2271511554718018","1.2271511554718018","1.2271511554718018","0.9204612970352173","0.9204612970352173","0.9204612970352173","0.6400631666183472","0.6400631666183472","0.6400631666183472","0.5530939698219299","0.5530939698219299","0.5530939698219299"
"223400","2.8924872875213623","2.8924872875213623","2.8924872875213623","3.65333890914917","3.65333890914917","3.65333890914917","1.6005871295928955","1.6005871295928955","1.6005871295928955","1.2064346075057983","1.2064346075057983","1.2064346075057983","0.9073140025138855","0.9073140025138855","0.9073140025138855","0.6302441358566284","0.6302441358566284","0.6302441358566284","0.5600197315216064","0.5600197315216064","0.5600197315216064"
"223500","2.9345004558563232","2.9345004558563232","2.9345004558563232","3.6519734859466553","3.6519734859466553","3.6519734859466553","1.6047096252441406","1.6047096252441406","1.6047096252441406","1.222397804260254","1.222397804260254","1.222397804260254","0.9167096614837646","0.9167096614837646","0.9167096614837646","0.6459335088729858","0.6459335088729858","0.6459335088729858","0.5624565482139587","0.5624565482139587","0.5624565482139587"
"223600","2.9327335357666016","2.9327335357666016","2.9327335357666016","3.6267383098602295","3.6267383098602295","3.6267383098602295","1.627752661705017","1.627752661705017","1.627752661705017","1.2167332172393799","1.2167332172393799","1.2167332172393799","0.9131535291671753","0.9131535291671753","0.9131535291671753","0.6575669050216675","0.6575669050216675","0.6575669050216675","0.5629525780677795","0.5629525780677795","0.5629525780677795"
"223700","2.9480743408203125","2.9480743408203125","2.9480743408203125","3.6149532794952393","3.6149532794952393","3.6149532794952393","1.6187669038772583","1.6187669038772583","1.6187669038772583","1.2091848850250244","1.2091848850250244","1.2091848850250244","0.9234256744384766","0.9234256744384766","0.9234256744384766","0.6594377756118774","0.6594377756118774","0.6594377756118774","0.5615624189376831","0.5615624189376831","0.5615624189376831"
"223800","2.9339308738708496","2.9339308738708496","2.9339308738708496","3.6563470363616943","3.6563470363616943","3.6563470363616943","1.5955252647399902","1.5955252647399902","1.5955252647399902","1.2256032228469849","1.2256032228469849","1.2256032228469849","0.9159985184669495","0.9159985184669495","0.9159985184669495","0.661151111125946","0.661151111125946","0.661151111125946","0.5608474612236023","0.5608474612236023","0.5608474612236023"
"223900","2.951356887817383","2.951356887817383","2.951356887817383","3.628389835357666","3.628389835357666","3.628389835357666","1.561765432357788","1.561765432357788","1.561765432357788","1.2312296628952026","1.2312296628952026","1.2312296628952026","0.9128551483154297","0.9128551483154297","0.9128551483154297","0.6507747769355774","0.6507747769355774","0.6507747769355774","0.5610818266868591","0.5610818266868591","0.5610818266868591"
"224000","2.9667437076568604","2.9667437076568604","2.9667437076568604","3.6470861434936523","3.6470861434936523","3.6470861434936523","1.604197382926941","1.604197382926941","1.604197382926941","1.2239251136779785","1.2239251136779785","1.2239251136779785","0.9141044616699219","0.9141044616699219","0.9141044616699219","0.6488686203956604","0.6488686203956604","0.6488686203956604","0.5578064918518066","0.5578064918518066","0.5578064918518066"
"224100","2.9616851806640625","2.9616851806640625","2.9616851806640625","3.63389253616333","3.63389253616333","3.63389253616333","1.602042555809021","1.602042555809021","1.602042555809021","1.2168654203414917","1.2168654203414917","1.2168654203414917","0.9154108166694641","0.9154108166694641","0.9154108166694641","0.6551349759101868","0.6551349759101868","0.6551349759101868","0.5672727227210999","0.5672727227210999","0.5672727227210999"
"224200","2.943225383758545","2.943225383758545","2.943225383758545","3.6425232887268066","3.6425232887268066","3.6425232887268066","1.6127331256866455","1.6127331256866455","1.6127331256866455","1.2272334098815918","1.2272334098815918","1.2272334098815918","0.9154878258705139","0.9154878258705139","0.9154878258705139","0.6582310199737549","0.6582310199737549","0.6582310199737549","0.5695056915283203","0.5695056915283203","0.5695056915283203"
"224300","2.9100327491760254","2.9100327491760254","2.9100327491760254","3.617464065551758","3.617464065551758","3.617464065551758","1.6124224662780762","1.6124224662780762","1.6124224662780762","1.2284393310546875","1.2284393310546875","1.2284393310546875","0.9115835428237915","0.9115835428237915","0.9115835428237915","0.6557164192199707","0.6557164192199707","0.6557164192199707","0.5641606450080872","0.5641606450080872","0.5641606450080872"
"224400","2.9705207347869873","2.9705207347869873","2.9705207347869873","3.629143476486206","3.629143476486206","3.629143476486206","1.6174108982086182","1.6174108982086182","1.6174108982086182","1.221488356590271","1.221488356590271","1.221488356590271","0.9193681478500366","0.9193681478500366","0.9193681478500366","0.655994713306427","0.655994713306427","0.655994713306427","0.5642801523208618","0.5642801523208618","0.5642801523208618"
"224500","2.9379491806030273","2.9379491806030273","2.9379491806030273","3.6670055389404297","3.6670055389404297","3.6670055389404297","1.6018850803375244","1.6018850803375244","1.6018850803375244","1.209059238433838","1.209059238433838","1.209059238433838","0.9094054698944092","0.9094054698944092","0.9094054698944092","0.6642904877662659","0.6642904877662659","0.6642904877662659","0.5633428692817688","0.5633428692817688","0.5633428692817688"
"224600","2.923593044281006","2.923593044281006","2.923593044281006","3.6417126655578613","3.6417126655578613","3.6417126655578613","1.6111903190612793","1.6111903190612793","1.6111903190612793","1.2251331806182861","1.2251331806182861","1.2251331806182861","0.9006220102310181","0.9006220102310181","0.9006220102310181","0.6561145782470703","0.6561145782470703","0.6561145782470703","0.5648460388183594","0.5648460388183594","0.5648460388183594"
"224700","2.9473044872283936","2.9473044872283936","2.9473044872283936","3.6387860774993896","3.6387860774993896","3.6387860774993896","1.60395085811615","1.60395085811615","1.60395085811615","1.2263035774230957","1.2263035774230957","1.2263035774230957","0.9099499583244324","0.9099499583244324","0.9099499583244324","0.6357893943786621","0.6357893943786621","0.6357893943786621","0.5602244734764099","0.5602244734764099","0.5602244734764099"
"224800","2.950697898864746","2.950697898864746","2.950697898864746","3.6014392375946045","3.6014392375946045","3.6014392375946045","1.6033926010131836","1.6033926010131836","1.6033926010131836","1.221043586730957","1.221043586730957","1.221043586730957","0.9320847392082214","0.9320847392082214","0.9320847392082214","0.6499345302581787","0.6499345302581787","0.6499345302581787","0.5595653057098389","0.5595653057098389","0.5595653057098389"
"224900","2.9576897621154785","2.9576897621154785","2.9576897621154785","3.6294946670532227","3.6294946670532227","3.6294946670532227","1.6063686609268188","1.6063686609268188","1.6063686609268188","1.227319598197937","1.227319598197937","1.227319598197937","0.9254125952720642","0.9254125952720642","0.9254125952720642","0.6561979055404663","0.6561979055404663","0.6561979055404663","0.5663598775863647","0.5663598775863647","0.5663598775863647"
"225000","2.9514849185943604","2.9514849185943604","2.9514849185943604","3.649829626083374","3.649829626083374","3.649829626083374","1.612332820892334","1.612332820892334","1.612332820892334","1.2293672561645508","1.2293672561645508","1.2293672561645508","0.9207444787025452","0.9207444787025452","0.9207444787025452","0.6606289744377136","0.6606289744377136","0.6606289744377136","0.557287871837616","0.557287871837616","0.557287871837616"
"225100","2.9159622192382812","2.9159622192382812","2.9159622192382812","3.6178781986236572","3.6178781986236572","3.6178781986236572","1.6357290744781494","1.6357290744781494","1.6357290744781494","1.2202874422073364","1.2202874422073364","1.2202874422073364","0.9166613221168518","0.9166613221168518","0.9166613221168518","0.6634123921394348","0.6634123921394348","0.6634123921394348","0.5616705417633057","0.5616705417633057","0.5616705417633057"
"225200","2.910975456237793","2.910975456237793","2.910975456237793","3.635927200317383","3.635927200317383","3.635927200317383","1.6019684076309204","1.6019684076309204","1.6019684076309204","1.2276525497436523","1.2276525497436523","1.2276525497436523","0.9041635394096375","0.9041635394096375","0.9041635394096375","0.6657178401947021","0.6657178401947021","0.6657178401947021","0.5549571514129639","0.5549571514129639","0.5549571514129639"
"225300","2.947233200073242","2.947233200073242","2.947233200073242","3.6346302032470703","3.6346302032470703","3.6346302032470703","1.6107603311538696","1.6107603311538696","1.6107603311538696","1.2265173196792603","1.2265173196792603","1.2265173196792603","0.8977411389350891","0.8977411389350891","0.8977411389350891","0.6774262189865112","0.6774262189865112","0.6774262189865112","0.5595225095748901","0.5595225095748901","0.5595225095748901"
"225400","2.9680428504943848","2.9680428504943848","2.9680428504943848","3.6311821937561035","3.6311821937561035","3.6311821937561035","1.5992709398269653","1.5992709398269653","1.5992709398269653","1.21598219871521","1.21598219871521","1.21598219871521","0.9124842882156372","0.9124842882156372","0.9124842882156372","0.6726660132408142","0.6726660132408142","0.6726660132408142","0.555863618850708","0.555863618850708","0.555863618850708"
"225500","2.954188346862793","2.954188346862793","2.954188346862793","3.6254918575286865","3.6254918575286865","3.6254918575286865","1.6247748136520386","1.6247748136520386","1.6247748136520386","1.219212532043457","1.219212532043457","1.219212532043457","0.9163126349449158","0.9163126349449158","0.9163126349449158","0.6755382418632507","0.6755382418632507","0.6755382418632507","0.5566117763519287","0.5566117763519287","0.5566117763519287"
"225600","2.946063280105591","2.946063280105591","2.946063280105591","3.6315088272094727","3.6315088272094727","3.6315088272094727","1.614323377609253","1.614323377609253","1.614323377609253","1.2201007604599","1.2201007604599","1.2201007604599","0.929450273513794","0.929450273513794","0.929450273513794","0.6780636310577393","0.6780636310577393","0.6780636310577393","0.5542513728141785","0.5542513728141785","0.5542513728141785"
"225700","2.9533824920654297","2.9533824920654297","2.9533824920654297","3.6242482662200928","3.6242482662200928","3.6242482662200928","1.6209622621536255","1.6209622621536255","1.6209622621536255","1.2304073572158813","1.2304073572158813","1.2304073572158813","0.9211472272872925","0.9211472272872925","0.9211472272872925","0.6642478108406067","0.6642478108406067","0.6642478108406067","0.556175708770752","0.556175708770752","0.556175708770752"
"225800","2.953263759613037","2.953263759613037","2.953263759613037","3.6542413234710693","3.6542413234710693","3.6542413234710693","1.6096444129943848","1.6096444129943848","1.6096444129943848","1.2339062690734863","1.2339062690734863","1.2339062690734863","0.9235786199569702","0.9235786199569702","0.9235786199569702","0.6640836596488953","0.6640836596488953","0.6640836596488953","0.5560710430145264","0.5560710430145264","0.5560710430145264"
"225900","2.9259536266326904","2.9259536266326904","2.9259536266326904","3.63936710357666","3.63936710357666","3.63936710357666","1.6104644536972046","1.6104644536972046","1.6104644536972046","1.2288603782653809","1.2288603782653809","1.2288603782653809","0.9208226203918457","0.9208226203918457","0.9208226203918457","0.6656525135040283","0.6656525135040283","0.6656525135040283","0.5636119246482849","0.5636119246482849","0.5636119246482849"
"226000","2.9538464546203613","2.9538464546203613","2.9538464546203613","3.645925998687744","3.645925998687744","3.645925998687744","1.5874983072280884","1.5874983072280884","1.5874983072280884","1.229736089706421","1.229736089706421","1.229736089706421","0.921215295791626","0.921215295791626","0.921215295791626","0.6750713586807251","0.6750713586807251","0.6750713586807251","0.5447985529899597","0.5447985529899597","0.5447985529899597"
"226100","2.93363881111145","2.93363881111145","2.93363881111145","3.6655499935150146","3.6655499935150146","3.6655499935150146","1.6072852611541748","1.6072852611541748","1.6072852611541748","1.2276203632354736","1.2276203632354736","1.2276203632354736","0.9199116230010986","0.9199116230010986","0.9199116230010986","0.6663224697113037","0.6663224697113037","0.6663224697113037","0.5571246147155762","0.5571246147155762","0.5571246147155762"
"226200","2.9448375701904297","2.9448375701904297","2.9448375701904297","3.670433282852173","3.670433282852173","3.670433282852173","1.6219229698181152","1.6219229698181152","1.6219229698181152","1.2260451316833496","1.2260451316833496","1.2260451316833496","0.9073325395584106","0.9073325395584106","0.9073325395584106","0.6887552738189697","0.6887552738189697","0.6887552738189697","0.5603387355804443","0.5603387355804443","0.5603387355804443"
