"Step","1873380_2 - similarity_cb0_max","1873380_2 - similarity_cb0_max__MIN","1873380_2 - similarity_cb0_max__MAX","4395274 - similarity_cb0_max","4395274 - similarity_cb0_max__MIN","4395274 - similarity_cb0_max__MAX","1940028_1 - similarity_cb0_max","1940028_1 - similarity_cb0_max__MIN","1940028_1 - similarity_cb0_max__MAX","4520555_1 - similarity_cb0_max","4520555_1 - similarity_cb0_max__MIN","4520555_1 - similarity_cb0_max__MAX","2536305_1 - similarity_cb0_max","2536305_1 - similarity_cb0_max__MIN","2536305_1 - similarity_cb0_max__MAX","2536333_1 - similarity_cb0_max","2536333_1 - similarity_cb0_max__MIN","2536333_1 - similarity_cb0_max__MAX","1940035_0 - similarity_cb0_max","1940035_0 - similarity_cb0_max__MIN","1940035_0 - similarity_cb0_max__MAX"
"26200","0.8655487298965454","0.8655487298965454","0.8655487298965454","0.9099678993225098","0.9099678993225098","0.9099678993225098","0.8628921508789062","0.8628921508789062","0.8628921508789062","0.8547815084457397","0.8547815084457397","0.8547815084457397","0.8557847738265991","0.8557847738265991","0.8557847738265991","0.8558984398841858","0.8558984398841858","0.8558984398841858","0.8494800329208374","0.8494800329208374","0.8494800329208374"
"26300","0.8644545674324036","0.8644545674324036","0.8644545674324036","0.9094635248184204","0.9094635248184204","0.9094635248184204","0.8627443909645081","0.8627443909645081","0.8627443909645081","0.8547816276550293","0.8547816276550293","0.8547816276550293","0.8558874130249023","0.8558874130249023","0.8558874130249023","0.8559636473655701","0.8559636473655701","0.8559636473655701","0.8494844436645508","0.8494844436645508","0.8494844436645508"
"26400","0.8637378215789795","0.8637378215789795","0.8637378215789795","0.9099555015563965","0.9099555015563965","0.9099555015563965","0.8627393245697021","0.8627393245697021","0.8627393245697021","0.854868471622467","0.854868471622467","0.854868471622467","0.8558372259140015","0.8558372259140015","0.8558372259140015","0.8559638857841492","0.8559638857841492","0.8559638857841492","0.8495020866394043","0.8495020866394043","0.8495020866394043"
"26500","0.8623044490814209","0.8623044490814209","0.8623044490814209","0.9102839231491089","0.9102839231491089","0.9102839231491089","0.8625879883766174","0.8625879883766174","0.8625879883766174","0.854874849319458","0.854874849319458","0.854874849319458","0.8558743000030518","0.8558743000030518","0.8558743000030518","0.8559726476669312","0.8559726476669312","0.8559726476669312","0.84950190782547","0.84950190782547","0.84950190782547"
"26600","0.8615179061889648","0.8615179061889648","0.8615179061889648","0.9101706743240356","0.9101706743240356","0.9101706743240356","0.8624185919761658","0.8624185919761658","0.8624185919761658","0.8548403382301331","0.8548403382301331","0.8548403382301331","0.8557800650596619","0.8557800650596619","0.8557800650596619","0.855936586856842","0.855936586856842","0.855936586856842","0.849492073059082","0.849492073059082","0.849492073059082"
"26700","0.8606426119804382","0.8606426119804382","0.8606426119804382","0.9100756645202637","0.9100756645202637","0.9100756645202637","0.862418532371521","0.862418532371521","0.862418532371521","0.8548346757888794","0.8548346757888794","0.8548346757888794","0.8556687831878662","0.8556687831878662","0.8556687831878662","0.8559646606445312","0.8559646606445312","0.8559646606445312","0.8495082855224609","0.8495082855224609","0.8495082855224609"
"26800","0.85962975025177","0.85962975025177","0.85962975025177","0.9103578329086304","0.9103578329086304","0.9103578329086304","0.8625340461730957","0.8625340461730957","0.8625340461730957","0.8550828695297241","0.8550828695297241","0.8550828695297241","0.855713427066803","0.855713427066803","0.855713427066803","0.8559647798538208","0.8559647798538208","0.8559647798538208","0.8495007753372192","0.8495007753372192","0.8495007753372192"
"26900","0.8584924340248108","0.8584924340248108","0.8584924340248108","0.9104290008544922","0.9104290008544922","0.9104290008544922","0.8624982833862305","0.8624982833862305","0.8624982833862305","0.8554444313049316","0.8554444313049316","0.8554444313049316","0.855785608291626","0.855785608291626","0.855785608291626","0.8559648990631104","0.8559648990631104","0.8559648990631104","0.8494996428489685","0.8494996428489685","0.8494996428489685"
"27000","0.8583910465240479","0.8583910465240479","0.8583910465240479","0.9110654592514038","0.9110654592514038","0.9110654592514038","0.8625690937042236","0.8625690937042236","0.8625690937042236","0.8557264804840088","0.8557264804840088","0.8557264804840088","0.855716347694397","0.855716347694397","0.855716347694397","0.8560091257095337","0.8560091257095337","0.8560091257095337","0.8495004177093506","0.8495004177093506","0.8495004177093506"
"27100","0.8581451177597046","0.8581451177597046","0.8581451177597046","0.910824716091156","0.910824716091156","0.910824716091156","0.8629413843154907","0.8629413843154907","0.8629413843154907","0.8560741543769836","0.8560741543769836","0.8560741543769836","0.8558018207550049","0.8558018207550049","0.8558018207550049","0.856073796749115","0.856073796749115","0.856073796749115","0.8495054244995117","0.8495054244995117","0.8495054244995117"
"27200","0.8577651381492615","0.8577651381492615","0.8577651381492615","0.9110159873962402","0.9110159873962402","0.9110159873962402","0.8629672527313232","0.8629672527313232","0.8629672527313232","0.8563282489776611","0.8563282489776611","0.8563282489776611","0.855768084526062","0.855768084526062","0.855768084526062","0.8561296463012695","0.8561296463012695","0.8561296463012695","0.8494976758956909","0.8494976758956909","0.8494976758956909"
"27300","0.8577649593353271","0.8577649593353271","0.8577649593353271","0.9119654893875122","0.9119654893875122","0.9119654893875122","0.8631981611251831","0.8631981611251831","0.8631981611251831","0.8564660549163818","0.8564660549163818","0.8564660549163818","0.8555831909179688","0.8555831909179688","0.8555831909179688","0.8561196327209473","0.8561196327209473","0.8561196327209473","0.8494826555252075","0.8494826555252075","0.8494826555252075"
"27400","0.8583999872207642","0.8583999872207642","0.8583999872207642","0.9124526977539062","0.9124526977539062","0.9124526977539062","0.8633841872215271","0.8633841872215271","0.8633841872215271","0.8565079569816589","0.8565079569816589","0.8565079569816589","0.8554999828338623","0.8554999828338623","0.8554999828338623","0.8561946153640747","0.8561946153640747","0.8561946153640747","0.8494658470153809","0.8494658470153809","0.8494658470153809"
"27500","0.8577650785446167","0.8577650785446167","0.8577650785446167","0.9123280048370361","0.9123280048370361","0.9123280048370361","0.8634138107299805","0.8634138107299805","0.8634138107299805","0.8566956520080566","0.8566956520080566","0.8566956520080566","0.8554922342300415","0.8554922342300415","0.8554922342300415","0.8562324047088623","0.8562324047088623","0.8562324047088623","0.8494666218757629","0.8494666218757629","0.8494666218757629"
"27600","0.8577650785446167","0.8577650785446167","0.8577650785446167","0.9129718542098999","0.9129718542098999","0.9129718542098999","0.8636631965637207","0.8636631965637207","0.8636631965637207","0.8566869497299194","0.8566869497299194","0.8566869497299194","0.8554428219795227","0.8554428219795227","0.8554428219795227","0.856196403503418","0.856196403503418","0.856196403503418","0.8494943380355835","0.8494943380355835","0.8494943380355835"
"27700","0.8577650785446167","0.8577650785446167","0.8577650785446167","0.9130995273590088","0.9130995273590088","0.9130995273590088","0.863690972328186","0.863690972328186","0.863690972328186","0.8569004535675049","0.8569004535675049","0.8569004535675049","0.8555701971054077","0.8555701971054077","0.8555701971054077","0.8561841249465942","0.8561841249465942","0.8561841249465942","0.8494893908500671","0.8494893908500671","0.8494893908500671"
"27800","0.8577650785446167","0.8577650785446167","0.8577650785446167","0.9133583903312683","0.9133583903312683","0.9133583903312683","0.8640428781509399","0.8640428781509399","0.8640428781509399","0.8570703864097595","0.8570703864097595","0.8570703864097595","0.8556053638458252","0.8556053638458252","0.8556053638458252","0.8561908006668091","0.8561908006668091","0.8561908006668091","0.8494853377342224","0.8494853377342224","0.8494853377342224"
"27900","0.8577650785446167","0.8577650785446167","0.8577650785446167","0.9137505292892456","0.9137505292892456","0.9137505292892456","0.8644111156463623","0.8644111156463623","0.8644111156463623","0.8571114540100098","0.8571114540100098","0.8571114540100098","0.8555593490600586","0.8555593490600586","0.8555593490600586","0.8562338352203369","0.8562338352203369","0.8562338352203369","0.849509060382843","0.849509060382843","0.849509060382843"
"28000","0.8577651977539062","0.8577651977539062","0.8577651977539062","0.9140756130218506","0.9140756130218506","0.9140756130218506","0.8644434213638306","0.8644434213638306","0.8644434213638306","0.8572362065315247","0.8572362065315247","0.8572362065315247","0.8555822372436523","0.8555822372436523","0.8555822372436523","0.8562536239624023","0.8562536239624023","0.8562536239624023","0.849502444267273","0.849502444267273","0.849502444267273"
"28100","0.8577654361724854","0.8577654361724854","0.8577654361724854","0.9141512513160706","0.9141512513160706","0.9141512513160706","0.8647499084472656","0.8647499084472656","0.8647499084472656","0.857377290725708","0.857377290725708","0.857377290725708","0.8555841445922852","0.8555841445922852","0.8555841445922852","0.856261670589447","0.856261670589447","0.856261670589447","0.8495203256607056","0.8495203256607056","0.8495203256607056"
"28200","0.8577653765678406","0.8577653765678406","0.8577653765678406","0.9138160943984985","0.9138160943984985","0.9138160943984985","0.8649348616600037","0.8649348616600037","0.8649348616600037","0.8574725389480591","0.8574725389480591","0.8574725389480591","0.8556511402130127","0.8556511402130127","0.8556511402130127","0.856299877166748","0.856299877166748","0.856299877166748","0.849514365196228","0.849514365196228","0.849514365196228"
"28300","0.857765257358551","0.857765257358551","0.857765257358551","0.9138690233230591","0.9138690233230591","0.9138690233230591","0.865161120891571","0.865161120891571","0.865161120891571","0.8576298952102661","0.8576298952102661","0.8576298952102661","0.855751633644104","0.855751633644104","0.855751633644104","0.8563507795333862","0.8563507795333862","0.8563507795333862","0.8494952917098999","0.8494952917098999","0.8494952917098999"
"28400","0.8577651977539062","0.8577651977539062","0.8577651977539062","0.9139722585678101","0.9139722585678101","0.9139722585678101","0.8655712604522705","0.8655712604522705","0.8655712604522705","0.8577504754066467","0.8577504754066467","0.8577504754066467","0.8556767702102661","0.8556767702102661","0.8556767702102661","0.8563497066497803","0.8563497066497803","0.8563497066497803","0.8494896292686462","0.8494896292686462","0.8494896292686462"
"28500","0.8577649593353271","0.8577649593353271","0.8577649593353271","0.914149820804596","0.914149820804596","0.914149820804596","0.865578293800354","0.865578293800354","0.865578293800354","0.8578975200653076","0.8578975200653076","0.8578975200653076","0.8558349609375","0.8558349609375","0.8558349609375","0.856340765953064","0.856340765953064","0.856340765953064","0.8494874835014343","0.8494874835014343","0.8494874835014343"
"28600","0.8577648401260376","0.8577648401260376","0.8577648401260376","0.9143872261047363","0.9143872261047363","0.9143872261047363","0.8655040264129639","0.8655040264129639","0.8655040264129639","0.8579528331756592","0.8579528331756592","0.8579528331756592","0.8558756113052368","0.8558756113052368","0.8558756113052368","0.8563288450241089","0.8563288450241089","0.8563288450241089","0.8494752645492554","0.8494752645492554","0.8494752645492554"
"28700","0.8577646017074585","0.8577646017074585","0.8577646017074585","0.9138453006744385","0.9138453006744385","0.9138453006744385","0.8658061027526855","0.8658061027526855","0.8658061027526855","0.8580459356307983","0.8580459356307983","0.8580459356307983","0.8557463884353638","0.8557463884353638","0.8557463884353638","0.856337308883667","0.856337308883667","0.856337308883667","0.8494654893875122","0.8494654893875122","0.8494654893875122"
"28800","0.8577646017074585","0.8577646017074585","0.8577646017074585","0.914548397064209","0.914548397064209","0.914548397064209","0.8660138845443726","0.8660138845443726","0.8660138845443726","0.8581291437149048","0.8581291437149048","0.8581291437149048","0.8557111620903015","0.8557111620903015","0.8557111620903015","0.8564215898513794","0.8564215898513794","0.8564215898513794","0.8494759798049927","0.8494759798049927","0.8494759798049927"
"28900","0.8581557273864746","0.8581557273864746","0.8581557273864746","0.9146153926849365","0.9146153926849365","0.9146153926849365","0.8658702373504639","0.8658702373504639","0.8658702373504639","0.8581622838973999","0.8581622838973999","0.8581622838973999","0.8557966947555542","0.8557966947555542","0.8557966947555542","0.8564752340316772","0.8564752340316772","0.8564752340316772","0.8494884967803955","0.8494884967803955","0.8494884967803955"
"29000","0.8580204844474792","0.8580204844474792","0.8580204844474792","0.9145650863647461","0.9145650863647461","0.9145650863647461","0.865848958492279","0.865848958492279","0.865848958492279","0.8583345413208008","0.8583345413208008","0.8583345413208008","0.855796217918396","0.855796217918396","0.855796217918396","0.856467068195343","0.856467068195343","0.856467068195343","0.8495147228240967","0.8495147228240967","0.8495147228240967"
"29100","0.8582842350006104","0.8582842350006104","0.8582842350006104","0.9145734310150146","0.9145734310150146","0.9145734310150146","0.8659554719924927","0.8659554719924927","0.8659554719924927","0.8584834337234497","0.8584834337234497","0.8584834337234497","0.8558470606803894","0.8558470606803894","0.8558470606803894","0.8564423322677612","0.8564423322677612","0.8564423322677612","0.8494999408721924","0.8494999408721924","0.8494999408721924"
"29200","0.8588966131210327","0.8588966131210327","0.8588966131210327","0.9148651361465454","0.9148651361465454","0.9148651361465454","0.8662922382354736","0.8662922382354736","0.8662922382354736","0.8584798574447632","0.8584798574447632","0.8584798574447632","0.8559526205062866","0.8559526205062866","0.8559526205062866","0.8564453125","0.8564453125","0.8564453125","0.8495036363601685","0.8495036363601685","0.8495036363601685"
"29300","0.8593758940696716","0.8593758940696716","0.8593758940696716","0.9152857065200806","0.9152857065200806","0.9152857065200806","0.8664085268974304","0.8664085268974304","0.8664085268974304","0.8586057424545288","0.8586057424545288","0.8586057424545288","0.8558710217475891","0.8558710217475891","0.8558710217475891","0.8564207553863525","0.8564207553863525","0.8564207553863525","0.8494930267333984","0.8494930267333984","0.8494930267333984"
"29400","0.859656572341919","0.859656572341919","0.859656572341919","0.9150218963623047","0.9150218963623047","0.9150218963623047","0.8664885759353638","0.8664885759353638","0.8664885759353638","0.8586152791976929","0.8586152791976929","0.8586152791976929","0.8559333682060242","0.8559333682060242","0.8559333682060242","0.8564753532409668","0.8564753532409668","0.8564753532409668","0.8494784832000732","0.8494784832000732","0.8494784832000732"
"29500","0.8594778776168823","0.8594778776168823","0.8594778776168823","0.9155523180961609","0.9155523180961609","0.9155523180961609","0.8664172291755676","0.8664172291755676","0.8664172291755676","0.8587657809257507","0.8587657809257507","0.8587657809257507","0.8559752702713013","0.8559752702713013","0.8559752702713013","0.85650634765625","0.85650634765625","0.85650634765625","0.8494596481323242","0.8494596481323242","0.8494596481323242"
"29600","0.8595631122589111","0.8595631122589111","0.8595631122589111","0.9149634838104248","0.9149634838104248","0.9149634838104248","0.866215705871582","0.866215705871582","0.866215705871582","0.8587827086448669","0.8587827086448669","0.8587827086448669","0.8559901714324951","0.8559901714324951","0.8559901714324951","0.8565301299095154","0.8565301299095154","0.8565301299095154","0.8494712710380554","0.8494712710380554","0.8494712710380554"
"29700","0.8602971434593201","0.8602971434593201","0.8602971434593201","0.9158660173416138","0.9158660173416138","0.9158660173416138","0.8662084341049194","0.8662084341049194","0.8662084341049194","0.8587936758995056","0.8587936758995056","0.8587936758995056","0.8560032248497009","0.8560032248497009","0.8560032248497009","0.8565819263458252","0.8565819263458252","0.8565819263458252","0.8494435548782349","0.8494435548782349","0.8494435548782349"
"29800","0.8605090379714966","0.8605090379714966","0.8605090379714966","0.9161315560340881","0.9161315560340881","0.9161315560340881","0.8664053678512573","0.8664053678512573","0.8664053678512573","0.8588503003120422","0.8588503003120422","0.8588503003120422","0.8560325503349304","0.8560325503349304","0.8560325503349304","0.8566431999206543","0.8566431999206543","0.8566431999206543","0.8494277000427246","0.8494277000427246","0.8494277000427246"
"29900","0.8623839616775513","0.8623839616775513","0.8623839616775513","0.9156193733215332","0.9156193733215332","0.9156193733215332","0.8661814332008362","0.8661814332008362","0.8661814332008362","0.8588646650314331","0.8588646650314331","0.8588646650314331","0.8561493158340454","0.8561493158340454","0.8561493158340454","0.8565981984138489","0.8565981984138489","0.8565981984138489","0.849423885345459","0.849423885345459","0.849423885345459"
"30000","0.8634951710700989","0.8634951710700989","0.8634951710700989","0.9159426689147949","0.9159426689147949","0.9159426689147949","0.8660503625869751","0.8660503625869751","0.8660503625869751","0.8588355779647827","0.8588355779647827","0.8588355779647827","0.8560315370559692","0.8560315370559692","0.8560315370559692","0.8565733432769775","0.8565733432769775","0.8565733432769775","0.8494069576263428","0.8494069576263428","0.8494069576263428"
"30100","0.8639322519302368","0.8639322519302368","0.8639322519302368","0.9160397052764893","0.9160397052764893","0.9160397052764893","0.8663275837898254","0.8663275837898254","0.8663275837898254","0.8588911890983582","0.8588911890983582","0.8588911890983582","0.8559920787811279","0.8559920787811279","0.8559920787811279","0.8565778732299805","0.8565778732299805","0.8565778732299805","0.8493790030479431","0.8493790030479431","0.8493790030479431"
"30200","0.8632936477661133","0.8632936477661133","0.8632936477661133","0.9159232378005981","0.9159232378005981","0.9159232378005981","0.866081714630127","0.866081714630127","0.866081714630127","0.8588968515396118","0.8588968515396118","0.8588968515396118","0.8558558225631714","0.8558558225631714","0.8558558225631714","0.8565874099731445","0.8565874099731445","0.8565874099731445","0.8493873476982117","0.8493873476982117","0.8493873476982117"
"30300","0.8634021878242493","0.8634021878242493","0.8634021878242493","0.9154497385025024","0.9154497385025024","0.9154497385025024","0.8669732809066772","0.8669732809066772","0.8669732809066772","0.8588763475418091","0.8588763475418091","0.8588763475418091","0.8559439182281494","0.8559439182281494","0.8559439182281494","0.8566007614135742","0.8566007614135742","0.8566007614135742","0.8493741154670715","0.8493741154670715","0.8493741154670715"
"30400","0.8640774488449097","0.8640774488449097","0.8640774488449097","0.9160253405570984","0.9160253405570984","0.9160253405570984","0.86771559715271","0.86771559715271","0.86771559715271","0.8590134382247925","0.8590134382247925","0.8590134382247925","0.8559390306472778","0.8559390306472778","0.8559390306472778","0.856589674949646","0.856589674949646","0.856589674949646","0.849338173866272","0.849338173866272","0.849338173866272"
"30500","0.8645521998405457","0.8645521998405457","0.8645521998405457","0.9163694381713867","0.9163694381713867","0.9163694381713867","0.8687427043914795","0.8687427043914795","0.8687427043914795","0.8589600324630737","0.8589600324630737","0.8589600324630737","0.8558668494224548","0.8558668494224548","0.8558668494224548","0.8565945625305176","0.8565945625305176","0.8565945625305176","0.849335789680481","0.849335789680481","0.849335789680481"
"30600","0.8656936883926392","0.8656936883926392","0.8656936883926392","0.9164212942123413","0.9164212942123413","0.9164212942123413","0.8692328333854675","0.8692328333854675","0.8692328333854675","0.8590683937072754","0.8590683937072754","0.8590683937072754","0.8558955788612366","0.8558955788612366","0.8558955788612366","0.8566598296165466","0.8566598296165466","0.8566598296165466","0.8493258357048035","0.8493258357048035","0.8493258357048035"
"30700","0.8660804629325867","0.8660804629325867","0.8660804629325867","0.9165793061256409","0.9165793061256409","0.9165793061256409","0.8704299926757812","0.8704299926757812","0.8704299926757812","0.8592045307159424","0.8592045307159424","0.8592045307159424","0.8558804988861084","0.8558804988861084","0.8558804988861084","0.8566495180130005","0.8566495180130005","0.8566495180130005","0.8493133187294006","0.8493133187294006","0.8493133187294006"
"30800","0.8656435012817383","0.8656435012817383","0.8656435012817383","0.9166510105133057","0.9166510105133057","0.9166510105133057","0.8713840246200562","0.8713840246200562","0.8713840246200562","0.8590630888938904","0.8590630888938904","0.8590630888938904","0.8559322357177734","0.8559322357177734","0.8559322357177734","0.8566187620162964","0.8566187620162964","0.8566187620162964","0.8493157029151917","0.8493157029151917","0.8493157029151917"
"30900","0.8665304183959961","0.8665304183959961","0.8665304183959961","0.9168597459793091","0.9168597459793091","0.9168597459793091","0.8727024793624878","0.8727024793624878","0.8727024793624878","0.8590630292892456","0.8590630292892456","0.8590630292892456","0.8560799360275269","0.8560799360275269","0.8560799360275269","0.8566409349441528","0.8566409349441528","0.8566409349441528","0.849296510219574","0.849296510219574","0.849296510219574"
"31000","0.8672531843185425","0.8672531843185425","0.8672531843185425","0.9162465929985046","0.9162465929985046","0.9162465929985046","0.873945951461792","0.873945951461792","0.873945951461792","0.8589803576469421","0.8589803576469421","0.8589803576469421","0.8561696410179138","0.8561696410179138","0.8561696410179138","0.8566569089889526","0.8566569089889526","0.8566569089889526","0.8492725491523743","0.8492725491523743","0.8492725491523743"
"31100","0.8672128915786743","0.8672128915786743","0.8672128915786743","0.9167550802230835","0.9167550802230835","0.9167550802230835","0.8748611807823181","0.8748611807823181","0.8748611807823181","0.8590666651725769","0.8590666651725769","0.8590666651725769","0.8562848567962646","0.8562848567962646","0.8562848567962646","0.8566977977752686","0.8566977977752686","0.8566977977752686","0.849258303642273","0.849258303642273","0.849258303642273"
"31200","0.8682895302772522","0.8682895302772522","0.8682895302772522","0.9167923927307129","0.9167923927307129","0.9167923927307129","0.8760073184967041","0.8760073184967041","0.8760073184967041","0.8590973615646362","0.8590973615646362","0.8590973615646362","0.8563311100006104","0.8563311100006104","0.8563311100006104","0.8567219376564026","0.8567219376564026","0.8567219376564026","0.849245548248291","0.849245548248291","0.849245548248291"
"31300","0.8681530952453613","0.8681530952453613","0.8681530952453613","0.9165830016136169","0.9165830016136169","0.9165830016136169","0.8771824240684509","0.8771824240684509","0.8771824240684509","0.8591033220291138","0.8591033220291138","0.8591033220291138","0.8563642501831055","0.8563642501831055","0.8563642501831055","0.856761634349823","0.856761634349823","0.856761634349823","0.8492072820663452","0.8492072820663452","0.8492072820663452"
"31400","0.867953896522522","0.867953896522522","0.867953896522522","0.9171541929244995","0.9171541929244995","0.9171541929244995","0.87828528881073","0.87828528881073","0.87828528881073","0.8590841293334961","0.8590841293334961","0.8590841293334961","0.8562761545181274","0.8562761545181274","0.8562761545181274","0.856773853302002","0.856773853302002","0.856773853302002","0.8491785526275635","0.8491785526275635","0.8491785526275635"
"31500","0.8670114874839783","0.8670114874839783","0.8670114874839783","0.9171279668807983","0.9171279668807983","0.9171279668807983","0.8792845010757446","0.8792845010757446","0.8792845010757446","0.8590294122695923","0.8590294122695923","0.8590294122695923","0.8562955260276794","0.8562955260276794","0.8562955260276794","0.8568257093429565","0.8568257093429565","0.8568257093429565","0.849154531955719","0.849154531955719","0.849154531955719"
"31600","0.8683737516403198","0.8683737516403198","0.8683737516403198","0.9165784120559692","0.9165784120559692","0.9165784120559692","0.8801959753036499","0.8801959753036499","0.8801959753036499","0.8589537143707275","0.8589537143707275","0.8589537143707275","0.8563029766082764","0.8563029766082764","0.8563029766082764","0.8568061590194702","0.8568061590194702","0.8568061590194702","0.849151611328125","0.849151611328125","0.849151611328125"
"31700","0.8685799837112427","0.8685799837112427","0.8685799837112427","0.916425347328186","0.916425347328186","0.916425347328186","0.8812743425369263","0.8812743425369263","0.8812743425369263","0.8588875532150269","0.8588875532150269","0.8588875532150269","0.8563624620437622","0.8563624620437622","0.8563624620437622","0.8568594455718994","0.8568594455718994","0.8568594455718994","0.8491278886795044","0.8491278886795044","0.8491278886795044"
"31800","0.8685020208358765","0.8685020208358765","0.8685020208358765","0.9168053269386292","0.9168053269386292","0.9168053269386292","0.8821994066238403","0.8821994066238403","0.8821994066238403","0.8588261604309082","0.8588261604309082","0.8588261604309082","0.8564786911010742","0.8564786911010742","0.8564786911010742","0.8568710088729858","0.8568710088729858","0.8568710088729858","0.8491159677505493","0.8491159677505493","0.8491159677505493"
"31900","0.8688008189201355","0.8688008189201355","0.8688008189201355","0.9170593619346619","0.9170593619346619","0.9170593619346619","0.8830453157424927","0.8830453157424927","0.8830453157424927","0.8586779832839966","0.8586779832839966","0.8586779832839966","0.8565332889556885","0.8565332889556885","0.8565332889556885","0.8568862080574036","0.8568862080574036","0.8568862080574036","0.8490889072418213","0.8490889072418213","0.8490889072418213"
"32000","0.8679447770118713","0.8679447770118713","0.8679447770118713","0.9170176386833191","0.9170176386833191","0.9170176386833191","0.8837615251541138","0.8837615251541138","0.8837615251541138","0.8587031364440918","0.8587031364440918","0.8587031364440918","0.8566137552261353","0.8566137552261353","0.8566137552261353","0.856876790523529","0.856876790523529","0.856876790523529","0.8490649461746216","0.8490649461746216","0.8490649461746216"
"32100","0.8680301308631897","0.8680301308631897","0.8680301308631897","0.9170267581939697","0.9170267581939697","0.9170267581939697","0.8845697641372681","0.8845697641372681","0.8845697641372681","0.8586896657943726","0.8586896657943726","0.8586896657943726","0.8565480709075928","0.8565480709075928","0.8565480709075928","0.8569082617759705","0.8569082617759705","0.8569082617759705","0.8490540385246277","0.8490540385246277","0.8490540385246277"
"32200","0.8686648607254028","0.8686648607254028","0.8686648607254028","0.9167772531509399","0.9167772531509399","0.9167772531509399","0.8852208852767944","0.8852208852767944","0.8852208852767944","0.8586069345474243","0.8586069345474243","0.8586069345474243","0.8565909266471863","0.8565909266471863","0.8565909266471863","0.856924295425415","0.856924295425415","0.856924295425415","0.849045991897583","0.849045991897583","0.849045991897583"
"32300","0.8691886067390442","0.8691886067390442","0.8691886067390442","0.9164828062057495","0.9164828062057495","0.9164828062057495","0.8857688903808594","0.8857688903808594","0.8857688903808594","0.8586353659629822","0.8586353659629822","0.8586353659629822","0.8566434383392334","0.8566434383392334","0.8566434383392334","0.8569738864898682","0.8569738864898682","0.8569738864898682","0.8490299582481384","0.8490299582481384","0.8490299582481384"
"32400","0.8695253133773804","0.8695253133773804","0.8695253133773804","0.9163262844085693","0.9163262844085693","0.9163262844085693","0.8864727020263672","0.8864727020263672","0.8864727020263672","0.858521044254303","0.858521044254303","0.858521044254303","0.8567293882369995","0.8567293882369995","0.8567293882369995","0.8569537401199341","0.8569537401199341","0.8569537401199341","0.8489984273910522","0.8489984273910522","0.8489984273910522"
"32500","0.869306743144989","0.869306743144989","0.869306743144989","0.9165196418762207","0.9165196418762207","0.9165196418762207","0.8870658874511719","0.8870658874511719","0.8870658874511719","0.8583229780197144","0.8583229780197144","0.8583229780197144","0.856797456741333","0.856797456741333","0.856797456741333","0.8569427728652954","0.8569427728652954","0.8569427728652954","0.8489811420440674","0.8489811420440674","0.8489811420440674"
"32600","0.8694565296173096","0.8694565296173096","0.8694565296173096","0.9166648387908936","0.9166648387908936","0.9166648387908936","0.887837827205658","0.887837827205658","0.887837827205658","0.8582859635353088","0.8582859635353088","0.8582859635353088","0.85689377784729","0.85689377784729","0.85689377784729","0.8569639921188354","0.8569639921188354","0.8569639921188354","0.8489622473716736","0.8489622473716736","0.8489622473716736"
"32700","0.8699836730957031","0.8699836730957031","0.8699836730957031","0.9164499044418335","0.9164499044418335","0.9164499044418335","0.8881452083587646","0.8881452083587646","0.8881452083587646","0.858218252658844","0.858218252658844","0.858218252658844","0.8568546175956726","0.8568546175956726","0.8568546175956726","0.8569486141204834","0.8569486141204834","0.8569486141204834","0.8489481210708618","0.8489481210708618","0.8489481210708618"
"32800","0.8702242374420166","0.8702242374420166","0.8702242374420166","0.9161400198936462","0.9161400198936462","0.9161400198936462","0.8884509801864624","0.8884509801864624","0.8884509801864624","0.8581051826477051","0.8581051826477051","0.8581051826477051","0.8569058179855347","0.8569058179855347","0.8569058179855347","0.8569561839103699","0.8569561839103699","0.8569561839103699","0.848932683467865","0.848932683467865","0.848932683467865"
"32900","0.8703845143318176","0.8703845143318176","0.8703845143318176","0.9162957668304443","0.9162957668304443","0.9162957668304443","0.8887869119644165","0.8887869119644165","0.8887869119644165","0.858040452003479","0.858040452003479","0.858040452003479","0.8569719195365906","0.8569719195365906","0.8569719195365906","0.8569673299789429","0.8569673299789429","0.8569673299789429","0.8489127159118652","0.8489127159118652","0.8489127159118652"
"33000","0.8701733350753784","0.8701733350753784","0.8701733350753784","0.9165997505187988","0.9165997505187988","0.9165997505187988","0.8890729546546936","0.8890729546546936","0.8890729546546936","0.8579803109169006","0.8579803109169006","0.8579803109169006","0.856967568397522","0.856967568397522","0.856967568397522","0.8569706678390503","0.8569706678390503","0.8569706678390503","0.8488900661468506","0.8488900661468506","0.8488900661468506"
"33100","0.8698439598083496","0.8698439598083496","0.8698439598083496","0.9163864850997925","0.9163864850997925","0.9163864850997925","0.8895137310028076","0.8895137310028076","0.8895137310028076","0.857897937297821","0.857897937297821","0.857897937297821","0.856998085975647","0.856998085975647","0.856998085975647","0.8569461703300476","0.8569461703300476","0.8569461703300476","0.8488782048225403","0.8488782048225403","0.8488782048225403"
"33200","0.8699051737785339","0.8699051737785339","0.8699051737785339","0.915920615196228","0.915920615196228","0.915920615196228","0.8897823095321655","0.8897823095321655","0.8897823095321655","0.8577247262001038","0.8577247262001038","0.8577247262001038","0.8570972681045532","0.8570972681045532","0.8570972681045532","0.8569371104240417","0.8569371104240417","0.8569371104240417","0.8488635420799255","0.8488635420799255","0.8488635420799255"
