"Step","1873380_2 - similarity_cb0_min","1873380_2 - similarity_cb0_min__MIN","1873380_2 - similarity_cb0_min__MAX","4395274 - similarity_cb0_min","4395274 - similarity_cb0_min__MIN","4395274 - similarity_cb0_min__MAX","1940028_1 - similarity_cb0_min","1940028_1 - similarity_cb0_min__MIN","1940028_1 - similarity_cb0_min__MAX","4520555_1 - similarity_cb0_min","4520555_1 - similarity_cb0_min__MIN","4520555_1 - similarity_cb0_min__MAX","2536305_1 - similarity_cb0_min","2536305_1 - similarity_cb0_min__MIN","2536305_1 - similarity_cb0_min__MAX","2536333_1 - similarity_cb0_min","2536333_1 - similarity_cb0_min__MIN","2536333_1 - similarity_cb0_min__MAX","1940035_0 - similarity_cb0_min","1940035_0 - similarity_cb0_min__MIN","1940035_0 - similarity_cb0_min__MAX"
"75000","0.5811678767204285","0.5811678767204285","0.5811678767204285","0.5855624079704285","0.5855624079704285","0.5855624079704285","0.6374562978744507","0.6374562978744507","0.6374562978744507","0.6469559669494629","0.6469559669494629","0.6469559669494629","0.6363141536712646","0.6363141536712646","0.6363141536712646","0.6471050977706909","0.6471050977706909","0.6471050977706909","0.6320724487304688","0.6320724487304688","0.6320724487304688"
"75100","0.582190752029419","0.582190752029419","0.582190752029419","0.5850124359130859","0.5850124359130859","0.5850124359130859","0.6372092962265015","0.6372092962265015","0.6372092962265015","0.6471291780471802","0.6471291780471802","0.6471291780471802","0.6362078189849854","0.6362078189849854","0.6362078189849854","0.6469608545303345","0.6469608545303345","0.6469608545303345","0.6320797801017761","0.6320797801017761","0.6320797801017761"
"75200","0.5825924277305603","0.5825924277305603","0.5825924277305603","0.5846996307373047","0.5846996307373047","0.5846996307373047","0.6371666789054871","0.6371666789054871","0.6371666789054871","0.6473384499549866","0.6473384499549866","0.6473384499549866","0.6362155675888062","0.6362155675888062","0.6362155675888062","0.6470044851303101","0.6470044851303101","0.6470044851303101","0.6320725083351135","0.6320725083351135","0.6320725083351135"
"75300","0.5822370648384094","0.5822370648384094","0.5822370648384094","0.5839966535568237","0.5839966535568237","0.5839966535568237","0.6373790502548218","0.6373790502548218","0.6373790502548218","0.6475355625152588","0.6475355625152588","0.6475355625152588","0.6360636353492737","0.6360636353492737","0.6360636353492737","0.647113561630249","0.647113561630249","0.647113561630249","0.6320286989212036","0.6320286989212036","0.6320286989212036"
"75400","0.5815708637237549","0.5815708637237549","0.5815708637237549","0.584270715713501","0.584270715713501","0.584270715713501","0.6377010345458984","0.6377010345458984","0.6377010345458984","0.6474403142929077","0.6474403142929077","0.6474403142929077","0.6361157894134521","0.6361157894134521","0.6361157894134521","0.647003173828125","0.647003173828125","0.647003173828125","0.6320329904556274","0.6320329904556274","0.6320329904556274"
"75500","0.5815242528915405","0.5815242528915405","0.5815242528915405","0.5847277641296387","0.5847277641296387","0.5847277641296387","0.637603759765625","0.637603759765625","0.637603759765625","0.6474785208702087","0.6474785208702087","0.6474785208702087","0.6362212896347046","0.6362212896347046","0.6362212896347046","0.6471913456916809","0.6471913456916809","0.6471913456916809","0.6320237517356873","0.6320237517356873","0.6320237517356873"
"75600","0.5823875665664673","0.5823875665664673","0.5823875665664673","0.5844401121139526","0.5844401121139526","0.5844401121139526","0.6374440789222717","0.6374440789222717","0.6374440789222717","0.6474258899688721","0.6474258899688721","0.6474258899688721","0.6362532377243042","0.6362532377243042","0.6362532377243042","0.6474300622940063","0.6474300622940063","0.6474300622940063","0.6320136785507202","0.6320136785507202","0.6320136785507202"
"75700","0.5808132290840149","0.5808132290840149","0.5808132290840149","0.5840141773223877","0.5840141773223877","0.5840141773223877","0.6378301978111267","0.6378301978111267","0.6378301978111267","0.647315263748169","0.647315263748169","0.647315263748169","0.6361342072486877","0.6361342072486877","0.6361342072486877","0.6473944187164307","0.6473944187164307","0.6473944187164307","0.6320145130157471","0.6320145130157471","0.6320145130157471"
"75800","0.580942690372467","0.580942690372467","0.580942690372467","0.5841361284255981","0.5841361284255981","0.5841361284255981","0.6373710632324219","0.6373710632324219","0.6373710632324219","0.6471282243728638","0.6471282243728638","0.6471282243728638","0.6361232399940491","0.6361232399940491","0.6361232399940491","0.647411584854126","0.647411584854126","0.647411584854126","0.6320087909698486","0.6320087909698486","0.6320087909698486"
"75900","0.5807093381881714","0.5807093381881714","0.5807093381881714","0.5826053619384766","0.5826053619384766","0.5826053619384766","0.637312650680542","0.637312650680542","0.637312650680542","0.6470416784286499","0.6470416784286499","0.6470416784286499","0.6360938549041748","0.6360938549041748","0.6360938549041748","0.6473628282546997","0.6473628282546997","0.6473628282546997","0.6320012807846069","0.6320012807846069","0.6320012807846069"
"76000","0.5802593231201172","0.5802593231201172","0.5802593231201172","0.5812323093414307","0.5812323093414307","0.5812323093414307","0.6374231576919556","0.6374231576919556","0.6374231576919556","0.6472854614257812","0.6472854614257812","0.6472854614257812","0.6361832022666931","0.6361832022666931","0.6361832022666931","0.6474022269248962","0.6474022269248962","0.6474022269248962","0.6319376826286316","0.6319376826286316","0.6319376826286316"
"76100","0.5804386138916016","0.5804386138916016","0.5804386138916016","0.5807251930236816","0.5807251930236816","0.5807251930236816","0.6371017694473267","0.6371017694473267","0.6371017694473267","0.6472889184951782","0.6472889184951782","0.6472889184951782","0.6359832286834717","0.6359832286834717","0.6359832286834717","0.647437334060669","0.647437334060669","0.647437334060669","0.6318957805633545","0.6318957805633545","0.6318957805633545"
"76200","0.5808842182159424","0.5808842182159424","0.5808842182159424","0.5816724300384521","0.5816724300384521","0.5816724300384521","0.6371586322784424","0.6371586322784424","0.6371586322784424","0.6472282409667969","0.6472282409667969","0.6472282409667969","0.6359496712684631","0.6359496712684631","0.6359496712684631","0.6472901105880737","0.6472901105880737","0.6472901105880737","0.6319173574447632","0.6319173574447632","0.6319173574447632"
"76300","0.5803009867668152","0.5803009867668152","0.5803009867668152","0.5815298557281494","0.5815298557281494","0.5815298557281494","0.6371645331382751","0.6371645331382751","0.6371645331382751","0.6474608182907104","0.6474608182907104","0.6474608182907104","0.636130690574646","0.636130690574646","0.636130690574646","0.6473861336708069","0.6473861336708069","0.6473861336708069","0.6319186687469482","0.6319186687469482","0.6319186687469482"
"76400","0.5812662839889526","0.5812662839889526","0.5812662839889526","0.5804174542427063","0.5804174542427063","0.5804174542427063","0.63739013671875","0.63739013671875","0.63739013671875","0.6473328471183777","0.6473328471183777","0.6473328471183777","0.6361247301101685","0.6361247301101685","0.6361247301101685","0.6474204063415527","0.6474204063415527","0.6474204063415527","0.6319085955619812","0.6319085955619812","0.6319085955619812"
"76500","0.5813217163085938","0.5813217163085938","0.5813217163085938","0.5801485776901245","0.5801485776901245","0.5801485776901245","0.6373588442802429","0.6373588442802429","0.6373588442802429","0.6476640701293945","0.6476640701293945","0.6476640701293945","0.6362022161483765","0.6362022161483765","0.6362022161483765","0.6473491191864014","0.6473491191864014","0.6473491191864014","0.631891667842865","0.631891667842865","0.631891667842865"
"76600","0.5807039737701416","0.5807039737701416","0.5807039737701416","0.5798841714859009","0.5798841714859009","0.5798841714859009","0.636773407459259","0.636773407459259","0.636773407459259","0.6475368738174438","0.6475368738174438","0.6475368738174438","0.6362168788909912","0.6362168788909912","0.6362168788909912","0.647364616394043","0.647364616394043","0.647364616394043","0.6318869590759277","0.6318869590759277","0.6318869590759277"
"76700","0.5807580947875977","0.5807580947875977","0.5807580947875977","0.5789515972137451","0.5789515972137451","0.5789515972137451","0.6365081071853638","0.6365081071853638","0.6365081071853638","0.6471976637840271","0.6471976637840271","0.6471976637840271","0.6361244320869446","0.6361244320869446","0.6361244320869446","0.6474589109420776","0.6474589109420776","0.6474589109420776","0.6318719983100891","0.6318719983100891","0.6318719983100891"
"76800","0.5813637375831604","0.5813637375831604","0.5813637375831604","0.5780563950538635","0.5780563950538635","0.5780563950538635","0.6364167928695679","0.6364167928695679","0.6364167928695679","0.6472325325012207","0.6472325325012207","0.6472325325012207","0.6360719203948975","0.6360719203948975","0.6360719203948975","0.6478326320648193","0.6478326320648193","0.6478326320648193","0.6318867802619934","0.6318867802619934","0.6318867802619934"
"76900","0.5816924571990967","0.5816924571990967","0.5816924571990967","0.5785870552062988","0.5785870552062988","0.5785870552062988","0.636565625667572","0.636565625667572","0.636565625667572","0.6473662853240967","0.6473662853240967","0.6473662853240967","0.6360416412353516","0.6360416412353516","0.6360416412353516","0.647861659526825","0.647861659526825","0.647861659526825","0.631899356842041","0.631899356842041","0.631899356842041"
"77000","0.5814544558525085","0.5814544558525085","0.5814544558525085","0.5776525139808655","0.5776525139808655","0.5776525139808655","0.6368381977081299","0.6368381977081299","0.6368381977081299","0.6474263072013855","0.6474263072013855","0.6474263072013855","0.6360058784484863","0.6360058784484863","0.6360058784484863","0.6480897665023804","0.6480897665023804","0.6480897665023804","0.6318904757499695","0.6318904757499695","0.6318904757499695"
"77100","0.5815919637680054","0.5815919637680054","0.5815919637680054","0.576357364654541","0.576357364654541","0.576357364654541","0.6368395686149597","0.6368395686149597","0.6368395686149597","0.6474940776824951","0.6474940776824951","0.6474940776824951","0.6360083818435669","0.6360083818435669","0.6360083818435669","0.6480488777160645","0.6480488777160645","0.6480488777160645","0.6318913698196411","0.6318913698196411","0.6318913698196411"
"77200","0.580951452255249","0.580951452255249","0.580951452255249","0.5770494937896729","0.5770494937896729","0.5770494937896729","0.6366881728172302","0.6366881728172302","0.6366881728172302","0.6475934982299805","0.6475934982299805","0.6475934982299805","0.6360197067260742","0.6360197067260742","0.6360197067260742","0.6481863856315613","0.6481863856315613","0.6481863856315613","0.6318889856338501","0.6318889856338501","0.6318889856338501"
"77300","0.5806846618652344","0.5806846618652344","0.5806846618652344","0.5780983567237854","0.5780983567237854","0.5780983567237854","0.6366887092590332","0.6366887092590332","0.6366887092590332","0.6475422382354736","0.6475422382354736","0.6475422382354736","0.6359848380088806","0.6359848380088806","0.6359848380088806","0.6481479406356812","0.6481479406356812","0.6481479406356812","0.6318721771240234","0.6318721771240234","0.6318721771240234"
"77400","0.5819703340530396","0.5819703340530396","0.5819703340530396","0.5783393979072571","0.5783393979072571","0.5783393979072571","0.6368741989135742","0.6368741989135742","0.6368741989135742","0.6474032998085022","0.6474032998085022","0.6474032998085022","0.6359569430351257","0.6359569430351257","0.6359569430351257","0.647982656955719","0.647982656955719","0.647982656955719","0.6318598985671997","0.6318598985671997","0.6318598985671997"
"77500","0.5811193585395813","0.5811193585395813","0.5811193585395813","0.5775235295295715","0.5775235295295715","0.5775235295295715","0.63670814037323","0.63670814037323","0.63670814037323","0.647628903388977","0.647628903388977","0.647628903388977","0.636023998260498","0.636023998260498","0.636023998260498","0.6479225158691406","0.6479225158691406","0.6479225158691406","0.6318385601043701","0.6318385601043701","0.6318385601043701"
"77600","0.5810837745666504","0.5810837745666504","0.5810837745666504","0.5779762864112854","0.5779762864112854","0.5779762864112854","0.6368957161903381","0.6368957161903381","0.6368957161903381","0.6472092866897583","0.6472092866897583","0.6472092866897583","0.6361267566680908","0.6361267566680908","0.6361267566680908","0.6478925347328186","0.6478925347328186","0.6478925347328186","0.631851315498352","0.631851315498352","0.631851315498352"
"77700","0.581501305103302","0.581501305103302","0.581501305103302","0.5773780345916748","0.5773780345916748","0.5773780345916748","0.636610209941864","0.636610209941864","0.636610209941864","0.6472439765930176","0.6472439765930176","0.6472439765930176","0.6360428929328918","0.6360428929328918","0.6360428929328918","0.6480712294578552","0.6480712294578552","0.6480712294578552","0.6318703293800354","0.6318703293800354","0.6318703293800354"
"77800","0.580082356929779","0.580082356929779","0.580082356929779","0.578083872795105","0.578083872795105","0.578083872795105","0.6366017460823059","0.6366017460823059","0.6366017460823059","0.6473987698554993","0.6473987698554993","0.6473987698554993","0.636109471321106","0.636109471321106","0.636109471321106","0.6480323076248169","0.6480323076248169","0.6480323076248169","0.6318690776824951","0.6318690776824951","0.6318690776824951"
"77900","0.5797577500343323","0.5797577500343323","0.5797577500343323","0.5768086314201355","0.5768086314201355","0.5768086314201355","0.6368959546089172","0.6368959546089172","0.6368959546089172","0.647538423538208","0.647538423538208","0.647538423538208","0.6361801624298096","0.6361801624298096","0.6361801624298096","0.6483557820320129","0.6483557820320129","0.6483557820320129","0.6318620443344116","0.6318620443344116","0.6318620443344116"
"78000","0.5796851515769958","0.5796851515769958","0.5796851515769958","0.5770346522331238","0.5770346522331238","0.5770346522331238","0.6366986632347107","0.6366986632347107","0.6366986632347107","0.6477856040000916","0.6477856040000916","0.6477856040000916","0.636131227016449","0.636131227016449","0.636131227016449","0.6482685208320618","0.6482685208320618","0.6482685208320618","0.63187575340271","0.63187575340271","0.63187575340271"
"78100","0.5799295902252197","0.5799295902252197","0.5799295902252197","0.5753925442695618","0.5753925442695618","0.5753925442695618","0.6369520425796509","0.6369520425796509","0.6369520425796509","0.6477982997894287","0.6477982997894287","0.6477982997894287","0.6361397504806519","0.6361397504806519","0.6361397504806519","0.6485340595245361","0.6485340595245361","0.6485340595245361","0.6318573355674744","0.6318573355674744","0.6318573355674744"
"78200","0.5799335837364197","0.5799335837364197","0.5799335837364197","0.5749397873878479","0.5749397873878479","0.5749397873878479","0.6372527480125427","0.6372527480125427","0.6372527480125427","0.64764404296875","0.64764404296875","0.64764404296875","0.6360777020454407","0.6360777020454407","0.6360777020454407","0.648485541343689","0.648485541343689","0.648485541343689","0.6318612694740295","0.6318612694740295","0.6318612694740295"
"78300","0.579001247882843","0.579001247882843","0.579001247882843","0.5750572681427002","0.5750572681427002","0.5750572681427002","0.6371633410453796","0.6371633410453796","0.6371633410453796","0.6477689743041992","0.6477689743041992","0.6477689743041992","0.6359637975692749","0.6359637975692749","0.6359637975692749","0.6485622525215149","0.6485622525215149","0.6485622525215149","0.6318695545196533","0.6318695545196533","0.6318695545196533"
"78400","0.578479528427124","0.578479528427124","0.578479528427124","0.5742655992507935","0.5742655992507935","0.5742655992507935","0.6371201872825623","0.6371201872825623","0.6371201872825623","0.6478432416915894","0.6478432416915894","0.6478432416915894","0.6360073089599609","0.6360073089599609","0.6360073089599609","0.648525595664978","0.648525595664978","0.648525595664978","0.6318594217300415","0.6318594217300415","0.6318594217300415"
"78500","0.57881760597229","0.57881760597229","0.57881760597229","0.5751552581787109","0.5751552581787109","0.5751552581787109","0.6369143724441528","0.6369143724441528","0.6369143724441528","0.6476194858551025","0.6476194858551025","0.6476194858551025","0.6358675360679626","0.6358675360679626","0.6358675360679626","0.6483801603317261","0.6483801603317261","0.6483801603317261","0.6318703889846802","0.6318703889846802","0.6318703889846802"
"78600","0.5783724784851074","0.5783724784851074","0.5783724784851074","0.5751172304153442","0.5751172304153442","0.5751172304153442","0.6369805932044983","0.6369805932044983","0.6369805932044983","0.6478785276412964","0.6478785276412964","0.6478785276412964","0.6360049843788147","0.6360049843788147","0.6360049843788147","0.6486129760742188","0.6486129760742188","0.6486129760742188","0.6318608522415161","0.6318608522415161","0.6318608522415161"
"78700","0.5785364508628845","0.5785364508628845","0.5785364508628845","0.5752156972885132","0.5752156972885132","0.5752156972885132","0.6366837024688721","0.6366837024688721","0.6366837024688721","0.64774489402771","0.64774489402771","0.64774489402771","0.635941743850708","0.635941743850708","0.635941743850708","0.6486178040504456","0.6486178040504456","0.6486178040504456","0.6318829655647278","0.6318829655647278","0.6318829655647278"
"78800","0.5778074264526367","0.5778074264526367","0.5778074264526367","0.5744425058364868","0.5744425058364868","0.5744425058364868","0.6365898251533508","0.6365898251533508","0.6365898251533508","0.6478504538536072","0.6478504538536072","0.6478504538536072","0.6358990669250488","0.6358990669250488","0.6358990669250488","0.6486205458641052","0.6486205458641052","0.6486205458641052","0.6318740844726562","0.6318740844726562","0.6318740844726562"
"78900","0.5782220363616943","0.5782220363616943","0.5782220363616943","0.5735536217689514","0.5735536217689514","0.5735536217689514","0.6366097331047058","0.6366097331047058","0.6366097331047058","0.6477452516555786","0.6477452516555786","0.6477452516555786","0.6358124017715454","0.6358124017715454","0.6358124017715454","0.6485352516174316","0.6485352516174316","0.6485352516174316","0.6319066882133484","0.6319066882133484","0.6319066882133484"
"79000","0.5786687135696411","0.5786687135696411","0.5786687135696411","0.5739036202430725","0.5739036202430725","0.5739036202430725","0.6366181373596191","0.6366181373596191","0.6366181373596191","0.6477409601211548","0.6477409601211548","0.6477409601211548","0.6359167098999023","0.6359167098999023","0.6359167098999023","0.6486848592758179","0.6486848592758179","0.6486848592758179","0.631920576095581","0.631920576095581","0.631920576095581"
"79100","0.5770012140274048","0.5770012140274048","0.5770012140274048","0.5730210542678833","0.5730210542678833","0.5730210542678833","0.6367332935333252","0.6367332935333252","0.6367332935333252","0.6475844383239746","0.6475844383239746","0.6475844383239746","0.6359895467758179","0.6359895467758179","0.6359895467758179","0.648755669593811","0.648755669593811","0.648755669593811","0.6319377422332764","0.6319377422332764","0.6319377422332764"
"79200","0.5777285099029541","0.5777285099029541","0.5777285099029541","0.5726495385169983","0.5726495385169983","0.5726495385169983","0.6368763446807861","0.6368763446807861","0.6368763446807861","0.647297203540802","0.647297203540802","0.647297203540802","0.6360120177268982","0.6360120177268982","0.6360120177268982","0.6487966775894165","0.6487966775894165","0.6487966775894165","0.6319199800491333","0.6319199800491333","0.6319199800491333"
"79300","0.5770597457885742","0.5770597457885742","0.5770597457885742","0.5731195211410522","0.5731195211410522","0.5731195211410522","0.6369501352310181","0.6369501352310181","0.6369501352310181","0.6475263833999634","0.6475263833999634","0.6475263833999634","0.6359978914260864","0.6359978914260864","0.6359978914260864","0.648944616317749","0.648944616317749","0.648944616317749","0.631934404373169","0.631934404373169","0.631934404373169"
"79400","0.5766936540603638","0.5766936540603638","0.5766936540603638","0.5728665590286255","0.5728665590286255","0.5728665590286255","0.6367788910865784","0.6367788910865784","0.6367788910865784","0.6472246050834656","0.6472246050834656","0.6472246050834656","0.6358405947685242","0.6358405947685242","0.6358405947685242","0.6490473747253418","0.6490473747253418","0.6490473747253418","0.6319634914398193","0.6319634914398193","0.6319634914398193"
"79500","0.5770645141601562","0.5770645141601562","0.5770645141601562","0.5720363259315491","0.5720363259315491","0.5720363259315491","0.6367360353469849","0.6367360353469849","0.6367360353469849","0.647541880607605","0.647541880607605","0.647541880607605","0.6359884738922119","0.6359884738922119","0.6359884738922119","0.6492020487785339","0.6492020487785339","0.6492020487785339","0.6319377422332764","0.6319377422332764","0.6319377422332764"
"79600","0.5767819881439209","0.5767819881439209","0.5767819881439209","0.5717328786849976","0.5717328786849976","0.5717328786849976","0.6368815898895264","0.6368815898895264","0.6368815898895264","0.6474502086639404","0.6474502086639404","0.6474502086639404","0.6360872983932495","0.6360872983932495","0.6360872983932495","0.6492264270782471","0.6492264270782471","0.6492264270782471","0.6319267153739929","0.6319267153739929","0.6319267153739929"
"79700","0.575890839099884","0.575890839099884","0.575890839099884","0.5726163387298584","0.5726163387298584","0.5726163387298584","0.636663556098938","0.636663556098938","0.636663556098938","0.6472011804580688","0.6472011804580688","0.6472011804580688","0.6360036134719849","0.6360036134719849","0.6360036134719849","0.649164080619812","0.649164080619812","0.649164080619812","0.6319398283958435","0.6319398283958435","0.6319398283958435"
"79800","0.5759145021438599","0.5759145021438599","0.5759145021438599","0.5731959939002991","0.5731959939002991","0.5731959939002991","0.6367278099060059","0.6367278099060059","0.6367278099060059","0.6475881934165955","0.6475881934165955","0.6475881934165955","0.6360015869140625","0.6360015869140625","0.6360015869140625","0.6492430567741394","0.6492430567741394","0.6492430567741394","0.6319318413734436","0.6319318413734436","0.6319318413734436"
"79900","0.5756890773773193","0.5756890773773193","0.5756890773773193","0.572843074798584","0.572843074798584","0.572843074798584","0.6365064382553101","0.6365064382553101","0.6365064382553101","0.6476926803588867","0.6476926803588867","0.6476926803588867","0.6357783079147339","0.6357783079147339","0.6357783079147339","0.6494148969650269","0.6494148969650269","0.6494148969650269","0.6319324970245361","0.6319324970245361","0.6319324970245361"
"80000","0.5767683386802673","0.5767683386802673","0.5767683386802673","0.5728813409805298","0.5728813409805298","0.5728813409805298","0.6364330649375916","0.6364330649375916","0.6364330649375916","0.6473190188407898","0.6473190188407898","0.6473190188407898","0.6358780264854431","0.6358780264854431","0.6358780264854431","0.6493352651596069","0.6493352651596069","0.6493352651596069","0.6319254040718079","0.6319254040718079","0.6319254040718079"
"80100","0.576557993888855","0.576557993888855","0.576557993888855","0.5721742510795593","0.5721742510795593","0.5721742510795593","0.6363266110420227","0.6363266110420227","0.6363266110420227","0.6470416188240051","0.6470416188240051","0.6470416188240051","0.6358091831207275","0.6358091831207275","0.6358091831207275","0.6493827104568481","0.6493827104568481","0.6493827104568481","0.6319316625595093","0.6319316625595093","0.6319316625595093"
"80200","0.5757321715354919","0.5757321715354919","0.5757321715354919","0.5720745325088501","0.5720745325088501","0.5720745325088501","0.6363085508346558","0.6363085508346558","0.6363085508346558","0.6472299695014954","0.6472299695014954","0.6472299695014954","0.6357210874557495","0.6357210874557495","0.6357210874557495","0.6493501663208008","0.6493501663208008","0.6493501663208008","0.6319307088851929","0.6319307088851929","0.6319307088851929"
"80300","0.5766152143478394","0.5766152143478394","0.5766152143478394","0.5718753337860107","0.5718753337860107","0.5718753337860107","0.6362660527229309","0.6362660527229309","0.6362660527229309","0.6469855904579163","0.6469855904579163","0.6469855904579163","0.635668933391571","0.635668933391571","0.635668933391571","0.649394154548645","0.649394154548645","0.649394154548645","0.6319237351417542","0.6319237351417542","0.6319237351417542"
"80400","0.576758861541748","0.576758861541748","0.576758861541748","0.5710715055465698","0.5710715055465698","0.5710715055465698","0.6366432905197144","0.6366432905197144","0.6366432905197144","0.6471014022827148","0.6471014022827148","0.6471014022827148","0.6357862949371338","0.6357862949371338","0.6357862949371338","0.6493664979934692","0.6493664979934692","0.6493664979934692","0.6319324970245361","0.6319324970245361","0.6319324970245361"
"80500","0.5766599178314209","0.5766599178314209","0.5766599178314209","0.571639895439148","0.571639895439148","0.571639895439148","0.637039303779602","0.637039303779602","0.637039303779602","0.6473041772842407","0.6473041772842407","0.6473041772842407","0.6356815695762634","0.6356815695762634","0.6356815695762634","0.6495544910430908","0.6495544910430908","0.6495544910430908","0.631946861743927","0.631946861743927","0.631946861743927"
"80600","0.5761865377426147","0.5761865377426147","0.5761865377426147","0.571293830871582","0.571293830871582","0.571293830871582","0.6370785236358643","0.6370785236358643","0.6370785236358643","0.6474094390869141","0.6474094390869141","0.6474094390869141","0.6355715990066528","0.6355715990066528","0.6355715990066528","0.6494543552398682","0.6494543552398682","0.6494543552398682","0.6319478154182434","0.6319478154182434","0.6319478154182434"
"80700","0.5761874914169312","0.5761874914169312","0.5761874914169312","0.5702769756317139","0.5702769756317139","0.5702769756317139","0.6370306611061096","0.6370306611061096","0.6370306611061096","0.6471526622772217","0.6471526622772217","0.6471526622772217","0.6357057094573975","0.6357057094573975","0.6357057094573975","0.6495004892349243","0.6495004892349243","0.6495004892349243","0.6319413185119629","0.6319413185119629","0.6319413185119629"
"80800","0.5768424272537231","0.5768424272537231","0.5768424272537231","0.5712581872940063","0.5712581872940063","0.5712581872940063","0.6371707916259766","0.6371707916259766","0.6371707916259766","0.6473963856697083","0.6473963856697083","0.6473963856697083","0.6355572938919067","0.6355572938919067","0.6355572938919067","0.6495089530944824","0.6495089530944824","0.6495089530944824","0.6319218277931213","0.6319218277931213","0.6319218277931213"
"80900","0.5762279629707336","0.5762279629707336","0.5762279629707336","0.5707759261131287","0.5707759261131287","0.5707759261131287","0.6371541023254395","0.6371541023254395","0.6371541023254395","0.6470664143562317","0.6470664143562317","0.6470664143562317","0.6355375051498413","0.6355375051498413","0.6355375051498413","0.6495897769927979","0.6495897769927979","0.6495897769927979","0.6319022178649902","0.6319022178649902","0.6319022178649902"
"81000","0.5765566825866699","0.5765566825866699","0.5765566825866699","0.5703283548355103","0.5703283548355103","0.5703283548355103","0.6375243067741394","0.6375243067741394","0.6375243067741394","0.6471075415611267","0.6471075415611267","0.6471075415611267","0.6355577707290649","0.6355577707290649","0.6355577707290649","0.6495702266693115","0.6495702266693115","0.6495702266693115","0.631913423538208","0.631913423538208","0.631913423538208"
"81100","0.5753322243690491","0.5753322243690491","0.5753322243690491","0.570194661617279","0.570194661617279","0.570194661617279","0.6373568177223206","0.6373568177223206","0.6373568177223206","0.6472820043563843","0.6472820043563843","0.6472820043563843","0.6354811191558838","0.6354811191558838","0.6354811191558838","0.6495414972305298","0.6495414972305298","0.6495414972305298","0.6319296360015869","0.6319296360015869","0.6319296360015869"
"81200","0.5749078989028931","0.5749078989028931","0.5749078989028931","0.569965660572052","0.569965660572052","0.569965660572052","0.6370803117752075","0.6370803117752075","0.6370803117752075","0.6475582122802734","0.6475582122802734","0.6475582122802734","0.6355148553848267","0.6355148553848267","0.6355148553848267","0.6494734287261963","0.6494734287261963","0.6494734287261963","0.6319307088851929","0.6319307088851929","0.6319307088851929"
"81300","0.5745629072189331","0.5745629072189331","0.5745629072189331","0.5693848729133606","0.5693848729133606","0.5693848729133606","0.6369966268539429","0.6369966268539429","0.6369966268539429","0.6471505165100098","0.6471505165100098","0.6471505165100098","0.6354906558990479","0.6354906558990479","0.6354906558990479","0.6494998931884766","0.6494998931884766","0.6494998931884766","0.6319340467453003","0.6319340467453003","0.6319340467453003"
"81400","0.5744842886924744","0.5744842886924744","0.5744842886924744","0.5693317651748657","0.5693317651748657","0.5693317651748657","0.6367518901824951","0.6367518901824951","0.6367518901824951","0.6470953226089478","0.6470953226089478","0.6470953226089478","0.6355367302894592","0.6355367302894592","0.6355367302894592","0.6497697234153748","0.6497697234153748","0.6497697234153748","0.6319307684898376","0.6319307684898376","0.6319307684898376"
"81500","0.5745384097099304","0.5745384097099304","0.5745384097099304","0.5697129964828491","0.5697129964828491","0.5697129964828491","0.6366779804229736","0.6366779804229736","0.6366779804229736","0.6469220519065857","0.6469220519065857","0.6469220519065857","0.6355969905853271","0.6355969905853271","0.6355969905853271","0.649724543094635","0.649724543094635","0.649724543094635","0.6319328546524048","0.6319328546524048","0.6319328546524048"
"81600","0.5731829404830933","0.5731829404830933","0.5731829404830933","0.569424033164978","0.569424033164978","0.569424033164978","0.6367192268371582","0.6367192268371582","0.6367192268371582","0.6468366384506226","0.6468366384506226","0.6468366384506226","0.6355687975883484","0.6355687975883484","0.6355687975883484","0.6497161388397217","0.6497161388397217","0.6497161388397217","0.6319299936294556","0.6319299936294556","0.6319299936294556"
"81700","0.5730993151664734","0.5730993151664734","0.5730993151664734","0.5691334009170532","0.5691334009170532","0.5691334009170532","0.6368233561515808","0.6368233561515808","0.6368233561515808","0.6468100547790527","0.6468100547790527","0.6468100547790527","0.6355282068252563","0.6355282068252563","0.6355282068252563","0.6495996713638306","0.6495996713638306","0.6495996713638306","0.631937563419342","0.631937563419342","0.631937563419342"
"81800","0.5732718706130981","0.5732718706130981","0.5732718706130981","0.570264458656311","0.570264458656311","0.570264458656311","0.6368725299835205","0.6368725299835205","0.6368725299835205","0.6469640731811523","0.6469640731811523","0.6469640731811523","0.6357394456863403","0.6357394456863403","0.6357394456863403","0.6495177745819092","0.6495177745819092","0.6495177745819092","0.6319324970245361","0.6319324970245361","0.6319324970245361"
"81900","0.5729525089263916","0.5729525089263916","0.5729525089263916","0.5696432590484619","0.5696432590484619","0.5696432590484619","0.6368672847747803","0.6368672847747803","0.6368672847747803","0.6468918323516846","0.6468918323516846","0.6468918323516846","0.6356896758079529","0.6356896758079529","0.6356896758079529","0.6494892239570618","0.6494892239570618","0.6494892239570618","0.6319413185119629","0.6319413185119629","0.6319413185119629"
"82000","0.5720577239990234","0.5720577239990234","0.5720577239990234","0.5692855715751648","0.5692855715751648","0.5692855715751648","0.6365144848823547","0.6365144848823547","0.6365144848823547","0.6470333337783813","0.6470333337783813","0.6470333337783813","0.6358227729797363","0.6358227729797363","0.6358227729797363","0.6495107412338257","0.6495107412338257","0.6495107412338257","0.6319324970245361","0.6319324970245361","0.6319324970245361"
