"Step","1873380_2 - similarity_cb1_max","1873380_2 - similarity_cb1_max__MIN","1873380_2 - similarity_cb1_max__MAX","4395274 - similarity_cb1_max","4395274 - similarity_cb1_max__MIN","4395274 - similarity_cb1_max__MAX","1940028_1 - similarity_cb1_max","1940028_1 - similarity_cb1_max__MIN","1940028_1 - similarity_cb1_max__MAX","4520555_1 - similarity_cb1_max","4520555_1 - similarity_cb1_max__MIN","4520555_1 - similarity_cb1_max__MAX","2536305_1 - similarity_cb1_max","2536305_1 - similarity_cb1_max__MIN","2536305_1 - similarity_cb1_max__MAX","2536333_1 - similarity_cb1_max","2536333_1 - similarity_cb1_max__MIN","2536333_1 - similarity_cb1_max__MAX","1940035_0 - similarity_cb1_max","1940035_0 - similarity_cb1_max__MIN","1940035_0 - similarity_cb1_max__MAX"
"113300","0.906635582447052","0.906635582447052","0.906635582447052","0.8668243288993835","0.8668243288993835","0.8668243288993835","0.8971961736679077","0.8971961736679077","0.8971961736679077","0.8873279690742493","0.8873279690742493","0.8873279690742493","0.8736069798469543","0.8736069798469543","0.8736069798469543","0.854875922203064","0.854875922203064","0.854875922203064","0.8619987368583679","0.8619987368583679","0.8619987368583679"
"113400","0.9068851470947266","0.9068851470947266","0.9068851470947266","0.8663911819458008","0.8663911819458008","0.8663911819458008","0.8973854780197144","0.8973854780197144","0.8973854780197144","0.8873452544212341","0.8873452544212341","0.8873452544212341","0.8736857175827026","0.8736857175827026","0.8736857175827026","0.8548757433891296","0.8548757433891296","0.8548757433891296","0.8620028495788574","0.8620028495788574","0.8620028495788574"
"113500","0.9074316024780273","0.9074316024780273","0.9074316024780273","0.8662283420562744","0.8662283420562744","0.8662283420562744","0.8974030017852783","0.8974030017852783","0.8974030017852783","0.8873554468154907","0.8873554468154907","0.8873554468154907","0.8736386299133301","0.8736386299133301","0.8736386299133301","0.8548756837844849","0.8548756837844849","0.8548756837844849","0.8619985580444336","0.8619985580444336","0.8619985580444336"
"113600","0.9065324068069458","0.9065324068069458","0.9065324068069458","0.8661700487136841","0.8661700487136841","0.8661700487136841","0.8974601626396179","0.8974601626396179","0.8974601626396179","0.8872154951095581","0.8872154951095581","0.8872154951095581","0.8736804723739624","0.8736804723739624","0.8736804723739624","0.8548755645751953","0.8548755645751953","0.8548755645751953","0.862006664276123","0.862006664276123","0.862006664276123"
"113700","0.9066163301467896","0.9066163301467896","0.9066163301467896","0.8662994503974915","0.8662994503974915","0.8662994503974915","0.8975242376327515","0.8975242376327515","0.8975242376327515","0.8872120976448059","0.8872120976448059","0.8872120976448059","0.8737668991088867","0.8737668991088867","0.8737668991088867","0.8548754453659058","0.8548754453659058","0.8548754453659058","0.8620098829269409","0.8620098829269409","0.8620098829269409"
"113800","0.906299352645874","0.906299352645874","0.906299352645874","0.8662223219871521","0.8662223219871521","0.8662223219871521","0.8981380462646484","0.8981380462646484","0.8981380462646484","0.8872215747833252","0.8872215747833252","0.8872215747833252","0.873746395111084","0.873746395111084","0.873746395111084","0.854875385761261","0.854875385761261","0.854875385761261","0.862012505531311","0.862012505531311","0.862012505531311"
"113900","0.9060851335525513","0.9060851335525513","0.9060851335525513","0.8658689260482788","0.8658689260482788","0.8658689260482788","0.8984141945838928","0.8984141945838928","0.8984141945838928","0.8871809840202332","0.8871809840202332","0.8871809840202332","0.8736646175384521","0.8736646175384521","0.8736646175384521","0.8548753261566162","0.8548753261566162","0.8548753261566162","0.8620108366012573","0.8620108366012573","0.8620108366012573"
"114000","0.9064284563064575","0.9064284563064575","0.9064284563064575","0.8667135238647461","0.8667135238647461","0.8667135238647461","0.8983680605888367","0.8983680605888367","0.8983680605888367","0.8872296810150146","0.8872296810150146","0.8872296810150146","0.8737567663192749","0.8737567663192749","0.8737567663192749","0.8548752069473267","0.8548752069473267","0.8548752069473267","0.861997663974762","0.861997663974762","0.861997663974762"
"114100","0.9067708253860474","0.9067708253860474","0.9067708253860474","0.8663232326507568","0.8663232326507568","0.8663232326507568","0.898177444934845","0.898177444934845","0.898177444934845","0.8870822191238403","0.8870822191238403","0.8870822191238403","0.8737666606903076","0.8737666606903076","0.8737666606903076","0.8548752069473267","0.8548752069473267","0.8548752069473267","0.8620028495788574","0.8620028495788574","0.8620028495788574"
"114200","0.9062086343765259","0.9062086343765259","0.9062086343765259","0.8658620119094849","0.8658620119094849","0.8658620119094849","0.8976567387580872","0.8976567387580872","0.8976567387580872","0.8873019814491272","0.8873019814491272","0.8873019814491272","0.8737484216690063","0.8737484216690063","0.8737484216690063","0.8548751473426819","0.8548751473426819","0.8548751473426819","0.8620083332061768","0.8620083332061768","0.8620083332061768"
"114300","0.9063860774040222","0.9063860774040222","0.9063860774040222","0.8663656115531921","0.8663656115531921","0.8663656115531921","0.8979138731956482","0.8979138731956482","0.8979138731956482","0.8873542547225952","0.8873542547225952","0.8873542547225952","0.8737616539001465","0.8737616539001465","0.8737616539001465","0.8548751473426819","0.8548751473426819","0.8548751473426819","0.8620171546936035","0.8620171546936035","0.8620171546936035"
"114400","0.9058161973953247","0.9058161973953247","0.9058161973953247","0.8658640384674072","0.8658640384674072","0.8658640384674072","0.897560179233551","0.897560179233551","0.897560179233551","0.8874030113220215","0.8874030113220215","0.8874030113220215","0.8736976385116577","0.8736976385116577","0.8736976385116577","0.8548752069473267","0.8548752069473267","0.8548752069473267","0.8620197772979736","0.8620197772979736","0.8620197772979736"
"114500","0.9057257175445557","0.9057257175445557","0.9057257175445557","0.8658186197280884","0.8658186197280884","0.8658186197280884","0.8977628350257874","0.8977628350257874","0.8977628350257874","0.8874280452728271","0.8874280452728271","0.8874280452728271","0.8738044500350952","0.8738044500350952","0.8738044500350952","0.854875922203064","0.854875922203064","0.854875922203064","0.8620227575302124","0.8620227575302124","0.8620227575302124"
"114600","0.9065427184104919","0.9065427184104919","0.9065427184104919","0.8662230372428894","0.8662230372428894","0.8662230372428894","0.8980265855789185","0.8980265855789185","0.8980265855789185","0.8872895240783691","0.8872895240783691","0.8872895240783691","0.8737894892692566","0.8737894892692566","0.8737894892692566","0.854887843132019","0.854887843132019","0.854887843132019","0.8620224595069885","0.8620224595069885","0.8620224595069885"
"114700","0.9061692357063293","0.9061692357063293","0.9061692357063293","0.8655933737754822","0.8655933737754822","0.8655933737754822","0.8979443311691284","0.8979443311691284","0.8979443311691284","0.8872027397155762","0.8872027397155762","0.8872027397155762","0.8738499879837036","0.8738499879837036","0.8738499879837036","0.8548802137374878","0.8548802137374878","0.8548802137374878","0.8620203137397766","0.8620203137397766","0.8620203137397766"
"114800","0.9056264162063599","0.9056264162063599","0.9056264162063599","0.8665634393692017","0.8665634393692017","0.8665634393692017","0.8980220556259155","0.8980220556259155","0.8980220556259155","0.8871523141860962","0.8871523141860962","0.8871523141860962","0.8738434314727783","0.8738434314727783","0.8738434314727783","0.8548804521560669","0.8548804521560669","0.8548804521560669","0.8620325326919556","0.8620325326919556","0.8620325326919556"
"114900","0.9053479433059692","0.9053479433059692","0.9053479433059692","0.866735577583313","0.866735577583313","0.866735577583313","0.89813631772995","0.89813631772995","0.89813631772995","0.8871889114379883","0.8871889114379883","0.8871889114379883","0.8738738298416138","0.8738738298416138","0.8738738298416138","0.8549236059188843","0.8549236059188843","0.8549236059188843","0.8620333671569824","0.8620333671569824","0.8620333671569824"
"115000","0.9061182737350464","0.9061182737350464","0.9061182737350464","0.8666124939918518","0.8666124939918518","0.8666124939918518","0.8984657526016235","0.8984657526016235","0.8984657526016235","0.887114405632019","0.887114405632019","0.887114405632019","0.8739006519317627","0.8739006519317627","0.8739006519317627","0.8549248576164246","0.8549248576164246","0.8549248576164246","0.862031877040863","0.862031877040863","0.862031877040863"
"115100","0.9055981636047363","0.9055981636047363","0.9055981636047363","0.8665717244148254","0.8665717244148254","0.8665717244148254","0.8984208106994629","0.8984208106994629","0.8984208106994629","0.8873794078826904","0.8873794078826904","0.8873794078826904","0.8739454746246338","0.8739454746246338","0.8739454746246338","0.8549516797065735","0.8549516797065735","0.8549516797065735","0.8620320558547974","0.8620320558547974","0.8620320558547974"
"115200","0.9052902460098267","0.9052902460098267","0.9052902460098267","0.8659835457801819","0.8659835457801819","0.8659835457801819","0.8984431028366089","0.8984431028366089","0.8984431028366089","0.88738614320755","0.88738614320755","0.88738614320755","0.8740355968475342","0.8740355968475342","0.8740355968475342","0.8549643754959106","0.8549643754959106","0.8549643754959106","0.8620312809944153","0.8620312809944153","0.8620312809944153"
"115300","0.9053202867507935","0.9053202867507935","0.9053202867507935","0.8664947748184204","0.8664947748184204","0.8664947748184204","0.898587703704834","0.898587703704834","0.898587703704834","0.8873322010040283","0.8873322010040283","0.8873322010040283","0.8742415308952332","0.8742415308952332","0.8742415308952332","0.8549646139144897","0.8549646139144897","0.8549646139144897","0.8620300889015198","0.8620300889015198","0.8620300889015198"
"115400","0.9056047797203064","0.9056047797203064","0.9056047797203064","0.86567223072052","0.86567223072052","0.86567223072052","0.8985764980316162","0.8985764980316162","0.8985764980316162","0.8871970772743225","0.8871970772743225","0.8871970772743225","0.8742433190345764","0.8742433190345764","0.8742433190345764","0.8549909591674805","0.8549909591674805","0.8549909591674805","0.8620346784591675","0.8620346784591675","0.8620346784591675"
"115500","0.9050763249397278","0.9050763249397278","0.9050763249397278","0.8658163547515869","0.8658163547515869","0.8658163547515869","0.8983513712882996","0.8983513712882996","0.8983513712882996","0.8870105743408203","0.8870105743408203","0.8870105743408203","0.8744210600852966","0.8744210600852966","0.8744210600852966","0.8549916744232178","0.8549916744232178","0.8549916744232178","0.8620433211326599","0.8620433211326599","0.8620433211326599"
"115600","0.905484676361084","0.905484676361084","0.905484676361084","0.865827202796936","0.865827202796936","0.865827202796936","0.8983153104782104","0.8983153104782104","0.8983153104782104","0.8871173858642578","0.8871173858642578","0.8871173858642578","0.8745728731155396","0.8745728731155396","0.8745728731155396","0.8549919128417969","0.8549919128417969","0.8549919128417969","0.862043559551239","0.862043559551239","0.862043559551239"
"115700","0.9057861566543579","0.9057861566543579","0.9057861566543579","0.8656488060951233","0.8656488060951233","0.8656488060951233","0.8982163667678833","0.8982163667678833","0.8982163667678833","0.8870129585266113","0.8870129585266113","0.8870129585266113","0.8745830655097961","0.8745830655097961","0.8745830655097961","0.8549922108650208","0.8549922108650208","0.8549922108650208","0.8620460629463196","0.8620460629463196","0.8620460629463196"
"115800","0.9054371118545532","0.9054371118545532","0.9054371118545532","0.866286039352417","0.866286039352417","0.866286039352417","0.8982609510421753","0.8982609510421753","0.8982609510421753","0.8872077465057373","0.8872077465057373","0.8872077465057373","0.8745872378349304","0.8745872378349304","0.8745872378349304","0.8549925684928894","0.8549925684928894","0.8549925684928894","0.8620427846908569","0.8620427846908569","0.8620427846908569"
"115900","0.9045674800872803","0.9045674800872803","0.9045674800872803","0.8660378456115723","0.8660378456115723","0.8660378456115723","0.8982803821563721","0.8982803821563721","0.8982803821563721","0.8872578144073486","0.8872578144073486","0.8872578144073486","0.8746055364608765","0.8746055364608765","0.8746055364608765","0.8549927473068237","0.8549927473068237","0.8549927473068237","0.8620407581329346","0.8620407581329346","0.8620407581329346"
"116000","0.904731810092926","0.904731810092926","0.904731810092926","0.8661854267120361","0.8661854267120361","0.8661854267120361","0.8982075452804565","0.8982075452804565","0.8982075452804565","0.8872542381286621","0.8872542381286621","0.8872542381286621","0.874675989151001","0.874675989151001","0.874675989151001","0.854955792427063","0.854955792427063","0.854955792427063","0.8620519638061523","0.8620519638061523","0.8620519638061523"
"116100","0.9051165580749512","0.9051165580749512","0.9051165580749512","0.8666045069694519","0.8666045069694519","0.8666045069694519","0.8983770608901978","0.8983770608901978","0.8983770608901978","0.8873392343521118","0.8873392343521118","0.8873392343521118","0.8747039437294006","0.8747039437294006","0.8747039437294006","0.8549207448959351","0.8549207448959351","0.8549207448959351","0.8620597124099731","0.8620597124099731","0.8620597124099731"
"116200","0.9051800966262817","0.9051800966262817","0.9051800966262817","0.8664678335189819","0.8664678335189819","0.8664678335189819","0.898615837097168","0.898615837097168","0.898615837097168","0.8872954845428467","0.8872954845428467","0.8872954845428467","0.874669075012207","0.874669075012207","0.874669075012207","0.8549202680587769","0.8549202680587769","0.8549202680587769","0.8620589375495911","0.8620589375495911","0.8620589375495911"
"116300","0.9040804505348206","0.9040804505348206","0.9040804505348206","0.8660717010498047","0.8660717010498047","0.8660717010498047","0.8988334536552429","0.8988334536552429","0.8988334536552429","0.8873660564422607","0.8873660564422607","0.8873660564422607","0.8745393753051758","0.8745393753051758","0.8745393753051758","0.8549201488494873","0.8549201488494873","0.8549201488494873","0.8620598316192627","0.8620598316192627","0.8620598316192627"
"116400","0.9041972756385803","0.9041972756385803","0.9041972756385803","0.8659993410110474","0.8659993410110474","0.8659993410110474","0.8987833261489868","0.8987833261489868","0.8987833261489868","0.8870500922203064","0.8870500922203064","0.8870500922203064","0.8745453357696533","0.8745453357696533","0.8745453357696533","0.8549201488494873","0.8549201488494873","0.8549201488494873","0.8620583415031433","0.8620583415031433","0.8620583415031433"
"116500","0.9049471020698547","0.9049471020698547","0.9049471020698547","0.8658500909805298","0.8658500909805298","0.8658500909805298","0.8988755941390991","0.8988755941390991","0.8988755941390991","0.8870178461074829","0.8870178461074829","0.8870178461074829","0.8746596574783325","0.8746596574783325","0.8746596574783325","0.8549198508262634","0.8549198508262634","0.8549198508262634","0.8620625138282776","0.8620625138282776","0.8620625138282776"
"116600","0.9051482677459717","0.9051482677459717","0.9051482677459717","0.8655952215194702","0.8655952215194702","0.8655952215194702","0.8984262943267822","0.8984262943267822","0.8984262943267822","0.8870358467102051","0.8870358467102051","0.8870358467102051","0.8747377395629883","0.8747377395629883","0.8747377395629883","0.8549197912216187","0.8549197912216187","0.8549197912216187","0.8620632886886597","0.8620632886886597","0.8620632886886597"
"116700","0.9048620462417603","0.9048620462417603","0.9048620462417603","0.8661965131759644","0.8661965131759644","0.8661965131759644","0.8983721733093262","0.8983721733093262","0.8983721733093262","0.887270450592041","0.887270450592041","0.887270450592041","0.8749269247055054","0.8749269247055054","0.8749269247055054","0.8549196720123291","0.8549196720123291","0.8549196720123291","0.8620666265487671","0.8620666265487671","0.8620666265487671"
"116800","0.9043147563934326","0.9043147563934326","0.9043147563934326","0.8665320873260498","0.8665320873260498","0.8665320873260498","0.8984933495521545","0.8984933495521545","0.8984933495521545","0.8872016668319702","0.8872016668319702","0.8872016668319702","0.8750191926956177","0.8750191926956177","0.8750191926956177","0.8549195528030396","0.8549195528030396","0.8549195528030396","0.8620687127113342","0.8620687127113342","0.8620687127113342"
"116900","0.903610348701477","0.903610348701477","0.903610348701477","0.8652345538139343","0.8652345538139343","0.8652345538139343","0.8988131880760193","0.8988131880760193","0.8988131880760193","0.887320876121521","0.887320876121521","0.887320876121521","0.8749261498451233","0.8749261498451233","0.8749261498451233","0.85491943359375","0.85491943359375","0.85491943359375","0.8620636463165283","0.8620636463165283","0.8620636463165283"
"117000","0.9039130210876465","0.9039130210876465","0.9039130210876465","0.8660342693328857","0.8660342693328857","0.8660342693328857","0.8988403081893921","0.8988403081893921","0.8988403081893921","0.8872050642967224","0.8872050642967224","0.8872050642967224","0.8748321533203125","0.8748321533203125","0.8748321533203125","0.8549357056617737","0.8549357056617737","0.8549357056617737","0.8620671033859253","0.8620671033859253","0.8620671033859253"
"117100","0.9034062027931213","0.9034062027931213","0.9034062027931213","0.8659976720809937","0.8659976720809937","0.8659976720809937","0.8988573551177979","0.8988573551177979","0.8988573551177979","0.8872258067131042","0.8872258067131042","0.8872258067131042","0.8748375177383423","0.8748375177383423","0.8748375177383423","0.8549356460571289","0.8549356460571289","0.8549356460571289","0.8620682954788208","0.8620682954788208","0.8620682954788208"
"117200","0.9034630656242371","0.9034630656242371","0.9034630656242371","0.8659687042236328","0.8659687042236328","0.8659687042236328","0.8993379473686218","0.8993379473686218","0.8993379473686218","0.8874105215072632","0.8874105215072632","0.8874105215072632","0.8748733401298523","0.8748733401298523","0.8748733401298523","0.85499107837677","0.85499107837677","0.85499107837677","0.8620676398277283","0.8620676398277283","0.8620676398277283"
"117300","0.9031940698623657","0.9031940698623657","0.9031940698623657","0.865858793258667","0.865858793258667","0.865858793258667","0.8994206190109253","0.8994206190109253","0.8994206190109253","0.8874516487121582","0.8874516487121582","0.8874516487121582","0.8750028610229492","0.8750028610229492","0.8750028610229492","0.8550077676773071","0.8550077676773071","0.8550077676773071","0.8620676398277283","0.8620676398277283","0.8620676398277283"
"117400","0.9028551578521729","0.9028551578521729","0.9028551578521729","0.8660768270492554","0.8660768270492554","0.8660768270492554","0.8989094495773315","0.8989094495773315","0.8989094495773315","0.8874883651733398","0.8874883651733398","0.8874883651733398","0.8751657009124756","0.8751657009124756","0.8751657009124756","0.855010986328125","0.855010986328125","0.855010986328125","0.862080454826355","0.862080454826355","0.862080454826355"
"117500","0.903693675994873","0.903693675994873","0.903693675994873","0.8660009503364563","0.8660009503364563","0.8660009503364563","0.8987698554992676","0.8987698554992676","0.8987698554992676","0.887552797794342","0.887552797794342","0.887552797794342","0.8752642869949341","0.8752642869949341","0.8752642869949341","0.8550225496292114","0.8550225496292114","0.8550225496292114","0.8620872497558594","0.8620872497558594","0.8620872497558594"
"117600","0.9042562246322632","0.9042562246322632","0.9042562246322632","0.8665597438812256","0.8665597438812256","0.8665597438812256","0.8990275859832764","0.8990275859832764","0.8990275859832764","0.8874964118003845","0.8874964118003845","0.8874964118003845","0.875255823135376","0.875255823135376","0.875255823135376","0.8550413846969604","0.8550413846969604","0.8550413846969604","0.8620877861976624","0.8620877861976624","0.8620877861976624"
"117700","0.9032624363899231","0.9032624363899231","0.9032624363899231","0.8660207986831665","0.8660207986831665","0.8660207986831665","0.8992403745651245","0.8992403745651245","0.8992403745651245","0.8875687122344971","0.8875687122344971","0.8875687122344971","0.8752832412719727","0.8752832412719727","0.8752832412719727","0.8550412058830261","0.8550412058830261","0.8550412058830261","0.8620861768722534","0.8620861768722534","0.8620861768722534"
"117800","0.9039902687072754","0.9039902687072754","0.9039902687072754","0.8662428855895996","0.8662428855895996","0.8662428855895996","0.8995485901832581","0.8995485901832581","0.8995485901832581","0.8876957893371582","0.8876957893371582","0.8876957893371582","0.8752133250236511","0.8752133250236511","0.8752133250236511","0.8550410866737366","0.8550410866737366","0.8550410866737366","0.862088680267334","0.862088680267334","0.862088680267334"
"117900","0.9043869972229004","0.9043869972229004","0.9043869972229004","0.8672950267791748","0.8672950267791748","0.8672950267791748","0.8997258543968201","0.8997258543968201","0.8997258543968201","0.8878785371780396","0.8878785371780396","0.8878785371780396","0.8752236366271973","0.8752236366271973","0.8752236366271973","0.8550792932510376","0.8550792932510376","0.8550792932510376","0.8620928525924683","0.8620928525924683","0.8620928525924683"
"118000","0.9046334028244019","0.9046334028244019","0.9046334028244019","0.8666484951972961","0.8666484951972961","0.8666484951972961","0.8994259834289551","0.8994259834289551","0.8994259834289551","0.8878117799758911","0.8878117799758911","0.8878117799758911","0.8752391338348389","0.8752391338348389","0.8752391338348389","0.8551161289215088","0.8551161289215088","0.8551161289215088","0.8620953559875488","0.8620953559875488","0.8620953559875488"
"118100","0.9039444327354431","0.9039444327354431","0.9039444327354431","0.8660889863967896","0.8660889863967896","0.8660889863967896","0.8994647264480591","0.8994647264480591","0.8994647264480591","0.8879724740982056","0.8879724740982056","0.8879724740982056","0.8754441738128662","0.8754441738128662","0.8754441738128662","0.8551164269447327","0.8551164269447327","0.8551164269447327","0.8620936274528503","0.8620936274528503","0.8620936274528503"
"118200","0.9033122658729553","0.9033122658729553","0.9033122658729553","0.8666245937347412","0.8666245937347412","0.8666245937347412","0.8994295597076416","0.8994295597076416","0.8994295597076416","0.887903094291687","0.887903094291687","0.887903094291687","0.8755700588226318","0.8755700588226318","0.8755700588226318","0.8551163673400879","0.8551163673400879","0.8551163673400879","0.8620914220809937","0.8620914220809937","0.8620914220809937"
"118300","0.9038181900978088","0.9038181900978088","0.9038181900978088","0.8663344979286194","0.8663344979286194","0.8663344979286194","0.899456262588501","0.899456262588501","0.899456262588501","0.8880312442779541","0.8880312442779541","0.8880312442779541","0.8755560517311096","0.8755560517311096","0.8755560517311096","0.8551164269447327","0.8551164269447327","0.8551164269447327","0.8620959520339966","0.8620959520339966","0.8620959520339966"
"118400","0.9036668539047241","0.9036668539047241","0.9036668539047241","0.8661250472068787","0.8661250472068787","0.8661250472068787","0.8996239900588989","0.8996239900588989","0.8996239900588989","0.8881703615188599","0.8881703615188599","0.8881703615188599","0.8755875825881958","0.8755875825881958","0.8755875825881958","0.8551164865493774","0.8551164865493774","0.8551164865493774","0.8620970249176025","0.8620970249176025","0.8620970249176025"
"118500","0.9040783643722534","0.9040783643722534","0.9040783643722534","0.8670821189880371","0.8670821189880371","0.8670821189880371","0.8993167877197266","0.8993167877197266","0.8993167877197266","0.8880566358566284","0.8880566358566284","0.8880566358566284","0.8755427598953247","0.8755427598953247","0.8755427598953247","0.8551120758056641","0.8551120758056641","0.8551120758056641","0.8621006011962891","0.8621006011962891","0.8621006011962891"
"118600","0.9045330286026001","0.9045330286026001","0.9045330286026001","0.8660477995872498","0.8660477995872498","0.8660477995872498","0.8997819423675537","0.8997819423675537","0.8997819423675537","0.8879191875457764","0.8879191875457764","0.8879191875457764","0.875667154788971","0.875667154788971","0.875667154788971","0.8551440238952637","0.8551440238952637","0.8551440238952637","0.8621031045913696","0.8621031045913696","0.8621031045913696"
"118700","0.9038262367248535","0.9038262367248535","0.9038262367248535","0.8668178915977478","0.8668178915977478","0.8668178915977478","0.8995429277420044","0.8995429277420044","0.8995429277420044","0.8882044553756714","0.8882044553756714","0.8882044553756714","0.8757040500640869","0.8757040500640869","0.8757040500640869","0.8551440238952637","0.8551440238952637","0.8551440238952637","0.8621042966842651","0.8621042966842651","0.8621042966842651"
"118800","0.9044715166091919","0.9044715166091919","0.9044715166091919","0.8670897483825684","0.8670897483825684","0.8670897483825684","0.8995997905731201","0.8995997905731201","0.8995997905731201","0.8882484436035156","0.8882484436035156","0.8882484436035156","0.8757575750350952","0.8757575750350952","0.8757575750350952","0.8551439642906189","0.8551439642906189","0.8551439642906189","0.8621072769165039","0.8621072769165039","0.8621072769165039"
"118900","0.904485285282135","0.904485285282135","0.904485285282135","0.8670189380645752","0.8670189380645752","0.8670189380645752","0.8994327783584595","0.8994327783584595","0.8994327783584595","0.8881076574325562","0.8881076574325562","0.8881076574325562","0.8757139444351196","0.8757139444351196","0.8757139444351196","0.8551440834999084","0.8551440834999084","0.8551440834999084","0.8621150255203247","0.8621150255203247","0.8621150255203247"
"119000","0.9036846160888672","0.9036846160888672","0.9036846160888672","0.8668267130851746","0.8668267130851746","0.8668267130851746","0.89914870262146","0.89914870262146","0.89914870262146","0.888297975063324","0.888297975063324","0.888297975063324","0.8756551742553711","0.8756551742553711","0.8756551742553711","0.8551359176635742","0.8551359176635742","0.8551359176635742","0.8621225953102112","0.8621225953102112","0.8621225953102112"
"119100","0.9034034013748169","0.9034034013748169","0.9034034013748169","0.8674174547195435","0.8674174547195435","0.8674174547195435","0.8992862701416016","0.8992862701416016","0.8992862701416016","0.8883739709854126","0.8883739709854126","0.8883739709854126","0.8756173849105835","0.8756173849105835","0.8756173849105835","0.8551627397537231","0.8551627397537231","0.8551627397537231","0.86212158203125","0.86212158203125","0.86212158203125"
"119200","0.9042803645133972","0.9042803645133972","0.9042803645133972","0.8675639629364014","0.8675639629364014","0.8675639629364014","0.8996016979217529","0.8996016979217529","0.8996016979217529","0.8886014223098755","0.8886014223098755","0.8886014223098755","0.875554084777832","0.875554084777832","0.875554084777832","0.8551400899887085","0.8551400899887085","0.8551400899887085","0.8621275424957275","0.8621275424957275","0.8621275424957275"
"119300","0.9036681652069092","0.9036681652069092","0.9036681652069092","0.8682466149330139","0.8682466149330139","0.8682466149330139","0.8996044993400574","0.8996044993400574","0.8996044993400574","0.8886193037033081","0.8886193037033081","0.8886193037033081","0.8756381869316101","0.8756381869316101","0.8756381869316101","0.8551400899887085","0.8551400899887085","0.8551400899887085","0.8621268272399902","0.8621268272399902","0.8621268272399902"
"119400","0.9034665822982788","0.9034665822982788","0.9034665822982788","0.8669917583465576","0.8669917583465576","0.8669917583465576","0.8998219966888428","0.8998219966888428","0.8998219966888428","0.8885233402252197","0.8885233402252197","0.8885233402252197","0.8755849003791809","0.8755849003791809","0.8755849003791809","0.8551285266876221","0.8551285266876221","0.8551285266876221","0.8621300458908081","0.8621300458908081","0.8621300458908081"
"119500","0.9035250544548035","0.9035250544548035","0.9035250544548035","0.8669511079788208","0.8669511079788208","0.8669511079788208","0.8998581171035767","0.8998581171035767","0.8998581171035767","0.8886535167694092","0.8886535167694092","0.8886535167694092","0.8755483627319336","0.8755483627319336","0.8755483627319336","0.8551175594329834","0.8551175594329834","0.8551175594329834","0.8621249794960022","0.8621249794960022","0.8621249794960022"
"119600","0.9040137529373169","0.9040137529373169","0.9040137529373169","0.8661853075027466","0.8661853075027466","0.8661853075027466","0.8997827172279358","0.8997827172279358","0.8997827172279358","0.8890306353569031","0.8890306353569031","0.8890306353569031","0.8756234049797058","0.8756234049797058","0.8756234049797058","0.8551478385925293","0.8551478385925293","0.8551478385925293","0.8621158599853516","0.8621158599853516","0.8621158599853516"
"119700","0.9051685929298401","0.9051685929298401","0.9051685929298401","0.8684970140457153","0.8684970140457153","0.8684970140457153","0.8993915319442749","0.8993915319442749","0.8993915319442749","0.8890299797058105","0.8890299797058105","0.8890299797058105","0.8756845593452454","0.8756845593452454","0.8756845593452454","0.8551998138427734","0.8551998138427734","0.8551998138427734","0.8621126413345337","0.8621126413345337","0.8621126413345337"
"119800","0.9043642282485962","0.9043642282485962","0.9043642282485962","0.8667311668395996","0.8667311668395996","0.8667311668395996","0.8995453119277954","0.8995453119277954","0.8995453119277954","0.8890386819839478","0.8890386819839478","0.8890386819839478","0.8756413459777832","0.8756413459777832","0.8756413459777832","0.8552221059799194","0.8552221059799194","0.8552221059799194","0.8621155619621277","0.8621155619621277","0.8621155619621277"
"119900","0.9038549065589905","0.9038549065589905","0.9038549065589905","0.8672776222229004","0.8672776222229004","0.8672776222229004","0.8991599082946777","0.8991599082946777","0.8991599082946777","0.8889635801315308","0.8889635801315308","0.8889635801315308","0.875667929649353","0.875667929649353","0.875667929649353","0.8552217483520508","0.8552217483520508","0.8552217483520508","0.8621131777763367","0.8621131777763367","0.8621131777763367"
"120000","0.9039450287818909","0.9039450287818909","0.9039450287818909","0.8673748970031738","0.8673748970031738","0.8673748970031738","0.8989701867103577","0.8989701867103577","0.8989701867103577","0.8889877796173096","0.8889877796173096","0.8889877796173096","0.8758219480514526","0.8758219480514526","0.8758219480514526","0.8552449941635132","0.8552449941635132","0.8552449941635132","0.8621142506599426","0.8621142506599426","0.8621142506599426"
"120100","0.9037435054779053","0.9037435054779053","0.9037435054779053","0.8676356077194214","0.8676356077194214","0.8676356077194214","0.899649977684021","0.899649977684021","0.899649977684021","0.8890644311904907","0.8890644311904907","0.8890644311904907","0.8757103681564331","0.8757103681564331","0.8757103681564331","0.8552900552749634","0.8552900552749634","0.8552900552749634","0.8621164560317993","0.8621164560317993","0.8621164560317993"
"120200","0.903170645236969","0.903170645236969","0.903170645236969","0.8676837682723999","0.8676837682723999","0.8676837682723999","0.8997341394424438","0.8997341394424438","0.8997341394424438","0.8890848755836487","0.8890848755836487","0.8890848755836487","0.8756709694862366","0.8756709694862366","0.8756709694862366","0.8552848100662231","0.8552848100662231","0.8552848100662231","0.86212158203125","0.86212158203125","0.86212158203125"
